		   	 A 												 B Australian Labor Party (State of Queensland)															 C Citizens Electoral Council of Australia												 D National Party of Australia (Queensland)															 E Christian Democratic Party (Fred Nile Group)												 F Australian Greens															 G Help End Marijuana Prohibition												 H Republican Party of Australia												 I Pauline Hanson's One Nation																		 J Liberal Party of Australia - Queensland Division																		 K No Goods and Services Tax Party												 L Australian Democrats															Ungrouped																																																																																	
	    		TICKET VOTES			WATSON			FLETCHER			Group Total			TICKET VOTES			# HOGG			# MOORE			GIBBS			Group Total			TICKET VOTES			HOPE			CONTARINO			Group Total			TICKET VOTES			# BOSWELL			STALLMAN			JOYCE			Group Total			TICKET VOTES			BLACKMAN			BULLOCK			Group Total			TICKET VOTES			MOLES			MAHONEY			TAYLOR			Group Total			TICKET VOTES			FREEMARIJUANA			FREEMARIJUANA			Group Total			TICKET VOTES			PYKE			SIMPSON			Group Total			TICKET VOTES			HANSON			HANSEN			MARSDEN			SLACK-SMITH			Group Total			TICKET VOTES			# MACDONALD			# HERRON			TROOD			KEMBER			Group Total			TICKET VOTES			ETTRIDGE			GOOCH			Group Total			TICKET VOTES			# BARTLETT			OSS-EMER			BATHURST			Group Total			ROSBOROUGH			HOWSE			JONES			KIRWIN			SZENTES			MELROSE			PHILIPPI			RILEY			Ungrouped Total			FORMAL			INFORMAL			TOTAL																																																
	    					Sam			Karen									John			Claire			Brenda									Danny			Nick									Ron			Pam			Barnaby									Kerry			Geoffrey									Sarah			Desiree			Mark									Nigel David			Guy									John Richard			Malcolm J									Pauline			Trevor			Morrie			John									Ian			John			Russell			Deborah									David			Richard John									Andrew			Liz			Megan						Derek M			David Gordon			John Dalungdalee			Oni			George			Anthony John			Walter			Phillip Werner																																																												
	Polling Places		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%																																															
	Innisfail East		2	0.16		1	0.08		0	0.00		3	0.24		424	34.42		6	0.49		0	0.00		0	0.00		430	34.90		1	0.08		0	0.00		0	0.00		1	0.08		169	13.72		4	0.32		1	0.08		0	0.00		174	14.12		27	2.19		1	0.08		1	0.08		29	2.35		8	0.65		2	0.16		0	0.00		0	0.00		10	0.81		13	1.06		2	0.16		2	0.16		17	1.38		3	0.24		0	0.00		0	0.00		3	0.24		221	17.94		10	0.81		0	0.00		0	0.00		0	0.00		231	18.75		257	20.86		2	0.16		0	0.00		0	0.00		0	0.00		259	21.02		25	2.03		1	0.08		0	0.00		26	2.11		43	3.49		5	0.41		0	0.00		0	0.00		48	3.90		1	0.08		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.08		1232	98.40		20	1.60		1252	1.58																																													
	Innisfail Hospital		3	0.46		0	0.00		0	0.00		3	0.46		216	32.88		2	0.30		1	0.15		0	0.00		219	33.33		2	0.30		0	0.00		0	0.00		2	0.30		98	14.92		2	0.30		2	0.30		0	0.00		102	15.53		20	3.04		3	0.46		0	0.00		23	3.50		6	0.91		3	0.46		0	0.00		0	0.00		9	1.37		8	1.22		0	0.00		0	0.00		8	1.22		0	0.00		0	0.00		0	0.00		0	0.00		84	12.79		14	2.13		0	0.00		0	0.00		0	0.00		98	14.92		153	23.29		2	0.30		0	0.00		0	0.00		0	0.00		155	23.59		14	2.13		0	0.00		0	0.00		14	2.13		22	3.35		1	0.15		0	0.00		0	0.00		23	3.50		0	0.00		0	0.00		1	0.15		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.15		657	96.33		25	3.67		682	0.86																																													
	Innot Hot Springs		0	0.00		0	0.00		0	0.00		0	0.00		26	18.06		1	0.69		0	0.00		0	0.00		27	18.75		0	0.00		0	0.00		0	0.00		0	0.00		33	22.92		0	0.00		0	0.00		0	0.00		33	22.92		0	0.00		0	0.00		0	0.00		0	0.00		5	3.47		2	1.39		0	0.00		0	0.00		7	4.86		3	2.08		0	0.00		0	0.00		3	2.08		0	0.00		0	0.00		0	0.00		0	0.00		46	31.94		1	0.69		0	0.00		0	0.00		0	0.00		47	32.64		19	13.19		0	0.00		0	0.00		0	0.00		0	0.00		19	13.19		1	0.69		0	0.00		0	0.00		1	0.69		6	4.17		1	0.69		0	0.00		0	0.00		7	4.86		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		144	97.30		4	2.70		148	0.19																																													
	Irvinebank		0	0.00		0	0.00		0	0.00		0	0.00		28	40.58		0	0.00		0	0.00		0	0.00		28	40.58		0	0.00		0	0.00		0	0.00		0	0.00		4	5.80		0	0.00		0	0.00		0	0.00		4	5.80		0	0.00		0	0.00		0	0.00		0	0.00		1	1.45		1	1.45		0	0.00		0	0.00		2	2.90		0	0.00		1	1.45		1	1.45		2	2.90		0	0.00		0	0.00		0	0.00		0	0.00		22	31.88		2	2.90		0	0.00		0	0.00		0	0.00		24	34.78		6	8.70		0	0.00		0	0.00		0	0.00		0	0.00		6	8.70		0	0.00		0	0.00		0	0.00		0	0.00		2	2.90		1	1.45		0	0.00		0	0.00		3	4.35		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		69	98.57		1	1.43		70	0.09																																													
	Julia Creek		1	0.38		0	0.00		0	0.00		1	0.38		55	20.91		0	0.00		0	0.00		0	0.00		55	20.91		0	0.00		0	0.00		0	0.00		0	0.00		68	25.86		0	0.00		0	0.00		0	0.00		68	25.86		1	0.38		1	0.38		0	0.00		2	0.76		5	1.90		0	0.00		0	0.00		0	0.00		5	1.90		1	0.38		0	0.00		0	0.00		1	0.38		0	0.00		0	0.00		0	0.00		0	0.00		41	15.59		1	0.38		0	0.00		0	0.00		0	0.00		42	15.97		72	27.38		2	0.76		1	0.38		0	0.00		0	0.00		75	28.52		10	3.80		1	0.38		0	0.00		11	4.18		2	0.76		1	0.38		0	0.00		0	0.00		3	1.14		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		263	97.41		7	2.59		270	0.34																																													
	Kairi		0	0.00		0	0.00		0	0.00		0	0.00		65	15.15		3	0.70		0	0.00		0	0.00		68	15.85		2	0.47		0	0.00		0	0.00		2	0.47		99	23.08		1	0.23		0	0.00		0	0.00		100	23.31		4	0.93		3	0.70		0	0.00		7	1.63		8	1.86		2	0.47		0	0.00		0	0.00		10	2.33		3	0.70		0	0.00		0	0.00		3	0.70		2	0.47		0	0.00		0	0.00		2	0.47		110	25.64		9	2.10		0	0.00		0	0.00		0	0.00		119	27.74		78	18.18		1	0.23		1	0.23		0	0.00		1	0.23		81	18.88		6	1.40		0	0.00		0	0.00		6	1.40		28	6.53		3	0.70		0	0.00		0	0.00		31	7.23		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		429	97.72		10	2.28		439	0.55																																													
	Kalkadoon		5	0.74		1	0.15		0	0.00		6	0.88		303	44.56		7	1.03		1	0.15		1	0.15		312	45.88		2	0.29		1	0.15		0	0.00		3	0.44		71	10.44		6	0.88		0	0.00		0	0.00		77	11.32		4	0.59		0	0.00		0	0.00		4	0.59		10	1.47		1	0.15		0	0.00		0	0.00		11	1.62		13	1.91		1	0.15		0	0.00		14	2.06		0	0.00		0	0.00		0	0.00		0	0.00		75	11.03		5	0.74		1	0.15		0	0.00		0	0.00		81	11.91		105	15.44		1	0.15		1	0.15		0	0.00		0	0.00		107	15.74		23	3.38		1	0.15		0	0.00		24	3.53		37	5.44		3	0.44		0	0.00		1	0.15		41	6.03		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		680	95.51		32	4.49		712	0.90																																													
	Karumba		1	0.31		1	0.31		0	0.00		2	0.62		68	21.18		1	0.31		0	0.00		0	0.00		69	21.50		0	0.00		0	0.00		0	0.00		0	0.00		36	11.21		0	0.00		0	0.00		0	0.00		36	11.21		1	0.31		0	0.00		0	0.00		1	0.31		5	1.56		0	0.00		0	0.00		0	0.00		5	1.56		6	1.87		0	0.00		0	0.00		6	1.87		0	0.00		0	0.00		0	0.00		0	0.00		77	23.99		3	0.93		0	0.00		0	0.00		0	0.00		80	24.92		94	29.28		1	0.31		1	0.31		0	0.00		0	0.00		96	29.91		8	2.49		1	0.31		0	0.00		9	2.80		16	4.98		1	0.31		0	0.00		0	0.00		17	5.30		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		321	96.11		13	3.89		334	0.42																																													
	Kennedy		0	0.00		0	0.00		0	0.00		0	0.00		49	21.97		1	0.45		0	0.00		0	0.00		50	22.42		0	0.00		0	0.00		0	0.00		0	0.00		60	26.91		4	1.79		0	0.00		0	0.00		64	28.70		3	1.35		3	1.35		1	0.45		7	3.14		2	0.90		2	0.90		0	0.00		0	0.00		4	1.79		0	0.00		0	0.00		0	0.00		0	0.00		1	0.45		0	0.00		0	0.00		1	0.45		44	19.73		5	2.24		0	0.00		0	0.00		0	0.00		49	21.97		36	16.14		1	0.45		0	0.00		0	0.00		0	0.00		37	16.59		4	1.79		0	0.00		0	0.00		4	1.79		6	2.69		1	0.45		0	0.00		0	0.00		7	3.14		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		223	98.24		4	1.76		227	0.29																																													
	Kurrimine Beach		2	0.49		0	0.00		0	0.00		2	0.49		85	20.63		2	0.49		0	0.00		0	0.00		87	21.12		1	0.24		0	0.00		0	0.00		1	0.24		85	20.63		6	1.46		0	0.00		0	0.00		91	22.09		2	0.49		0	0.00		0	0.00		2	0.49		3	0.73		1	0.24		0	0.00		1	0.24		5	1.21		2	0.49		0	0.00		0	0.00		2	0.49		0	0.00		0	0.00		0	0.00		0	0.00		101	24.51		4	0.97		0	0.00		0	0.00		0	0.00		105	25.49		103	25.00		2	0.49		0	0.00		0	0.00		0	0.00		105	25.49		0	0.00		1	0.24		0	0.00		1	0.24		7	1.70		3	0.73		0	0.00		0	0.00		10	2.43		0	0.00		0	0.00		0	0.00		1	0.24		0	0.00		0	0.00		0	0.00		0	0.00		1	0.24		412	97.17		12	2.83		424	0.53																																													
	Long Pocket		0	0.00		0	0.00		1	0.60		1	0.60		13	7.83		0	0.00		0	0.00		0	0.00		13	7.83		2	1.20		0	0.00		0	0.00		2	1.20		36	21.69		3	1.81		0	0.00		1	0.60		40	24.10		0	0.00		0	0.00		0	0.00		0	0.00		4	2.41		0	0.00		0	0.00		0	0.00		4	2.41		1	0.60		0	0.00		0	0.00		1	0.60		0	0.00		0	0.00		0	0.00		0	0.00		52	31.33		5	3.01		0	0.00		0	0.00		0	0.00		57	34.34		37	22.29		0	0.00		0	0.00		0	0.00		0	0.00		37	22.29		3	1.81		0	0.00		0	0.00		3	1.81		7	4.22		1	0.60		0	0.00		0	0.00		8	4.82		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		166	98.81		2	1.19		168	0.21																																													
	Lower Tully		1	0.26		0	0.00		1	0.26		2	0.53		65	17.20		0	0.00		0	0.00		0	0.00		65	17.20		0	0.00		0	0.00		0	0.00		0	0.00		92	24.34		4	1.06		0	0.00		0	0.00		96	25.40		0	0.00		0	0.00		1	0.26		1	0.26		3	0.79		0	0.00		0	0.00		0	0.00		3	0.79		8	2.12		0	0.00		0	0.00		8	2.12		0	0.00		0	0.00		0	0.00		0	0.00		110	29.10		5	1.32		0	0.00		0	0.00		0	0.00		115	30.42		72	19.05		1	0.26		0	0.00		0	0.00		0	0.00		73	19.31		3	0.79		0	0.00		0	0.00		3	0.79		10	2.65		2	0.53		0	0.00		0	0.00		12	3.17		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		378	97.17		11	2.83		389	0.49																																													
	Lucinda		4	1.28		0	0.00		0	0.00		4	1.28		78	24.92		5	1.60		0	0.00		0	0.00		83	26.52		1	0.32		0	0.00		0	0.00		1	0.32		56	17.89		0	0.00		0	0.00		0	0.00		56	17.89		2	0.64		0	0.00		0	0.00		2	0.64		5	1.60		0	0.00		0	0.00		0	0.00		5	1.60		4	1.28		0	0.00		0	0.00		4	1.28		0	0.00		0	0.00		0	0.00		0	0.00		89	28.43		9	2.88		0	0.00		0	0.00		0	0.00		98	31.31		50	15.97		0	0.00		0	0.00		0	0.00		0	0.00		50	15.97		6	1.92		0	0.00		0	0.00		6	1.92		4	1.28		0	0.00		0	0.00		0	0.00		4	1.28		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		313	96.01		13	3.99		326	0.41																																													
	Mcdonnell Creek		0	0.00		0	0.00		0	0.00		0	0.00		31	15.58		0	0.00		0	0.00		0	0.00		31	15.58		0	0.00		0	0.00		0	0.00		0	0.00		42	21.11		0	0.00		1	0.50		0	0.00		43	21.61		0	0.00		0	0.00		0	0.00		0	0.00		7	3.52		1	0.50		0	0.00		0	0.00		8	4.02		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		67	33.67		4	2.01		0	0.00		0	0.00		0	0.00		71	35.68		38	19.10		1	0.50		0	0.00		0	0.00		0	0.00		39	19.60		1	0.50		0	0.00		0	0.00		1	0.50		6	3.02		0	0.00		0	0.00		0	0.00		6	3.02		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		199	97.07		6	2.93		205	0.26																																													
	Mckinlay		0	0.00		0	0.00		0	0.00		0	0.00		3	11.11		0	0.00		0	0.00		0	0.00		3	11.11		0	0.00		0	0.00		0	0.00		0	0.00		5	18.52		0	0.00		0	0.00		0	0.00		5	18.52		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		6	22.22		0	0.00		0	0.00		0	0.00		0	0.00		6	22.22		11	40.74		0	0.00		0	0.00		0	0.00		1	3.70		12	44.44		1	3.70		0	0.00		0	0.00		1	3.70		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		27	100.00		0	0.00		27	0.03																																													
	Macknade		2	0.76		1	0.38		0	0.00		3	1.14		73	27.76		1	0.38		0	0.00		0	0.00		74	28.14		0	0.00		0	0.00		0	0.00		0	0.00		53	20.15		3	1.14		0	0.00		0	0.00		56	21.29		3	1.14		0	0.00		0	0.00		3	1.14		3	1.14		0	0.00		0	0.00		0	0.00		3	1.14		3	1.14		0	0.00		0	0.00		3	1.14		2	0.76		0	0.00		0	0.00		2	0.76		59	22.43		4	1.52		0	0.00		0	0.00		0	0.00		63	23.95		43	16.35		1	0.38		0	0.00		0	0.00		0	0.00		44	16.73		5	1.90		1	0.38		0	0.00		6	2.28		6	2.28		0	0.00		0	0.00		0	0.00		6	2.28		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		263	97.05		8	2.95		271	0.34																																													
	Malanda		4	0.22		0	0.00		0	0.00		4	0.22		361	20.30		5	0.28		2	0.11		1	0.06		369	20.75		4	0.22		0	0.00		0	0.00		4	0.22		308	17.32		12	0.67		0	0.00		1	0.06		321	18.05		24	1.35		2	0.11		1	0.06		27	1.52		55	3.09		15	0.84		0	0.00		1	0.06		71	3.99		26	1.46		4	0.22		0	0.00		30	1.69		2	0.11		0	0.00		0	0.00		2	0.11		446	25.08		37	2.08		0	0.00		0	0.00		0	0.00		483	27.17		357	20.08		9	0.51		1	0.06		0	0.00		0	0.00		367	20.64		15	0.84		1	0.06		0	0.00		16	0.90		73	4.11		7	0.39		0	0.00		2	0.11		82	4.61		1	0.06		0	0.00		0	0.00		0	0.00		1	0.06		0	0.00		0	0.00		0	0.00		2	0.11		1778	97.53		45	2.47		1823	2.29																																													
	Mareeba		13	0.48		4	0.15		0	0.00		17	0.63		651	24.25		15	0.56		2	0.07		0	0.00		668	24.89		6	0.22		0	0.00		0	0.00		6	0.22		491	18.29		16	0.60		0	0.00		1	0.04		508	18.93		24	0.89		0	0.00		0	0.00		24	0.89		37	1.38		4	0.15		0	0.00		0	0.00		41	1.53		23	0.86		3	0.11		0	0.00		26	0.97		4	0.15		0	0.00		0	0.00		4	0.15		656	24.44		34	1.27		0	0.00		0	0.00		0	0.00		690	25.71		498	18.55		11	0.41		1	0.04		0	0.00		1	0.04		511	19.04		62	2.31		3	0.11		0	0.00		65	2.42		114	4.25		6	0.22		1	0.04		1	0.04		122	4.55		2	0.07		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.07		2684	93.98		172	6.02		2856	3.59																																													
	Mareeba Hospital		5	0.53		0	0.00		0	0.00		5	0.53		259	27.64		8	0.85		0	0.00		0	0.00		267	28.50		5	0.53		0	0.00		0	0.00		5	0.53		175	18.68		4	0.43		0	0.00		0	0.00		179	19.10		12	1.28		0	0.00		0	0.00		12	1.28		10	1.07		1	0.11		0	0.00		0	0.00		11	1.17		7	0.75		0	0.00		0	0.00		7	0.75		2	0.21		0	0.00		0	0.00		2	0.21		233	24.87		20	2.13		1	0.11		0	0.00		0	0.00		254	27.11		148	15.80		0	0.00		1	0.11		1	0.11		0	0.00		150	16.01		14	1.49		2	0.21		0	0.00		16	1.71		26	2.77		2	0.21		1	0.11		0	0.00		29	3.09		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		937	94.65		53	5.35		990	1.25																																													
	Mareeba West		7	0.61		0	0.00		0	0.00		7	0.61		352	30.64		9	0.78		1	0.09		0	0.00		362	31.51		3	0.26		0	0.00		0	0.00		3	0.26		181	15.75		5	0.44		1	0.09		0	0.00		187	16.28		5	0.44		0	0.00		0	0.00		5	0.44		16	1.39		2	0.17		1	0.09		0	0.00		19	1.65		16	1.39		0	0.00		0	0.00		16	1.39		2	0.17		0	0.00		0	0.00		2	0.17		291	25.33		13	1.13		0	0.00		0	0.00		0	0.00		304	26.46		173	15.06		2	0.17		0	0.00		0	0.00		2	0.17		177	15.40		16	1.39		0	0.00		0	0.00		16	1.39		45	3.92		3	0.26		2	0.17		0	0.00		50	4.35		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.09		1	0.09		1149	96.88		37	3.12		1186	1.49																																													
	Mena Creek		0	0.00		0	0.00		0	0.00		0	0.00		57	15.41		0	0.00		0	0.00		0	0.00		57	15.41		0	0.00		0	0.00		0	0.00		0	0.00		74	20.00		4	1.08		0	0.00		0	0.00		78	21.08		2	0.54		1	0.27		0	0.00		3	0.81		10	2.70		7	1.89		0	0.00		0	0.00		17	4.59		6	1.62		3	0.81		2	0.54		11	2.97		0	0.00		0	0.00		0	0.00		0	0.00		106	28.65		7	1.89		0	0.00		0	0.00		0	0.00		113	30.54		68	18.38		2	0.54		0	0.00		0	0.00		1	0.27		71	19.19		7	1.89		0	0.00		0	0.00		7	1.89		10	2.70		3	0.81		0	0.00		0	0.00		13	3.51		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		370	98.93		4	1.07		374	0.47																																													
	Millaa Millaa		2	0.50		0	0.00		0	0.00		2	0.50		85	21.09		1	0.25		0	0.00		0	0.00		86	21.34		0	0.00		0	0.00		0	0.00		0	0.00		92	22.83		2	0.50		1	0.25		0	0.00		95	23.57		3	0.74		1	0.25		0	0.00		4	0.99		13	3.23		1	0.25		0	0.00		0	0.00		14	3.47		2	0.50		3	0.74		0	0.00		5	1.24		0	0.00		0	0.00		0	0.00		0	0.00		134	33.25		4	0.99		0	0.00		1	0.25		0	0.00		139	34.49		39	9.68		1	0.25		0	0.00		0	0.00		0	0.00		40	9.93		5	1.24		0	0.00		0	0.00		5	1.24		9	2.23		4	0.99		0	0.00		0	0.00		13	3.23		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		403	98.77		5	1.23		408	0.51																																													
	Mingela		0	0.00		0	0.00		0	0.00		0	0.00		8	20.51		0	0.00		0	0.00		0	0.00		8	20.51		0	0.00		0	0.00		0	0.00		0	0.00		13	33.33		1	2.56		0	0.00		0	0.00		14	35.90		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		10	25.64		2	5.13		0	0.00		0	0.00		0	0.00		12	30.77		3	7.69		0	0.00		0	0.00		0	0.00		0	0.00		3	7.69		1	2.56		0	0.00		0	0.00		1	2.56		1	2.56		0	0.00		0	0.00		0	0.00		1	2.56		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		39	100.00		0	0.00		39	0.05																																													
	Miriwinni		2	0.44		1	0.22		0	0.00		3	0.66		62	13.63		0	0.00		1	0.22		0	0.00		63	13.85		1	0.22		1	0.22		0	0.00		2	0.44		92	20.22		3	0.66		0	0.00		1	0.22		96	21.10		2	0.44		0	0.00		0	0.00		2	0.44		15	3.30		3	0.66		0	0.00		0	0.00		18	3.96		5	1.10		0	0.00		0	0.00		5	1.10		1	0.22		0	0.00		0	0.00		1	0.22		133	29.23		1	0.22		0	0.00		0	0.00		0	0.00		134	29.45		107	23.52		3	0.66		0	0.00		0	0.00		0	0.00		110	24.18		5	1.10		0	0.00		0	0.00		5	1.10		15	3.30		1	0.22		0	0.00		0	0.00		16	3.52		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		455	95.39		22	4.61		477	0.60																																													
	Mission Beach		2	0.31		0	0.00		0	0.00		2	0.31		139	21.35		6	0.92		1	0.15		0	0.00		146	22.43		0	0.00		0	0.00		0	0.00		0	0.00		83	12.75		3	0.46		0	0.00		0	0.00		86	13.21		3	0.46		0	0.00		0	0.00		3	0.46		40	6.14		8	1.23		0	0.00		0	0.00		48	7.37		11	1.69		3	0.46		0	0.00		14	2.15		0	0.00		0	0.00		0	0.00		0	0.00		93	14.29		11	1.69		0	0.00		0	0.00		0	0.00		104	15.98		190	29.19		9	1.38		0	0.00		0	0.00		0	0.00		199	30.57		7	1.08		0	0.00		0	0.00		7	1.08		36	5.53		5	0.77		0	0.00		0	0.00		41	6.30		0	0.00		0	0.00		0	0.00		1	0.15		0	0.00		0	0.00		0	0.00		0	0.00		1	0.15		651	97.46		17	2.54		668	0.84																																													
	Moresby		3	1.06		0	0.00		0	0.00		3	1.06		57	20.21		1	0.35		0	0.00		0	0.00		58	20.57		0	0.00		0	0.00		0	0.00		0	0.00		67	23.76		0	0.00		0	0.00		0	0.00		67	23.76		2	0.71		0	0.00		0	0.00		2	0.71		6	2.13		0	0.00		0	0.00		0	0.00		6	2.13		1	0.35		0	0.00		0	0.00		1	0.35		0	0.00		0	0.00		0	0.00		0	0.00		67	23.76		3	1.06		0	0.00		0	0.00		0	0.00		70	24.82		64	22.70		0	0.00		0	0.00		0	0.00		0	0.00		64	22.70		2	0.71		0	0.00		0	0.00		2	0.71		8	2.84		1	0.35		0	0.00		0	0.00		9	3.19		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		282	98.26		5	1.74		287	0.36																																													
	Mornington Island		12	3.01		9	2.26		0	0.00		21	5.26		273	68.42		6	1.50		3	0.75		0	0.00		282	70.68		4	1.00		2	0.50		0	0.00		6	1.50		21	5.26		0	0.00		0	0.00		0	0.00		21	5.26		2	0.50		0	0.00		0	0.00		2	0.50		3	0.75		2	0.50		0	0.00		0	0.00		5	1.25		3	0.75		0	0.00		0	0.00		3	0.75		2	0.50		0	0.00		1	0.25		3	0.75		4	1.00		1	0.25		0	0.00		0	0.00		0	0.00		5	1.25		33	8.27		0	0.00		0	0.00		0	0.00		0	0.00		33	8.27		9	2.26		0	0.00		0	0.00		9	2.26		8	2.01		0	0.00		0	0.00		0	0.00		8	2.01		0	0.00		0	0.00		0	0.00		1	0.25		0	0.00		0	0.00		0	0.00		0	0.00		1	0.25		399	85.62		67	14.38		466	0.59																																													
	Mount Garnet		1	0.36		0	0.00		0	0.00		1	0.36		107	38.91		2	0.73		0	0.00		0	0.00		109	39.64		2	0.73		0	0.00		0	0.00		2	0.73		36	13.09		2	0.73		0	0.00		0	0.00		38	13.82		3	1.09		0	0.00		0	0.00		3	1.09		7	2.55		0	0.00		0	0.00		0	0.00		7	2.55		2	0.73		0	0.00		0	0.00		2	0.73		0	0.00		0	0.00		0	0.00		0	0.00		69	25.09		6	2.18		0	0.00		0	0.00		0	0.00		75	27.27		29	10.55		0	0.00		0	0.00		0	0.00		0	0.00		29	10.55		5	1.82		0	0.00		0	0.00		5	1.82		4	1.45		0	0.00		0	0.00		0	0.00		4	1.45		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		275	94.50		16	5.50		291	0.37																																													
	Mount Isa		10	0.55		3	0.16		1	0.05		14	0.77		593	32.42		16	0.87		2	0.11		1	0.05		612	33.46		3	0.16		0	0.00		0	0.00		3	0.16		223	12.19		7	0.38		1	0.05		0	0.00		231	12.63		21	1.15		3	0.16		1	0.05		25	1.37		37	2.02		5	0.27		0	0.00		0	0.00		42	2.30		23	1.26		1	0.05		0	0.00		24	1.31		1	0.05		0	0.00		0	0.00		1	0.05		283	15.47		21	1.15		1	0.05		0	0.00		0	0.00		305	16.68		401	21.92		7	0.38		1	0.05		1	0.05		0	0.00		410	22.42		34	1.86		1	0.05		0	0.00		35	1.91		120	6.56		4	0.22		1	0.05		0	0.00		125	6.83		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.11		0	0.00		0	0.00		2	0.11		1829	96.42		68	3.58		1897	2.39																																													
	Mount Isa Hospital		1	0.24		0	0.00		0	0.00		1	0.24		168	40.88		5	1.22		0	0.00		2	0.49		175	42.58		0	0.00		0	0.00		0	0.00		0	0.00		37	9.00		4	0.97		0	0.00		0	0.00		41	9.98		2	0.49		2	0.49		1	0.24		5	1.22		11	2.68		5	1.22		0	0.00		1	0.24		17	4.14		9	2.19		1	0.24		0	0.00		10	2.43		2	0.49		0	0.00		0	0.00		2	0.49		37	9.00		2	0.49		0	0.00		0	0.00		2	0.49		41	9.98		66	16.06		1	0.24		1	0.24		0	0.00		0	0.00		68	16.55		15	3.65		1	0.24		0	0.00		16	3.89		34	8.27		1	0.24		0	0.00		0	0.00		35	8.52		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		411	96.93		13	3.07		424	0.53																																													
