State;Division;Polling Place;Count;Ballot Position;Candidate Status;Vote Distributed;Vote;Vote Pc;Elected Swing;Exhausted Transfer;Exhausted
VIC;McMillan;Pakenham Central;1;5;R;0;13;0.62;;;
VIC;McMillan;Pakenham Central;1;6;R;0;1173;56.10;;;
VIC;McMillan;Pakenham North;1;1;R;0;5;2.34;;;
VIC;McMillan;Pakenham North;1;2;R;0;49;22.90;;;
VIC;McMillan;Pakenham North;1;3;R;0;1;0.47;;;
VIC;McMillan;Pakenham North;1;4;R;0;1;0.47;;;
VIC;McMillan;Pakenham North;1;5;R;0;3;1.40;;;
VIC;McMillan;Pakenham North;1;6;R;0;155;72.43;;;
VIC;McMillan;Pakenham South;1;1;R;0;11;5.53;;;
VIC;McMillan;Pakenham South;1;2;R;0;48;24.12;;;
VIC;McMillan;Pakenham South;1;3;R;0;2;1.01;;;
VIC;McMillan;Pakenham South;1;4;R;0;6;3.02;;;
VIC;McMillan;Pakenham South;1;5;R;0;2;1.01;;;
VIC;McMillan;Pakenham South;1;6;R;0;130;65.33;;;
VIC;McMillan;Pakenham Upper;1;1;R;0;9;1.96;;;
VIC;McMillan;Pakenham Upper;1;2;R;0;120;26.14;;;
VIC;McMillan;Pakenham Upper;1;3;R;0;4;0.87;;;
VIC;McMillan;Pakenham Upper;1;4;R;0;8;1.74;;;
VIC;McMillan;Pakenham Upper;1;5;R;0;3;0.65;;;
VIC;McMillan;Pakenham Upper;1;6;R;0;315;68.63;;;
VIC;McMillan;Rawson;1;1;R;0;7;4.67;;;
VIC;McMillan;Rawson;1;2;R;0;85;56.67;;;
VIC;McMillan;Rawson;1;3;R;0;0;0.00;;;
VIC;McMillan;Rawson;1;4;R;0;25;16.67;;;
VIC;McMillan;Rawson;1;5;R;0;2;1.33;;;
VIC;McMillan;Rawson;1;6;R;0;31;20.67;;;
VIC;McMillan;Ripplebrook;1;1;R;0;2;1.47;;;
VIC;McMillan;Ripplebrook;1;2;R;0;24;17.65;;;
VIC;McMillan;Ripplebrook;1;3;R;0;0;0.00;;;
VIC;McMillan;Ripplebrook;1;4;R;0;2;1.47;;;
VIC;McMillan;Ripplebrook;1;5;R;0;0;0.00;;;
VIC;McMillan;Ripplebrook;1;6;R;0;108;79.41;;;
VIC;McMillan;Rokeby;1;1;R;0;9;4.27;;;
VIC;McMillan;Rokeby;1;2;R;0;65;30.81;;;
VIC;McMillan;Rokeby;1;3;R;0;3;1.42;;;
VIC;McMillan;Rokeby;1;4;R;0;15;7.11;;;
VIC;McMillan;Rokeby;1;5;R;0;0;0.00;;;
VIC;McMillan;Rokeby;1;6;R;0;119;56.40;;;
VIC;McMillan;Special Hospital Team 1;1;1;R;0;6;4.00;;;
VIC;McMillan;Special Hospital Team 1;1;2;R;0;80;53.33;;;
VIC;McMillan;Special Hospital Team 1;1;3;R;0;2;1.33;;;
VIC;McMillan;Special Hospital Team 1;1;4;R;0;2;1.33;;;
VIC;McMillan;Special Hospital Team 1;1;5;R;0;2;1.33;;;
VIC;McMillan;Special Hospital Team 1;1;6;R;0;58;38.67;;;
VIC;McMillan;Special Hospital Team 2;1;1;R;0;3;2.27;;;
VIC;McMillan;Special Hospital Team 2;1;2;R;0;37;28.03;;;
VIC;McMillan;Special Hospital Team 2;1;3;R;0;0;0.00;;;
VIC;McMillan;Special Hospital Team 2;1;4;R;0;0;0.00;;;
VIC;McMillan;Special Hospital Team 2;1;5;R;0;1;0.76;;;
VIC;McMillan;Special Hospital Team 2;1;6;R;0;91;68.94;;;
VIC;McMillan;Special Hospital Team 3;1;1;R;0;3;2.31;;;
VIC;McMillan;Special Hospital Team 3;1;2;R;0;65;50.00;;;
VIC;McMillan;Special Hospital Team 3;1;3;R;0;0;0.00;;;
VIC;McMillan;Special Hospital Team 3;1;4;R;0;3;2.31;;;
VIC;McMillan;Special Hospital Team 3;1;5;R;0;0;0.00;;;
VIC;McMillan;Special Hospital Team 3;1;6;R;0;59;45.38;;;
VIC;McMillan;Tanjil South;1;1;R;0;5;1.81;;;
VIC;McMillan;Tanjil South;1;2;R;0;107;38.63;;;
VIC;McMillan;Tanjil South;1;3;R;0;3;1.08;;;
VIC;McMillan;Tanjil South;1;4;R;0;20;7.22;;;
VIC;McMillan;Tanjil South;1;5;R;0;0;0.00;;;
VIC;McMillan;Tanjil South;1;6;R;0;142;51.26;;;
VIC;McMillan;Tetoora Road;1;1;R;0;0;0.00;;;
VIC;McMillan;Tetoora Road;1;2;R;0;22;24.44;;;
VIC;McMillan;Tetoora Road;1;3;R;0;2;2.22;;;
VIC;McMillan;Tetoora Road;1;4;R;0;1;1.11;;;
VIC;McMillan;Tetoora Road;1;5;R;0;0;0.00;;;
VIC;McMillan;Tetoora Road;1;6;R;0;65;72.22;;;
VIC;McMillan;Thorpdale;1;1;R;0;15;2.76;;;
VIC;McMillan;Thorpdale;1;2;R;0;143;26.34;;;
VIC;McMillan;Thorpdale;1;3;R;0;3;0.55;;;
VIC;McMillan;Thorpdale;1;4;R;0;41;7.55;;;
VIC;McMillan;Thorpdale;1;5;R;0;1;0.18;;;
VIC;McMillan;Thorpdale;1;6;R;0;340;62.62;;;
VIC;McMillan;Tonimbuk;1;1;R;0;2;2.41;;;
VIC;McMillan;Tonimbuk;1;2;R;0;17;20.48;;;
VIC;McMillan;Tonimbuk;1;3;R;0;0;0.00;;;
VIC;McMillan;Tonimbuk;1;4;R;0;0;0.00;;;
VIC;McMillan;Tonimbuk;1;5;R;0;0;0.00;;;
VIC;McMillan;Tonimbuk;1;6;R;0;64;77.11;;;
VIC;McMillan;Toomuc Valley;1;1;R;0;12;5.85;;;
VIC;McMillan;Toomuc Valley;1;2;R;0;47;22.93;;;
VIC;McMillan;Toomuc Valley;1;3;R;0;0;0.00;;;
VIC;McMillan;Toomuc Valley;1;4;R;0;4;1.95;;;
VIC;McMillan;Toomuc Valley;1;5;R;0;0;0.00;;;
VIC;McMillan;Toomuc Valley;1;6;R;0;142;69.27;;;
VIC;McMillan;Trafalgar;1;1;R;0;72;3.55;;;
VIC;McMillan;Trafalgar;1;2;R;0;775;38.23;;;
VIC;McMillan;Trafalgar;1;3;R;0;9;0.44;;;
VIC;McMillan;Trafalgar;1;4;R;0;90;4.44;;;
VIC;McMillan;Trafalgar;1;5;R;0;11;0.54;;;
VIC;McMillan;Trafalgar;1;6;R;0;1070;52.79;;;
VIC;McMillan;Traralgon;1;1;R;0;143;4.00;;;
VIC;McMillan;Traralgon;1;2;R;0;1559;43.57;;;
VIC;McMillan;Traralgon;1;3;R;0;21;0.59;;;
VIC;McMillan;Traralgon;1;4;R;0;330;9.22;;;
VIC;McMillan;Traralgon;1;5;R;0;23;0.64;;;
VIC;McMillan;Traralgon;1;6;R;0;1502;41.98;;;
VIC;McMillan;Traralgon East;1;1;R;0;95;2.88;;;
VIC;McMillan;Traralgon East;1;2;R;0;1671;50.62;;;
VIC;McMillan;Traralgon East;1;3;R;0;24;0.73;;;
VIC;McMillan;Traralgon East;1;4;R;0;346;10.48;;;
VIC;McMillan;Traralgon East;1;5;R;0;16;0.48;;;
VIC;McMillan;Traralgon East;1;6;R;0;1149;34.81;;;
VIC;McMillan;Traralgon South;1;1;R;0;15;3.60;;;
VIC;McMillan;Traralgon South;1;2;R;0;194;46.52;;;
VIC;McMillan;Traralgon South;1;3;R;0;1;0.24;;;
VIC;McMillan;Traralgon South;1;4;R;0;41;9.83;;;
VIC;McMillan;Traralgon South;1;5;R;0;1;0.24;;;
VIC;McMillan;Traralgon South;1;6;R;0;165;39.57;;;
VIC;McMillan;Traralgon West;1;1;R;0;33;2.81;;;
VIC;McMillan;Traralgon West;1;2;R;0;504;42.86;;;
VIC;McMillan;Traralgon West;1;3;R;0;3;0.26;;;
VIC;McMillan;Traralgon West;1;4;R;0;133;11.31;;;
VIC;McMillan;Traralgon West;1;5;R;0;3;0.26;;;
VIC;McMillan;Traralgon West;1;6;R;0;500;42.52;;;
VIC;McMillan;Tyers;1;1;R;0;19;3.96;;;
VIC;McMillan;Tyers;1;2;R;0;171;35.63;;;
VIC;McMillan;Tyers;1;3;R;0;1;0.21;;;
VIC;McMillan;Tyers;1;4;R;0;88;18.33;;;
VIC;McMillan;Tyers;1;5;R;0;3;0.63;;;
VIC;McMillan;Tyers;1;6;R;0;198;41.25;;;
VIC;McMillan;Tynong;1;1;R;0;9;3.25;;;
VIC;McMillan;Tynong;1;2;R;0;100;36.10;;;
VIC;McMillan;Tynong;1;3;R;0;0;0.00;;;
VIC;McMillan;Tynong;1;4;R;0;4;1.44;;;
VIC;McMillan;Tynong;1;5;R;0;0;0.00;;;
VIC;McMillan;Tynong;1;6;R;0;164;59.21;;;
VIC;McMillan;Tynong North;1;1;R;0;13;7.22;;;
VIC;McMillan;Tynong North;1;2;R;0;56;31.11;;;
VIC;McMillan;Tynong North;1;3;R;0;2;1.11;;;
VIC;McMillan;Tynong North;1;4;R;0;0;0.00;;;
VIC;McMillan;Tynong North;1;5;R;0;1;0.56;;;
VIC;McMillan;Tynong North;1;6;R;0;108;60.00;;;
VIC;McMillan;Warragul;1;1;R;0;98;2.80;;;
VIC;McMillan;Warragul;1;2;R;0;1240;35.37;;;
VIC;McMillan;Warragul;1;3;R;0;23;0.66;;;
VIC;McMillan;Warragul;1;4;R;0;150;4.28;;;
VIC;McMillan;Warragul;1;5;R;0;22;0.63;;;
VIC;McMillan;Warragul;1;6;R;0;1973;56.27;;;
VIC;McMillan;Warragul East;1;1;R;0;29;3.14;;;
VIC;McMillan;Warragul East;1;2;R;0;340;36.84;;;
VIC;McMillan;Warragul East;1;3;R;0;5;0.54;;;
VIC;McMillan;Warragul East;1;4;R;0;51;5.53;;;
VIC;McMillan;Warragul East;1;5;R;0;4;0.43;;;
VIC;McMillan;Warragul East;1;6;R;0;494;53.52;;;
VIC;McMillan;Warragul North;1;1;R;0;30;2.41;;;
VIC;McMillan;Warragul North;1;2;R;0;379;30.49;;;
VIC;McMillan;Warragul North;1;3;R;0;3;0.24;;;
VIC;McMillan;Warragul North;1;4;R;0;60;4.83;;;
VIC;McMillan;Warragul North;1;5;R;0;7;0.56;;;
VIC;McMillan;Warragul North;1;6;R;0;764;61.46;;;
VIC;McMillan;Willowgrove;1;1;R;0;10;2.59;;;
VIC;McMillan;Willowgrove;1;2;R;0;126;32.64;;;
VIC;McMillan;Willowgrove;1;3;R;0;2;0.52;;;
VIC;McMillan;Willowgrove;1;4;R;0;14;3.63;;;
VIC;McMillan;Willowgrove;1;5;R;0;6;1.55;;;
VIC;McMillan;Willowgrove;1;6;R;0;228;59.07;;;
VIC;McMillan;Yallourn North;1;1;R;0;32;3.00;;;
VIC;McMillan;Yallourn North;1;2;R;0;690;64.67;;;
VIC;McMillan;Yallourn North;1;3;R;0;8;0.75;;;
VIC;McMillan;Yallourn North;1;4;R;0;57;5.34;;;
VIC;McMillan;Yallourn North;1;5;R;0;5;0.47;;;
VIC;McMillan;Yallourn North;1;6;R;0;275;25.77;;;
VIC;McMillan;Yarragon;1;1;R;0;35;4.17;;;
VIC;McMillan;Yarragon;1;2;R;0;313;37.26;;;
VIC;McMillan;Yarragon;1;3;R;0;11;1.31;;;
VIC;McMillan;Yarragon;1;4;R;0;33;3.93;;;
VIC;McMillan;Yarragon;1;5;R;0;8;0.95;;;
VIC;McMillan;Yarragon;1;6;R;0;440;52.38;;;
VIC;McMillan;ABSENT;1;1;R;0;214;5.68;;;
VIC;McMillan;ABSENT;1;2;R;0;1655;43.93;;;
VIC;McMillan;ABSENT;1;3;R;0;63;1.67;;;
VIC;McMillan;ABSENT;1;4;R;0;155;4.11;;;
VIC;McMillan;ABSENT;1;5;R;0;74;1.96;;;
VIC;McMillan;ABSENT;1;6;R;0;1606;42.63;;;
VIC;McMillan;POSTAL;1;1;R;0;88;3.65;;;
VIC;McMillan;POSTAL;1;2;R;0;993;41.17;;;
VIC;McMillan;POSTAL;1;3;R;0;21;0.87;;;
VIC;McMillan;POSTAL;1;4;R;0;65;2.69;;;
VIC;McMillan;POSTAL;1;5;R;0;19;0.79;;;
VIC;McMillan;POSTAL;1;6;R;0;1226;50.83;;;
VIC;McMillan;PRE POLL;1;1;R;0;106;4.46;;;
VIC;McMillan;PRE POLL;1;2;R;0;1055;44.35;;;
VIC;McMillan;PRE POLL;1;3;R;0;28;1.18;;;
VIC;McMillan;PRE POLL;1;4;R;0;78;3.28;;;
VIC;McMillan;PRE POLL;1;5;R;0;18;0.76;;;
VIC;McMillan;PRE POLL;1;6;R;0;1094;45.99;;;
VIC;McMillan;PROVISIONAL;1;1;R;0;12;5.91;;;
VIC;McMillan;PROVISIONAL;1;2;R;0;111;54.68;;;
VIC;McMillan;PROVISIONAL;1;3;R;0;2;0.99;;;
VIC;McMillan;PROVISIONAL;1;4;R;0;12;5.91;;;
VIC;McMillan;PROVISIONAL;1;5;R;0;2;0.99;;;
VIC;McMillan;PROVISIONAL;1;6;R;0;64;31.53;;;
VIC;McMillan;DIVISION SUMMARY;1;1;R;0;2515;3.35;;;
VIC;McMillan;DIVISION SUMMARY;1;2;R;0;34295;45.66;;;
VIC;McMillan;DIVISION SUMMARY;1;3;R;0;541;0.72;;;
VIC;McMillan;DIVISION SUMMARY;1;4;R;0;4385;5.84;;;
VIC;McMillan;DIVISION SUMMARY;1;5;R;0;428;0.57;;;
VIC;McMillan;DIVISION SUMMARY;1;6;R;0;32939;43.86;;;
VIC;McMillan;DIVISION SUMMARY;2;1;R;75;2590;3.45;;;
VIC;McMillan;DIVISION SUMMARY;2;2;R;56;34351;45.74;;;
VIC;McMillan;DIVISION SUMMARY;2;3;R;41;581;0.77;;;
VIC;McMillan;DIVISION SUMMARY;2;4;R;164;4549;6.06;;;
VIC;McMillan;DIVISION SUMMARY;2;5;X;;;;;4;4
VIC;McMillan;DIVISION SUMMARY;2;6;R;88;33027;43.98;;;
VIC;McMillan;DIVISION SUMMARY;3;1;R;90;2680;3.57;;;
VIC;McMillan;DIVISION SUMMARY;3;2;R;129;34480;45.92;;;
VIC;McMillan;DIVISION SUMMARY;3;3;X;;;;;4;8
VIC;McMillan;DIVISION SUMMARY;3;4;R;314;4863;6.48;;;
VIC;McMillan;DIVISION SUMMARY;3;6;R;44;33071;44.04;;;
VIC;McMillan;DIVISION SUMMARY;4;1;X;;;;;43;51
VIC;McMillan;DIVISION SUMMARY;4;2;R;1529;36009;47.98;;;
VIC;McMillan;DIVISION SUMMARY;4;4;R;678;5541;7.38;;;
VIC;McMillan;DIVISION SUMMARY;4;6;R;430;33501;44.64;;;
VIC;McMillan;DIVISION SUMMARY;5;2;E;1784;37793;50.40;4.84;;
VIC;McMillan;DIVISION SUMMARY;5;4;X;;;;;58;109
VIC;McMillan;DIVISION SUMMARY;5;6;R;3699;37200;49.60;;;
VIC;Mallee;Antwerp;1;1;R;0;14;11.38;;;
VIC;Mallee;Antwerp;1;2;R;0;26;21.14;;;
VIC;Mallee;Antwerp;1;3;R;0;3;2.44;;;
VIC;Mallee;Antwerp;1;4;R;0;80;65.04;;;
VIC;Mallee;Antwerp;1;5;R;0;0;0.00;;;
VIC;Mallee;Apsley;1;1;R;0;94;26.11;;;
VIC;Mallee;Apsley;1;2;R;0;139;38.61;;;
VIC;Mallee;Apsley;1;3;R;0;6;1.67;;;
VIC;Mallee;Apsley;1;4;R;0;118;32.78;;;
VIC;Mallee;Apsley;1;5;R;0;3;0.83;;;
VIC;Mallee;Bangerang;1;1;R;0;0;0.00;;;
VIC;Mallee;Bangerang;1;2;R;0;10;12.99;;;
VIC;Mallee;Bangerang;1;3;R;0;2;2.60;;;
VIC;Mallee;Bangerang;1;4;R;0;64;83.12;;;
VIC;Mallee;Bangerang;1;5;R;0;1;1.30;;;
VIC;Mallee;Berriwillock;1;1;R;0;31;15.82;;;
VIC;Mallee;Berriwillock;1;2;R;0;23;11.73;;;
VIC;Mallee;Berriwillock;1;3;R;0;3;1.53;;;
VIC;Mallee;Berriwillock;1;4;R;0;137;69.90;;;
VIC;Mallee;Berriwillock;1;5;R;0;2;1.02;;;
VIC;Mallee;Beulah;1;1;R;0;38;10.56;;;
VIC;Mallee;Beulah;1;2;R;0;87;24.17;;;
VIC;Mallee;Beulah;1;3;R;0;2;0.56;;;
VIC;Mallee;Beulah;1;4;R;0;231;64.17;;;
VIC;Mallee;Beulah;1;5;R;0;2;0.56;;;
VIC;Mallee;Beverford;1;1;R;0;62;22.88;;;
VIC;Mallee;Beverford;1;2;R;0;88;32.47;;;
VIC;Mallee;Beverford;1;3;R;0;6;2.21;;;
VIC;Mallee;Beverford;1;4;R;0;113;41.70;;;
VIC;Mallee;Beverford;1;5;R;0;2;0.74;;;
VIC;Mallee;Birchip;1;1;R;0;120;17.49;;;
VIC;Mallee;Birchip;1;2;R;0;212;30.90;;;
VIC;Mallee;Birchip;1;3;R;0;16;2.33;;;
VIC;Mallee;Birchip;1;4;R;0;335;48.83;;;
VIC;Mallee;Birchip;1;5;R;0;3;0.44;;;
VIC;Mallee;Boundary Bend;1;1;R;0;23;17.69;;;
VIC;Mallee;Boundary Bend;1;2;R;0;30;23.08;;;
VIC;Mallee;Boundary Bend;1;3;R;0;5;3.85;;;
VIC;Mallee;Boundary Bend;1;4;R;0;71;54.62;;;
VIC;Mallee;Boundary Bend;1;5;R;0;1;0.77;;;
VIC;Mallee;Brim;1;1;R;0;14;6.86;;;
VIC;Mallee;Brim;1;2;R;0;46;22.55;;;
VIC;Mallee;Brim;1;3;R;0;3;1.47;;;
VIC;Mallee;Brim;1;4;R;0;138;67.65;;;
VIC;Mallee;Brim;1;5;R;0;3;1.47;;;
VIC;Mallee;Brimpaen;1;1;R;0;5;6.02;;;
VIC;Mallee;Brimpaen;1;2;R;0;29;34.94;;;
VIC;Mallee;Brimpaen;1;3;R;0;2;2.41;;;
VIC;Mallee;Brimpaen;1;4;R;0;47;56.63;;;
VIC;Mallee;Brimpaen;1;5;R;0;0;0.00;;;
VIC;Mallee;Cabarita;1;1;R;0;63;19.09;;;
VIC;Mallee;Cabarita;1;2;R;0;114;34.55;;;
VIC;Mallee;Cabarita;1;3;R;0;14;4.24;;;
VIC;Mallee;Cabarita;1;4;R;0;136;41.21;;;
VIC;Mallee;Cabarita;1;5;R;0;3;0.91;;;
VIC;Mallee;Cannum;1;1;R;0;2;3.08;;;
VIC;Mallee;Cannum;1;2;R;0;9;13.85;;;
VIC;Mallee;Cannum;1;3;R;0;0;0.00;;;
VIC;Mallee;Cannum;1;4;R;0;54;83.08;;;
VIC;Mallee;Cannum;1;5;R;0;0;0.00;;;
VIC;Mallee;Cardross;1;1;R;0;174;33.02;;;
VIC;Mallee;Cardross;1;2;R;0;170;32.26;;;
VIC;Mallee;Cardross;1;3;R;0;16;3.04;;;
VIC;Mallee;Cardross;1;4;R;0;163;30.93;;;
VIC;Mallee;Cardross;1;5;R;0;4;0.76;;;
VIC;Mallee;Carwarp;1;1;R;0;8;12.50;;;
VIC;Mallee;Carwarp;1;2;R;0;13;20.31;;;
VIC;Mallee;Carwarp;1;3;R;0;0;0.00;;;
VIC;Mallee;Carwarp;1;4;R;0;43;67.19;;;
VIC;Mallee;Carwarp;1;5;R;0;0;0.00;;;
VIC;Mallee;Colignan;1;1;R;0;49;32.45;;;
VIC;Mallee;Colignan;1;2;R;0;39;25.83;;;
VIC;Mallee;Colignan;1;3;R;0;3;1.99;;;
VIC;Mallee;Colignan;1;4;R;0;59;39.07;;;
VIC;Mallee;Colignan;1;5;R;0;1;0.66;;;
VIC;Mallee;Cowangie;1;1;R;0;6;8.57;;;
VIC;Mallee;Cowangie;1;2;R;0;14;20.00;;;
VIC;Mallee;Cowangie;1;3;R;0;0;0.00;;;
VIC;Mallee;Cowangie;1;4;R;0;49;70.00;;;
VIC;Mallee;Cowangie;1;5;R;0;1;1.43;;;
VIC;Mallee;Culgoa;1;1;R;0;21;15.22;;;
VIC;Mallee;Culgoa;1;2;R;0;28;20.29;;;
VIC;Mallee;Culgoa;1;3;R;0;0;0.00;;;
VIC;Mallee;Culgoa;1;4;R;0;87;63.04;;;
VIC;Mallee;Culgoa;1;5;R;0;2;1.45;;;
VIC;Mallee;Cullulleraine;1;1;R;0;27;24.11;;;
VIC;Mallee;Cullulleraine;1;2;R;0;29;25.89;;;
VIC;Mallee;Cullulleraine;1;3;R;0;5;4.46;;;
VIC;Mallee;Cullulleraine;1;4;R;0;51;45.54;;;
VIC;Mallee;Cullulleraine;1;5;R;0;0;0.00;;;
VIC;Mallee;Dadswells Bridge;1;1;R;0;10;17.86;;;
VIC;Mallee;Dadswells Bridge;1;2;R;0;12;21.43;;;
VIC;Mallee;Dadswells Bridge;1;3;R;0;2;3.57;;;
VIC;Mallee;Dadswells Bridge;1;4;R;0;31;55.36;;;
VIC;Mallee;Dadswells Bridge;1;5;R;0;1;1.79;;;
VIC;Mallee;Dimboola;1;1;R;0;455;38.08;;;
VIC;Mallee;Dimboola;1;2;R;0;317;26.53;;;
VIC;Mallee;Dimboola;1;3;R;0;38;3.18;;;
VIC;Mallee;Dimboola;1;4;R;0;379;31.72;;;
VIC;Mallee;Dimboola;1;5;R;0;6;0.50;;;
VIC;Mallee;Donald;1;1;R;0;268;21.79;;;
VIC;Mallee;Donald;1;2;R;0;403;32.76;;;
VIC;Mallee;Donald;1;3;R;0;21;1.71;;;
VIC;Mallee;Donald;1;4;R;0;532;43.25;;;
VIC;Mallee;Donald;1;5;R;0;6;0.49;;;
VIC;Mallee;Dooen;1;1;R;0;18;11.84;;;
VIC;Mallee;Dooen;1;2;R;0;36;23.68;;;
VIC;Mallee;Dooen;1;3;R;0;6;3.95;;;
VIC;Mallee;Dooen;1;4;R;0;90;59.21;;;
VIC;Mallee;Dooen;1;5;R;0;2;1.32;;;
VIC;Mallee;Douglas;1;1;R;0;10;11.49;;;
VIC;Mallee;Douglas;1;2;R;0;27;31.03;;;
VIC;Mallee;Douglas;1;3;R;0;1;1.15;;;
VIC;Mallee;Douglas;1;4;R;0;49;56.32;;;
VIC;Mallee;Douglas;1;5;R;0;0;0.00;;;
VIC;Mallee;Drung Drung South;1;1;R;0;11;13.41;;;
VIC;Mallee;Drung Drung South;1;2;R;0;27;32.93;;;
VIC;Mallee;Drung Drung South;1;3;R;0;0;0.00;;;
VIC;Mallee;Drung Drung South;1;4;R;0;44;53.66;;;
VIC;Mallee;Drung Drung South;1;5;R;0;0;0.00;;;
VIC;Mallee;Edenhope;1;1;R;0;214;23.57;;;
VIC;Mallee;Edenhope;1;2;R;0;310;34.14;;;
VIC;Mallee;Edenhope;1;3;R;0;12;1.32;;;
VIC;Mallee;Edenhope;1;4;R;0;360;39.65;;;
VIC;Mallee;Edenhope;1;5;R;0;12;1.32;;;
VIC;Mallee;Gerang Gerung;1;1;R;0;8;7.21;;;
VIC;Mallee;Gerang Gerung;1;2;R;0;18;16.22;;;
VIC;Mallee;Gerang Gerung;1;3;R;0;3;2.70;;;
VIC;Mallee;Gerang Gerung;1;4;R;0;82;73.87;;;
VIC;Mallee;Gerang Gerung;1;5;R;0;0;0.00;;;
VIC;Mallee;Goroke;1;1;R;0;83;22.93;;;
VIC;Mallee;Goroke;1;2;R;0;107;29.56;;;
VIC;Mallee;Goroke;1;3;R;0;8;2.21;;;
VIC;Mallee;Goroke;1;4;R;0;160;44.20;;;
VIC;Mallee;Goroke;1;5;R;0;4;1.10;;;
VIC;Mallee;Gymbowen;1;1;R;0;7;8.14;;;
VIC;Mallee;Gymbowen;1;2;R;0;36;41.86;;;
VIC;Mallee;Gymbowen;1;3;R;0;0;0.00;;;
VIC;Mallee;Gymbowen;1;4;R;0;42;48.84;;;
VIC;Mallee;Gymbowen;1;5;R;0;1;1.16;;;
VIC;Mallee;Harrow;1;1;R;0;47;24.35;;;
VIC;Mallee;Harrow;1;2;R;0;66;34.20;;;
VIC;Mallee;Harrow;1;3;R;0;1;0.52;;;
VIC;Mallee;Harrow;1;4;R;0;78;40.41;;;
VIC;Mallee;Harrow;1;5;R;0;1;0.52;;;
VIC;Mallee;Haven;1;1;R;0;106;25.30;;;
VIC;Mallee;Haven;1;2;R;0;137;32.70;;;
VIC;Mallee;Haven;1;3;R;0;12;2.86;;;
VIC;Mallee;Haven;1;4;R;0;162;38.66;;;
VIC;Mallee;Haven;1;5;R;0;2;0.48;;;
VIC;Mallee;Hopetoun;1;1;R;0;120;17.22;;;
VIC;Mallee;Hopetoun;1;2;R;0;160;22.96;;;
VIC;Mallee;Hopetoun;1;3;R;0;17;2.44;;;
VIC;Mallee;Hopetoun;1;4;R;0;396;56.81;;;
VIC;Mallee;Hopetoun;1;5;R;0;4;0.57;;;
VIC;Mallee;Horsham;1;1;R;0;1090;27.21;;;
VIC;Mallee;Horsham;1;2;R;0;1539;38.42;;;
VIC;Mallee;Horsham;1;3;R;0;94;2.35;;;
VIC;Mallee;Horsham;1;4;R;0;1254;31.30;;;
VIC;Mallee;Horsham;1;5;R;0;29;0.72;;;
VIC;Mallee;Horsham North;1;1;R;0;733;39.22;;;
VIC;Mallee;Horsham North;1;2;R;0;573;30.66;;;
VIC;Mallee;Horsham North;1;3;R;0;48;2.57;;;
VIC;Mallee;Horsham North;1;4;R;0;501;26.81;;;
VIC;Mallee;Horsham North;1;5;R;0;14;0.75;;;
VIC;Mallee;Horsham West;1;1;R;0;435;24.99;;;
VIC;Mallee;Horsham West;1;2;R;0;646;37.11;;;
VIC;Mallee;Horsham West;1;3;R;0;52;2.99;;;
VIC;Mallee;Horsham West;1;4;R;0;594;34.12;;;
VIC;Mallee;Horsham West;1;5;R;0;14;0.80;;;
VIC;Mallee;Irymple;1;1;R;0;580;29.25;;;
VIC;Mallee;Irymple;1;2;R;0;791;39.89;;;
VIC;Mallee;Irymple;1;3;R;0;45;2.27;;;
VIC;Mallee;Irymple;1;4;R;0;547;27.58;;;
VIC;Mallee;Irymple;1;5;R;0;20;1.01;;;
VIC;Mallee;Jeparit;1;1;R;0;113;23.49;;;
VIC;Mallee;Jeparit;1;2;R;0;118;24.53;;;
VIC;Mallee;Jeparit;1;3;R;0;11;2.29;;;
VIC;Mallee;Jeparit;1;4;R;0;236;49.06;;;
VIC;Mallee;Jeparit;1;5;R;0;3;0.62;;;
VIC;Mallee;Jung;1;1;R;0;22;21.78;;;
VIC;Mallee;Jung;1;2;R;0;29;28.71;;;
VIC;Mallee;Jung;1;3;R;0;2;1.98;;;
VIC;Mallee;Jung;1;4;R;0;45;44.55;;;
VIC;Mallee;Jung;1;5;R;0;3;2.97;;;
VIC;Mallee;Kaniva;1;1;R;0;99;13.90;;;
VIC;Mallee;Kaniva;1;2;R;0;252;35.39;;;
VIC;Mallee;Kaniva;1;3;R;0;6;0.84;;;
VIC;Mallee;Kaniva;1;4;R;0;354;49.72;;;
VIC;Mallee;Kaniva;1;5;R;0;1;0.14;;;
VIC;Mallee;Koorlong;1;1;R;0;54;19.42;;;
VIC;Mallee;Koorlong;1;2;R;0;100;35.97;;;
VIC;Mallee;Koorlong;1;3;R;0;4;1.44;;;
VIC;Mallee;Koorlong;1;4;R;0;119;42.81;;;
VIC;Mallee;Koorlong;1;5;R;0;1;0.36;;;
VIC;Mallee;Laharum;1;1;R;0;35;24.48;;;
VIC;Mallee;Laharum;1;2;R;0;49;34.27;;;
VIC;Mallee;Laharum;1;3;R;0;16;11.19;;;
VIC;Mallee;Laharum;1;4;R;0;43;30.07;;;
VIC;Mallee;Laharum;1;5;R;0;0;0.00;;;
VIC;Mallee;Lake Boga;1;1;R;0;175;25.04;;;
VIC;Mallee;Lake Boga;1;2;R;0;194;27.75;;;
VIC;Mallee;Lake Boga;1;3;R;0;11;1.57;;;
VIC;Mallee;Lake Boga;1;4;R;0;313;44.78;;;
VIC;Mallee;Lake Boga;1;5;R;0;6;0.86;;;
