State;Division;Ballot Position;Member;Candidate;Party;Gender;Vote;Vote Percent;Swing
QLD;Brisbane;3;;CHOJNACKI, Mariusz;IND;M;239;0.32;0.32
QLD;Brisbane;4;;PRICE, Susan Clare;;F;951;1.28;1.28
QLD;Brisbane;5;;THURLOW, Valerie;NLP;F;274;0.37;0.37
QLD;Brisbane;6;;VEIVERS, Tom;IND;M;1949;2.62;2.62
QLD;Brisbane;7;;GUGENBERGER, Lou;QG;M;2484;3.34;3.34
QLD;Brisbane;8;;DORING, Robert Melville;CAP;M;452;0.61;0.61
QLD;Brisbane;9;#;BEVIS, Arch;ALP;M;34917;46.96;0.83
QLD;Brisbane;10;;CHOVEAUX, Justin;NP;M;1663;2.24;-0.80
QLD;Brisbane;11;;GIBSON, M P;IND;M;545;0.73;0.73
QLD;Brisbane;905;;;DSP;;0;0.00;-0.72
QLD;Brisbane;997;;;OTH;;0;0.00;-2.48
QLD;Capricornia;1;;GOODY, Margaret;NP;F;16243;21.57;-14.66
QLD;Capricornia;2;;SMYTH, Cameron M;;M;322;0.43;0.43
QLD;Capricornia;3;;WRIGHT, Keith Webb;IND;M;4472;5.94;5.94
QLD;Capricornia;4;;ALROE, Chris;LP;M;12807;17.01;15.57
QLD;Capricornia;5;;RUNDLE, Jim;IND;M;5308;7.05;7.05
QLD;Capricornia;6;;MUIR, Bob;QG;M;1259;1.67;1.67
QLD;Capricornia;7;#;HENZELL, Marjorie;ALP;F;30766;40.86;-9.71
QLD;Capricornia;8;;TULL, Bevan;AIP;M;240;0.32;0.32
QLD;Capricornia;9;;LAWRENCE, Fay;DEM;F;1673;2.22;1.05
QLD;Capricornia;10;;BRIDGEMAN, David;;M;363;0.48;0.48
QLD;Capricornia;11;;HINTON, Mavis Elizabeth;CAP;F;1835;2.44;2.44
QLD;Capricornia;901;;;GRN;;0;0.00;-10.58
QLD;Dawson;1;#;BRAITHWAITE, Ray;NP;M;29209;38.71;0.24
QLD;Dawson;2;;FOX, Ian David;QG;M;1795;2.38;2.38
QLD;Dawson;3;;MCCULLOCH, Bob;CAP;M;6838;9.06;9.06
QLD;Dawson;4;;MAC NEVIN, Michelle Jo-Anne;IND;F;597;0.79;0.79
QLD;Dawson;5;;GILBERT, Frank;ALP;M;28954;38.38;-4.47
QLD;Dawson;6;;MANSELL, John;LP;M;5545;7.35;-3.36
QLD;Dawson;7;;QUADRIO, Steve;DEM;M;1884;2.50;-5.44
QLD;Dawson;8;;HEINIGER, Neil;IND;M;625;0.83;0.83
QLD;Dawson;901;;;GRN;;0;0.00;-0.04
QLD;Dickson;1;;MAHONEY, Desiree;QG;F;3746;5.53;5.53
QLD;Dickson;2;;MATTHEWS, Leonard John;;M;174;0.26;0.26
QLD;Dickson;3;;SPICER, Glen C;DEM;M;1508;2.23;-13.26
QLD;Dickson;4;;ST.BAKER, Trevor;NP;M;6921;10.21;-1.47
QLD;Dickson;5;;BAWDEN, Alan;IND;M;333;0.49;0.49
QLD;Dickson;6;;BEARD, Mal;CAP;M;1883;2.78;2.78
QLD;Dickson;7;;FLEGG, Bruce;LP;M;22738;33.56;3.31
QLD;Dickson;8;#;LAVARCH, Michael;ALP;M;29515;43.56;1.08
QLD;Dickson;9;;DARBY, Michael;IND;M;939;1.39;1.39
QLD;Dickson;997;;;OTH;;0;0.00;-0.10
QLD;Fadden;1;;DARVILLE, Harry;QG;M;3020;4.47;4.47
QLD;Fadden;2;;ABRAHAMSON, Iona;NP;F;3200;4.74;0.36
QLD;Fadden;3;;ROSS, Joe;CAP;M;1010;1.50;1.50
QLD;Fadden;4;;ELDON, Peter;ALP;M;25973;38.45;1.51
QLD;Fadden;5;;KUHNE, Otto;NLP;M;177;0.26;0.26
QLD;Fadden;6;;SANDERS, Leonie;DEM;F;3381;5.00;-8.55
QLD;Fadden;7;#;JULL, David;LP;M;30581;45.27;0.76
QLD;Fadden;8;;MATHESON, Shaun;AIP;M;212;0.31;0.31
QLD;Fadden;997;;;OTH;;0;0.00;-0.63
QLD;Fairfax;1;;VALENTINE, Keith;NLP;M;924;1.29;1.29
QLD;Fairfax;2;;PARNELL, Peter;QG;M;2858;4.00;4.00
QLD;Fairfax;3;;ORTON, Kerry;ALP;F;22022;30.84;-1.44
QLD;Fairfax;4;#;SOMLYAY, Alex;LP;M;28686;40.18;15.38
QLD;Fairfax;5;;SIMPSON, Gordon;NP;M;10382;14.54;-12.91
QLD;Fairfax;6;;HENDERSON, John;IND;M;1567;2.19;2.19
QLD;Fairfax;7;;FERRARO, Santo;CAP;M;1646;2.31;2.31
QLD;Fairfax;8;;OSS-EMER, Elizabeth;DEM;F;3313;4.64;-8.95
QLD;Fairfax;905;;;ACP;;0;0.00;-1.79
QLD;Fairfax;997;;;OTH;;0;0.00;-0.09
QLD;Fisher;1;;BURGETT, Ian;ALP;M;25638;35.78;-2.25
QLD;Fisher;2;;SAVAGE, Chris;IND;M;4758;6.64;6.64
QLD;Fisher;3;;WATSON, Sam;AIP;M;266;0.37;0.37
QLD;Fisher;4;#;SLIPPER, Peter;LP;M;24195;33.76;9.78
QLD;Fisher;5;;JOHNSTON, Winston;NP;M;10497;14.65;-10.21
QLD;Fisher;6;;GWIN, Chris;QG;M;1824;2.55;2.55
QLD;Fisher;7;;JOHNSON, Jeff;CAP;M;2315;3.23;3.23
QLD;Fisher;8;;JAKEMAN, Digby;DEM;M;2170;3.03;-9.20
QLD;Fisher;905;;;ACP;;0;0.00;-0.80
QLD;Fisher;997;;;OTH;;0;0.00;-0.12
QLD;Forde;1;;PLANINCIC, Jim;LP;M;23590;33.70;-0.39
QLD;Forde;2;;STARK, Barry J;QG;M;2070;2.96;2.96
QLD;Forde;3;;DICKSON, Alan L;DEM;M;4085;5.84;-6.32
QLD;Forde;4;;CORBLEY, Marion;CAP;F;1494;2.13;2.13
QLD;Forde;5;;FLAWS, Peter;NP;M;2527;3.61;-0.51
QLD;Forde;6;#;CRAWFORD, Mary;ALP;F;36227;51.76;4.90
QLD;Forde;905;;;GRN;;0;0.00;-1.55
QLD;Forde;997;;;OTH;;0;0.00;-1.23
QLD;Griffith;1;;WESTON, Maxine;NLP;F;810;1.08;1.08
QLD;Griffith;2;;STONE, David;NP;M;2631;3.51;0.56
QLD;Griffith;3;;KERNOT, Gavin;DEM;M;3525;4.70;-8.51
QLD;Griffith;4;;DICKSON, Steven L;IND;M;938;1.25;1.25
QLD;Griffith;5;;WYNTER, Coral;;F;948;1.26;1.26
QLD;Griffith;6;;PRIVITERA, Mick;LP;M;25663;34.23;-0.63
QLD;Griffith;7;#;HUMPHREYS, Ben;ALP;M;37090;49.47;1.52
QLD;Griffith;8;;WILSON, Barry;QG;M;3368;4.49;4.49
QLD;Griffith;905;;;DSP;;0;0.00;-1.03
QLD;Groom;1;;MCCARTHY, Wally;AIP;M;905;1.20;1.20
QLD;Groom;2;;BERGHOFER, Garry W.;CAP;M;7672;10.18;10.18
QLD;Groom;3;#;TAYLOR, Bill;LP;M;25915;34.38;-5.80
QLD;Groom;4;;WEBBER, Ray;ALP;M;20198;26.80;-3.92
QLD;Groom;5;;HANNA, Joe;NP;M;16131;21.40;4.02
QLD;Groom;6;;HARRISON, Karey;QG;F;1712;2.27;2.27
QLD;Groom;7;;MAY, Alan;DEM;M;2839;3.77;-7.91
QLD;Groom;997;;;OTH;;0;0.00;-0.03
QLD;Herbert;1;;PARKER, Col;DEM;M;2848;3.68;-7.59
QLD;Herbert;2;;KIMBLE, Dave;QG;M;1771;2.29;2.29
QLD;Herbert;3;#;LINDSAY, Eamon John;ALP;M;31349;40.56;-5.33
QLD;Herbert;4;;QUICK, Robyn;NP;F;5374;6.95;-11.08
QLD;Herbert;5;;HARVEY, Warren;CAP;M;640;0.83;0.83
QLD;Herbert;6;;SETTER, Bill;IND;M;515;0.67;0.67
QLD;Herbert;7;;ROBINSON, John Richard;IND;M;10002;12.94;12.94
QLD;Herbert;8;;PRYOR, Cilla;AIP;F;495;0.64;0.64
QLD;Herbert;9;;HAZARD, Peter;LP;M;24300;31.44;6.63
QLD;Hinkler;1;;COURTICE, Brian William;ALP;M;33162;42.80;-4.99
QLD;Hinkler;2;;MAY, Bill;CAP;M;3628;4.68;4.68
QLD;Hinkler;3;;HETHERINGTON, Maurice Verney;CEG;M;2732;3.53;3.53
QLD;Hinkler;4;;CLARK, Terry William;DEM;M;3044;3.93;-4.97
QLD;Hinkler;5;;ABBOTT, John;LP;M;9767;12.61;3.82
QLD;Hinkler;6;;JOHNSON, Colin Andrew;AIP;M;253;0.33;0.33
QLD;Hinkler;7;#;NEVILLE, Paul;NP;M;23447;30.26;-3.50
QLD;Hinkler;8;;CAMPBELL, Lorelle Maree;QG;F;1451;1.87;1.87
QLD;Hinkler;901;;;GRN;;0;0.00;-0.77
QLD;Kennedy;1;;PETRIE, Bill;CAP;M;3162;4.29;4.29
QLD;Kennedy;2;;JOHNSON, Norman Abraham;AIP;M;401;0.54;0.54
QLD;Kennedy;3;;LOGAN, Donald Louis;;M;323;0.44;0.44
QLD;Kennedy;4;#;KATTER, Bob;NP;M;27805;37.76;6.29
QLD;Kennedy;5;;CASHMORE, Dave;LP;M;7882;10.70;-4.72
QLD;Kennedy;6;;PAINE, Kevin;DEM;M;1906;2.59;-5.44
QLD;Kennedy;7;;DE RIDDER, Saeed;QG;M;1241;1.69;1.69
QLD;Kennedy;8;;HULLS, Rob;ALP;M;30920;41.99;-2.83
QLD;Kennedy;997;;;OTH;;0;0.00;-0.27
QLD;Leichhardt;1;;MCKENZIE, J. Dorothy;NLP;F;817;1.18;1.18
QLD;Leichhardt;2;;PIPER, Stephen;IND;M;380;0.55;0.55
QLD;Leichhardt;3;;FOURMILE, Henrietta;QG;F;2446;3.52;3.52
QLD;Leichhardt;4;;THOMAS, Giselle;DEM;F;3613;5.20;-6.05
QLD;Leichhardt;5;#;DODD, Peter;ALP;M;29129;41.96;-2.44
QLD;Leichhardt;6;;ROBERTS, Gavin;CAP;M;998;1.44;1.44
QLD;Leichhardt;7;;WILSON, Ben;NP;M;9722;14.00;-6.00
QLD;Leichhardt;8;;CUMMINGS, Bill;LP;M;21930;31.59;8.81
QLD;Leichhardt;9;;CAVILL, Jim;IND;M;386;0.56;0.56
QLD;Leichhardt;997;;;OTH;;0;0.00;-1.57
QLD;Lilley;1;#;SWAN, Wayne;ALP;M;36960;49.94;1.05
QLD;Lilley;2;;LEVERITT, Bill;LP;M;26715;36.09;0.25
QLD;Lilley;3;;FOGGO, Doug;NP;M;2738;3.70;0.33
QLD;Lilley;4;;MCDONALD, Graham;CAP;M;844;1.14;1.14
QLD;Lilley;5;;COATES, Andrew;IND;M;492;0.66;0.66
QLD;Lilley;6;;SMITH, Caroline;DEM;F;3044;4.11;-6.90
QLD;Lilley;7;;RIELLY, Michelle A;QG;F;2333;3.15;3.15
QLD;Lilley;8;;ANDREWS, Frank;IND;M;339;0.46;0.46
QLD;Lilley;9;;DENNISON, Cyril;IND;M;549;0.74;0.74
QLD;Lilley;905;;;DSP;;0;0.00;-0.88
QLD;McPherson;1;;WHILLANS, Mark;ALP;M;24718;35.79;2.11
QLD;McPherson;2;;WHITESIDE, Bruce;CAP;M;1381;2.00;2.00
QLD;McPherson;3;#;BRADFORD, John;LP;M;34497;49.95;0.81
QLD;McPherson;4;;DE BRENNI, Allan. R.;NP;M;3082;4.46;-0.40
QLD;McPherson;5;;NEVILLE, Jason;DEM;M;2574;3.73;-6.13
QLD;McPherson;6;;LOVISON, Christine;QG;F;2813;4.07;4.07
QLD;McPherson;997;;;OTH;;0;0.00;-2.46
QLD;Maranoa;1;;HOOPER, Brian;IND;M;2248;2.89;2.89
QLD;Maranoa;2;;TURNBULL, Rose;AIP;F;626;0.81;0.81
QLD;Maranoa;3;;DUTTON, Danny;DEM;M;2039;2.63;-5.54
QLD;Maranoa;4;;JONES, Anne;ALP;F;19475;25.07;-5.47
QLD;Maranoa;5;#;SCOTT, Bruce;NP;M;41502;53.43;6.42
QLD;Maranoa;6;;MOLES, Sarah;QG;F;1217;1.57;1.57
QLD;Maranoa;7;;CHAMBERS, Andrew;CAP;M;3703;4.77;4.77
QLD;Maranoa;8;;CLARKE, Gerard Stanley;LP;M;6859;8.83;-4.80
QLD;Maranoa;997;;;OTH;;0;0.00;-0.63
QLD;Moncrieff;1;;BROWN, Bob;ALP;M;22489;32.38;1.38
QLD;Moncrieff;2;#;SULLIVAN, Kathy Martin;LP;F;36551;52.63;0.55
QLD;Moncrieff;3;;PIKE, Warren;NP;M;3780;5.44;0.45
QLD;Moncrieff;4;;STRINGER, Steven A.;CAP;M;1195;1.72;1.72
QLD;Moncrieff;5;;NEVILLE, Jason;DEM;M;2672;3.85;-7.55
QLD;Moncrieff;6;;MACKINNON, Sally;QG;F;2767;3.98;3.98
QLD;Moncrieff;997;;;OTH;;0;0.00;-0.53
QLD;Moreton;1;;EBSWORTH, Martin Francis;AIP;M;671;0.90;0.90
QLD;Moreton;2;;JEANNERET, Rod;CAP;M;613;0.82;0.82
QLD;Moreton;3;;HOLLAND, Ian;DEM;M;3407;4.58;-8.25
QLD;Moreton;4;;DEAN, Shane;;M;233;0.31;0.31
QLD;Moreton;5;;STEEN, Margaret;LP;F;30474;41.00;0.18
QLD;Moreton;6;;KEARNS, John;NP;M;2074;2.79;0.15
QLD;Moreton;7;;O'DEMPSEY, Jim;IND;M;370;0.50;0.50
QLD;Moreton;8;#;GIBSON, Garrie;ALP;M;33065;44.49;2.45
QLD;Moreton;9;;SMITH, Ira T.;IND;M;370;0.50;0.50
QLD;Moreton;10;;BEATTIE-BURNETT, D. C.;QG;F;3050;4.10;4.10
QLD;Moreton;905;;;GRN;;0;0.00;-1.07
QLD;Moreton;997;;;OTH;;0;0.00;-0.61
QLD;Oxley;1;;GIBBON, Suzanne J;QG;F;3096;4.27;4.27
QLD;Oxley;2;;WYNNE, Les;IND;M;1703;2.35;2.35
QLD;Oxley;3;;ABNETT, Geoff;CAP;M;2550;3.52;3.52
QLD;Oxley;4;#;SCOTT, Les;ALP;M;38216;52.70;1.47
QLD;Oxley;5;;FERNANDO-PULLE, Mary;DEM;F;3881;5.35;-9.32
QLD;Oxley;6;;BLAINE, George;LP;M;18520;25.54;-3.03
QLD;Oxley;7;;MCCULLAGH, Marie;NP;F;4121;5.68;0.48
QLD;Oxley;8;;WHITE, Sue;;F;423;0.58;0.58
QLD;Oxley;997;;;OTH;;0;0.00;-0.31
QLD;Petrie;1;;GEHRMANN, Jeff;IND;M;3182;4.33;4.33
QLD;Petrie;2;;POWER, Brendan;NP;M;2126;2.89;-1.02
QLD;Petrie;3;;MUTCH, Allan Kelson;CAP;M;1025;1.39;1.39
QLD;Petrie;4;#;JOHNS, Gary;ALP;M;32436;44.14;-0.73
QLD;Petrie;5;;JACKSON, Zillah;DEM;F;3167;4.31;-6.89
QLD;Petrie;6;;JONES, Angela;QG;F;1854;2.52;2.52
QLD;Petrie;7;;SHERLOCK, Alan;LP;M;29487;40.12;1.21
QLD;Petrie;8;;NEVILLE, Gina;NLP;F;215;0.29;0.29
QLD;Petrie;905;;;DSP;;0;0.00;-1.03
QLD;Petrie;997;;;OTH;;0;0.00;-0.09
QLD;Rankin;1;;REID, Ian;IND;M;1722;2.42;2.42
QLD;Rankin;2;;ATKINSON, Sallyanne;LP;F;25635;36.03;4.84
QLD;Rankin;3;;NIELSEN, Richard;QG;M;1775;2.49;2.49
QLD;Rankin;4;;BELL, Debbie;;F;419;0.59;0.59
QLD;Rankin;5;#;BEDDALL, David;ALP;M;32157;45.19;0.94
QLD;Rankin;6;;REAVES, Lester J.;CAP;M;1290;1.81;1.81
QLD;Rankin;7;;SCHWARZ, Marian;NP;F;5051;7.10;-2.84
QLD;Rankin;8;;WERBA, Susan;DEM;F;3106;4.37;-7.88
QLD;Rankin;905;;;GRN;;0;0.00;-0.08
QLD;Rankin;997;;;OTH;;0;0.00;-2.30
QLD;Ryan;1;;YOUNG, Sid;DEM;M;5019;6.45;-11.18
QLD;Ryan;2;;YUILE, Fleur;ALP;F;23698;30.43;1.36
QLD;Ryan;3;;SKYRING, Alan;IND;M;431;0.55;-0.73
QLD;Ryan;4;#;MOORE, John Colinton;LP;M;40953;52.59;6.90
QLD;Ryan;5;;BRADY, Mark;NLP;M;330;0.42;0.42
QLD;Ryan;6;;MADDEN, Terry;IND;M;417;0.54;0.54
QLD;Ryan;7;;SMITH, Les;CAP;M;561;0.72;0.72
QLD;Ryan;8;;GILLAN, Jim;NP;M;2662;3.42;-2.25
QLD;Ryan;9;;BACH, Willy;QG;M;3795;4.87;4.87
QLD;Ryan;905;;;GRN;;0;0.00;-0.44
QLD;Ryan;906;;;DSP;;0;0.00;-0.08
QLD;Ryan;997;;;OTH;;0;0.00;-0.12
QLD;Wide Bay;1;;SMITH, Ray;IND;M;1770;2.35;2.35
QLD;Wide Bay;2;;CAPLICK, Judy;ALP;F;24861;32.94;-3.53
QLD;Wide Bay;3;;WOODLEY, Marie;DEM;F;2700;3.58;-9.22
QLD;Wide Bay;4;;BAKER, Andrew;CAP;M;4279;5.67;5.67
QLD;Wide Bay;5;#;TRUSS, Warren;NP;M;33255;44.07;-3.76
QLD;Wide Bay;6;;HARTSHORNE, Trevor John;LP;M;6519;8.64;8.05
QLD;Wide Bay;7;;PODGER, Lily;QG;F;2083;2.76;2.76
QLD;Wide Bay;997;;;OTH;;0;0.00;-2.32
WA;Brand;1;;EVANS, Andrea;GWA;F;3707;4.93;-1.64
WA;Brand;2;;CANT, Paul;CTA;M;1179;1.57;1.57
WA;Brand;3;;FAWCETT, Adrian Robert;LP;M;31174;41.45;4.18
WA;Brand;4;;ROBINSON, Jacqui;NLP;F;259;0.34;0.34
WA;Brand;5;;TILBURY, Ray;DEM;M;1865;2.48;-6.29
WA;Brand;6;;DICKS, Norm;IND;M;613;0.82;0.82
WA;Brand;7;#;FATIN, Wendy;ALP;F;36413;48.42;5.58
WA;Brand;902;;;GRY;;0;0.00;-1.32
WA;Brand;907;;;NP;;0;0.00;-1.88
WA;Brand;997;;;OTH;;0;0.00;-1.35
WA;Canning;1;;JOHNSTON, Ricky;LP;F;28972;44.02;3.23
WA;Canning;2;;TILBURY, Rosslyn;DEM;F;1688;2.56;-4.76
WA;Canning;3;#;GEAR, George;ALP;M;29187;44.35;3.86
WA;Canning;4;;BESSELL, Daniel;GWA;M;2663;4.05;-2.94
WA;Canning;5;;GOIRAN, Gerard;CTA;M;1683;2.56;2.56
WA;Canning;6;;DE LA HUNTY, Shirley;IND;F;1372;2.08;2.08
WA;Canning;7;;ROBERTS, Patti;NLP;F;253;0.38;0.38
WA;Canning;903;;;GRY;;0;0.00;-1.50
WA;Canning;904;;;CIR;;0;0.00;-0.44
WA;Canning;905;;;DSP;;0;0.00;-0.80
WA;Canning;997;;;OTH;;0;0.00;-1.68
WA;Cowan;1;;DIK, Otto;GWA;M;3197;4.56;-1.35
WA;Cowan;2;;JAKOBSEN, Carolyn;ALP;F;30982;44.16;4.22
WA;Cowan;3;#;EVANS, Richard;LP;M;33472;47.71;4.99
WA;Cowan;4;;MILES, Suzan;NLP;F;398;0.57;0.57
WA;Cowan;5;;GODDEN, Stewart;DEM;M;2113;3.01;-5.60
WA;Cowan;904;;;GRY;;0;0.00;-1.29
WA;Cowan;905;;;DSP;;0;0.00;-0.53
WA;Cowan;906;;;ACP;;0;0.00;-0.34
WA;Cowan;997;;;OTH;;0;0.00;-0.68
WA;Curtin;1;;DAVIES, Diana;NLP;F;1142;1.65;1.65
WA;Curtin;2;;BOUWER, Willem;DEM;M;2368;3.42;-6.50
WA;Curtin;3;;GILCHRIST, David;ALP;M;17340;25.04;2.16
WA;Curtin;4;;DOUST, Jon;;M;410;0.59;0.59
WA;Curtin;5;#;ROCHER, Allan;LP;M;41417;59.80;4.87
WA;Curtin;6;;JONES, Elisabeth;GWA;F;6582;9.50;-0.71
WA;Curtin;902;;;GRY;;0;0.00;-1.30
WA;Curtin;905;;;DSP;;0;0.00;-0.77
WA;Forrest;1;;READING, Jill;GWA;F;5869;8.21;-0.53
WA;Forrest;2;;CHURCHES, David;DEM;M;3581;5.01;-2.23
WA;Forrest;3;#;PROSSER, Geoff;LP;M;40099;56.07;7.74
WA;Forrest;4;;PROCTER, Peter;ALP;M;21964;30.71;1.48
WA;Forrest;903;;;NP;;0;0.00;-6.46
WA;Fremantle;1;;PAPAPHOTIS, John;LP;M;27071;38.74;5.68
WA;Fremantle;2;#;DAWKINS, John;ALP;M;35084;50.20;7.27
WA;Fremantle;3;;HAYNES, Tom;NLP;M;755;1.08;1.08
WA;Fremantle;4;;SALTER, Mary Teresa;GWA;F;4725;6.76;-3.79
WA;Fremantle;5;;MULLINS, Patrick;DEM;M;2247;3.22;-7.14
WA;Fremantle;903;;;GRY;;0;0.00;-1.01
WA;Fremantle;997;;;OTH;;0;0.00;-2.10
WA;Kalgoorlie;1;;O'KENNY, James;IND;M;2001;3.09;3.09
WA;Kalgoorlie;2;;CHAPPLE, Robin;GWA;M;2702;4.17;-2.14
WA;Kalgoorlie;3;;PEEBLES, Shyama;DEM;F;1713;2.65;-5.37
WA;Kalgoorlie;4;;GREEN, Don;LP;M;22406;34.61;2.42
WA;Kalgoorlie;5;#;CAMPBELL, Graeme;ALP;M;35187;54.36;4.88
WA;Kalgoorlie;6;;RIGBY, Byron P;NLP;M;723;1.12;1.12
WA;Kalgoorlie;902;;;GRY;;0;0.00;-1.00
WA;Kalgoorlie;903;;;NP;;0;0.00;-3.00
WA;Moore;1;#;FILING, Paul;LP;M;39326;54.81;5.65
WA;Moore;2;;NOVAKOVIC, Alex;NLP;M;405;0.56;0.56
WA;Moore;3;;POWER, Christine;ALP;F;25089;34.97;4.03
WA;Moore;4;;MAGYAR, Stephen;GWA;M;4063;5.66;-2.23
WA;Moore;5;;BROWN, Libby;DEM;F;2866;3.99;-6.77
WA;Moore;902;;;GRY;;0;0.00;-1.24
WA;O'Connor;1;;MASON, John;ALP;M;15144;21.64;1.45
WA;O'Connor;2;#;TUCKEY, Wilson;LP;M;47777;68.26;18.21
WA;O'Connor;3;;HOWE, Pat;DEM;F;2358;3.37;-0.64
WA;O'Connor;4;;LAMBERT, Anne;GWA;F;2287;3.27;-0.35
WA;O'Connor;5;;DUNNE, John Forrest;IND;M;1459;2.08;2.08
WA;O'Connor;6;;LEE, Jim;IND;M;963;1.38;1.38
WA;O'Connor;901;;;GRY;;0;0.00;-1.49
WA;O'Connor;905;;;NP;;0;0.00;-20.64
WA;Pearce;1;;HALL, Stephen Louis George;GWA;M;5458;8.06;-0.61
WA;Pearce;2;;LAMBERT, Peter;DEM;M;3077;4.54;-5.50
WA;Pearce;3;;JEBB, Patrick;ALP;M;22065;32.58;5.05
WA;Pearce;4;#;MOYLAN, Judi;LP;F;34777;51.35;-0.80
WA;Pearce;5;;FORECAST, Mark;NP;M;2345;3.46;3.46
WA;Pearce;901;;;GRY;;0;0.00;-1.60
WA;Perth;1;;BIGNELL, Chris;CTA;M;1499;2.20;2.20
WA;Perth;2;;HOVANE, Michelle;;F;587;0.86;0.86
WA;Perth;3;;GOFF, Michael;IND;M;857;1.26;1.26
WA;Perth;4;#;SMITH, Stephen;ALP;M;31585;46.37;3.79
WA;Perth;5;;MOLLOY, Patsy;GWA;F;3836;5.63;-2.71
WA;Perth;6;;KNIGHT, Irene;DEM;F;1581;2.32;-5.50
WA;Perth;7;;BLURTON, Peter;IND;M;1460;2.14;2.14
WA;Perth;8;;BENJAMIN, Jennifer;NLP;F;268;0.39;0.39
WA;Perth;9;;CRESSWELL, Barney;LP;M;26440;38.82;1.20
WA;Perth;901;;;DSP;;0;0.00;-1.84
WA;Perth;903;;;GRY;;0;0.00;-1.07
WA;Perth;907;;;NP;;0;0.00;-0.73
WA;Stirling;1;;JEFFREYS, Richard;DEM;M;2152;3.14;-4.31
WA;Stirling;2;;D'CRUZ, Cathryn;NLP;F;329;0.48;0.48
WA;Stirling;3;;ECONOMOU, Dean;IND;M;640;0.93;0.93
WA;Stirling;4;;BOLAND, Kate;GWA;F;3350;4.88;-1.99
WA;Stirling;5;#;CAMERON, Eoin;LP;M;32337;47.13;4.07
WA;Stirling;6;;EDWARDS, Ron;ALP;M;29804;43.44;3.63
WA;Stirling;903;;;GRY;;0;0.00;-1.10
WA;Stirling;906;;;DSP;;0;0.00;-0.48
WA;Stirling;997;;;OTH;;0;0.00;-1.24
WA;Swan;1;;CAMINSCHI, Andrew;IND;M;807;1.19;1.19
WA;Swan;2;;GARSWOOD, Luke;IND;M;576;0.85;0.85
WA;Swan;3;;HILBERT, Bryan;LP;M;30565;45.22;7.60
WA;Swan;4;;THOMSON, Andrew;GWA;M;3492;5.17;-2.10
WA;Swan;5;;MILLAR, Don;DEM;M;1733;2.56;-5.45
WA;Swan;6;;LEISHMAN, Anne;NLP;F;260;0.38;0.38
WA;Swan;7;#;BEAZLEY, Kim;ALP;M;29750;44.01;3.46
WA;Swan;8;;WEIR, Isobel;IND;F;415;0.61;0.61
WA;Swan;901;;;GRY;;0;0.00;-3.82
WA;Swan;903;;;DSP;;0;0.00;-0.76
WA;Swan;997;;;OTH;;0;0.00;-1.97
WA;Tangney;1;;SUNDANCER, Mark;GWA;M;3976;5.83;-1.14
WA;Tangney;2;;JORDAN, Jason;ALP;M;21549;31.58;4.18
WA;Tangney;3;;BRYANT, Don;DEM;M;2449;3.59;-6.01
WA;Tangney;4;;BARRETT, Ken;NLP;M;303;0.44;0.44
WA;Tangney;5;;TRENNING, John;CTA;M;1048;1.54;1.54
WA;Tangney;6;#;WILLIAMS, Daryl Robert;LP;M;38910;57.02;2.07
WA;Tangney;902;;;GRY;;0;0.00;-1.07
SA;Adelaide;1;;KING, Jack;IND;M;1624;2.12;2.12
SA;Adelaide;2;;BIDSTRUP, David;IND;M;295;0.39;0.39
SA;Adelaide;3;;HANIEH, Adam;;M;558;0.73;0.73
SA;Adelaide;4;;FENWICK, Peter;NLP;M;1514;1.98;1.98
SA;Adelaide;5;;MITCHELL, Matthew;DEM;M;6451;8.43;-5.91
SA;Adelaide;6;#;WORTH, Trish;LP;F;34296;44.82;3.71
SA;Adelaide;7;;MATUHINA, Chris;IND;M;318;0.42;0.42
SA;Adelaide;8;;CATLEY, Bob;ALP;M;31459;41.11;1.70
SA;Adelaide;904;;;CTA;;0;0.00;-1.52
SA;Adelaide;905;;;GA;;0;0.00;-1.61
SA;Adelaide;906;;;DSP;;0;0.00;-0.14
SA;Adelaide;907;;;GRY;;0;0.00;-0.51
SA;Adelaide;997;;;OTH;;0;0.00;-1.35
SA;Barker;1;;WELLS, Chris;NLP;M;1784;2.31;2.31
SA;Barker;2;;KENT, Deidre;CTA;F;1548;2.00;1.06
SA;Barker;3;;ANDERSEN, Regine;DEM;F;4742;6.13;-5.44
SA;Barker;4;;BOYLAN, Francis Damien;IND;M;1399;1.81;1.81
SA;Barker;5;;WIKBLOM, Stephen;IND;M;1221;1.58;1.58
SA;Barker;6;;EARLY, Harry;ALP;M;19939;25.79;-2.22
SA;Barker;7;#;MCLACHLAN, Ian Murray;LP;M;46667;60.37;2.63
SA;Barker;997;;;OTH;;0;0.00;-1.73
SA;Bonython;1;#;BLEWETT, Neal;ALP;M;38820;55.60;3.52
SA;Bonython;2;;MCALEER, Eamon;NLP;M;667;0.96;0.96
SA;Bonython;3;;BROOKFIELD, Ian;LP;M;20032;28.69;2.30
SA;Bonython;4;;HOOD, Dennis;CTA;M;1099;1.57;-1.71
SA;Bonython;5;;ROCCA, Tony;IND;M;1994;2.86;2.86
SA;Bonython;6;;HANNAFORD, Bruce;IND;M;615;0.88;0.88
SA;Bonython;7;;MAAS, Colin;DEM;M;6596;9.45;-8.80
