			 A Pauline Hanson's One Nation															 B Christian Democratic Party (Fred Nile Group)												 C Unity - Say No To Hanson												 D Citizens Electoral Council of Australia												 E Progressive Labour Party												 F Helen Caldicott's - Our Common Future Party												 G Australian Democrats																								 H Help End Marijuana Prohibition												 I Peter Breen - Reform The Legal System												 J Australian Labor Party / Country Labor																		 K Lower Excise Fuel and Beer Party												 L 												 M The Fishing Party												 N 															 O Non-Custodial Parents Party												 P Nuclear Disarmament Party of Australia												 Q Liberal/Nationals																								 R No Goods and Services Tax Party												
	    		TICKET VOTES			MCKINNON			PUTRA			DEENEY			Group Total			TICKET VOTES			CAPSIS			HUME			Group Total			TICKET VOTES			NGO			MCLEOD			Group Total			TICKET VOTES			BUTLER			COLLINS			Group Total			TICKET VOTES			WOLDRING			LEE			Group Total			TICKET VOTES			CALDICOTT			POTTS			Group Total			TICKET VOTES			BOURNE			YATES			CHUNG			MAYFIELD			PRINCE			EVANS			Group Total			TICKET VOTES			BALDERSTONE			FUGGLE			Group Total			TICKET VOTES			GREENAWAY			ARMSTRONG			Group Total			TICKET VOTES			# STEPHENS			# CAMPBELL			MUNDINE			WOODS			Group Total			TICKET VOTES			O'LOUGHLIN			FREEMAN			Group Total			TICKET VOTES			STEWART			STEWART			Group Total			TICKET VOTES			SMITH			WISEMAN			Group Total			TICKET VOTES			SMITH			LAWLER			ANTHONY			Group Total			TICKET VOTES			THOMPSON			MCKEEGAN			Group Total			TICKET VOTES			DENBOROUGH			FRANCIS			Group Total			TICKET VOTES			# COONAN			# MACDONALD			# PAYNE			NASH			MACDONALD			TANG			Group Total			TICKET VOTES			GALLAGHER			MARTIN						
	    					Don			Rick			Carol									George			Kevin									Thang			Robert									Robert			Glenys									Klaas			Shona									Helen			Ted									Vicki			Joanne			Craig			E Caroline			Janine			Julian									Michael			Don									Denise			Valerie									Ursula			George			Warren			Joanna									David			Paul									Lex			Joe									Robert			David									Warren			Geoff			Dora									Andy			Annette									Michael			Yvonne									Helen			Sandy			Marise			Fiona			Scot			Terence									Mick			Charles H						
	Polling Places		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%					
	Garah		15	8.33		1	0.56		0	0.00		0	0.00		16	8.89		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	1.11		0	0.00		0	0.00		2	1.11		4	2.22		0	0.00		0	0.00		4	2.22		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		31	17.22		0	0.00		0	0.00		0	0.00		0	0.00		31	17.22		5	2.78		0	0.00		0	0.00		5	2.78		0	0.00		0	0.00		0	0.00		0	0.00		1	0.56		0	0.00		0	0.00		1	0.56		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		115	63.89		2	1.11		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		117	65.00		0	0.00		0	0.00		0	0.00
	Geurie		46	8.81		1	0.19		0	0.00		0	0.00		47	9.00		13	2.49		2	0.38		0	0.00		15	2.87		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		8	1.53		0	0.00		0	0.00		8	1.53		0	0.00		1	0.19		0	0.00		1	0.19		17	3.26		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		17	3.26		3	0.57		0	0.00		0	0.00		3	0.57		1	0.19		0	0.00		0	0.00		1	0.19		106	20.31		1	0.19		1	0.19		1	0.19		0	0.00		109	20.88		4	0.77		1	0.19		0	0.00		5	0.96		2	0.38		0	0.00		0	0.00		2	0.38		6	1.15		0	0.00		0	0.00		6	1.15		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.19		0	0.00		0	0.00		1	0.19		0	0.00		0	0.00		0	0.00		0	0.00		279	53.45		2	0.38		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		281	53.83		7	1.34		0	0.00		0	0.00
	Gilgandra		302	16.22		14	0.75		0	0.00		1	0.05		317	17.02		65	3.49		3	0.16		0	0.00		68	3.65		0	0.00		0	0.00		0	0.00		0	0.00		3	0.16		0	0.00		2	0.11		5	0.27		20	1.07		0	0.00		0	0.00		20	1.07		0	0.00		1	0.05		0	0.00		1	0.05		48	2.58		1	0.05		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		49	2.63		13	0.70		0	0.00		0	0.00		13	0.70		2	0.11		0	0.00		1	0.05		3	0.16		521	27.98		1	0.05		0	0.00		2	0.11		0	0.00		524	28.14		13	0.70		0	0.00		0	0.00		13	0.70		1	0.05		0	0.00		0	0.00		1	0.05		11	0.59		0	0.00		0	0.00		11	0.59		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.05		0	0.00		0	0.00		1	0.05		1	0.05		0	0.00		0	0.00		1	0.05		779	41.84		6	0.32		2	0.11		0	0.00		0	0.00		0	0.00		0	0.00		787	42.27		8	0.43		0	0.00		0	0.00
	Glen Alice		11	25.58		0	0.00		0	0.00		0	0.00		11	25.58		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	2.33		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	2.33		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		8	18.60		0	0.00		0	0.00		0	0.00		0	0.00		8	18.60		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	2.33		0	0.00		0	0.00		1	2.33		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		21	48.84		1	2.33		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		22	51.16		0	0.00		0	0.00		0	0.00
	Gollan		2	2.53		1	1.27		0	0.00		0	0.00		3	3.80		3	3.80		0	0.00		0	0.00		3	3.80		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	1.27		0	0.00		0	0.00		1	1.27		1	1.27		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	1.27		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	3.80		0	0.00		0	0.00		0	0.00		0	0.00		3	3.80		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	2.53		0	0.00		0	0.00		2	2.53		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		62	78.48		1	1.27		2	2.53		0	0.00		0	0.00		0	0.00		0	0.00		65	82.28		0	0.00		0	0.00		0	0.00
	Goodooga		7	4.73		0	0.00		0	0.00		0	0.00		7	4.73		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		12	8.11		0	0.00		0	0.00		12	8.11		0	0.00		0	0.00		0	0.00		0	0.00		2	1.35		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	1.35		2	1.35		0	0.00		0	0.00		2	1.35		0	0.00		0	0.00		0	0.00		0	0.00		87	58.78		0	0.00		0	0.00		0	0.00		0	0.00		87	58.78		1	0.68		0	0.00		0	0.00		1	0.68		0	0.00		0	0.00		0	0.00		0	0.00		1	0.68		0	0.00		0	0.00		1	0.68		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		28	18.92		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		28	18.92		1	0.68		0	0.00		0	0.00
	Goolma		27	19.57		0	0.00		0	0.00		0	0.00		27	19.57		5	3.62		0	0.00		0	0.00		5	3.62		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.72		0	0.00		0	0.00		1	0.72		0	0.00		0	0.00		0	0.00		0	0.00		2	1.45		1	0.72		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	2.17		0	0.00		0	0.00		0	0.00		0	0.00		26	18.84		0	0.00		0	0.00		26	18.84		3	2.17		1	0.72		0	0.00		0	0.00		0	0.00		4	2.90		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.72		0	0.00		0	0.00		1	0.72		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		67	48.55		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		67	48.55		1	0.72		0	0.00		0	0.00
	Gravesend		23	12.64		4	2.20		0	0.00		0	0.00		27	14.84		1	0.55		0	0.00		0	0.00		1	0.55		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.55		0	0.00		0	0.00		1	0.55		0	0.00		0	0.00		0	0.00		0	0.00		5	2.75		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		5	2.75		2	1.10		1	0.55		0	0.00		3	1.65		0	0.00		0	0.00		0	0.00		0	0.00		33	18.13		1	0.55		0	0.00		0	0.00		0	0.00		34	18.68		2	1.10		1	0.55		0	0.00		3	1.65		1	0.55		0	0.00		0	0.00		1	0.55		1	0.55		1	0.55		0	0.00		2	1.10		1	0.55		0	0.00		0	0.00		0	0.00		1	0.55		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		96	52.75		1	0.55		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		97	53.30		6	3.30		0	0.00		0	0.00
	Gulargambone		67	14.99		6	1.34		0	0.00		0	0.00		73	16.33		5	1.12		1	0.22		0	0.00		6	1.34		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		10	2.24		1	0.22		0	0.00		11	2.46		0	0.00		0	0.00		0	0.00		0	0.00		15	3.36		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		15	3.36		1	0.22		0	0.00		0	0.00		1	0.22		2	0.45		0	0.00		0	0.00		2	0.45		88	19.69		0	0.00		0	0.00		0	0.00		0	0.00		88	19.69		6	1.34		0	0.00		0	0.00		6	1.34		0	0.00		0	0.00		0	0.00		0	0.00		1	0.22		0	0.00		0	0.00		1	0.22		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.45		0	0.00		0	0.00		2	0.45		231	51.68		2	0.45		1	0.22		0	0.00		0	0.00		0	0.00		0	0.00		234	52.35		1	0.22		0	0.00		0	0.00
	Gulgong		226	11.95		13	0.69		0	0.00		0	0.00		239	12.63		18	0.95		3	0.16		1	0.05		22	1.16		0	0.00		0	0.00		0	0.00		0	0.00		3	0.16		0	0.00		0	0.00		3	0.16		33	1.74		0	0.00		0	0.00		33	1.74		0	0.00		0	0.00		0	0.00		0	0.00		62	3.28		4	0.21		0	0.00		0	0.00		0	0.00		1	0.05		0	0.00		67	3.54		18	0.95		0	0.00		0	0.00		18	0.95		6	0.32		0	0.00		0	0.00		6	0.32		717	37.90		6	0.32		0	0.00		2	0.11		0	0.00		725	38.32		24	1.27		1	0.05		0	0.00		25	1.32		0	0.00		0	0.00		0	0.00		0	0.00		9	0.48		1	0.05		1	0.05		11	0.58		1	0.05		0	0.00		0	0.00		0	0.00		1	0.05		3	0.16		0	0.00		0	0.00		3	0.16		1	0.05		0	0.00		0	0.00		1	0.05		672	35.52		4	0.21		0	0.00		0	0.00		0	0.00		1	0.05		0	0.00		677	35.78		15	0.79		0	0.00		0	0.00
	Gundy		18	11.92		1	0.66		0	0.00		0	0.00		19	12.58		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	1.32		0	0.00		0	0.00		2	1.32		0	0.00		0	0.00		0	0.00		0	0.00		5	3.31		1	0.66		0	0.00		0	0.00		0	0.00		0	0.00		1	0.66		7	4.64		1	0.66		0	0.00		0	0.00		1	0.66		0	0.00		0	0.00		0	0.00		0	0.00		28	18.54		1	0.66		0	0.00		0	0.00		0	0.00		29	19.21		1	0.66		0	0.00		0	0.00		1	0.66		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		86	56.95		0	0.00		2	1.32		0	0.00		0	0.00		0	0.00		0	0.00		88	58.28		0	0.00		0	0.00		0	0.00
	Gunnedah		333	10.85		14	0.46		0	0.00		0	0.00		347	11.31		42	1.37		5	0.16		0	0.00		47	1.53		2	0.07		1	0.03		0	0.00		3	0.10		11	0.36		0	0.00		0	0.00		11	0.36		64	2.09		0	0.00		0	0.00		64	2.09		1	0.03		1	0.03		0	0.00		2	0.07		80	2.61		5	0.16		0	0.00		0	0.00		0	0.00		0	0.00		1	0.03		86	2.80		26	0.85		1	0.03		0	0.00		27	0.88		2	0.07		0	0.00		1	0.03		3	0.10		783	25.51		6	0.20		1	0.03		2	0.07		3	0.10		795	25.90		67	2.18		0	0.00		2	0.07		69	2.25		4	0.13		0	0.00		0	0.00		4	0.13		26	0.85		0	0.00		1	0.03		27	0.88		1	0.03		0	0.00		0	0.00		0	0.00		1	0.03		3	0.10		0	0.00		0	0.00		3	0.10		2	0.07		0	0.00		0	0.00		2	0.07		1440	46.92		6	0.20		7	0.23		0	0.00		0	0.00		0	0.00		1	0.03		1454	47.38		41	1.34		2	0.07		0	0.00
	Gunnedah High		97	9.56		10	0.99		0	0.00		1	0.10		108	10.64		21	2.07		4	0.39		1	0.10		26	2.56		3	0.30		0	0.00		0	0.00		3	0.30		0	0.00		0	0.00		0	0.00		0	0.00		19	1.87		1	0.10		0	0.00		20	1.97		0	0.00		0	0.00		0	0.00		0	0.00		36	3.55		2	0.20		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		38	3.74		6	0.59		0	0.00		0	0.00		6	0.59		3	0.30		0	0.00		0	0.00		3	0.30		294	28.97		1	0.10		0	0.00		0	0.00		2	0.20		297	29.26		12	1.18		1	0.10		0	0.00		13	1.28		0	0.00		0	0.00		0	0.00		0	0.00		11	1.08		0	0.00		0	0.00		11	1.08		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.20		0	0.00		0	0.00		2	0.20		0	0.00		0	0.00		0	0.00		0	0.00		456	44.93		3	0.30		0	0.00		0	0.00		3	0.30		0	0.00		0	0.00		462	45.52		9	0.89		0	0.00		0	0.00
	Gunnedah South		85	8.17		2	0.19		0	0.00		1	0.10		88	8.45		30	2.88		4	0.38		0	0.00		34	3.27		0	0.00		0	0.00		0	0.00		0	0.00		1	0.10		0	0.00		0	0.00		1	0.10		18	1.73		0	0.00		0	0.00		18	1.73		0	0.00		0	0.00		0	0.00		0	0.00		17	1.63		4	0.38		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		21	2.02		6	0.58		0	0.00		0	0.00		6	0.58		2	0.19		1	0.10		0	0.00		3	0.29		258	24.78		1	0.10		2	0.19		0	0.00		0	0.00		261	25.07		3	0.29		0	0.00		0	0.00		3	0.29		0	0.00		0	0.00		0	0.00		0	0.00		6	0.58		0	0.00		0	0.00		6	0.58		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.10		0	0.00		0	0.00		1	0.10		578	55.52		3	0.29		1	0.10		0	0.00		0	0.00		0	0.00		0	0.00		582	55.91		5	0.48		1	0.10		0	0.00
	Gurley		13	11.82		2	1.82		0	0.00		0	0.00		15	13.64		1	0.91		0	0.00		0	0.00		1	0.91		0	0.00		0	0.00		0	0.00		0	0.00		1	0.91		0	0.00		0	0.00		1	0.91		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	3.64		0	0.00		0	0.00		0	0.00		0	0.00		1	0.91		0	0.00		5	4.55		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	2.73		0	0.00		0	0.00		0	0.00		0	0.00		3	2.73		1	0.91		0	0.00		0	0.00		1	0.91		0	0.00		0	0.00		0	0.00		0	0.00		3	2.73		1	0.91		0	0.00		4	3.64		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.91		0	0.00		0	0.00		1	0.91		72	65.45		2	1.82		1	0.91		0	0.00		0	0.00		0	0.00		0	0.00		75	68.18		2	1.82		0	0.00		0	0.00
	Gwabegar		44	33.33		0	0.00		0	0.00		0	0.00		44	33.33		1	0.76		0	0.00		0	0.00		1	0.76		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		5	3.79		0	0.00		0	0.00		5	3.79		0	0.00		1	0.76		0	0.00		1	0.76		1	0.76		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.76		0	0.00		0	0.00		0	0.00		0	0.00		1	0.76		0	0.00		0	0.00		1	0.76		30	22.73		0	0.00		0	0.00		0	0.00		0	0.00		30	22.73		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		44	33.33		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		44	33.33		2	1.52		0	0.00		0	0.00
	Hargraves		39	18.66		3	1.44		0	0.00		0	0.00		42	20.10		1	0.48		0	0.00		0	0.00		1	0.48		0	0.00		0	0.00		0	0.00		0	0.00		1	0.48		0	0.00		0	0.00		1	0.48		4	1.91		0	0.00		0	0.00		4	1.91		0	0.00		0	0.00		0	0.00		0	0.00		7	3.35		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		7	3.35		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		40	19.14		1	0.48		0	0.00		0	0.00		0	0.00		41	19.62		1	0.48		0	0.00		0	0.00		1	0.48		0	0.00		0	0.00		0	0.00		0	0.00		1	0.48		0	0.00		0	0.00		1	0.48		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		104	49.76		3	1.44		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		107	51.20		1	0.48		0	0.00		0	0.00
	Ilford		35	16.75		2	0.96		0	0.00		1	0.48		38	18.18		0	0.00		1	0.48		0	0.00		1	0.48		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.96		0	0.00		0	0.00		2	0.96		0	0.00		0	0.00		0	0.00		0	0.00		6	2.87		1	0.48		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		7	3.35		2	0.96		0	0.00		0	0.00		2	0.96		1	0.48		0	0.00		0	0.00		1	0.48		32	15.31		1	0.48		0	0.00		0	0.00		0	0.00		33	15.79		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	1.44		0	0.00		0	0.00		3	1.44		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		110	52.63		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		110	52.63		1	0.48		0	0.00		0	0.00
	Kandos		141	14.37		3	0.31		0	0.00		0	0.00		144	14.68		6	0.61		2	0.20		0	0.00		8	0.82		0	0.00		0	0.00		0	0.00		0	0.00		2	0.20		0	0.00		0	0.00		2	0.20		16	1.63		0	0.00		0	0.00		16	1.63		1	0.10		1	0.10		0	0.00		2	0.20		26	2.65		0	0.00		2	0.20		0	0.00		0	0.00		0	0.00		0	0.00		28	2.85		9	0.92		1	0.10		0	0.00		10	1.02		4	0.41		0	0.00		0	0.00		4	0.41		510	51.99		1	0.10		0	0.00		0	0.00		1	0.10		512	52.19		1	0.10		0	0.00		0	0.00		1	0.10		0	0.00		0	0.00		0	0.00		0	0.00		6	0.61		0	0.00		0	0.00		6	0.61		1	0.10		0	0.00		0	0.00		0	0.00		1	0.10		0	0.00		0	0.00		0	0.00		0	0.00		1	0.10		0	0.00		0	0.00		1	0.10		205	20.90		2	0.20		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		207	21.10		3	0.31		0	0.00		0	0.00
	Kelvin		13	9.77		1	0.75		0	0.00		0	0.00		14	10.53		4	3.01		1	0.75		0	0.00		5	3.76		0	0.00		0	0.00		0	0.00		0	0.00		1	0.75		0	0.00		0	0.00		1	0.75		2	1.50		0	0.00		0	0.00		2	1.50		0	0.00		0	0.00		0	0.00		0	0.00		4	3.01		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	3.01		1	0.75		0	0.00		0	0.00		1	0.75		0	0.00		0	0.00		0	0.00		0	0.00		11	8.27		0	0.00		0	0.00		0	0.00		0	0.00		11	8.27		1	0.75		0	0.00		0	0.00		1	0.75		0	0.00		2	1.50		0	0.00		2	1.50		1	0.75		0	0.00		0	0.00		1	0.75		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		84	63.16		1	0.75		2	1.50		0	0.00		0	0.00		0	0.00		0	0.00		87	65.41		0	0.00		0	0.00		0	0.00
	Leadville		14	12.39		0	0.00		0	0.00		1	0.88		15	13.27		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	2.65		0	0.00		0	0.00		3	2.65		0	0.00		0	0.00		0	0.00		0	0.00		3	2.65		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	2.65		1	0.88		0	0.00		0	0.00		1	0.88		1	0.88		0	0.00		0	0.00		1	0.88		30	26.55		0	0.00		0	0.00		0	0.00		0	0.00		30	26.55		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		58	51.33		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		58	51.33		0	0.00		0	0.00		0	0.00
	Lightning Ridge		290	22.27		8	0.61		0	0.00		2	0.15		300	23.04		8	0.61		0	0.00		0	0.00		8	0.61		1	0.08		0	0.00		0	0.00		1	0.08		4	0.31		0	0.00		0	0.00		4	0.31		49	3.76		1	0.08		0	0.00		50	3.84		0	0.00		0	0.00		0	0.00		0	0.00		37	2.84		4	0.31		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		41	3.15		26	2.00		3	0.23		0	0.00		29	2.23		5	0.38		0	0.00		0	0.00		5	0.38		373	28.65		2	0.15		0	0.00		0	0.00		0	0.00		375	28.80		6	0.46		0	0.00		0	0.00		6	0.46		1	0.08		0	0.00		0	0.00		1	0.08		14	1.08		0	0.00		1	0.08		15	1.15		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.08		0	0.00		0	0.00		1	0.08		3	0.23		0	0.00		0	0.00		3	0.23		407	31.26		6	0.46		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		413	31.72		13	1.00		1	0.08		0	0.00
	Louth		9	18.75		0	0.00		0	0.00		0	0.00		9	18.75		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	4.17		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	4.17		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	8.33		0	0.00		0	0.00		0	0.00		0	0.00		4	8.33		0	0.00		1	2.08		0	0.00		1	2.08		0	0.00		0	0.00		0	0.00		0	0.00		3	6.25		0	0.00		0	0.00		3	6.25		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	2.08		0	0.00		0	0.00		1	2.08		0	0.00		0	0.00		0	0.00		0	0.00		24	50.00		1	2.08		1	2.08		0	0.00		1	2.08		0	0.00		0	0.00		27	56.25		1	2.08		0	0.00		0	0.00
	Lue		26	17.57		2	1.35		0	0.00		0	0.00		28	18.92		2	1.35		0	0.00		0	0.00		2	1.35		0	0.00		0	0.00		0	0.00		0	0.00		1	0.68		0	0.00		0	0.00		1	0.68		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		9	6.08		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		9	6.08		2	1.35		0	0.00		0	0.00		2	1.35		0	0.00		0	0.00		0	0.00		0	0.00		28	18.92		0	0.00		0	0.00		0	0.00		0	0.00		28	18.92		1	0.68		0	0.00		0	0.00		1	0.68		0	0.00		0	0.00		0	0.00		0	0.00		1	0.68		0	0.00		0	0.00		1	0.68		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		65	43.92		1	0.68		0	0.00		0	0.00		1	0.68		0	0.00		0	0.00		67	45.27		2	1.35		0	0.00		0	0.00
