Senate - 2001 Election: New South Wales																																																																																																																																																																																																																																																															
First Preference Votes by Candidate 																																																																																																																																																																																																																																																															
By Polling Place																																																																																																																																																																																																																																																															

New England (84941)																																																																																																																																																																																																																																																															
			 A Pauline Hanson's One Nation															 B Christian Democratic Party (Fred Nile Group)												 C Unity - Say No To Hanson												 D Citizens Electoral Council of Australia												 E Progressive Labour Party												 F Helen Caldicott's - Our Common Future Party												 G Australian Democrats																								 H Help End Marijuana Prohibition												 I Peter Breen - Reform The Legal System												 J Australian Labor Party / Country Labor																		 K Lower Excise Fuel and Beer Party												 L 												 M The Fishing Party												 N 															 O Non-Custodial Parents Party												 P Nuclear Disarmament Party of Australia												 Q Liberal/Nationals																								 R No Goods and Services Tax Party												
	    		TICKET VOTES			MCKINNON			PUTRA			DEENEY			Group Total			TICKET VOTES			CAPSIS			HUME			Group Total			TICKET VOTES			NGO			MCLEOD			Group Total			TICKET VOTES			BUTLER			COLLINS			Group Total			TICKET VOTES			WOLDRING			LEE			Group Total			TICKET VOTES			CALDICOTT			POTTS			Group Total			TICKET VOTES			BOURNE			YATES			CHUNG			MAYFIELD			PRINCE			EVANS			Group Total			TICKET VOTES			BALDERSTONE			FUGGLE			Group Total			TICKET VOTES			GREENAWAY			ARMSTRONG			Group Total			TICKET VOTES			# STEPHENS			# CAMPBELL			MUNDINE			WOODS			Group Total			TICKET VOTES			O'LOUGHLIN			FREEMAN			Group Total			TICKET VOTES			STEWART			STEWART			Group Total			TICKET VOTES			SMITH			WISEMAN			Group Total			TICKET VOTES			SMITH			LAWLER			ANTHONY			Group Total			TICKET VOTES			THOMPSON			MCKEEGAN			Group Total			TICKET VOTES			DENBOROUGH			FRANCIS			Group Total			TICKET VOTES			# COONAN			# MACDONALD			# PAYNE			NASH			MACDONALD			TANG			Group Total			TICKET VOTES			GALLAGHER			MARTIN						
	    					Don			Rick			Carol									George			Kevin									Thang			Robert									Robert			Glenys									Klaas			Shona									Helen			Ted									Vicki			Joanne			Craig			E Caroline			Janine			Julian									Michael			Don									Denise			Valerie									Ursula			George			Warren			Joanna									David			Paul									Lex			Joe									Robert			David									Warren			Geoff			Dora									Andy			Annette									Michael			Yvonne									Helen			Sandy			Marise			Fiona			Scot			Terence									Mick			Charles H						
	Polling Places		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%					
	Kingstown		8	8.25		2	2.06		0	0.00		0	0.00		10	10.31		1	1.03		0	0.00		0	0.00		1	1.03		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	1.03		0	0.00		0	0.00		1	1.03		0	0.00		0	0.00		0	0.00		0	0.00		4	4.12		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	4.12		1	1.03		0	0.00		0	0.00		1	1.03		0	0.00		0	0.00		0	0.00		0	0.00		14	14.43		0	0.00		0	0.00		0	0.00		0	0.00		14	14.43		1	1.03		0	0.00		0	0.00		1	1.03		0	0.00		0	0.00		0	0.00		0	0.00		1	1.03		0	0.00		0	0.00		1	1.03		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		61	62.89		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		61	62.89		2	2.06		0	0.00		0	0.00
	Kootingal		137	10.75		10	0.78		0	0.00		0	0.00		147	11.53		44	3.45		6	0.47		1	0.08		51	4.00		1	0.08		0	0.00		0	0.00		1	0.08		2	0.16		0	0.00		0	0.00		2	0.16		17	1.33		0	0.00		0	0.00		17	1.33		2	0.16		0	0.00		0	0.00		2	0.16		39	3.06		2	0.16		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		41	3.22		13	1.02		1	0.08		1	0.08		15	1.18		3	0.24		0	0.00		0	0.00		3	0.24		276	21.65		2	0.16		3	0.24		0	0.00		1	0.08		282	22.12		22	1.73		0	0.00		0	0.00		22	1.73		0	0.00		0	0.00		0	0.00		0	0.00		20	1.57		0	0.00		0	0.00		20	1.57		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.16		0	0.00		0	0.00		2	0.16		615	48.24		3	0.24		3	0.24		0	0.00		0	0.00		1	0.08		0	0.00		622	48.78		15	1.18		0	0.00		0	0.00
	Legume		19	12.58		1	0.66		0	0.00		0	0.00		20	13.25		9	5.96		0	0.00		0	0.00		9	5.96		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	1.32		0	0.00		0	0.00		2	1.32		0	0.00		0	0.00		0	0.00		0	0.00		2	1.32		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	1.32		2	1.32		1	0.66		0	0.00		3	1.99		1	0.66		0	0.00		0	0.00		1	0.66		23	15.23		0	0.00		0	0.00		0	0.00		0	0.00		23	15.23		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.66		0	0.00		0	0.00		1	0.66		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		87	57.62		1	0.66		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		88	58.28		0	0.00		0	0.00		0	0.00
	Liston		13	9.22		6	4.26		0	0.00		0	0.00		19	13.48		1	0.71		0	0.00		0	0.00		1	0.71		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	2.13		0	0.00		0	0.00		3	2.13		0	0.00		0	0.00		0	0.00		0	0.00		8	5.67		1	0.71		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		9	6.38		1	0.71		0	0.00		0	0.00		1	0.71		0	0.00		0	0.00		0	0.00		0	0.00		23	16.31		1	0.71		0	0.00		0	0.00		0	0.00		24	17.02		0	0.00		0	0.00		0	0.00		0	0.00		1	0.71		0	0.00		0	0.00		1	0.71		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		74	52.48		1	0.71		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		75	53.19		1	0.71		0	0.00		0	0.00
	Loomberah		17	9.71		2	1.14		0	0.00		0	0.00		19	10.86		6	3.43		3	1.71		0	0.00		9	5.14		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.57		0	0.00		1	0.57		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	1.14		2	1.14		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	2.29		1	0.57		0	0.00		0	0.00		1	0.57		0	0.00		0	0.00		0	0.00		0	0.00		15	8.57		0	0.00		0	0.00		1	0.57		0	0.00		16	9.14		2	1.14		0	0.00		0	0.00		2	1.14		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	1.14		0	0.00		0	0.00		0	0.00		2	1.14		0	0.00		0	0.00		0	0.00		0	0.00		1	0.57		0	0.00		0	0.00		1	0.57		110	62.86		1	0.57		1	0.57		0	0.00		0	0.00		0	0.00		0	0.00		112	64.00		1	0.57		0	0.00		0	0.00
	Manilla		214	11.99		8	0.45		0	0.00		1	0.06		223	12.49		31	1.74		9	0.50		0	0.00		40	2.24		0	0.00		1	0.06		0	0.00		1	0.06		0	0.00		0	0.00		0	0.00		0	0.00		33	1.85		0	0.00		0	0.00		33	1.85		0	0.00		1	0.06		0	0.00		1	0.06		59	3.31		3	0.17		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		62	3.47		14	0.78		0	0.00		0	0.00		14	0.78		5	0.28		0	0.00		0	0.00		5	0.28		533	29.86		4	0.22		2	0.11		0	0.00		0	0.00		539	30.20		28	1.57		1	0.06		0	0.00		29	1.62		3	0.17		0	0.00		0	0.00		3	0.17		26	1.46		1	0.06		0	0.00		27	1.51		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		5	0.28		0	0.00		0	0.00		5	0.28		2	0.11		0	0.00		0	0.00		2	0.11		723	40.50		11	0.62		4	0.22		0	0.00		1	0.06		1	0.06		1	0.06		741	41.51		15	0.84		0	0.00		0	0.00
	Martins Gully		25	3.78		3	0.45		0	0.00		0	0.00		28	4.23		10	1.51		4	0.60		0	0.00		14	2.11		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		6	0.91		0	0.00		0	0.00		6	0.91		0	0.00		0	0.00		0	0.00		0	0.00		55	8.31		14	2.11		0	0.00		0	0.00		0	0.00		0	0.00		2	0.30		71	10.73		7	1.06		1	0.15		0	0.00		8	1.21		0	0.00		0	0.00		0	0.00		0	0.00		132	19.94		3	0.45		2	0.30		0	0.00		2	0.30		139	21.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.15		0	0.00		0	0.00		1	0.15		4	0.60		1	0.15		0	0.00		5	0.76		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		307	46.37		4	0.60		0	0.00		0	0.00		1	0.15		3	0.45		0	0.00		315	47.58		1	0.15		0	0.00		0	0.00
	Mole Crossing		21	24.71		1	1.18		0	0.00		0	0.00		22	25.88		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	1.18		0	0.00		0	0.00		1	1.18		1	1.18		0	0.00		0	0.00		1	1.18		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		5	5.88		0	0.00		0	0.00		0	0.00		0	0.00		5	5.88		3	3.53		0	0.00		0	0.00		3	3.53		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	1.18		0	0.00		0	0.00		1	1.18		0	0.00		0	0.00		0	0.00		0	0.00		48	56.47		2	2.35		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		50	58.82		0	0.00		0	0.00		0	0.00
	Moonbi		65	12.60		2	0.39		0	0.00		0	0.00		67	12.98		25	4.84		0	0.00		0	0.00		25	4.84		1	0.19		0	0.00		0	0.00		1	0.19		0	0.00		0	0.00		0	0.00		0	0.00		9	1.74		0	0.00		0	0.00		9	1.74		0	0.00		0	0.00		0	0.00		0	0.00		22	4.26		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		22	4.26		11	2.13		0	0.00		0	0.00		11	2.13		0	0.00		0	0.00		0	0.00		0	0.00		86	16.67		0	0.00		1	0.19		0	0.00		0	0.00		87	16.86		5	0.97		0	0.00		0	0.00		5	0.97		0	0.00		0	0.00		0	0.00		0	0.00		5	0.97		0	0.00		0	0.00		5	0.97		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		251	48.64		3	0.58		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		254	49.22		10	1.94		0	0.00		0	0.00
	Moor Creek		39	8.52		1	0.22		0	0.00		0	0.00		40	8.73		6	1.31		3	0.66		0	0.00		9	1.97		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	0.66		0	0.00		0	0.00		3	0.66		0	0.00		1	0.22		0	0.00		1	0.22		24	5.24		2	0.44		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		26	5.68		4	0.87		0	0.00		0	0.00		4	0.87		2	0.44		0	0.00		0	0.00		2	0.44		63	13.76		0	0.00		0	0.00		0	0.00		0	0.00		63	13.76		6	1.31		0	0.00		0	0.00		6	1.31		0	0.00		0	0.00		0	0.00		0	0.00		4	0.87		0	0.00		0	0.00		4	0.87		1	0.22		0	0.00		0	0.00		0	0.00		1	0.22		0	0.00		0	0.00		0	0.00		0	0.00		1	0.22		0	0.00		0	0.00		1	0.22		274	59.83		2	0.44		2	0.44		0	0.00		1	0.22		0	0.00		0	0.00		279	60.92		6	1.31		0	0.00		0	0.00
	Nazareth House		16	8.47		0	0.00		0	0.00		0	0.00		16	8.47		8	4.23		0	0.00		0	0.00		8	4.23		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		6	3.17		0	0.00		0	0.00		6	3.17		0	0.00		0	0.00		0	0.00		0	0.00		5	2.65		2	1.06		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		7	3.70		1	0.53		0	0.00		0	0.00		1	0.53		0	0.00		0	0.00		0	0.00		0	0.00		31	16.40		0	0.00		0	0.00		0	0.00		0	0.00		31	16.40		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.53		0	0.00		0	0.00		1	0.53		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		116	61.38		1	0.53		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		117	61.90		0	0.00		0	0.00		0	0.00
	Nemingha		57	8.12		8	1.14		0	0.00		0	0.00		65	9.26		22	3.13		5	0.71		0	0.00		27	3.85		1	0.14		0	0.00		0	0.00		1	0.14		0	0.00		0	0.00		0	0.00		0	0.00		9	1.28		0	0.00		0	0.00		9	1.28		0	0.00		0	0.00		0	0.00		0	0.00		39	5.56		2	0.28		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		41	5.84		10	1.42		1	0.14		0	0.00		11	1.57		0	0.00		0	0.00		0	0.00		0	0.00		102	14.53		3	0.43		0	0.00		0	0.00		1	0.14		106	15.10		14	1.99		0	0.00		0	0.00		14	1.99		0	0.00		0	0.00		0	0.00		0	0.00		11	1.57		0	0.00		0	0.00		11	1.57		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.14		0	0.00		0	0.00		1	0.14		1	0.14		0	0.00		0	0.00		1	0.14		379	53.99		8	1.14		2	0.28		0	0.00		0	0.00		1	0.14		0	0.00		390	55.56		7	1.00		0	0.00		0	0.00
	Niangala		12	10.62		0	0.00		0	0.00		0	0.00		12	10.62		1	0.88		2	1.77		0	0.00		3	2.65		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.88		0	0.00		0	0.00		1	0.88		0	0.00		0	0.00		0	0.00		0	0.00		2	1.77		1	0.88		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	2.65		2	1.77		0	0.00		0	0.00		2	1.77		0	0.00		0	0.00		0	0.00		0	0.00		8	7.08		0	0.00		0	0.00		0	0.00		0	0.00		8	7.08		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.88		0	0.00		0	0.00		1	0.88		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		77	68.14		2	1.77		1	0.88		0	0.00		0	0.00		0	0.00		0	0.00		80	70.80		1	0.88		0	0.00		0	0.00
	Nowendoc		10	10.99		3	3.30		0	0.00		1	1.10		14	15.38		0	0.00		0	0.00		0	0.00		0	0.00		1	1.10		0	0.00		0	0.00		1	1.10		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	3.30		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	3.30		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		6	6.59		0	0.00		0	0.00		0	0.00		0	0.00		6	6.59		1	1.10		0	0.00		0	0.00		1	1.10		0	0.00		0	0.00		0	0.00		0	0.00		1	1.10		0	0.00		0	0.00		1	1.10		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	1.10		0	0.00		0	0.00		1	1.10		0	0.00		0	0.00		0	0.00		0	0.00		62	68.13		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		62	68.13		0	0.00		0	0.00		0	0.00
	Nundle		40	9.98		3	0.75		0	0.00		0	0.00		43	10.72		3	0.75		3	0.75		0	0.00		6	1.50		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	1.00		1	0.25		0	0.00		5	1.25		0	0.00		0	0.00		0	0.00		0	0.00		17	4.24		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		17	4.24		6	1.50		0	0.00		0	0.00		6	1.50		0	0.00		0	0.00		0	0.00		0	0.00		101	25.19		0	0.00		0	0.00		0	0.00		0	0.00		101	25.19		5	1.25		0	0.00		0	0.00		5	1.25		0	0.00		0	0.00		0	0.00		0	0.00		4	1.00		0	0.00		0	0.00		4	1.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		192	47.88		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		192	47.88		5	1.25		0	0.00		0	0.00
	Oxley Vale		108	6.95		3	0.19		0	0.00		0	0.00		111	7.15		34	2.19		4	0.26		0	0.00		38	2.45		0	0.00		0	0.00		0	0.00		0	0.00		2	0.13		0	0.00		0	0.00		2	0.13		31	2.00		0	0.00		0	0.00		31	2.00		2	0.13		0	0.00		0	0.00		2	0.13		65	4.19		3	0.19		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		68	4.38		16	1.03		0	0.00		0	0.00		16	1.03		5	0.32		0	0.00		0	0.00		5	0.32		390	25.11		1	0.06		1	0.06		1	0.06		0	0.00		393	25.31		21	1.35		0	0.00		0	0.00		21	1.35		2	0.13		0	0.00		0	0.00		2	0.13		21	1.35		1	0.06		0	0.00		22	1.42		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	0.19		0	0.00		0	0.00		3	0.19		0	0.00		0	0.00		0	0.00		0	0.00		759	48.87		5	0.32		5	0.32		1	0.06		0	0.00		0	0.00		0	0.00		770	49.58		25	1.61		0	0.00		0	0.00
	Peel High		137	8.50		5	0.31		0	0.00		0	0.00		142	8.81		29	1.80		2	0.12		0	0.00		31	1.92		2	0.12		0	0.00		0	0.00		2	0.12		2	0.12		0	0.00		0	0.00		2	0.12		41	2.54		0	0.00		0	0.00		41	2.54		3	0.19		0	0.00		0	0.00		3	0.19		44	2.73		4	0.25		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		48	2.98		24	1.49		0	0.00		0	0.00		24	1.49		3	0.19		0	0.00		0	0.00		3	0.19		627	38.90		1	0.06		1	0.06		1	0.06		0	0.00		630	39.08		23	1.43		1	0.06		0	0.00		24	1.49		1	0.06		0	0.00		0	0.00		1	0.06		31	1.92		0	0.00		0	0.00		31	1.92		1	0.06		0	0.00		0	0.00		0	0.00		1	0.06		3	0.19		0	0.00		0	0.00		3	0.19		1	0.06		0	0.00		0	0.00		1	0.06		549	34.06		2	0.12		2	0.12		0	0.00		0	0.00		0	0.00		0	0.00		553	34.31		33	2.05		0	0.00		0	0.00
	Red Range		11	7.75		0	0.00		0	0.00		0	0.00		11	7.75		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	2.11		0	0.00		0	0.00		3	2.11		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.70		0	0.00		0	0.00		1	0.70		1	0.70		0	0.00		0	0.00		1	0.70		24	16.90		0	0.00		0	0.00		0	0.00		0	0.00		24	16.90		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.70		1	0.70		1	0.70		0	0.00		0	0.00		1	0.70		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		100	70.42		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		100	70.42		0	0.00		0	0.00		0	0.00
	Rocky River		23	10.90		4	1.90		0	0.00		0	0.00		27	12.80		2	0.95		0	0.00		0	0.00		2	0.95		1	0.47		0	0.00		0	0.00		1	0.47		0	0.00		0	0.00		0	0.00		0	0.00		6	2.84		0	0.00		0	0.00		6	2.84		0	0.00		0	0.00		0	0.00		0	0.00		7	3.32		1	0.47		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		8	3.79		4	1.90		0	0.00		0	0.00		4	1.90		0	0.00		0	0.00		0	0.00		0	0.00		54	25.59		1	0.47		0	0.00		0	0.00		0	0.00		55	26.07		3	1.42		0	0.00		0	0.00		3	1.42		1	0.47		0	0.00		0	0.00		1	0.47		3	1.42		0	0.00		0	0.00		3	1.42		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		75	35.55		3	1.42		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		78	36.97		2	0.95		0	0.00		0	0.00
	Ross Hill		154	8.19		14	0.74		0	0.00		0	0.00		168	8.94		70	3.72		11	0.59		0	0.00		81	4.31		3	0.16		1	0.05		0	0.00		4	0.21		0	0.00		0	0.00		0	0.00		0	0.00		40	2.13		0	0.00		0	0.00		40	2.13		3	0.16		0	0.00		0	0.00		3	0.16		59	3.14		3	0.16		1	0.05		0	0.00		0	0.00		0	0.00		1	0.05		64	3.40		23	1.22		0	0.00		0	0.00		23	1.22		7	0.37		0	0.00		0	0.00		7	0.37		415	22.07		4	0.21		2	0.11		2	0.11		0	0.00		423	22.50		23	1.22		1	0.05		0	0.00		24	1.28		0	0.00		0	0.00		0	0.00		0	0.00		26	1.38		0	0.00		0	0.00		26	1.38		2	0.11		0	0.00		0	0.00		0	0.00		2	0.11		4	0.21		0	0.00		0	0.00		4	0.21		1	0.05		0	0.00		0	0.00		1	0.05		944	50.21		8	0.43		5	0.27		0	0.00		1	0.05		0	0.00		0	0.00		958	50.96		13	0.69		0	0.00		0	0.00
	Somerton		20	10.10		0	0.00		0	0.00		0	0.00		20	10.10		3	1.52		1	0.51		0	0.00		4	2.02		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.51		0	0.00		0	0.00		1	0.51		0	0.00		0	0.00		0	0.00		0	0.00		4	2.02		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	2.02		5	2.53		0	0.00		0	0.00		5	2.53		0	0.00		0	0.00		0	0.00		0	0.00		23	11.62		0	0.00		0	0.00		0	0.00		0	0.00		23	11.62		2	1.01		0	0.00		0	0.00		2	1.01		0	0.00		0	0.00		0	0.00		0	0.00		1	0.51		0	0.00		0	0.00		1	0.51		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		127	64.14		1	0.51		1	0.51		0	0.00		0	0.00		0	0.00		0	0.00		129	65.15		6	3.03		0	0.00		0	0.00
	Sunnyside		14	8.75		1	0.63		0	0.00		0	0.00		15	9.38		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		8	5.00		1	0.63		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		9	5.63		0	0.00		0	0.00		0	0.00		0	0.00		1	0.63		0	0.00		0	0.00		1	0.63		11	6.88		0	0.00		0	0.00		0	0.00		0	0.00		11	6.88		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.63		0	0.00		0	0.00		1	0.63		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		115	71.88		2	1.25		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		117	73.13		4	2.50		0	0.00		0	0.00
	Sydney (New England)		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	4.76		0	0.00		0	0.00		2	4.76		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		5	11.90		1	2.38		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		6	14.29		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		11	26.19		1	2.38		0	0.00		2	4.76		1	2.38		15	35.71		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		18	42.86		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		18	42.86		0	0.00		0	0.00		0	0.00
	Tamworth		110	7.07		6	0.39		0	0.00		0	0.00		116	7.46		43	2.76		6	0.39		0	0.00		49	3.15		0	0.00		2	0.13		0	0.00		2	0.13		2	0.13		0	0.00		0	0.00		2	0.13		18	1.16		0	0.00		0	0.00		18	1.16		0	0.00		0	0.00		0	0.00		0	0.00		98	6.30		6	0.39		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		104	6.68		21	1.35		0	0.00		1	0.06		22	1.41		4	0.26		0	0.00		0	0.00		4	0.26		357	22.94		8	0.51		0	0.00		2	0.13		1	0.06		368	23.65		23	1.48		4	0.26		0	0.00		27	1.74		0	0.00		0	0.00		0	0.00		0	0.00		16	1.03		0	0.00		0	0.00		16	1.03		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		751	48.26		6	0.39		3	0.19		0	0.00		0	0.00		0	0.00		0	0.00		760	48.84		19	1.22		0	0.00		0	0.00
