Senate - 2001 Election: New South Wales																																																																																																																																																																																																																																																															
First Preference Votes by Candidate 																																																																																																																																																																																																																																																															
By Polling Place																																																																																																																																																																																																																																																															

Page (82272)																																																																																																																																																																																																																																																															
			 A Pauline Hanson's One Nation															 B Christian Democratic Party (Fred Nile Group)												 C Unity - Say No To Hanson												 D Citizens Electoral Council of Australia												 E Progressive Labour Party												 F Helen Caldicott's - Our Common Future Party												 G Australian Democrats																								 H Help End Marijuana Prohibition												 I Peter Breen - Reform The Legal System												 J Australian Labor Party / Country Labor																		 K Lower Excise Fuel and Beer Party												 L 												 M The Fishing Party												 N 															 O Non-Custodial Parents Party												 P Nuclear Disarmament Party of Australia												 Q Liberal/Nationals																								 R No Goods and Services Tax Party												
	    		TICKET VOTES			MCKINNON			PUTRA			DEENEY			Group Total			TICKET VOTES			CAPSIS			HUME			Group Total			TICKET VOTES			NGO			MCLEOD			Group Total			TICKET VOTES			BUTLER			COLLINS			Group Total			TICKET VOTES			WOLDRING			LEE			Group Total			TICKET VOTES			CALDICOTT			POTTS			Group Total			TICKET VOTES			BOURNE			YATES			CHUNG			MAYFIELD			PRINCE			EVANS			Group Total			TICKET VOTES			BALDERSTONE			FUGGLE			Group Total			TICKET VOTES			GREENAWAY			ARMSTRONG			Group Total			TICKET VOTES			# STEPHENS			# CAMPBELL			MUNDINE			WOODS			Group Total			TICKET VOTES			O'LOUGHLIN			FREEMAN			Group Total			TICKET VOTES			STEWART			STEWART			Group Total			TICKET VOTES			SMITH			WISEMAN			Group Total			TICKET VOTES			SMITH			LAWLER			ANTHONY			Group Total			TICKET VOTES			THOMPSON			MCKEEGAN			Group Total			TICKET VOTES			DENBOROUGH			FRANCIS			Group Total			TICKET VOTES			# COONAN			# MACDONALD			# PAYNE			NASH			MACDONALD			TANG			Group Total			TICKET VOTES			GALLAGHER			MARTIN						
	    					Don			Rick			Carol									George			Kevin									Thang			Robert									Robert			Glenys									Klaas			Shona									Helen			Ted									Vicki			Joanne			Craig			E Caroline			Janine			Julian									Michael			Don									Denise			Valerie									Ursula			George			Warren			Joanna									David			Paul									Lex			Joe									Robert			David									Warren			Geoff			Dora									Andy			Annette									Michael			Yvonne									Helen			Sandy			Marise			Fiona			Scot			Terence									Mick			Charles H						
	Polling Places		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%					
	Coraki		89	9.38		3	0.32		1	0.11		0	0.00		93	9.80		16	1.69		2	0.21		0	0.00		18	1.90		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		17	1.79		0	0.00		0	0.00		17	1.79		3	0.32		1	0.11		0	0.00		4	0.42		41	4.32		1	0.11		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		42	4.43		31	3.27		4	0.42		0	0.00		35	3.69		3	0.32		0	0.00		0	0.00		3	0.32		251	26.45		0	0.00		0	0.00		0	0.00		0	0.00		251	26.45		9	0.95		0	0.00		0	0.00		9	0.95		4	0.42		1	0.11		0	0.00		5	0.53		12	1.26		0	0.00		0	0.00		12	1.26		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.21		0	0.00		0	0.00		2	0.21		0	0.00		1	0.11		0	0.00		1	0.11		393	41.41		5	0.53		1	0.11		0	0.00		0	0.00		0	0.00		0	0.00		399	42.04		7	0.74		0	0.00		0	0.00
	Corndale		7	5.00		0	0.00		0	0.00		0	0.00		7	5.00		0	0.00		1	0.71		0	0.00		1	0.71		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	2.14		0	0.00		0	0.00		3	2.14		0	0.00		1	0.71		0	0.00		1	0.71		10	7.14		3	2.14		0	0.00		1	0.71		0	0.00		0	0.00		0	0.00		14	10.00		1	0.71		0	0.00		0	0.00		1	0.71		0	0.00		0	0.00		0	0.00		0	0.00		30	21.43		2	1.43		0	0.00		0	0.00		0	0.00		32	22.86		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		51	36.43		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		51	36.43		0	0.00		0	0.00		0	0.00
	Coutts Crossing		63	10.43		3	0.50		0	0.00		0	0.00		66	10.93		18	2.98		0	0.00		0	0.00		18	2.98		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		6	0.99		0	0.00		0	0.00		6	0.99		2	0.33		0	0.00		0	0.00		2	0.33		30	4.97		2	0.33		0	0.00		0	0.00		0	0.00		0	0.00		1	0.17		33	5.46		5	0.83		0	0.00		0	0.00		5	0.83		0	0.00		2	0.33		0	0.00		2	0.33		162	26.82		2	0.33		2	0.33		0	0.00		0	0.00		166	27.48		5	0.83		0	0.00		0	0.00		5	0.83		0	0.00		0	0.00		0	0.00		0	0.00		9	1.49		0	0.00		0	0.00		9	1.49		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		257	42.55		1	0.17		0	0.00		1	0.17		0	0.00		1	0.17		0	0.00		260	43.05		4	0.66		0	0.00		0	0.00
	Cowper (Page)		21	9.25		0	0.00		0	0.00		0	0.00		21	9.25		5	2.20		0	0.00		0	0.00		5	2.20		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.88		0	0.00		0	0.00		2	0.88		1	0.44		0	0.00		0	0.00		1	0.44		10	4.41		2	0.88		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		12	5.29		5	2.20		1	0.44		0	0.00		6	2.64		0	0.00		0	0.00		0	0.00		0	0.00		67	29.52		1	0.44		0	0.00		0	0.00		0	0.00		68	29.96		1	0.44		0	0.00		0	0.00		1	0.44		0	0.00		0	0.00		0	0.00		0	0.00		1	0.44		0	0.00		0	0.00		1	0.44		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		93	40.97		4	1.76		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		97	42.73		2	0.88		0	0.00		0	0.00
	Dundurrabin		10	7.19		0	0.00		0	0.00		0	0.00		10	7.19		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	1.44		0	0.00		0	0.00		2	1.44		0	0.00		0	0.00		0	0.00		0	0.00		10	7.19		2	1.44		0	0.00		1	0.72		0	0.00		0	0.00		0	0.00		13	9.35		2	1.44		0	0.00		0	0.00		2	1.44		0	0.00		0	0.00		0	0.00		0	0.00		44	31.65		3	2.16		1	0.72		0	0.00		0	0.00		48	34.53		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	2.88		0	0.00		0	0.00		4	2.88		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.72		0	0.00		0	0.00		1	0.72		0	0.00		0	0.00		0	0.00		0	0.00		36	25.90		1	0.72		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		37	26.62		1	0.72		0	0.00		0	0.00
	Dunoon		41	7.37		5	0.90		0	0.00		0	0.00		46	8.27		15	2.70		4	0.72		0	0.00		19	3.42		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.18		1	0.18		0	0.00		2	0.36		6	1.08		1	0.18		0	0.00		7	1.26		63	11.33		3	0.54		1	0.18		0	0.00		0	0.00		0	0.00		1	0.18		68	12.23		10	1.80		3	0.54		0	0.00		13	2.34		0	0.00		0	0.00		0	0.00		0	0.00		138	24.82		3	0.54		1	0.18		1	0.18		1	0.18		144	25.90		1	0.18		0	0.00		0	0.00		1	0.18		0	0.00		0	0.00		0	0.00		0	0.00		5	0.90		0	0.00		0	0.00		5	0.90		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		164	29.50		3	0.54		1	0.18		0	0.00		0	0.00		0	0.00		0	0.00		168	30.22		0	0.00		0	0.00		0	0.00
	Eltham		14	5.69		2	0.81		0	0.00		0	0.00		16	6.50		9	3.66		0	0.00		0	0.00		9	3.66		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	1.63		0	0.00		0	0.00		4	1.63		0	0.00		1	0.41		0	0.00		1	0.41		19	7.72		1	0.41		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		20	8.13		2	0.81		1	0.41		0	0.00		3	1.22		1	0.41		0	0.00		0	0.00		1	0.41		51	20.73		3	1.22		0	0.00		0	0.00		0	0.00		54	21.95		1	0.41		0	0.00		0	0.00		1	0.41		1	0.41		0	0.00		0	0.00		1	0.41		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		110	44.72		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		110	44.72		0	0.00		0	0.00		0	0.00
	Empire Vale		21	8.68		2	0.83		0	0.00		0	0.00		23	9.50		15	6.20		1	0.41		0	0.00		16	6.61		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	1.24		0	0.00		0	0.00		3	1.24		0	0.00		0	0.00		0	0.00		0	0.00		16	6.61		1	0.41		1	0.41		0	0.00		0	0.00		0	0.00		0	0.00		18	7.44		8	3.31		0	0.00		0	0.00		8	3.31		0	0.00		0	0.00		0	0.00		0	0.00		52	21.49		3	1.24		0	0.00		0	0.00		0	0.00		55	22.73		0	0.00		2	0.83		0	0.00		2	0.83		0	0.00		0	0.00		0	0.00		0	0.00		1	0.41		1	0.41		0	0.00		2	0.83		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		93	38.43		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		93	38.43		1	0.41		0	0.00		0	0.00
	Evans Head		156	9.62		5	0.31		0	0.00		0	0.00		161	9.93		43	2.65		4	0.25		0	0.00		47	2.90		2	0.12		0	0.00		0	0.00		2	0.12		0	0.00		0	0.00		0	0.00		0	0.00		15	0.92		1	0.06		0	0.00		16	0.99		3	0.18		3	0.18		0	0.00		6	0.37		63	3.88		1	0.06		0	0.00		0	0.00		0	0.00		0	0.00		1	0.06		65	4.01		25	1.54		3	0.18		0	0.00		28	1.73		3	0.18		0	0.00		0	0.00		3	0.18		502	30.95		8	0.49		0	0.00		0	0.00		0	0.00		510	31.44		9	0.55		0	0.00		0	0.00		9	0.55		0	0.00		1	0.06		0	0.00		1	0.06		22	1.36		2	0.12		0	0.00		24	1.48		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.06		0	0.00		0	0.00		1	0.06		4	0.25		0	0.00		1	0.06		5	0.31		655	40.38		4	0.25		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		659	40.63		10	0.62		0	0.00		0	0.00
	Fairy Hill		42	10.32		5	1.23		0	0.00		0	0.00		47	11.55		6	1.47		2	0.49		0	0.00		8	1.97		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.49		0	0.00		0	0.00		2	0.49		2	0.49		0	0.00		0	0.00		2	0.49		11	2.70		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		11	2.70		2	0.49		0	0.00		0	0.00		2	0.49		0	0.00		0	0.00		0	0.00		0	0.00		82	20.15		2	0.49		0	0.00		0	0.00		0	0.00		84	20.64		5	1.23		0	0.00		0	0.00		5	1.23		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.25		0	0.00		1	0.25		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.25		0	0.00		0	0.00		1	0.25		0	0.00		0	0.00		0	0.00		0	0.00		226	55.53		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		226	55.53		2	0.49		0	0.00		0	0.00
	Gillwinga		42	7.42		2	0.35		0	0.00		0	0.00		44	7.77		11	1.94		0	0.00		0	0.00		11	1.94		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		7	1.24		0	0.00		0	0.00		7	1.24		0	0.00		0	0.00		0	0.00		0	0.00		9	1.59		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		9	1.59		6	1.06		0	0.00		0	0.00		6	1.06		1	0.18		0	0.00		0	0.00		1	0.18		205	36.22		4	0.71		0	0.00		0	0.00		0	0.00		209	36.93		5	0.88		0	0.00		0	0.00		5	0.88		0	0.00		0	0.00		0	0.00		0	0.00		6	1.06		0	0.00		0	0.00		6	1.06		1	0.18		0	0.00		0	0.00		0	0.00		1	0.18		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		246	43.46		2	0.35		2	0.35		1	0.18		0	0.00		0	0.00		0	0.00		251	44.35		5	0.88		0	0.00		0	0.00
	Goolmangar		27	6.14		5	1.14		0	0.00		0	0.00		32	7.27		3	0.68		1	0.23		0	0.00		4	0.91		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	0.91		0	0.00		0	0.00		4	0.91		2	0.45		2	0.45		0	0.00		4	0.91		32	7.27		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.23		33	7.50		8	1.82		1	0.23		0	0.00		9	2.05		1	0.23		0	0.00		0	0.00		1	0.23		103	23.41		0	0.00		0	0.00		0	0.00		0	0.00		103	23.41		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.23		1	0.23		0	0.00		2	0.45		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.23		0	0.00		0	0.00		1	0.23		1	0.23		0	0.00		0	0.00		1	0.23		206	46.82		2	0.45		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		208	47.27		1	0.23		0	0.00		0	0.00
	Goonellabah		122	5.18		11	0.47		0	0.00		0	0.00		133	5.65		54	2.29		5	0.21		0	0.00		59	2.50		0	0.00		0	0.00		0	0.00		0	0.00		2	0.08		0	0.00		0	0.00		2	0.08		44	1.87		2	0.08		0	0.00		46	1.95		5	0.21		3	0.13		0	0.00		8	0.34		182	7.72		14	0.59		0	0.00		0	0.00		0	0.00		0	0.00		2	0.08		198	8.40		26	1.10		5	0.21		0	0.00		31	1.32		9	0.38		1	0.04		0	0.00		10	0.42		632	26.83		6	0.25		0	0.00		2	0.08		1	0.04		641	27.21		8	0.34		0	0.00		0	0.00		8	0.34		0	0.00		0	0.00		0	0.00		0	0.00		15	0.64		1	0.04		0	0.00		16	0.68		1	0.04		0	0.00		0	0.00		0	0.00		1	0.04		3	0.13		0	0.00		0	0.00		3	0.13		2	0.08		0	0.00		0	0.00		2	0.08		1044	44.31		8	0.34		0	0.00		1	0.04		0	0.00		0	0.00		0	0.00		1053	44.69		17	0.72		1	0.04		1	0.04
	Goonellabah South		143	7.02		5	0.25		0	0.00		1	0.05		149	7.31		57	2.80		8	0.39		2	0.10		67	3.29		1	0.05		1	0.05		0	0.00		2	0.10		2	0.10		0	0.00		0	0.00		2	0.10		33	1.62		2	0.10		0	0.00		35	1.72		3	0.15		3	0.15		0	0.00		6	0.29		135	6.63		9	0.44		0	0.00		1	0.05		0	0.00		0	0.00		0	0.00		145	7.12		15	0.74		4	0.20		2	0.10		21	1.03		2	0.10		0	0.00		0	0.00		2	0.10		581	28.52		6	0.29		3	0.15		0	0.00		2	0.10		592	29.06		5	0.25		0	0.00		0	0.00		5	0.25		1	0.05		0	0.00		0	0.00		1	0.05		13	0.64		0	0.00		0	0.00		13	0.64		1	0.05		0	0.00		0	0.00		0	0.00		1	0.05		2	0.10		0	0.00		0	0.00		2	0.10		0	0.00		0	0.00		0	0.00		0	0.00		878	43.10		3	0.15		1	0.05		0	0.00		1	0.05		1	0.05		0	0.00		884	43.40		13	0.64		0	0.00		0	0.00
	Grafton		130	7.23		7	0.39		0	0.00		0	0.00		137	7.62		46	2.56		7	0.39		0	0.00		53	2.95		1	0.06		0	0.00		0	0.00		1	0.06		1	0.06		1	0.06		0	0.00		2	0.11		26	1.45		0	0.00		0	0.00		26	1.45		4	0.22		0	0.00		0	0.00		4	0.22		105	5.84		9	0.50		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		114	6.34		22	1.22		3	0.17		0	0.00		25	1.39		4	0.22		1	0.06		0	0.00		5	0.28		609	33.85		4	0.22		0	0.00		2	0.11		2	0.11		617	34.30		15	0.83		2	0.11		0	0.00		17	0.94		3	0.17		0	0.00		0	0.00		3	0.17		20	1.11		0	0.00		0	0.00		20	1.11		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	0.22		2	0.11		0	0.00		6	0.33		2	0.11		0	0.00		0	0.00		2	0.11		668	37.13		9	0.50		2	0.11		0	0.00		0	0.00		0	0.00		0	0.00		679	37.74		14	0.78		0	0.00		0	0.00
	Grafton East		86	6.51		4	0.30		0	0.00		1	0.08		91	6.89		30	2.27		3	0.23		0	0.00		33	2.50		0	0.00		0	0.00		0	0.00		0	0.00		1	0.08		0	0.00		0	0.00		1	0.08		24	1.82		0	0.00		0	0.00		24	1.82		3	0.23		0	0.00		0	0.00		3	0.23		71	5.37		5	0.38		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		76	5.75		20	1.51		0	0.00		0	0.00		20	1.51		5	0.38		0	0.00		0	0.00		5	0.38		392	29.67		2	0.15		0	0.00		0	0.00		1	0.08		395	29.90		11	0.83		1	0.08		0	0.00		12	0.91		1	0.08		0	0.00		0	0.00		1	0.08		6	0.45		3	0.23		1	0.08		10	0.76		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	0.30		0	0.00		0	0.00		4	0.30		1	0.08		0	0.00		0	0.00		1	0.08		571	43.22		6	0.45		0	0.00		0	0.00		1	0.08		0	0.00		0	0.00		578	43.75		18	1.36		0	0.00		0	0.00
	Grafton Hospital		16	5.37		2	0.67		0	0.00		0	0.00		18	6.04		4	1.34		0	0.00		0	0.00		4	1.34		1	0.34		0	0.00		0	0.00		1	0.34		0	0.00		0	0.00		0	0.00		0	0.00		4	1.34		0	0.00		0	0.00		4	1.34		0	0.00		0	0.00		0	0.00		0	0.00		12	4.03		3	1.01		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		15	5.03		4	1.34		0	0.00		0	0.00		4	1.34		0	0.00		0	0.00		0	0.00		0	0.00		104	34.90		1	0.34		0	0.00		0	0.00		0	0.00		105	35.23		3	1.01		0	0.00		0	0.00		3	1.01		0	0.00		0	0.00		0	0.00		0	0.00		3	1.01		0	0.00		0	0.00		3	1.01		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.34		0	0.00		1	0.34		2	0.67		0	0.00		0	0.00		2	0.67		119	39.93		0	0.00		0	0.00		0	0.00		0	0.00		1	0.34		0	0.00		120	40.27		4	1.34		0	0.00		0	0.00
	Grafton North		176	9.94		4	0.23		1	0.06		1	0.06		182	10.28		25	1.41		1	0.06		0	0.00		26	1.47		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		29	1.64		0	0.00		0	0.00		29	1.64		1	0.06		1	0.06		0	0.00		2	0.11		79	4.46		5	0.28		1	0.06		1	0.06		0	0.00		0	0.00		0	0.00		86	4.86		18	1.02		0	0.00		0	0.00		18	1.02		3	0.17		0	0.00		0	0.00		3	0.17		547	30.90		10	0.56		0	0.00		1	0.06		0	0.00		558	31.53		18	1.02		1	0.06		0	0.00		19	1.07		1	0.06		0	0.00		0	0.00		1	0.06		18	1.02		0	0.00		0	0.00		18	1.02		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		5	0.28		0	0.00		0	0.00		5	0.28		0	0.00		0	0.00		0	0.00		0	0.00		761	42.99		7	0.40		1	0.06		0	0.00		0	0.00		1	0.06		0	0.00		770	43.50		15	0.85		0	0.00		2	0.11
	Grafton South		118	11.34		10	0.96		0	0.00		0	0.00		128	12.30		13	1.25		0	0.00		0	0.00		13	1.25		1	0.10		0	0.00		0	0.00		1	0.10		0	0.00		0	0.00		0	0.00		0	0.00		21	2.02		0	0.00		0	0.00		21	2.02		1	0.10		0	0.00		0	0.00		1	0.10		28	2.69		3	0.29		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		31	2.98		12	1.15		2	0.19		0	0.00		14	1.34		4	0.38		0	0.00		0	0.00		4	0.38		375	36.02		5	0.48		0	0.00		0	0.00		0	0.00		380	36.50		7	0.67		0	0.00		0	0.00		7	0.67		1	0.10		0	0.00		0	0.00		1	0.10		20	1.92		0	0.00		0	0.00		20	1.92		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.10		1	0.10		0	0.00		2	0.19		0	0.00		0	0.00		0	0.00		0	0.00		370	35.54		3	0.29		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		373	35.83		12	1.15		0	0.00		1	0.10
	Grevillia		7	4.70		0	0.00		0	0.00		1	0.67		8	5.37		2	1.34		0	0.00		0	0.00		2	1.34		0	0.00		0	0.00		0	0.00		0	0.00		1	0.67		0	0.00		0	0.00		1	0.67		6	4.03		0	0.00		0	0.00		6	4.03		0	0.00		0	0.00		0	0.00		0	0.00		8	5.37		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		8	5.37		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		22	14.77		0	0.00		0	0.00		0	0.00		0	0.00		22	14.77		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.67		0	0.00		0	0.00		1	0.67		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.67		0	0.00		0	0.00		1	0.67		91	61.07		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		91	61.07		1	0.67		0	0.00		0	0.00
	Gundurimba South		16	10.26		1	0.64		0	0.00		0	0.00		17	10.90		7	4.49		1	0.64		0	0.00		8	5.13		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	1.28		0	0.00		0	0.00		2	1.28		2	1.28		0	0.00		0	0.00		2	1.28		9	5.77		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		9	5.77		4	2.56		0	0.00		0	0.00		4	2.56		0	0.00		0	0.00		0	0.00		0	0.00		27	17.31		0	0.00		0	0.00		0	0.00		0	0.00		27	17.31		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.64		0	0.00		0	0.00		1	0.64		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.64		0	0.00		0	0.00		1	0.64		1	0.64		0	0.00		0	0.00		1	0.64		74	47.44		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		74	47.44		0	0.00		0	0.00		0	0.00
	Harwood Island		50	17.48		4	1.40		0	0.00		0	0.00		54	18.88		5	1.75		1	0.35		0	0.00		6	2.10		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	1.40		1	0.35		0	0.00		5	1.75		0	0.00		0	0.00		0	0.00		0	0.00		12	4.20		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		12	4.20		4	1.40		1	0.35		0	0.00		5	1.75		0	0.00		0	0.00		0	0.00		0	0.00		76	26.57		1	0.35		0	0.00		0	0.00		0	0.00		77	26.92		4	1.40		0	0.00		0	0.00		4	1.40		0	0.00		0	0.00		0	0.00		0	0.00		2	0.70		0	0.00		0	0.00		2	0.70		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.35		0	0.00		0	0.00		1	0.35		2	0.70		0	0.00		0	0.00		2	0.70		103	36.01		3	1.05		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		106	37.06		3	1.05		0	0.00		0	0.00
	Horseshoe Creek		20	11.24		0	0.00		0	0.00		0	0.00		20	11.24		3	1.69		0	0.00		0	0.00		3	1.69		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	1.12		0	0.00		0	0.00		2	1.12		2	1.12		1	0.56		0	0.00		3	1.69		12	6.74		1	0.56		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		13	7.30		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		44	24.72		1	0.56		0	0.00		0	0.00		0	0.00		45	25.28		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.56		0	0.00		0	0.00		1	0.56		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.56		0	0.00		0	0.00		1	0.56		0	0.00		0	0.00		0	0.00		0	0.00		65	36.52		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		65	36.52		1	0.56		0	0.00		0	0.00
	Iluka		124	11.10		12	1.07		0	0.00		0	0.00		136	12.18		10	0.90		1	0.09		0	0.00		11	0.98		0	0.00		0	0.00		0	0.00		0	0.00		3	0.27		0	0.00		0	0.00		3	0.27		13	1.16		0	0.00		0	0.00		13	1.16		4	0.36		1	0.09		0	0.00		5	0.45		24	2.15		3	0.27		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		27	2.42		14	1.25		0	0.00		0	0.00		14	1.25		1	0.09		0	0.00		0	0.00		1	0.09		391	35.00		3	0.27		0	0.00		0	0.00		0	0.00		394	35.27		9	0.81		0	0.00		0	0.00		9	0.81		0	0.00		0	0.00		0	0.00		0	0.00		12	1.07		0	0.00		0	0.00		12	1.07		1	0.09		0	0.00		0	0.00		0	0.00		1	0.09		0	0.00		0	0.00		0	0.00		0	0.00		3	0.27		0	0.00		0	0.00		3	0.27		443	39.66		2	0.18		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		445	39.84		4	0.36		0	0.00		0	0.00
