Senate - 2001 Election: New South Wales																																																																																																																																																																																																																																																															
First Preference Votes by Candidate																																																																																																																																																																																																																																																															
By Polling Place																																																																																																																																																																																																																																																															

Paterson (82782)																																																																																																																																																																																																																																																															


			 A Pauline Hanson's One Nation															 B Christian Democratic Party (Fred Nile Group)												 C Unity - Say No To Hanson												 D Citizens Electoral Council of Australia												 E Progressive Labour Party												 F Helen Caldicott's - Our Common Future Party												 G Australian Democrats																								 H Help End Marijuana Prohibition												 I Peter Breen - Reform The Legal System												 J Australian Labor Party / Country Labor																		 K Lower Excise Fuel and Beer Party												 L 												 M The Fishing Party												 N 															 O Non-Custodial Parents Party												 P Nuclear Disarmament Party of Australia												 Q Liberal/Nationals																								 R No Goods and Services Tax Party												
	    		TICKET VOTES			MCKINNON			PUTRA			DEENEY			Group Total			TICKET VOTES			CAPSIS			HUME			Group Total			TICKET VOTES			NGO			MCLEOD			Group Total			TICKET VOTES			BUTLER			COLLINS			Group Total			TICKET VOTES			WOLDRING			LEE			Group Total			TICKET VOTES			CALDICOTT			POTTS			Group Total			TICKET VOTES			BOURNE			YATES			CHUNG			MAYFIELD			PRINCE			EVANS			Group Total			TICKET VOTES			BALDERSTONE			FUGGLE			Group Total			TICKET VOTES			GREENAWAY			ARMSTRONG			Group Total			TICKET VOTES			# STEPHENS			# CAMPBELL			MUNDINE			WOODS			Group Total			TICKET VOTES			O'LOUGHLIN			FREEMAN			Group Total			TICKET VOTES			STEWART			STEWART			Group Total			TICKET VOTES			SMITH			WISEMAN			Group Total			TICKET VOTES			SMITH			LAWLER			ANTHONY			Group Total			TICKET VOTES			THOMPSON			MCKEEGAN			Group Total			TICKET VOTES			DENBOROUGH			FRANCIS			Group Total			TICKET VOTES			# COONAN			# MACDONALD			# PAYNE			NASH			MACDONALD			TANG			Group Total			TICKET VOTES			GALLAGHER			MARTIN						
	    					Don			Rick			Carol									George			Kevin									Thang			Robert									Robert			Glenys									Klaas			Shona									Helen			Ted									Vicki			Joanne			Craig			E Caroline			Janine			Julian									Michael			Don									Denise			Valerie									Ursula			George			Warren			Joanna									David			Paul									Lex			Joe									Robert			David									Warren			Geoff			Dora									Andy			Annette									Michael			Yvonne									Helen			Sandy			Marise			Fiona			Scot			Terence									Mick			Charles H						
	Polling Places		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%					
	Paterson		54	10.53		2	0.39		0	0.00		0	0.00		56	10.92		5	0.97		0	0.00		0	0.00		5	0.97		0	0.00		0	0.00		0	0.00		0	0.00		1	0.19		0	0.00		0	0.00		1	0.19		3	0.58		1	0.19		0	0.00		4	0.78		0	0.00		0	0.00		0	0.00		0	0.00		51	9.94		3	0.58		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		54	10.53		3	0.58		0	0.00		0	0.00		3	0.58		0	0.00		0	0.00		0	0.00		0	0.00		110	21.44		1	0.19		0	0.00		0	0.00		1	0.19		112	21.83		3	0.58		0	0.00		0	0.00		3	0.58		0	0.00		0	0.00		0	0.00		0	0.00		5	0.97		0	0.00		0	0.00		5	0.97		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.19		0	0.00		0	0.00		1	0.19		0	0.00		0	0.00		0	0.00		0	0.00		233	45.42		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		233	45.42		1	0.19		0	0.00		0	0.00
	Raymond Terrace		123	7.31		12	0.71		1	0.06		0	0.00		136	8.09		21	1.25		0	0.00		0	0.00		21	1.25		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		25	1.49		0	0.00		0	0.00		25	1.49		1	0.06		0	0.00		0	0.00		1	0.06		55	3.27		1	0.06		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		56	3.33		19	1.13		1	0.06		0	0.00		20	1.19		1	0.06		0	0.00		0	0.00		1	0.06		650	38.64		3	0.18		0	0.00		0	0.00		1	0.06		654	38.88		14	0.83		0	0.00		0	0.00		14	0.83		2	0.12		0	0.00		0	0.00		2	0.12		16	0.95		0	0.00		0	0.00		16	0.95		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.12		0	0.00		0	0.00		2	0.12		0	0.00		0	0.00		0	0.00		0	0.00		658	39.12		4	0.24		0	0.00		0	0.00		0	0.00		1	0.06		1	0.06		664	39.48		11	0.65		0	0.00		0	0.00
	Raymond Terrace Central		102	6.43		2	0.13		0	0.00		0	0.00		104	6.56		29	1.83		0	0.00		1	0.06		30	1.89		1	0.06		1	0.06		0	0.00		2	0.13		0	0.00		0	0.00		0	0.00		0	0.00		30	1.89		0	0.00		0	0.00		30	1.89		2	0.13		0	0.00		0	0.00		2	0.13		76	4.79		3	0.19		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		79	4.98		18	1.13		0	0.00		0	0.00		18	1.13		1	0.06		0	0.00		0	0.00		1	0.06		579	36.51		2	0.13		0	0.00		0	0.00		0	0.00		581	36.63		10	0.63		0	0.00		0	0.00		10	0.63		3	0.19		0	0.00		0	0.00		3	0.19		18	1.13		0	0.00		0	0.00		18	1.13		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.06		0	0.00		0	0.00		1	0.06		656	41.36		2	0.13		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		658	41.49		10	0.63		0	0.00		0	0.00
	Raymond Terrace East		82	6.17		4	0.30		0	0.00		0	0.00		86	6.47		11	0.83		1	0.08		0	0.00		12	0.90		2	0.15		0	0.00		0	0.00		2	0.15		1	0.08		0	0.00		0	0.00		1	0.08		23	1.73		0	0.00		0	0.00		23	1.73		2	0.15		0	0.00		0	0.00		2	0.15		37	2.78		1	0.08		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		38	2.86		24	1.81		3	0.23		0	0.00		27	2.03		1	0.08		0	0.00		0	0.00		1	0.08		597	44.92		0	0.00		1	0.08		0	0.00		0	0.00		598	45.00		10	0.75		0	0.00		0	0.00		10	0.75		0	0.00		0	0.00		0	0.00		0	0.00		16	1.20		0	0.00		0	0.00		16	1.20		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	0.23		0	0.00		0	0.00		3	0.23		1	0.08		0	0.00		0	0.00		1	0.08		458	34.46		3	0.23		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		461	34.69		13	0.98		0	0.00		0	0.00
	Raymond Terrace North		80	5.65		2	0.14		0	0.00		0	0.00		82	5.79		13	0.92		3	0.21		0	0.00		16	1.13		1	0.07		0	0.00		0	0.00		1	0.07		1	0.07		0	0.00		0	0.00		1	0.07		44	3.11		0	0.00		0	0.00		44	3.11		0	0.00		1	0.07		0	0.00		1	0.07		46	3.25		2	0.14		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		48	3.39		28	1.98		0	0.00		0	0.00		28	1.98		1	0.07		0	0.00		0	0.00		1	0.07		605	42.70		2	0.14		1	0.07		0	0.00		0	0.00		608	42.91		13	0.92		0	0.00		0	0.00		13	0.92		0	0.00		0	0.00		0	0.00		0	0.00		18	1.27		0	0.00		0	0.00		18	1.27		1	0.07		0	0.00		0	0.00		0	0.00		1	0.07		0	0.00		0	0.00		0	0.00		0	0.00		2	0.14		0	0.00		0	0.00		2	0.14		493	34.79		2	0.14		1	0.07		0	0.00		2	0.14		0	0.00		0	0.00		498	35.14		14	0.99		0	0.00		0	0.00
	Rookhurst		7	8.14		0	0.00		0	0.00		0	0.00		7	8.14		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	3.49		0	0.00		0	0.00		3	3.49		0	0.00		0	0.00		0	0.00		0	0.00		1	1.16		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	1.16		1	1.16		0	0.00		0	0.00		1	1.16		0	0.00		0	0.00		0	0.00		0	0.00		5	5.81		0	0.00		0	0.00		0	0.00		0	0.00		5	5.81		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	2.33		0	0.00		0	0.00		2	2.33		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		65	75.58		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		65	75.58		1	1.16		0	0.00		0	0.00
	Salamander		49	4.18		4	0.34		0	0.00		0	0.00		53	4.53		17	1.45		3	0.26		0	0.00		20	1.71		1	0.09		0	0.00		0	0.00		1	0.09		0	0.00		0	0.00		0	0.00		0	0.00		15	1.28		0	0.00		0	0.00		15	1.28		1	0.09		0	0.00		0	0.00		1	0.09		42	3.59		3	0.26		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		45	3.84		10	0.85		0	0.00		0	0.00		10	0.85		3	0.26		0	0.00		0	0.00		3	0.26		339	28.95		1	0.09		0	0.00		0	0.00		1	0.09		341	29.12		6	0.51		0	0.00		0	0.00		6	0.51		0	0.00		0	0.00		0	0.00		0	0.00		11	0.94		0	0.00		0	0.00		11	0.94		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.09		0	0.00		0	0.00		1	0.09		1	0.09		1	0.09		0	0.00		2	0.17		623	53.20		6	0.51		1	0.09		0	0.00		0	0.00		0	0.00		0	0.00		630	53.80		3	0.26		0	0.00		0	0.00
	Salamander Bay		60	4.12		6	0.41		0	0.00		0	0.00		66	4.53		9	0.62		0	0.00		0	0.00		9	0.62		3	0.21		0	0.00		0	0.00		3	0.21		0	0.00		0	0.00		0	0.00		0	0.00		16	1.10		0	0.00		0	0.00		16	1.10		0	0.00		1	0.07		0	0.00		1	0.07		62	4.25		3	0.21		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		65	4.46		8	0.55		0	0.00		0	0.00		8	0.55		0	0.00		0	0.00		0	0.00		0	0.00		443	30.38		4	0.27		1	0.07		0	0.00		0	0.00		448	30.73		9	0.62		0	0.00		0	0.00		9	0.62		0	0.00		0	0.00		0	0.00		0	0.00		10	0.69		0	0.00		0	0.00		10	0.69		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	0.21		0	0.00		0	0.00		3	0.21		0	0.00		0	0.00		0	0.00		0	0.00		776	53.22		2	0.14		2	0.14		0	0.00		0	0.00		0	0.00		0	0.00		780	53.50		5	0.34		0	0.00		0	0.00
	Salisbury		6	7.06		0	0.00		0	0.00		0	0.00		6	7.06		3	3.53		0	0.00		0	0.00		3	3.53		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	3.53		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	3.53		1	1.18		0	0.00		0	0.00		1	1.18		0	0.00		0	0.00		0	0.00		0	0.00		13	15.29		0	0.00		0	0.00		0	0.00		0	0.00		13	15.29		0	0.00		0	0.00		0	0.00		0	0.00		1	1.18		0	0.00		0	0.00		1	1.18		1	1.18		0	0.00		0	0.00		1	1.18		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		54	63.53		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		54	63.53		1	1.18		0	0.00		0	0.00
	Salt Ash		82	11.78		1	0.14		0	0.00		0	0.00		83	11.93		8	1.15		2	0.29		0	0.00		10	1.44		0	0.00		0	0.00		0	0.00		0	0.00		1	0.14		0	0.00		0	0.00		1	0.14		9	1.29		0	0.00		0	0.00		9	1.29		0	0.00		0	0.00		0	0.00		0	0.00		31	4.45		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		31	4.45		7	1.01		0	0.00		0	0.00		7	1.01		1	0.14		0	0.00		0	0.00		1	0.14		196	28.16		1	0.14		1	0.14		0	0.00		0	0.00		198	28.45		3	0.43		0	0.00		0	0.00		3	0.43		0	0.00		0	0.00		0	0.00		0	0.00		7	1.01		0	0.00		0	0.00		7	1.01		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.14		1	0.14		0	0.00		2	0.29		2	0.29		0	0.00		0	0.00		2	0.29		307	44.11		1	0.14		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		308	44.25		3	0.43		0	0.00		0	0.00
	Seaham		65	6.49		6	0.60		0	0.00		1	0.10		72	7.19		14	1.40		0	0.00		0	0.00		14	1.40		0	0.00		0	0.00		0	0.00		0	0.00		1	0.10		1	0.10		0	0.00		2	0.20		6	0.60		1	0.10		0	0.00		7	0.70		2	0.20		0	0.00		0	0.00		2	0.20		70	6.99		7	0.70		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		77	7.69		6	0.60		1	0.10		0	0.00		7	0.70		3	0.30		0	0.00		0	0.00		3	0.30		243	24.28		2	0.20		0	0.00		0	0.00		1	0.10		246	24.58		4	0.40		0	0.00		0	0.00		4	0.40		1	0.10		0	0.00		0	0.00		1	0.10		15	1.50		0	0.00		0	0.00		15	1.50		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.10		0	0.00		0	0.00		1	0.10		507	50.65		5	0.50		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		512	51.15		3	0.30		0	0.00		0	0.00
	Shoal Bay		47	5.25		5	0.56		0	0.00		0	0.00		52	5.81		5	0.56		1	0.11		0	0.00		6	0.67		1	0.11		0	0.00		0	0.00		1	0.11		0	0.00		0	0.00		0	0.00		0	0.00		14	1.56		0	0.00		0	0.00		14	1.56		1	0.11		0	0.00		0	0.00		1	0.11		23	2.57		4	0.45		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		27	3.02		14	1.56		1	0.11		0	0.00		15	1.68		0	0.00		0	0.00		0	0.00		0	0.00		325	36.31		2	0.22		1	0.11		0	0.00		0	0.00		328	36.65		5	0.56		0	0.00		0	0.00		5	0.56		0	0.00		0	0.00		0	0.00		0	0.00		9	1.01		0	0.00		0	0.00		9	1.01		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.22		0	0.00		0	0.00		2	0.22		401	44.80		0	0.00		0	0.00		0	0.00		0	0.00		1	0.11		0	0.00		402	44.92		0	0.00		0	0.00		0	0.00
	Soldiers Point		30	3.56		7	0.83		0	0.00		1	0.12		38	4.51		7	0.83		1	0.12		0	0.00		8	0.95		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		10	1.19		0	0.00		0	0.00		10	1.19		0	0.00		0	0.00		0	0.00		0	0.00		27	3.20		5	0.59		0	0.00		1	0.12		0	0.00		0	0.00		0	0.00		33	3.91		8	0.95		1	0.12		0	0.00		9	1.07		0	0.00		1	0.12		0	0.00		1	0.12		267	31.67		1	0.12		1	0.12		0	0.00		1	0.12		270	32.03		1	0.12		1	0.12		0	0.00		2	0.24		0	0.00		0	0.00		0	0.00		0	0.00		5	0.59		2	0.24		0	0.00		7	0.83		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.24		0	0.00		0	0.00		2	0.24		0	0.00		0	0.00		0	0.00		0	0.00		420	49.82		6	0.71		0	0.00		0	0.00		1	0.12		1	0.12		0	0.00		428	50.77		6	0.71		0	0.00		0	0.00
	Stratford		16	8.51		1	0.53		0	0.00		0	0.00		17	9.04		4	2.13		0	0.00		0	0.00		4	2.13		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		5	2.66		0	0.00		0	0.00		5	2.66		0	0.00		0	0.00		0	0.00		0	0.00		7	3.72		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		7	3.72		1	0.53		0	0.00		0	0.00		1	0.53		0	0.00		0	0.00		0	0.00		0	0.00		28	14.89		0	0.00		0	0.00		0	0.00		0	0.00		28	14.89		1	0.53		0	0.00		0	0.00		1	0.53		0	0.00		0	0.00		0	0.00		0	0.00		3	1.60		0	0.00		0	0.00		3	1.60		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		114	60.64		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		114	60.64		2	1.06		0	0.00		0	0.00
	Stroud		44	8.03		0	0.00		0	0.00		0	0.00		44	8.03		2	0.36		0	0.00		0	0.00		2	0.36		0	0.00		0	0.00		0	0.00		0	0.00		1	0.18		0	0.00		0	0.00		1	0.18		5	0.91		0	0.00		0	0.00		5	0.91		0	0.00		0	0.00		0	0.00		0	0.00		20	3.65		1	0.18		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		21	3.83		4	0.73		0	0.00		0	0.00		4	0.73		1	0.18		0	0.00		0	0.00		1	0.18		134	24.45		2	0.36		0	0.00		0	0.00		0	0.00		136	24.82		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		5	0.91		0	0.00		0	0.00		5	0.91		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.18		0	0.00		0	0.00		1	0.18		304	55.47		0	0.00		0	0.00		0	0.00		0	0.00		1	0.18		0	0.00		305	55.66		5	0.91		0	0.00		0	0.00
	Stroud Road		13	6.91		2	1.06		0	0.00		0	0.00		15	7.98		3	1.60		1	0.53		0	0.00		4	2.13		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	1.60		0	0.00		0	0.00		3	1.60		0	0.00		0	0.00		0	0.00		0	0.00		2	1.06		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	1.06		0	0.00		1	0.53		0	0.00		1	0.53		0	0.00		0	0.00		0	0.00		0	0.00		46	24.47		0	0.00		0	0.00		0	0.00		0	0.00		46	24.47		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.53		0	0.00		0	0.00		1	0.53		0	0.00		0	0.00		0	0.00		0	0.00		112	59.57		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		112	59.57		0	0.00		0	0.00		0	0.00
	Sydney (Paterson)		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	3.03		0	0.00		0	0.00		1	3.03		0	0.00		0	0.00		0	0.00		0	0.00		1	3.03		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	3.03		2	6.06		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	12.12		1	3.03		0	0.00		0	0.00		0	0.00		5	15.15		1	3.03		0	0.00		0	0.00		1	3.03		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	6.06		0	0.00		0	0.00		2	6.06		19	57.58		0	0.00		1	3.03		0	0.00		0	0.00		0	0.00		0	0.00		20	60.61		0	0.00		0	0.00		0	0.00
	Tanilba Bay		110	7.44		6	0.41		0	0.00		1	0.07		117	7.91		22	1.49		1	0.07		0	0.00		23	1.56		1	0.07		0	0.00		0	0.00		1	0.07		3	0.20		0	0.00		0	0.00		3	0.20		18	1.22		0	0.00		0	0.00		18	1.22		1	0.07		0	0.00		0	0.00		1	0.07		73	4.94		4	0.27		0	0.00		0	0.00		0	0.00		0	0.00		1	0.07		78	5.27		20	1.35		0	0.00		1	0.07		21	1.42		5	0.34		0	0.00		0	0.00		5	0.34		598	40.43		5	0.34		2	0.14		0	0.00		0	0.00		605	40.91		7	0.47		1	0.07		0	0.00		8	0.54		1	0.07		0	0.00		0	0.00		1	0.07		19	1.28		1	0.07		0	0.00		20	1.35		1	0.07		0	0.00		0	0.00		0	0.00		1	0.07		2	0.14		0	0.00		0	0.00		2	0.14		4	0.27		0	0.00		0	0.00		4	0.27		519	35.09		0	0.00		1	0.07		0	0.00		0	0.00		0	0.00		0	0.00		520	35.16		12	0.81		0	0.00		0	0.00
	Tarro		39	5.80		1	0.15		0	0.00		0	0.00		40	5.95		7	1.04		2	0.30		0	0.00		9	1.34		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		15	2.23		0	0.00		0	0.00		15	2.23		0	0.00		0	0.00		0	0.00		0	0.00		29	4.32		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		29	4.32		10	1.49		0	0.00		0	0.00		10	1.49		2	0.30		0	0.00		0	0.00		2	0.30		329	48.96		3	0.45		0	0.00		0	0.00		0	0.00		332	49.40		5	0.74		0	0.00		0	0.00		5	0.74		0	0.00		0	0.00		0	0.00		0	0.00		8	1.19		0	0.00		0	0.00		8	1.19		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		203	30.21		1	0.15		1	0.15		0	0.00		0	0.00		0	0.00		0	0.00		205	30.51		3	0.45		0	0.00		0	0.00
	Tea Gardens		69	6.44		6	0.56		0	0.00		0	0.00		75	7.00		4	0.37		0	0.00		0	0.00		4	0.37		0	0.00		0	0.00		0	0.00		0	0.00		3	0.28		1	0.09		0	0.00		4	0.37		12	1.12		1	0.09		0	0.00		13	1.21		1	0.09		0	0.00		0	0.00		1	0.09		36	3.36		3	0.28		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		39	3.64		11	1.03		0	0.00		0	0.00		11	1.03		0	0.00		0	0.00		0	0.00		0	0.00		350	32.68		6	0.56		0	0.00		0	0.00		0	0.00		356	33.24		0	0.00		0	0.00		0	0.00		0	0.00		1	0.09		0	0.00		0	0.00		1	0.09		18	1.68		0	0.00		0	0.00		18	1.68		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.19		0	0.00		0	0.00		2	0.19		510	47.62		0	0.00		0	0.00		1	0.09		0	0.00		1	0.09		0	0.00		512	47.81		3	0.28		0	0.00		0	0.00
	Thornton		175	5.46		9	0.28		0	0.00		0	0.00		184	5.74		47	1.47		5	0.16		2	0.06		54	1.68		2	0.06		0	0.00		0	0.00		2	0.06		2	0.06		1	0.03		0	0.00		3	0.09		41	1.28		0	0.00		0	0.00		41	1.28		0	0.00		0	0.00		0	0.00		0	0.00		191	5.96		13	0.41		0	0.00		1	0.03		0	0.00		0	0.00		0	0.00		205	6.39		19	0.59		1	0.03		0	0.00		20	0.62		6	0.19		0	0.00		0	0.00		6	0.19		1488	46.40		6	0.19		2	0.06		0	0.00		1	0.03		1497	46.68		26	0.81		2	0.06		0	0.00		28	0.87		5	0.16		0	0.00		0	0.00		5	0.16		29	0.90		1	0.03		0	0.00		30	0.94		1	0.03		0	0.00		0	0.00		0	0.00		1	0.03		1	0.03		0	0.00		0	0.00		1	0.03		2	0.06		0	0.00		0	0.00		2	0.06		1008	31.43		4	0.12		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1012	31.56		29	0.90		1	0.03		0	0.00
	Tomago		16	13.91		0	0.00		0	0.00		0	0.00		16	13.91		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	1.74		0	0.00		0	0.00		2	1.74		0	0.00		0	0.00		0	0.00		0	0.00		10	8.70		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		10	8.70		2	1.74		0	0.00		0	0.00		2	1.74		1	0.87		0	0.00		0	0.00		1	0.87		37	32.17		0	0.00		0	0.00		0	0.00		0	0.00		37	32.17		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	1.74		1	0.87		0	0.00		3	2.61		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.87		0	0.00		0	0.00		1	0.87		0	0.00		0	0.00		0	0.00		0	0.00		38	33.04		1	0.87		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		39	33.91		1	0.87		0	0.00		0	0.00
	Tuncurry		181	7.73		12	0.51		1	0.04		1	0.04		195	8.32		20	0.85		2	0.09		0	0.00		22	0.94		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		33	1.41		2	0.09		0	0.00		35	1.49		1	0.04		0	0.00		0	0.00		1	0.04		49	2.09		3	0.13		1	0.04		1	0.04		0	0.00		0	0.00		0	0.00		54	2.30		27	1.15		2	0.09		0	0.00		29	1.24		8	0.34		0	0.00		0	0.00		8	0.34		816	34.83		8	0.34		0	0.00		0	0.00		1	0.04		825	35.21		10	0.43		0	0.00		0	0.00		10	0.43		4	0.17		0	0.00		0	0.00		4	0.17		13	0.55		0	0.00		0	0.00		13	0.55		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.09		0	0.00		0	0.00		2	0.09		0	0.00		0	0.00		0	0.00		0	0.00		1092	46.61		3	0.13		1	0.04		0	0.00		0	0.00		0	0.00		0	0.00		1096	46.78		8	0.34		0	0.00		0	0.00
	Tuncurry South		60	6.74		5	0.56		0	0.00		0	0.00		65	7.30		0	0.00		0	0.00		1	0.11		1	0.11		0	0.00		0	0.00		0	0.00		0	0.00		1	0.11		0	0.00		0	0.00		1	0.11		7	0.79		0	0.00		0	0.00		7	0.79		1	0.11		2	0.22		0	0.00		3	0.34		22	2.47		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		22	2.47		12	1.35		0	0.00		0	0.00		12	1.35		2	0.22		0	0.00		0	0.00		2	0.22		282	31.69		1	0.11		0	0.00		0	0.00		0	0.00		283	31.80		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		11	1.24		0	0.00		0	0.00		11	1.24		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.11		0	0.00		0	0.00		1	0.11		1	0.11		0	0.00		0	0.00		1	0.11		458	51.46		2	0.22		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		460	51.69		6	0.67		1	0.11		0	0.00
