Senate - 2001 Election: New South Wales																																																																																																																																																																																																																																																															
First Preference Votes by Candidate 																																																																																																																																																																																																																																																															
By Polling Place																																																																																																																																																																																																																																																															

Lyne (86901)																																																																																																																																																																																																																																																															
		   	 A Pauline Hanson's One Nation															 B Christian Democratic Party (Fred Nile Group)												 C Unity - Say No To Hanson												 D Citizens Electoral Council of Australia												 E Progressive Labour Party												 F Helen Caldicott's - Our Common Future Party												 G Australian Democrats																								 H Help End Marijuana Prohibition												 I Peter Breen - Reform The Legal System												 J Australian Labor Party / Country Labor																		 K Lower Excise Fuel and Beer Party												 L 												 M The Fishing Party												 N 															 O Non-Custodial Parents Party												 P Nuclear Disarmament Party of Australia												 Q Liberal/Nationals																								 R No Goods and Services Tax Party												
	    		TICKET VOTES			MCKINNON			PUTRA			DEENEY			Group Total			TICKET VOTES			CAPSIS			HUME			Group Total			TICKET VOTES			NGO			MCLEOD			Group Total			TICKET VOTES			BUTLER			COLLINS			Group Total			TICKET VOTES			WOLDRING			LEE			Group Total			TICKET VOTES			CALDICOTT			POTTS			Group Total			TICKET VOTES			BOURNE			YATES			CHUNG			MAYFIELD			PRINCE			EVANS			Group Total			TICKET VOTES			BALDERSTONE			FUGGLE			Group Total			TICKET VOTES			GREENAWAY			ARMSTRONG			Group Total			TICKET VOTES			# STEPHENS			# CAMPBELL			MUNDINE			WOODS			Group Total			TICKET VOTES			O'LOUGHLIN			FREEMAN			Group Total			TICKET VOTES			STEWART			STEWART			Group Total			TICKET VOTES			SMITH			WISEMAN			Group Total			TICKET VOTES			SMITH			LAWLER			ANTHONY			Group Total			TICKET VOTES			THOMPSON			MCKEEGAN			Group Total			TICKET VOTES			DENBOROUGH			FRANCIS			Group Total			TICKET VOTES			# COONAN			# MACDONALD			# PAYNE			NASH			MACDONALD			TANG			Group Total			TICKET VOTES			GALLAGHER			MARTIN						
	    					Don			Rick			Carol									George			Kevin									Thang			Robert									Robert			Glenys									Klaas			Shona									Helen			Ted									Vicki			Joanne			Craig			E Caroline			Janine			Julian									Michael			Don									Denise			Valerie									Ursula			George			Warren			Joanna									David			Paul									Lex			Joe									Robert			David									Warren			Geoff			Dora									Andy			Annette									Michael			Yvonne									Helen			Sandy			Marise			Fiona			Scot			Terence									Mick			Charles H						
	Polling Places		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%					
	Hannam Vale		10	5.32		1	0.53		0	0.00		0	0.00		11	5.85		9	4.79		0	0.00		0	0.00		9	4.79		0	0.00		0	0.00		0	0.00		0	0.00		1	0.53		0	0.00		0	0.00		1	0.53		5	2.66		0	0.00		0	0.00		5	2.66		1	0.53		0	0.00		0	0.00		1	0.53		15	7.98		0	0.00		0	0.00		0	0.00		0	0.00		1	0.53		0	0.00		16	8.51		4	2.13		1	0.53		0	0.00		5	2.66		0	0.00		0	0.00		0	0.00		0	0.00		39	20.74		0	0.00		0	0.00		0	0.00		0	0.00		39	20.74		2	1.06		0	0.00		0	0.00		2	1.06		1	0.53		0	0.00		0	0.00		1	0.53		2	1.06		0	0.00		0	0.00		2	1.06		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		75	39.89		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		75	39.89		0	0.00		0	0.00		0	0.00
	Harrington		151	15.24		11	1.11		0	0.00		0	0.00		162	16.35		5	0.50		1	0.10		0	0.00		6	0.61		0	0.00		0	0.00		0	0.00		0	0.00		1	0.10		0	0.00		0	0.00		1	0.10		17	1.72		0	0.00		0	0.00		17	1.72		1	0.10		0	0.00		0	0.00		1	0.10		21	2.12		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		21	2.12		4	0.40		0	0.00		0	0.00		4	0.40		3	0.30		0	0.00		0	0.00		3	0.30		327	33.00		0	0.00		0	0.00		0	0.00		0	0.00		327	33.00		2	0.20		0	0.00		0	0.00		2	0.20		0	0.00		0	0.00		0	0.00		0	0.00		10	1.01		0	0.00		0	0.00		10	1.01		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.10		0	0.00		0	0.00		1	0.10		0	0.00		0	0.00		0	0.00		0	0.00		411	41.47		3	0.30		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		414	41.78		3	0.30		0	0.00		0	0.00
	Herons Creek		14	8.14		3	1.74		0	0.00		0	0.00		17	9.88		2	1.16		0	0.00		0	0.00		2	1.16		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.58		0	0.00		0	0.00		1	0.58		0	0.00		0	0.00		0	0.00		0	0.00		12	6.98		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		12	6.98		0	0.00		0	0.00		0	0.00		0	0.00		1	0.58		0	0.00		0	0.00		1	0.58		47	27.33		2	1.16		0	0.00		0	0.00		0	0.00		49	28.49		0	0.00		1	0.58		0	0.00		1	0.58		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.58		0	0.00		0	0.00		1	0.58		81	47.09		2	1.16		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		83	48.26		0	0.00		0	0.00		0	0.00
	Hibbard		95	8.90		0	0.00		0	0.00		0	0.00		95	8.90		14	1.31		2	0.19		0	0.00		16	1.50		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		11	1.03		0	0.00		0	0.00		11	1.03		1	0.09		0	0.00		0	0.00		1	0.09		34	3.18		4	0.37		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		38	3.56		7	0.66		0	0.00		0	0.00		7	0.66		0	0.00		0	0.00		0	0.00		0	0.00		300	28.09		2	0.19		1	0.09		1	0.09		0	0.00		304	28.46		4	0.37		0	0.00		0	0.00		4	0.37		1	0.09		0	0.00		0	0.00		1	0.09		8	0.75		0	0.00		0	0.00		8	0.75		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.19		0	0.00		0	0.00		2	0.19		0	0.00		0	0.00		0	0.00		0	0.00		547	51.22		6	0.56		0	0.00		0	0.00		1	0.09		0	0.00		1	0.09		555	51.97		7	0.66		0	0.00		0	0.00
	Hollisdale		25	19.38		3	2.33		0	0.00		0	0.00		28	21.71		2	1.55		0	0.00		0	0.00		2	1.55		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	1.55		0	0.00		0	0.00		2	1.55		0	0.00		0	0.00		0	0.00		0	0.00		3	2.33		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	2.33		2	1.55		0	0.00		0	0.00		2	1.55		0	0.00		0	0.00		0	0.00		0	0.00		24	18.60		0	0.00		0	0.00		0	0.00		0	0.00		24	18.60		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		59	45.74		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		59	45.74		1	0.78		0	0.00		0	0.00
	Huntingdon		10	5.03		1	0.50		0	0.00		0	0.00		11	5.53		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		6	3.02		0	0.00		0	0.00		6	3.02		0	0.00		0	0.00		0	0.00		0	0.00		9	4.52		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		9	4.52		1	0.50		0	0.00		0	0.00		1	0.50		0	0.00		0	0.00		0	0.00		0	0.00		42	21.11		0	0.00		0	0.00		0	0.00		0	0.00		42	21.11		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	2.01		0	0.00		0	0.00		4	2.01		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		114	57.29		1	0.50		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		115	57.79		0	0.00		0	0.00		0	0.00
	Johns River		23	10.70		1	0.47		0	0.00		0	0.00		24	11.16		17	7.91		1	0.47		0	0.00		18	8.37		0	0.00		0	0.00		0	0.00		0	0.00		1	0.47		0	0.00		0	0.00		1	0.47		4	1.86		0	0.00		0	0.00		4	1.86		0	0.00		0	0.00		0	0.00		0	0.00		6	2.79		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		6	2.79		2	0.93		0	0.00		0	0.00		2	0.93		0	0.00		0	0.00		0	0.00		0	0.00		47	21.86		0	0.00		0	0.00		0	0.00		0	0.00		47	21.86		4	1.86		1	0.47		0	0.00		5	2.33		0	0.00		0	0.00		0	0.00		0	0.00		3	1.40		0	0.00		0	0.00		3	1.40		1	0.47		0	0.00		0	0.00		0	0.00		1	0.47		0	0.00		0	0.00		0	0.00		0	0.00		3	1.40		0	0.00		0	0.00		3	1.40		90	41.86		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		90	41.86		3	1.40		1	0.47		0	0.00
	Kempsey		145	15.85		3	0.33		1	0.11		0	0.00		149	16.28		10	1.09		0	0.00		0	0.00		10	1.09		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		8	0.87		1	0.11		0	0.00		9	0.98		0	0.00		0	0.00		0	0.00		0	0.00		35	3.83		4	0.44		0	0.00		0	0.00		0	0.00		0	0.00		1	0.11		40	4.37		8	0.87		1	0.11		0	0.00		9	0.98		3	0.33		0	0.00		0	0.00		3	0.33		272	29.73		4	0.44		0	0.00		1	0.11		0	0.00		277	30.27		6	0.66		0	0.00		0	0.00		6	0.66		0	0.00		0	0.00		0	0.00		0	0.00		3	0.33		1	0.11		0	0.00		4	0.44		1	0.11		0	0.00		0	0.00		0	0.00		1	0.11		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		372	40.66		3	0.33		1	0.11		0	0.00		0	0.00		0	0.00		0	0.00		376	41.09		7	0.77		1	0.11		0	0.00
	Kempsey East		97	9.86		6	0.61		0	0.00		0	0.00		103	10.47		18	1.83		4	0.41		0	0.00		22	2.24		1	0.10		0	0.00		0	0.00		1	0.10		1	0.10		0	0.00		0	0.00		1	0.10		13	1.32		0	0.00		0	0.00		13	1.32		3	0.30		0	0.00		0	0.00		3	0.30		26	2.64		1	0.10		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		27	2.74		7	0.71		1	0.10		0	0.00		8	0.81		0	0.00		0	0.00		0	0.00		0	0.00		252	25.61		3	0.30		0	0.00		3	0.30		0	0.00		258	26.22		7	0.71		0	0.00		0	0.00		7	0.71		2	0.20		0	0.00		0	0.00		2	0.20		15	1.52		0	0.00		0	0.00		15	1.52		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.10		0	0.00		0	0.00		1	0.10		0	0.00		0	0.00		0	0.00		0	0.00		476	48.37		1	0.10		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		477	48.48		9	0.91		1	0.10		0	0.00
	Kempsey High		180	12.77		8	0.57		0	0.00		0	0.00		188	13.33		14	0.99		0	0.00		1	0.07		15	1.06		0	0.00		0	0.00		0	0.00		0	0.00		1	0.07		0	0.00		0	0.00		1	0.07		25	1.77		0	0.00		0	0.00		25	1.77		1	0.07		0	0.00		0	0.00		1	0.07		38	2.70		1	0.07		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		39	2.77		16	1.13		0	0.00		0	0.00		16	1.13		3	0.21		0	0.00		0	0.00		3	0.21		438	31.06		3	0.21		0	0.00		0	0.00		0	0.00		441	31.28		11	0.78		0	0.00		0	0.00		11	0.78		1	0.07		0	0.00		0	0.00		1	0.07		12	0.85		0	0.00		0	0.00		12	0.85		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	0.21		0	0.00		0	0.00		3	0.21		2	0.14		1	0.07		0	0.00		3	0.21		583	41.35		4	0.28		1	0.07		0	0.00		0	0.00		0	0.00		0	0.00		588	41.70		12	0.85		0	0.00		0	0.00
	Kempsey Hospital		27	11.16		0	0.00		0	0.00		0	0.00		27	11.16		3	1.24		1	0.41		0	0.00		4	1.65		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		5	2.07		0	0.00		0	0.00		5	2.07		0	0.00		0	0.00		0	0.00		0	0.00		6	2.48		1	0.41		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		7	2.89		4	1.65		0	0.00		0	0.00		4	1.65		0	0.00		0	0.00		0	0.00		0	0.00		83	34.30		1	0.41		0	0.00		1	0.41		0	0.00		85	35.12		1	0.41		0	0.00		0	0.00		1	0.41		0	0.00		0	0.00		0	0.00		0	0.00		3	1.24		0	0.00		0	0.00		3	1.24		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		102	42.15		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.41		103	42.56		0	0.00		0	0.00		0	0.00
	Kempsey South		163	16.32		4	0.40		0	0.00		1	0.10		168	16.82		11	1.10		6	0.60		0	0.00		17	1.70		3	0.30		0	0.00		0	0.00		3	0.30		0	0.00		0	0.00		0	0.00		0	0.00		20	2.00		0	0.00		0	0.00		20	2.00		1	0.10		0	0.00		0	0.00		1	0.10		35	3.50		2	0.20		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		37	3.70		7	0.70		0	0.00		0	0.00		7	0.70		1	0.10		0	0.00		0	0.00		1	0.10		347	34.73		1	0.10		1	0.10		0	0.00		0	0.00		349	34.93		4	0.40		0	0.00		0	0.00		4	0.40		1	0.10		0	0.00		0	0.00		1	0.10		4	0.40		2	0.20		0	0.00		6	0.60		1	0.10		0	0.00		0	0.00		0	0.00		1	0.10		3	0.30		0	0.00		0	0.00		3	0.30		2	0.20		0	0.00		0	0.00		2	0.20		334	33.43		2	0.20		1	0.10		0	0.00		0	0.00		0	0.00		0	0.00		337	33.73		12	1.20		1	0.10		0	0.00
	Kempsey West		99	11.29		4	0.46		0	0.00		0	0.00		103	11.74		23	2.62		1	0.11		0	0.00		24	2.74		0	0.00		0	0.00		0	0.00		0	0.00		1	0.11		1	0.11		0	0.00		2	0.23		22	2.51		1	0.11		0	0.00		23	2.62		1	0.11		0	0.00		0	0.00		1	0.11		37	4.22		4	0.46		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		41	4.68		10	1.14		0	0.00		0	0.00		10	1.14		2	0.23		0	0.00		0	0.00		2	0.23		257	29.30		5	0.57		0	0.00		2	0.23		0	0.00		264	30.10		2	0.23		0	0.00		0	0.00		2	0.23		0	0.00		0	0.00		0	0.00		0	0.00		3	0.34		1	0.11		0	0.00		4	0.46		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.11		0	0.00		0	0.00		1	0.11		2	0.23		0	0.00		0	0.00		2	0.23		367	41.85		2	0.23		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		369	42.08		3	0.34		0	0.00		0	0.00
	Kendall		65	8.72		6	0.81		0	0.00		1	0.13		72	9.66		9	1.21		1	0.13		0	0.00		10	1.34		0	0.00		0	0.00		0	0.00		0	0.00		2	0.27		0	0.00		0	0.00		2	0.27		9	1.21		0	0.00		0	0.00		9	1.21		0	0.00		0	0.00		0	0.00		0	0.00		43	5.77		4	0.54		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		47	6.31		3	0.40		0	0.00		0	0.00		3	0.40		2	0.27		0	0.00		0	0.00		2	0.27		209	28.05		2	0.27		0	0.00		0	0.00		0	0.00		211	28.32		2	0.27		0	0.00		0	0.00		2	0.27		0	0.00		0	0.00		0	0.00		0	0.00		10	1.34		0	0.00		0	0.00		10	1.34		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	0.40		0	0.00		0	0.00		3	0.40		1	0.13		0	0.00		0	0.00		1	0.13		320	42.95		2	0.27		0	0.00		0	0.00		0	0.00		2	0.27		0	0.00		324	43.49		3	0.40		0	0.00		0	0.00
	Kew		28	7.55		8	2.16		0	0.00		0	0.00		36	9.70		4	1.08		0	0.00		0	0.00		4	1.08		2	0.54		0	0.00		0	0.00		2	0.54		1	0.27		0	0.00		0	0.00		1	0.27		6	1.62		0	0.00		0	0.00		6	1.62		0	0.00		1	0.27		0	0.00		1	0.27		12	3.23		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		12	3.23		4	1.08		0	0.00		0	0.00		4	1.08		1	0.27		0	0.00		0	0.00		1	0.27		100	26.95		0	0.00		0	0.00		0	0.00		1	0.27		101	27.22		4	1.08		0	0.00		0	0.00		4	1.08		0	0.00		0	0.00		0	0.00		0	0.00		1	0.27		0	0.00		0	0.00		1	0.27		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.54		0	0.00		0	0.00		2	0.54		1	0.27		0	0.00		0	0.00		1	0.27		171	46.09		2	0.54		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		173	46.63		1	0.27		0	0.00		0	0.00
	Killabakh		8	6.45		1	0.81		0	0.00		0	0.00		9	7.26		2	1.61		0	0.00		0	0.00		2	1.61		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		6	4.84		1	0.81		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		7	5.65		2	1.61		0	0.00		0	0.00		2	1.61		0	0.00		0	0.00		0	0.00		0	0.00		30	24.19		1	0.81		0	0.00		0	0.00		0	0.00		31	25.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		63	50.81		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		63	50.81		0	0.00		0	0.00		0	0.00
	Kings Creek		35	11.74		1	0.34		0	0.00		0	0.00		36	12.08		14	4.70		2	0.67		0	0.00		16	5.37		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	1.34		0	0.00		0	0.00		4	1.34		0	0.00		0	0.00		0	0.00		0	0.00		8	2.68		2	0.67		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		10	3.36		3	1.01		0	0.00		0	0.00		3	1.01		1	0.34		0	0.00		0	0.00		1	0.34		52	17.45		0	0.00		0	0.00		0	0.00		0	0.00		52	17.45		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	1.01		0	0.00		0	0.00		3	1.01		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		160	53.69		0	0.00		0	0.00		0	0.00		1	0.34		1	0.34		0	0.00		162	54.36		1	0.34		0	0.00		0	0.00
	Krambach		55	15.19		9	2.49		0	0.00		0	0.00		64	17.68		9	2.49		1	0.28		0	0.00		10	2.76		1	0.28		0	0.00		0	0.00		1	0.28		2	0.55		0	0.00		0	0.00		2	0.55		3	0.83		0	0.00		0	0.00		3	0.83		0	0.00		1	0.28		0	0.00		1	0.28		14	3.87		2	0.55		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		16	4.42		1	0.28		2	0.55		0	0.00		3	0.83		0	0.00		0	0.00		0	0.00		0	0.00		74	20.44		1	0.28		0	0.00		0	0.00		0	0.00		75	20.72		2	0.55		0	0.00		0	0.00		2	0.55		0	0.00		0	0.00		0	0.00		0	0.00		2	0.55		0	0.00		0	0.00		2	0.55		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		168	46.41		1	0.28		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		169	46.69		1	0.28		0	0.00		0	0.00
	Kundabung		40	20.41		1	0.51		0	0.00		0	0.00		41	20.92		5	2.55		1	0.51		0	0.00		6	3.06		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.51		0	0.00		1	0.51		3	1.53		0	0.00		0	0.00		3	1.53		0	0.00		0	0.00		0	0.00		0	0.00		5	2.55		1	0.51		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		6	3.06		2	1.02		0	0.00		0	0.00		2	1.02		0	0.00		0	0.00		0	0.00		0	0.00		43	21.94		0	0.00		0	0.00		0	0.00		0	0.00		43	21.94		5	2.55		0	0.00		0	0.00		5	2.55		0	0.00		0	0.00		0	0.00		0	0.00		2	1.02		0	0.00		0	0.00		2	1.02		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		77	39.29		1	0.51		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		78	39.80		1	0.51		0	0.00		0	0.00
	Lake Cathie		85	6.70		4	0.32		0	0.00		0	0.00		89	7.02		16	1.26		0	0.00		0	0.00		16	1.26		1	0.08		0	0.00		0	0.00		1	0.08		0	0.00		0	0.00		0	0.00		0	0.00		20	1.58		0	0.00		0	0.00		20	1.58		0	0.00		0	0.00		0	0.00		0	0.00		60	4.73		1	0.08		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		61	4.81		15	1.18		1	0.08		1	0.08		17	1.34		2	0.16		0	0.00		0	0.00		2	0.16		416	32.81		4	0.32		0	0.00		0	0.00		0	0.00		420	33.12		8	0.63		0	0.00		0	0.00		8	0.63		0	0.00		0	0.00		0	0.00		0	0.00		19	1.50		0	0.00		0	0.00		19	1.50		2	0.16		0	0.00		0	0.00		0	0.00		2	0.16		1	0.08		0	0.00		0	0.00		1	0.08		0	0.00		0	0.00		0	0.00		0	0.00		520	41.01		7	0.55		0	0.00		0	0.00		0	0.00		1	0.08		0	0.00		528	41.64		6	0.47		0	0.00		0	0.00
	Lansdowne		84	15.36		2	0.37		0	0.00		0	0.00		86	15.72		12	2.19		0	0.00		0	0.00		12	2.19		1	0.18		0	0.00		0	0.00		1	0.18		0	0.00		0	0.00		0	0.00		0	0.00		14	2.56		0	0.00		0	0.00		14	2.56		0	0.00		0	0.00		0	0.00		0	0.00		19	3.47		3	0.55		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		22	4.02		8	1.46		0	0.00		0	0.00		8	1.46		0	0.00		0	0.00		0	0.00		0	0.00		154	28.15		2	0.37		0	0.00		0	0.00		0	0.00		156	28.52		3	0.55		1	0.18		0	0.00		4	0.73		0	0.00		0	0.00		0	0.00		0	0.00		4	0.73		0	0.00		0	0.00		4	0.73		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.18		0	0.00		0	0.00		1	0.18		218	39.85		2	0.37		0	0.00		0	0.00		0	0.00		0	0.00		1	0.18		221	40.40		0	0.00		0	0.00		0	0.00
	Laurieton		150	8.50		5	0.28		0	0.00		0	0.00		155	8.79		18	1.02		2	0.11		0	0.00		20	1.13		1	0.06		0	0.00		0	0.00		1	0.06		0	0.00		0	0.00		0	0.00		0	0.00		33	1.87		1	0.06		0	0.00		34	1.93		1	0.06		0	0.00		0	0.00		1	0.06		67	3.80		5	0.28		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		72	4.08		12	0.68		3	0.17		0	0.00		15	0.85		0	0.00		0	0.00		0	0.00		0	0.00		572	32.43		7	0.40		0	0.00		0	0.00		0	0.00		579	32.82		11	0.62		0	0.00		0	0.00		11	0.62		0	0.00		0	0.00		0	0.00		0	0.00		6	0.34		0	0.00		0	0.00		6	0.34		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.11		0	0.00		0	0.00		2	0.11		0	0.00		0	0.00		0	0.00		0	0.00		801	45.41		6	0.34		1	0.06		0	0.00		0	0.00		1	0.06		0	0.00		809	45.86		10	0.57		0	0.00		0	0.00
	Long Flat		26	11.93		2	0.92		0	0.00		0	0.00		28	12.84		3	1.38		0	0.00		0	0.00		3	1.38		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		8	3.67		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		8	3.67		1	0.46		0	0.00		0	0.00		1	0.46		0	0.00		0	0.00		0	0.00		0	0.00		46	21.10		1	0.46		0	0.00		1	0.46		0	0.00		48	22.02		1	0.46		0	0.00		0	0.00		1	0.46		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		113	51.83		1	0.46		0	0.00		0	0.00		0	0.00		1	0.46		0	0.00		115	52.75		1	0.46		0	0.00		0	0.00
	Lorne		10	8.55		0	0.00		0	0.00		0	0.00		10	8.55		4	3.42		1	0.85		0	0.00		5	4.27		0	0.00		0	0.00		0	0.00		0	0.00		1	0.85		0	0.00		0	0.00		1	0.85		1	0.85		0	0.00		0	0.00		1	0.85		0	0.00		0	0.00		0	0.00		0	0.00		4	3.42		2	1.71		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		6	5.13		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		19	16.24		0	0.00		0	0.00		0	0.00		0	0.00		19	16.24		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.85		0	0.00		0	0.00		1	0.85		0	0.00		0	0.00		0	0.00		0	0.00		70	59.83		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		70	59.83		0	0.00		0	0.00		0	0.00
