			 A Pauline Hanson's One Nation															 B Christian Democratic Party (Fred Nile Group)												 C Unity - Say No To Hanson												 D Citizens Electoral Council of Australia												 E Progressive Labour Party												 F Helen Caldicott's - Our Common Future Party												 G Australian Democrats																								 H Help End Marijuana Prohibition												 I Peter Breen - Reform The Legal System												 J Australian Labor Party / Country Labor																		 K Lower Excise Fuel and Beer Party												 L 												 M The Fishing Party												 N 															 O Non-Custodial Parents Party												 P Nuclear Disarmament Party of Australia												 Q Liberal/Nationals																								 R No Goods and Services Tax Party												
	    		TICKET VOTES			MCKINNON			PUTRA			DEENEY			Group Total			TICKET VOTES			CAPSIS			HUME			Group Total			TICKET VOTES			NGO			MCLEOD			Group Total			TICKET VOTES			BUTLER			COLLINS			Group Total			TICKET VOTES			WOLDRING			LEE			Group Total			TICKET VOTES			CALDICOTT			POTTS			Group Total			TICKET VOTES			BOURNE			YATES			CHUNG			MAYFIELD			PRINCE			EVANS			Group Total			TICKET VOTES			BALDERSTONE			FUGGLE			Group Total			TICKET VOTES			GREENAWAY			ARMSTRONG			Group Total			TICKET VOTES			# STEPHENS			# CAMPBELL			MUNDINE			WOODS			Group Total			TICKET VOTES			O'LOUGHLIN			FREEMAN			Group Total			TICKET VOTES			STEWART			STEWART			Group Total			TICKET VOTES			SMITH			WISEMAN			Group Total			TICKET VOTES			SMITH			LAWLER			ANTHONY			Group Total			TICKET VOTES			THOMPSON			MCKEEGAN			Group Total			TICKET VOTES			DENBOROUGH			FRANCIS			Group Total			TICKET VOTES			# COONAN			# MACDONALD			# PAYNE			NASH			MACDONALD			TANG			Group Total			TICKET VOTES			GALLAGHER			MARTIN						
	    					Don			Rick			Carol									George			Kevin									Thang			Robert									Robert			Glenys									Klaas			Shona									Helen			Ted									Vicki			Joanne			Craig			E Caroline			Janine			Julian									Michael			Don									Denise			Valerie									Ursula			George			Warren			Joanna									David			Paul									Lex			Joe									Robert			David									Warren			Geoff			Dora									Andy			Annette									Michael			Yvonne									Helen			Sandy			Marise			Fiona			Scot			Terence									Mick			Charles H						
	Polling Places		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%					
	Gunningbland		5	5.26		2	2.11		0	0.00		0	0.00		7	7.37		2	2.11		0	0.00		0	0.00		2	2.11		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	1.05		0	0.00		0	0.00		1	1.05		0	0.00		0	0.00		0	0.00		0	0.00		1	1.05		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	1.05		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		7	7.37		1	1.05		0	0.00		1	1.05		0	0.00		9	9.47		3	3.16		0	0.00		0	0.00		3	3.16		0	0.00		0	0.00		0	0.00		0	0.00		2	2.11		0	0.00		0	0.00		2	2.11		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		66	69.47		0	0.00		1	1.05		0	0.00		0	0.00		0	0.00		0	0.00		67	70.53		1	1.05		0	0.00		0	0.00
	Hermidale		1	0.96		1	0.96		0	0.00		0	0.00		2	1.92		0	0.00		1	0.96		0	0.00		1	0.96		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		9	8.65		0	0.00		0	0.00		0	0.00		0	0.00		9	8.65		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.96		0	0.00		0	0.00		1	0.96		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		89	85.58		0	0.00		0	0.00		0	0.00		1	0.96		0	0.00		0	0.00		90	86.54		0	0.00		0	0.00		0	0.00
	Hillside		161	11.19		10	0.69		0	0.00		0	0.00		171	11.88		14	0.97		0	0.00		0	0.00		14	0.97		2	0.14		0	0.00		0	0.00		2	0.14		0	0.00		0	0.00		0	0.00		0	0.00		32	2.22		1	0.07		0	0.00		33	2.29		0	0.00		0	0.00		0	0.00		0	0.00		35	2.43		2	0.14		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		37	2.57		13	0.90		0	0.00		0	0.00		13	0.90		2	0.14		0	0.00		0	0.00		2	0.14		776	53.93		6	0.42		0	0.00		1	0.07		0	0.00		783	54.41		5	0.35		0	0.00		0	0.00		5	0.35		0	0.00		0	0.00		0	0.00		0	0.00		9	0.63		0	0.00		0	0.00		9	0.63		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	0.21		0	0.00		0	0.00		3	0.21		1	0.07		0	0.00		0	0.00		1	0.07		324	22.52		4	0.28		1	0.07		0	0.00		0	0.00		0	0.00		0	0.00		329	22.86		10	0.69		0	0.00		0	0.00
	Hillston		72	8.33		3	0.35		0	0.00		0	0.00		75	8.68		5	0.58		4	0.46		0	0.00		9	1.04		1	0.12		0	0.00		0	0.00		1	0.12		0	0.00		0	0.00		0	0.00		0	0.00		19	2.20		0	0.00		0	0.00		19	2.20		0	0.00		0	0.00		0	0.00		0	0.00		21	2.43		3	0.35		0	0.00		0	0.00		0	0.00		1	0.12		0	0.00		25	2.89		14	1.62		0	0.00		0	0.00		14	1.62		2	0.23		0	0.00		0	0.00		2	0.23		220	25.46		1	0.12		0	0.00		0	0.00		1	0.12		222	25.69		14	1.62		1	0.12		0	0.00		15	1.74		0	0.00		0	0.00		0	0.00		0	0.00		22	2.55		1	0.12		0	0.00		23	2.66		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.12		0	0.00		0	0.00		1	0.12		1	0.12		0	0.00		0	0.00		1	0.12		424	49.07		3	0.35		2	0.23		0	0.00		0	0.00		0	0.00		1	0.12		430	49.77		8	0.93		0	0.00		0	0.00
	Ivanhoe		13	9.15		2	1.41		0	0.00		0	0.00		15	10.56		1	0.70		0	0.00		0	0.00		1	0.70		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.70		0	0.00		0	0.00		1	0.70		0	0.00		0	0.00		0	0.00		0	0.00		5	3.52		1	0.70		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		6	4.23		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		28	19.72		0	0.00		0	0.00		0	0.00		0	0.00		28	19.72		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.70		0	0.00		0	0.00		1	0.70		0	0.00		0	0.00		0	0.00		0	0.00		87	61.27		1	0.70		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		88	61.97		1	0.70		0	0.00		0	0.00
	Lake Cargelligo		84	9.71		1	0.12		0	0.00		1	0.12		86	9.94		7	0.81		0	0.00		1	0.12		8	0.92		1	0.12		0	0.00		0	0.00		1	0.12		0	0.00		0	0.00		0	0.00		0	0.00		19	2.20		0	0.00		0	0.00		19	2.20		1	0.12		0	0.00		0	0.00		1	0.12		17	1.97		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		17	1.97		10	1.16		0	0.00		0	0.00		10	1.16		3	0.35		0	0.00		0	0.00		3	0.35		196	22.66		0	0.00		0	0.00		1	0.12		0	0.00		197	22.77		7	0.81		0	0.00		0	0.00		7	0.81		1	0.12		0	0.00		0	0.00		1	0.12		17	1.97		0	0.00		0	0.00		17	1.97		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.23		0	0.00		0	0.00		2	0.23		3	0.35		0	0.00		0	0.00		3	0.35		467	53.99		2	0.23		1	0.12		0	0.00		1	0.12		0	0.00		0	0.00		471	54.45		7	0.81		1	0.12		0	0.00
	Lourdes Hospital		47	8.90		2	0.38		0	0.00		0	0.00		49	9.28		8	1.52		2	0.38		0	0.00		10	1.89		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.38		0	0.00		0	0.00		2	0.38		0	0.00		0	0.00		0	0.00		0	0.00		16	3.03		1	0.19		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		17	3.22		3	0.57		0	0.00		0	0.00		3	0.57		0	0.00		0	0.00		0	0.00		0	0.00		165	31.25		1	0.19		0	0.00		8	1.52		0	0.00		174	32.95		5	0.95		0	0.00		0	0.00		5	0.95		0	0.00		0	0.00		0	0.00		0	0.00		4	0.76		0	0.00		0	0.00		4	0.76		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.19		0	0.00		0	0.00		1	0.19		0	0.00		0	0.00		0	0.00		0	0.00		243	46.02		9	1.70		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		252	47.73		2	0.38		0	0.00		0	0.00
	Menindee		60	15.00		2	0.50		0	0.00		0	0.00		62	15.50		2	0.50		0	0.00		0	0.00		2	0.50		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		24	6.00		0	0.00		0	0.00		24	6.00		0	0.00		0	0.00		0	0.00		0	0.00		7	1.75		1	0.25		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		8	2.00		2	0.50		0	0.00		0	0.00		2	0.50		1	0.25		0	0.00		0	0.00		1	0.25		189	47.25		0	0.00		0	0.00		0	0.00		0	0.00		189	47.25		3	0.75		0	0.00		0	0.00		3	0.75		0	0.00		0	0.00		0	0.00		0	0.00		3	0.75		0	0.00		0	0.00		3	0.75		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		88	22.00		3	0.75		0	0.00		0	0.00		0	0.00		1	0.25		0	0.00		92	23.00		8	2.00		0	0.00		0	0.00
	Merriwagga		6	10.71		0	0.00		0	0.00		0	0.00		6	10.71		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		9	16.07		1	1.79		0	0.00		0	0.00		0	0.00		10	17.86		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	1.79		0	0.00		0	0.00		1	1.79		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		38	67.86		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		38	67.86		1	1.79		0	0.00		0	0.00
	Mirrool		7	10.14		1	1.45		0	0.00		0	0.00		8	11.59		5	7.25		2	2.90		0	0.00		7	10.14		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	1.45		0	0.00		0	0.00		1	1.45		0	0.00		0	0.00		0	0.00		0	0.00		1	1.45		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	1.45		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	1.45		0	0.00		0	0.00		0	0.00		0	0.00		1	1.45		1	1.45		0	0.00		0	0.00		1	1.45		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		45	65.22		3	4.35		1	1.45		0	0.00		0	0.00		0	0.00		0	0.00		49	71.01		1	1.45		0	0.00		0	0.00
	Morgan Street		113	8.53		8	0.60		0	0.00		0	0.00		121	9.13		31	2.34		4	0.30		0	0.00		35	2.64		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		26	1.96		0	0.00		0	0.00		26	1.96		2	0.15		0	0.00		0	0.00		2	0.15		50	3.77		3	0.23		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		53	4.00		10	0.75		0	0.00		0	0.00		10	0.75		3	0.23		0	0.00		0	0.00		3	0.23		589	44.45		6	0.45		0	0.00		0	0.00		0	0.00		595	44.91		8	0.60		0	0.00		0	0.00		8	0.60		0	0.00		0	0.00		0	0.00		0	0.00		7	0.53		0	0.00		0	0.00		7	0.53		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.08		0	0.00		0	0.00		1	0.08		436	32.91		4	0.30		0	0.00		1	0.08		0	0.00		0	0.00		0	0.00		441	33.28		4	0.30		0	0.00		0	0.00
	Murrin Bridge		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	5.56		0	0.00		0	0.00		3	5.56		1	1.85		0	0.00		0	0.00		1	1.85		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	3.70		0	0.00		0	0.00		2	3.70		0	0.00		0	0.00		0	0.00		0	0.00		36	66.67		0	0.00		0	0.00		0	0.00		0	0.00		36	66.67		1	1.85		0	0.00		0	0.00		1	1.85		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	1.85		0	0.00		0	0.00		0	0.00		1	1.85		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	7.41		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	7.41		6	11.11		0	0.00		0	0.00
	Narromine		256	9.93		8	0.31		0	0.00		0	0.00		264	10.24		57	2.21		8	0.31		0	0.00		65	2.52		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		35	1.36		0	0.00		0	0.00		35	1.36		1	0.04		0	0.00		0	0.00		1	0.04		53	2.06		4	0.16		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		57	2.21		15	0.58		1	0.04		0	0.00		16	0.62		5	0.19		0	0.00		0	0.00		5	0.19		664	25.77		1	0.04		0	0.00		3	0.12		2	0.08		670	26.00		23	0.89		1	0.04		0	0.00		24	0.93		3	0.12		0	0.00		0	0.00		3	0.12		29	1.13		2	0.08		0	0.00		31	1.20		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.08		0	0.00		0	0.00		2	0.08		4	0.16		0	0.00		0	0.00		4	0.16		1298	50.37		18	0.70		5	0.19		0	0.00		5	0.19		1	0.04		1	0.04		1328	51.53		21	0.81		1	0.04		0	0.00
	Nevertire		18	11.04		0	0.00		0	0.00		0	0.00		18	11.04		2	1.23		0	0.00		0	0.00		2	1.23		0	0.00		0	0.00		0	0.00		0	0.00		2	1.23		0	0.00		0	0.00		2	1.23		4	2.45		0	0.00		0	0.00		4	2.45		0	0.00		0	0.00		0	0.00		0	0.00		3	1.84		1	0.61		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	2.45		1	0.61		0	0.00		0	0.00		1	0.61		0	0.00		0	0.00		0	0.00		0	0.00		27	16.56		0	0.00		0	0.00		0	0.00		0	0.00		27	16.56		2	1.23		0	0.00		0	0.00		2	1.23		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		98	60.12		0	0.00		1	0.61		0	0.00		0	0.00		0	0.00		0	0.00		99	60.74		3	1.84		0	0.00		0	0.00
	Nymagee		17	20.24		0	0.00		0	0.00		0	0.00		17	20.24		1	1.19		0	0.00		0	0.00		1	1.19		0	0.00		0	0.00		0	0.00		0	0.00		1	1.19		0	0.00		0	0.00		1	1.19		1	1.19		0	0.00		0	0.00		1	1.19		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	2.38		0	0.00		0	0.00		2	2.38		1	1.19		0	0.00		0	0.00		1	1.19		8	9.52		0	0.00		0	0.00		0	0.00		0	0.00		8	9.52		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		48	57.14		0	0.00		2	2.38		0	0.00		0	0.00		0	0.00		0	0.00		50	59.52		1	1.19		0	0.00		0	0.00
	Nyngan		175	13.36		15	1.15		0	0.00		1	0.08		191	14.58		8	0.61		4	0.31		0	0.00		12	0.92		0	0.00		0	0.00		0	0.00		0	0.00		2	0.15		0	0.00		0	0.00		2	0.15		34	2.60		1	0.08		0	0.00		35	2.67		1	0.08		0	0.00		0	0.00		1	0.08		24	1.83		2	0.15		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		26	1.98		17	1.30		0	0.00		0	0.00		17	1.30		1	0.08		0	0.00		0	0.00		1	0.08		373	28.47		1	0.08		0	0.00		0	0.00		0	0.00		374	28.55		11	0.84		0	0.00		0	0.00		11	0.84		1	0.08		0	0.00		0	0.00		1	0.08		9	0.69		0	0.00		0	0.00		9	0.69		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.15		0	0.00		0	0.00		2	0.15		4	0.31		0	0.00		0	0.00		4	0.31		591	45.11		6	0.46		0	0.00		0	0.00		0	0.00		1	0.08		0	0.00		598	45.65		11	0.84		0	0.00		0	0.00
	Ootha		7	17.50		0	0.00		0	0.00		0	0.00		7	17.50		3	7.50		3	7.50		0	0.00		6	15.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		26	65.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		26	65.00		0	0.00		0	0.00		0	0.00
	Orana Heights		230	7.87		14	0.48		0	0.00		0	0.00		244	8.34		123	4.21		5	0.17		0	0.00		128	4.38		4	0.14		0	0.00		0	0.00		4	0.14		1	0.03		0	0.00		0	0.00		1	0.03		42	1.44		1	0.03		0	0.00		43	1.47		3	0.10		0	0.00		0	0.00		3	0.10		95	3.25		8	0.27		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		103	3.52		28	0.96		0	0.00		0	0.00		28	0.96		6	0.21		0	0.00		0	0.00		6	0.21		657	22.47		4	0.14		2	0.07		8	0.27		0	0.00		671	22.95		26	0.89		0	0.00		0	0.00		26	0.89		0	0.00		0	0.00		0	0.00		0	0.00		19	0.65		1	0.03		0	0.00		20	0.68		1	0.03		0	0.00		0	0.00		0	0.00		1	0.03		3	0.10		0	0.00		0	0.00		3	0.10		4	0.14		0	0.00		0	0.00		4	0.14		1541	52.70		11	0.38		1	0.03		0	0.00		0	0.00		1	0.03		0	0.00		1554	53.15		26	0.89		0	0.00		0	0.00
	Parkes		139	8.35		6	0.36		0	0.00		1	0.06		146	8.77		30	1.80		8	0.48		0	0.00		38	2.28		1	0.06		0	0.00		0	0.00		1	0.06		2	0.12		0	0.00		0	0.00		2	0.12		46	2.76		0	0.00		0	0.00		46	2.76		0	0.00		0	0.00		0	0.00		0	0.00		56	3.37		7	0.42		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		63	3.79		26	1.56		0	0.00		0	0.00		26	1.56		5	0.30		0	0.00		0	0.00		5	0.30		505	30.35		3	0.18		0	0.00		2	0.12		1	0.06		511	30.71		18	1.08		0	0.00		0	0.00		18	1.08		0	0.00		0	0.00		0	0.00		0	0.00		16	0.96		1	0.06		0	0.00		17	1.02		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.12		0	0.00		0	0.00		2	0.12		3	0.18		0	0.00		0	0.00		3	0.18		733	44.05		8	0.48		2	0.12		0	0.00		0	0.00		0	0.00		1	0.06		744	44.71		8	0.48		0	0.00		0	0.00
	Parkes East		84	7.26		2	0.17		0	0.00		0	0.00		86	7.43		51	4.41		7	0.61		1	0.09		59	5.10		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		13	1.12		0	0.00		0	0.00		13	1.12		0	0.00		0	0.00		0	0.00		0	0.00		38	3.28		5	0.43		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		43	3.72		4	0.35		0	0.00		0	0.00		4	0.35		1	0.09		0	0.00		0	0.00		1	0.09		291	25.15		1	0.09		1	0.09		2	0.17		1	0.09		296	25.58		7	0.61		0	0.00		0	0.00		7	0.61		1	0.09		0	0.00		0	0.00		1	0.09		11	0.95		0	0.00		0	0.00		11	0.95		1	0.09		0	0.00		0	0.00		0	0.00		1	0.09		3	0.26		0	0.00		0	0.00		3	0.26		0	0.00		0	0.00		0	0.00		0	0.00		571	49.35		8	0.69		1	0.09		0	0.00		0	0.00		0	0.00		0	0.00		580	50.13		6	0.52		1	0.09		0	0.00
	Parkes High		55	7.55		1	0.14		0	0.00		1	0.14		57	7.83		27	3.71		2	0.27		0	0.00		29	3.98		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		14	1.92		0	0.00		0	0.00		14	1.92		3	0.41		0	0.00		0	0.00		3	0.41		30	4.12		4	0.55		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		34	4.67		5	0.69		0	0.00		0	0.00		5	0.69		0	0.00		0	0.00		0	0.00		0	0.00		198	27.20		4	0.55		1	0.14		1	0.14		0	0.00		204	28.02		12	1.65		1	0.14		0	0.00		13	1.79		0	0.00		0	0.00		0	0.00		0	0.00		10	1.37		0	0.00		0	0.00		10	1.37		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		315	43.27		13	1.79		0	0.00		0	0.00		1	0.14		0	0.00		0	0.00		329	45.19		6	0.82		0	0.00		0	0.00
	Parkes Hospital		54	8.35		4	0.62		0	0.00		0	0.00		58	8.96		15	2.32		4	0.62		0	0.00		19	2.94		0	0.00		0	0.00		0	0.00		0	0.00		1	0.15		0	0.00		0	0.00		1	0.15		18	2.78		0	0.00		0	0.00		18	2.78		0	0.00		0	0.00		0	0.00		0	0.00		17	2.63		1	0.15		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		18	2.78		7	1.08		0	0.00		0	0.00		7	1.08		1	0.15		0	0.00		0	0.00		1	0.15		184	28.44		5	0.77		0	0.00		0	0.00		0	0.00		189	29.21		3	0.46		0	0.00		0	0.00		3	0.46		0	0.00		0	0.00		0	0.00		0	0.00		7	1.08		0	0.00		0	0.00		7	1.08		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.31		0	0.00		0	0.00		2	0.31		0	0.00		0	0.00		0	0.00		0	0.00		296	45.75		3	0.46		1	0.15		0	0.00		0	0.00		1	0.15		0	0.00		301	46.52		4	0.62		0	0.00		0	0.00
	Parkes South		103	12.03		4	0.47		0	0.00		0	0.00		107	12.50		22	2.57		3	0.35		0	0.00		25	2.92		1	0.12		0	0.00		0	0.00		1	0.12		0	0.00		0	0.00		0	0.00		0	0.00		19	2.22		0	0.00		0	0.00		19	2.22		0	0.00		0	0.00		0	0.00		0	0.00		21	2.45		3	0.35		0	0.00		0	0.00		0	0.00		1	0.12		0	0.00		25	2.92		15	1.75		0	0.00		0	0.00		15	1.75		2	0.23		0	0.00		0	0.00		2	0.23		289	33.76		3	0.35		0	0.00		1	0.12		0	0.00		293	34.23		6	0.70		0	0.00		0	0.00		6	0.70		3	0.35		0	0.00		0	0.00		3	0.35		9	1.05		0	0.00		0	0.00		9	1.05		1	0.12		0	0.00		0	0.00		0	0.00		1	0.12		0	0.00		0	0.00		0	0.00		0	0.00		2	0.23		0	0.00		0	0.00		2	0.23		307	35.86		3	0.35		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		310	36.21		7	0.82		0	0.00		0	0.00
	Peak Hill		63	8.30		2	0.26		0	0.00		0	0.00		65	8.56		22	2.90		2	0.26		0	0.00		24	3.16		0	0.00		0	0.00		0	0.00		0	0.00		1	0.13		0	0.00		0	0.00		1	0.13		21	2.77		0	0.00		0	0.00		21	2.77		0	0.00		0	0.00		0	0.00		0	0.00		22	2.90		1	0.13		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		23	3.03		4	0.53		0	0.00		0	0.00		4	0.53		6	0.79		0	0.00		0	0.00		6	0.79		218	28.72		0	0.00		0	0.00		1	0.13		0	0.00		219	28.85		5	0.66		1	0.13		0	0.00		6	0.79		0	0.00		0	0.00		0	0.00		0	0.00		3	0.40		0	0.00		1	0.13		4	0.53		1	0.13		0	0.00		0	0.00		0	0.00		1	0.13		0	0.00		0	0.00		0	0.00		0	0.00		1	0.13		0	0.00		0	0.00		1	0.13		351	46.25		4	0.53		3	0.40		0	0.00		0	0.00		0	0.00		0	0.00		358	47.17		7	0.92		0	0.00		0	0.00
