			 A Pauline Hanson's One Nation															 B Christian Democratic Party (Fred Nile Group)												 C Unity - Say No To Hanson												 D Citizens Electoral Council of Australia												 E Progressive Labour Party												 F Helen Caldicott's - Our Common Future Party												 G Australian Democrats																								 H Help End Marijuana Prohibition												 I Peter Breen - Reform The Legal System												 J Australian Labor Party / Country Labor																		 K Lower Excise Fuel and Beer Party												 L 												 M The Fishing Party												 N 															 O Non-Custodial Parents Party												 P Nuclear Disarmament Party of Australia												 Q Liberal/Nationals																								 R No Goods and Services Tax Party												
	    		TICKET VOTES			MCKINNON			PUTRA			DEENEY			Group Total			TICKET VOTES			CAPSIS			HUME			Group Total			TICKET VOTES			NGO			MCLEOD			Group Total			TICKET VOTES			BUTLER			COLLINS			Group Total			TICKET VOTES			WOLDRING			LEE			Group Total			TICKET VOTES			CALDICOTT			POTTS			Group Total			TICKET VOTES			BOURNE			YATES			CHUNG			MAYFIELD			PRINCE			EVANS			Group Total			TICKET VOTES			BALDERSTONE			FUGGLE			Group Total			TICKET VOTES			GREENAWAY			ARMSTRONG			Group Total			TICKET VOTES			# STEPHENS			# CAMPBELL			MUNDINE			WOODS			Group Total			TICKET VOTES			O'LOUGHLIN			FREEMAN			Group Total			TICKET VOTES			STEWART			STEWART			Group Total			TICKET VOTES			SMITH			WISEMAN			Group Total			TICKET VOTES			SMITH			LAWLER			ANTHONY			Group Total			TICKET VOTES			THOMPSON			MCKEEGAN			Group Total			TICKET VOTES			DENBOROUGH			FRANCIS			Group Total			TICKET VOTES			# COONAN			# MACDONALD			# PAYNE			NASH			MACDONALD			TANG			Group Total			TICKET VOTES			GALLAGHER			MARTIN						
	    					Don			Rick			Carol									George			Kevin									Thang			Robert									Robert			Glenys									Klaas			Shona									Helen			Ted									Vicki			Joanne			Craig			E Caroline			Janine			Julian									Michael			Don									Denise			Valerie									Ursula			George			Warren			Joanna									David			Paul									Lex			Joe									Robert			David									Warren			Geoff			Dora									Andy			Annette									Michael			Yvonne									Helen			Sandy			Marise			Fiona			Scot			Terence									Mick			Charles H						
	Polling Places		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%					
	Hatfield		0	0.00		2	4.76		0	0.00		0	0.00		2	4.76		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	7.14		0	0.00		0	0.00		0	0.00		0	0.00		3	7.14		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		36	85.71		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		36	85.71		1	2.38		0	0.00		0	0.00
	Henty		61	8.01		11	1.44		0	0.00		0	0.00		72	9.45		57	7.48		3	0.39		0	0.00		60	7.87		0	0.00		0	0.00		0	0.00		0	0.00		1	0.13		1	0.13		0	0.00		2	0.26		20	2.62		0	0.00		0	0.00		20	2.62		0	0.00		0	0.00		0	0.00		0	0.00		13	1.71		4	0.52		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		17	2.23		3	0.39		0	0.00		0	0.00		3	0.39		2	0.26		0	0.00		0	0.00		2	0.26		129	16.93		0	0.00		0	0.00		0	0.00		0	0.00		129	16.93		5	0.66		0	0.00		0	0.00		5	0.66		0	0.00		0	0.00		0	0.00		0	0.00		9	1.18		0	0.00		0	0.00		9	1.18		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.13		0	0.00		0	0.00		1	0.13		1	0.13		0	0.00		0	0.00		1	0.13		414	54.33		6	0.79		0	0.00		0	0.00		0	0.00		1	0.13		0	0.00		421	55.25		4	0.52		0	0.00		0	0.00
	Holbrook		103	8.72		2	0.17		0	0.00		1	0.08		106	8.98		43	3.64		4	0.34		0	0.00		47	3.98		0	0.00		0	0.00		0	0.00		0	0.00		1	0.08		0	0.00		0	0.00		1	0.08		19	1.61		0	0.00		0	0.00		19	1.61		0	0.00		0	0.00		0	0.00		0	0.00		37	3.13		2	0.17		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		39	3.30		5	0.42		0	0.00		0	0.00		5	0.42		2	0.17		0	0.00		0	0.00		2	0.17		254	21.51		1	0.08		0	0.00		0	0.00		0	0.00		255	21.59		5	0.42		0	0.00		0	0.00		5	0.42		1	0.08		0	0.00		0	0.00		1	0.08		8	0.68		0	0.00		0	0.00		8	0.68		2	0.17		0	0.00		0	0.00		0	0.00		2	0.17		1	0.08		0	0.00		0	0.00		1	0.08		1	0.08		0	0.00		0	0.00		1	0.08		637	53.94		4	0.34		1	0.08		0	0.00		0	0.00		0	0.00		0	0.00		642	54.36		12	1.02		0	0.00		0	0.00
	Howlong		100	7.46		4	0.30		0	0.00		0	0.00		104	7.76		15	1.12		2	0.15		0	0.00		17	1.27		2	0.15		0	0.00		0	0.00		2	0.15		1	0.07		1	0.07		0	0.00		2	0.15		20	1.49		0	0.00		0	0.00		20	1.49		0	0.00		0	0.00		0	0.00		0	0.00		58	4.33		4	0.30		0	0.00		0	0.00		0	0.00		1	0.07		0	0.00		63	4.70		11	0.82		0	0.00		0	0.00		11	0.82		4	0.30		0	0.00		0	0.00		4	0.30		359	26.77		1	0.07		1	0.07		0	0.00		0	0.00		361	26.92		19	1.42		0	0.00		0	0.00		19	1.42		1	0.07		0	0.00		0	0.00		1	0.07		22	1.64		0	0.00		0	0.00		22	1.64		1	0.07		0	0.00		0	0.00		0	0.00		1	0.07		2	0.15		0	0.00		0	0.00		2	0.15		2	0.15		0	0.00		0	0.00		2	0.15		648	48.32		2	0.15		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		650	48.47		14	1.04		0	0.00		0	0.00
	Hume		103	6.96		3	0.20		0	0.00		1	0.07		107	7.23		21	1.42		2	0.14		0	0.00		23	1.56		0	0.00		0	0.00		0	0.00		0	0.00		1	0.07		0	0.00		0	0.00		1	0.07		36	2.43		0	0.00		0	0.00		36	2.43		4	0.27		1	0.07		0	0.00		5	0.34		72	4.87		2	0.14		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		74	5.00		18	1.22		0	0.00		0	0.00		18	1.22		1	0.07		0	0.00		0	0.00		1	0.07		387	26.17		5	0.34		1	0.07		0	0.00		0	0.00		393	26.57		11	0.74		1	0.07		0	0.00		12	0.81		2	0.14		0	0.00		0	0.00		2	0.14		22	1.49		0	0.00		0	0.00		22	1.49		1	0.07		0	0.00		0	0.00		0	0.00		1	0.07		2	0.14		0	0.00		0	0.00		2	0.14		2	0.14		0	0.00		0	0.00		2	0.14		722	48.82		1	0.07		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		723	48.88		21	1.42		0	0.00		0	0.00
	Jerilderie		62	9.23		0	0.00		0	0.00		0	0.00		62	9.23		10	1.49		0	0.00		0	0.00		10	1.49		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		15	2.23		0	0.00		0	0.00		15	2.23		0	0.00		0	0.00		0	0.00		0	0.00		12	1.79		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		12	1.79		3	0.45		0	0.00		0	0.00		3	0.45		1	0.15		0	0.00		0	0.00		1	0.15		146	21.73		1	0.15		0	0.00		0	0.00		0	0.00		147	21.88		2	0.30		0	0.00		0	0.00		2	0.30		0	0.00		0	0.00		0	0.00		0	0.00		9	1.34		0	0.00		0	0.00		9	1.34		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.30		0	0.00		0	0.00		2	0.30		2	0.30		0	0.00		0	0.00		2	0.30		386	57.44		1	0.15		2	0.30		0	0.00		0	0.00		0	0.00		1	0.15		390	58.04		6	0.89		0	0.00		0	0.00
	Jindera		88	9.10		4	0.41		0	0.00		0	0.00		92	9.51		30	3.10		5	0.52		0	0.00		35	3.62		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		14	1.45		0	0.00		0	0.00		14	1.45		0	0.00		1	0.10		0	0.00		1	0.10		47	4.86		0	0.00		1	0.10		0	0.00		0	0.00		0	0.00		0	0.00		48	4.96		9	0.93		0	0.00		0	0.00		9	0.93		0	0.00		0	0.00		0	0.00		0	0.00		168	17.37		0	0.00		0	0.00		0	0.00		0	0.00		168	17.37		15	1.55		1	0.10		0	0.00		16	1.65		1	0.10		0	0.00		0	0.00		1	0.10		15	1.55		0	0.00		0	0.00		15	1.55		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.10		0	0.00		0	0.00		1	0.10		517	53.46		4	0.41		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		521	53.88		11	1.14		1	0.10		0	0.00
	Jingellic		19	16.96		1	0.89		0	0.00		0	0.00		20	17.86		4	3.57		0	0.00		0	0.00		4	3.57		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.89		0	0.00		0	0.00		1	0.89		1	0.89		0	0.00		0	0.00		1	0.89		13	11.61		0	0.00		0	0.00		0	0.00		0	0.00		13	11.61		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.89		0	0.00		0	0.00		1	0.89		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		68	60.71		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		68	60.71		1	0.89		0	0.00		0	0.00
	Khancoban		18	7.11		1	0.40		0	0.00		0	0.00		19	7.51		5	1.98		0	0.00		0	0.00		5	1.98		0	0.00		0	0.00		0	0.00		0	0.00		1	0.40		0	0.00		0	0.00		1	0.40		5	1.98		1	0.40		0	0.00		6	2.37		0	0.00		0	0.00		0	0.00		0	0.00		23	9.09		2	0.79		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		25	9.88		5	1.98		0	0.00		0	0.00		5	1.98		1	0.40		0	0.00		0	0.00		1	0.40		75	29.64		0	0.00		0	0.00		0	0.00		0	0.00		75	29.64		2	0.79		0	0.00		0	0.00		2	0.79		1	0.40		0	0.00		0	0.00		1	0.40		1	0.40		0	0.00		0	0.00		1	0.40		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		104	41.11		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		104	41.11		3	1.19		0	0.00		0	0.00
	Koraleigh		32	13.97		1	0.44		0	0.00		0	0.00		33	14.41		2	0.87		0	0.00		0	0.00		2	0.87		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	1.31		0	0.00		0	0.00		3	1.31		1	0.44		0	0.00		0	0.00		1	0.44		10	4.37		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		10	4.37		1	0.44		0	0.00		0	0.00		1	0.44		0	0.00		0	0.00		0	0.00		0	0.00		31	13.54		0	0.00		0	0.00		0	0.00		1	0.44		32	13.97		3	1.31		0	0.00		0	0.00		3	1.31		0	0.00		0	0.00		0	0.00		0	0.00		4	1.75		0	0.00		0	0.00		4	1.75		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		133	58.08		1	0.44		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		134	58.52		0	0.00		0	0.00		0	0.00
	Lacmalac		13	8.07		2	1.24		0	0.00		0	0.00		15	9.32		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	1.24		0	0.00		0	0.00		2	1.24		1	0.62		0	0.00		0	0.00		1	0.62		10	6.21		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		10	6.21		2	1.24		0	0.00		0	0.00		2	1.24		0	0.00		0	0.00		0	0.00		0	0.00		20	12.42		1	0.62		0	0.00		0	0.00		0	0.00		21	13.04		4	2.48		0	0.00		0	0.00		4	2.48		0	0.00		0	0.00		0	0.00		0	0.00		4	2.48		0	0.00		0	0.00		4	2.48		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		93	57.76		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		93	57.76		1	0.62		0	0.00		0	0.00
	Lavington		258	8.69		5	0.17		0	0.00		0	0.00		263	8.86		82	2.76		2	0.07		1	0.03		85	2.86		1	0.03		1	0.03		0	0.00		2	0.07		3	0.10		0	0.00		0	0.00		3	0.10		75	2.53		1	0.03		1	0.03		77	2.59		4	0.13		0	0.00		0	0.00		4	0.13		161	5.42		6	0.20		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		167	5.63		28	0.94		2	0.07		0	0.00		30	1.01		5	0.17		0	0.00		0	0.00		5	0.17		741	24.97		4	0.13		1	0.03		0	0.00		0	0.00		746	25.13		29	0.98		1	0.03		0	0.00		30	1.01		10	0.34		1	0.03		0	0.00		11	0.37		44	1.48		1	0.03		0	0.00		45	1.52		3	0.10		0	0.00		0	0.00		0	0.00		3	0.10		7	0.24		0	0.00		0	0.00		7	0.24		4	0.13		0	0.00		0	0.00		4	0.13		1370	46.16		4	0.13		0	0.00		0	0.00		0	0.00		0	0.00		2	0.07		1376	46.36		18	0.61		1	0.03		0	0.00
	Lavington East		145	7.20		12	0.60		0	0.00		0	0.00		157	7.80		47	2.33		3	0.15		0	0.00		50	2.48		0	0.00		0	0.00		0	0.00		0	0.00		2	0.10		0	0.00		0	0.00		2	0.10		48	2.38		0	0.00		0	0.00		48	2.38		1	0.05		0	0.00		0	0.00		1	0.05		109	5.41		5	0.25		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		114	5.66		20	0.99		1	0.05		0	0.00		21	1.04		3	0.15		0	0.00		0	0.00		3	0.15		527	26.17		1	0.05		0	0.00		0	0.00		0	0.00		528	26.22		25	1.24		2	0.10		0	0.00		27	1.34		3	0.15		0	0.00		0	0.00		3	0.15		34	1.69		0	0.00		0	0.00		34	1.69		1	0.05		0	0.00		0	0.00		0	0.00		1	0.05		2	0.10		0	0.00		0	0.00		2	0.10		4	0.20		0	0.00		0	0.00		4	0.20		934	46.38		2	0.10		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		936	46.47		19	0.94		0	0.00		0	0.00
	Lockhart		49	6.19		3	0.38		0	0.00		0	0.00		52	6.57		28	3.54		3	0.38		0	0.00		31	3.91		0	0.00		0	0.00		0	0.00		0	0.00		1	0.13		0	0.00		0	0.00		1	0.13		16	2.02		0	0.00		0	0.00		16	2.02		1	0.13		0	0.00		0	0.00		1	0.13		17	2.15		1	0.13		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		18	2.27		3	0.38		0	0.00		0	0.00		3	0.38		5	0.63		0	0.00		0	0.00		5	0.63		145	18.31		2	0.25		0	0.00		0	0.00		0	0.00		147	18.56		5	0.63		0	0.00		0	0.00		5	0.63		1	0.13		0	0.00		0	0.00		1	0.13		9	1.14		0	0.00		0	0.00		9	1.14		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.13		0	0.00		0	0.00		1	0.13		2	0.25		0	0.00		0	0.00		2	0.25		482	60.86		3	0.38		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		485	61.24		2	0.25		0	0.00		0	0.00
	Lowesdale		9	6.98		0	0.00		0	0.00		0	0.00		9	6.98		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	1.55		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	1.55		2	1.55		0	0.00		0	0.00		2	1.55		0	0.00		0	0.00		0	0.00		0	0.00		9	6.98		0	0.00		1	0.78		0	0.00		0	0.00		10	7.75		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	1.55		0	0.00		0	0.00		2	1.55		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		99	76.74		0	0.00		1	0.78		0	0.00		0	0.00		0	0.00		0	0.00		100	77.52		3	2.33		0	0.00		0	0.00
	Mathoura		52	9.49		3	0.55		0	0.00		0	0.00		55	10.04		9	1.64		0	0.00		0	0.00		9	1.64		1	0.18		0	0.00		0	0.00		1	0.18		0	0.00		0	0.00		0	0.00		0	0.00		6	1.09		1	0.18		0	0.00		7	1.28		0	0.00		0	0.00		0	0.00		0	0.00		11	2.01		1	0.18		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		12	2.19		10	1.82		0	0.00		0	0.00		10	1.82		2	0.36		0	0.00		0	0.00		2	0.36		181	33.03		0	0.00		1	0.18		0	0.00		0	0.00		182	33.21		2	0.36		0	0.00		0	0.00		2	0.36		0	0.00		0	0.00		0	0.00		0	0.00		7	1.28		0	0.00		0	0.00		7	1.28		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.18		0	0.00		0	0.00		1	0.18		0	0.00		0	0.00		0	0.00		0	0.00		250	45.62		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		250	45.62		5	0.91		0	0.00		0	0.00
	Mayrung		8	6.50		0	0.00		0	0.00		0	0.00		8	6.50		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.81		0	0.00		0	0.00		1	0.81		2	1.63		0	0.00		0	0.00		2	1.63		0	0.00		0	0.00		0	0.00		0	0.00		4	3.25		1	0.81		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		5	4.07		1	0.81		0	0.00		0	0.00		1	0.81		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.81		0	0.00		1	0.81		1	0.81		0	0.00		0	0.00		1	0.81		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		98	79.67		1	0.81		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		99	80.49		2	1.63		0	0.00		0	0.00
	Moama		129	5.95		1	0.05		0	0.00		0	0.00		130	6.00		12	0.55		1	0.05		0	0.00		13	0.60		1	0.05		0	0.00		0	0.00		1	0.05		1	0.05		0	0.00		0	0.00		1	0.05		19	0.88		0	0.00		0	0.00		19	0.88		0	0.00		0	0.00		0	0.00		0	0.00		53	2.44		5	0.23		0	0.00		0	0.00		0	0.00		0	0.00		1	0.05		59	2.72		12	0.55		0	0.00		0	0.00		12	0.55		5	0.23		0	0.00		0	0.00		5	0.23		461	21.26		1	0.05		0	0.00		0	0.00		1	0.05		463	21.36		22	1.01		0	0.00		1	0.05		23	1.06		2	0.09		0	0.00		0	0.00		2	0.09		20	0.92		2	0.09		0	0.00		22	1.01		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.05		0	0.00		0	0.00		1	0.05		1	0.05		0	0.00		0	0.00		1	0.05		1349	62.22		10	0.46		0	0.00		0	0.00		1	0.05		0	0.00		0	0.00		1360	62.73		10	0.46		0	0.00		0	0.00
	Morundah		4	9.09		0	0.00		0	0.00		0	0.00		4	9.09		2	4.55		0	0.00		0	0.00		2	4.55		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	9.09		0	0.00		0	0.00		4	9.09		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	2.27		0	0.00		0	0.00		1	2.27		0	0.00		0	0.00		0	0.00		0	0.00		7	15.91		0	0.00		0	0.00		0	0.00		0	0.00		7	15.91		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		21	47.73		1	2.27		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		22	50.00		2	4.55		0	0.00		0	0.00
	Morven		1	1.59		5	7.94		0	0.00		0	0.00		6	9.52		0	0.00		1	1.59		0	0.00		1	1.59		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	1.59		0	0.00		0	0.00		1	1.59		3	4.76		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	4.76		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		7	11.11		0	0.00		0	0.00		0	0.00		0	0.00		7	11.11		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		43	68.25		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		43	68.25		0	0.00		0	0.00		0	0.00
	Moulamein		35	8.62		4	0.99		0	0.00		0	0.00		39	9.61		2	0.49		0	0.00		0	0.00		2	0.49		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		7	1.72		0	0.00		0	0.00		7	1.72		0	0.00		0	0.00		0	0.00		0	0.00		6	1.48		1	0.25		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		7	1.72		2	0.49		0	0.00		0	0.00		2	0.49		0	0.00		0	0.00		0	0.00		0	0.00		96	23.65		0	0.00		0	0.00		0	0.00		0	0.00		96	23.65		2	0.49		0	0.00		0	0.00		2	0.49		0	0.00		0	0.00		0	0.00		0	0.00		5	1.23		0	0.00		0	0.00		5	1.23		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.25		0	0.00		0	0.00		1	0.25		0	0.00		0	0.00		0	0.00		0	0.00		235	57.88		0	0.00		1	0.25		0	0.00		0	0.00		0	0.00		0	0.00		236	58.13		3	0.74		0	0.00		0	0.00
	Mullengandra		18	15.52		0	0.00		0	0.00		0	0.00		18	15.52		4	3.45		0	0.00		0	0.00		4	3.45		1	0.86		0	0.00		0	0.00		1	0.86		0	0.00		0	0.00		0	0.00		0	0.00		1	0.86		0	0.00		0	0.00		1	0.86		0	0.00		0	0.00		0	0.00		0	0.00		4	3.45		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	3.45		0	0.00		0	0.00		0	0.00		0	0.00		1	0.86		0	0.00		0	0.00		1	0.86		11	9.48		0	0.00		0	0.00		0	0.00		0	0.00		11	9.48		0	0.00		0	0.00		0	0.00		0	0.00		1	0.86		1	0.86		0	0.00		2	1.72		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		69	59.48		1	0.86		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		70	60.34		0	0.00		0	0.00		0	0.00
	Mulwala		53	4.42		7	0.58		0	0.00		0	0.00		60	5.01		2	0.17		0	0.00		0	0.00		2	0.17		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		18	1.50		0	0.00		0	0.00		18	1.50		2	0.17		0	0.00		0	0.00		2	0.17		34	2.84		2	0.17		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		36	3.01		5	0.42		0	0.00		0	0.00		5	0.42		3	0.25		0	0.00		0	0.00		3	0.25		318	26.54		1	0.08		0	0.00		0	0.00		0	0.00		319	26.63		9	0.75		0	0.00		0	0.00		9	0.75		0	0.00		0	0.00		0	0.00		0	0.00		13	1.09		1	0.08		0	0.00		14	1.17		2	0.17		0	0.00		0	0.00		0	0.00		2	0.17		2	0.17		0	0.00		0	0.00		2	0.17		2	0.17		0	0.00		0	0.00		2	0.17		699	58.35		1	0.08		2	0.17		1	0.08		0	0.00		0	0.00		0	0.00		703	58.68		8	0.67		0	0.00		0	0.00
	Murray Downs		6	2.63		1	0.44		0	0.00		0	0.00		7	3.07		1	0.44		1	0.44		0	0.00		2	0.88		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.88		0	0.00		0	0.00		2	0.88		0	0.00		0	0.00		0	0.00		0	0.00		1	0.44		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.44		2	0.88		0	0.00		0	0.00		2	0.88		0	0.00		0	0.00		0	0.00		0	0.00		27	11.84		0	0.00		0	0.00		0	0.00		0	0.00		27	11.84		3	1.32		0	0.00		0	0.00		3	1.32		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		178	78.07		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		178	78.07		0	0.00		0	0.00		0	0.00
