Senate - 2001 Election: New South Wales																																																																																																																																																																																																																																																															
First Preference Votes by Candidate																																																																																																																																																																																																																																																															
By Polling Place																																																																																																																																																																																																																																																															

Hume (85640)																																																																																																																																																																																																																																																															
			 A Pauline Hanson's One Nation															 B Christian Democratic Party (Fred Nile Group)												 C Unity - Say No To Hanson												 D Citizens Electoral Council of Australia												 E Progressive Labour Party												 F Helen Caldicott's - Our Common Future Party												 G Australian Democrats																								 H Help End Marijuana Prohibition												 I Peter Breen - Reform The Legal System												 J Australian Labor Party / Country Labor																		 K Lower Excise Fuel and Beer Party												 L 												 M The Fishing Party												 N 															 O Non-Custodial Parents Party												 P Nuclear Disarmament Party of Australia												 Q Liberal/Nationals																								 R No Goods and Services Tax Party												
	    		TICKET VOTES			MCKINNON			PUTRA			DEENEY			Group Total			TICKET VOTES			CAPSIS			HUME			Group Total			TICKET VOTES			NGO			MCLEOD			Group Total			TICKET VOTES			BUTLER			COLLINS			Group Total			TICKET VOTES			WOLDRING			LEE			Group Total			TICKET VOTES			CALDICOTT			POTTS			Group Total			TICKET VOTES			BOURNE			YATES			CHUNG			MAYFIELD			PRINCE			EVANS			Group Total			TICKET VOTES			BALDERSTONE			FUGGLE			Group Total			TICKET VOTES			GREENAWAY			ARMSTRONG			Group Total			TICKET VOTES			# STEPHENS			# CAMPBELL			MUNDINE			WOODS			Group Total			TICKET VOTES			O'LOUGHLIN			FREEMAN			Group Total			TICKET VOTES			STEWART			STEWART			Group Total			TICKET VOTES			SMITH			WISEMAN			Group Total			TICKET VOTES			SMITH			LAWLER			ANTHONY			Group Total			TICKET VOTES			THOMPSON			MCKEEGAN			Group Total			TICKET VOTES			DENBOROUGH			FRANCIS			Group Total			TICKET VOTES			# COONAN			# MACDONALD			# PAYNE			NASH			MACDONALD			TANG			Group Total			TICKET VOTES			GALLAGHER			MARTIN						
	    					Don			Rick			Carol									George			Kevin									Thang			Robert									Robert			Glenys									Klaas			Shona									Helen			Ted									Vicki			Joanne			Craig			E Caroline			Janine			Julian									Michael			Don									Denise			Valerie									Ursula			George			Warren			Joanna									David			Paul									Lex			Joe									Robert			David									Warren			Geoff			Dora									Andy			Annette									Michael			Yvonne									Helen			Sandy			Marise			Fiona			Scot			Terence									Mick			Charles H						
	Polling Places		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%					
	Colo Vale		65	8.42		5	0.65		0	0.00		0	0.00		70	9.07		18	2.33		0	0.00		0	0.00		18	2.33		1	0.13		0	0.00		0	0.00		1	0.13		0	0.00		0	0.00		0	0.00		0	0.00		11	1.42		0	0.00		0	0.00		11	1.42		0	0.00		0	0.00		0	0.00		0	0.00		50	6.48		3	0.39		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		53	6.87		5	0.65		0	0.00		0	0.00		5	0.65		4	0.52		0	0.00		0	0.00		4	0.52		215	27.85		1	0.13		0	0.00		0	0.00		1	0.13		217	28.11		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	0.52		1	0.13		0	0.00		5	0.65		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.13		1	0.13		0	0.00		2	0.26		1	0.13		0	0.00		0	0.00		1	0.13		331	42.88		4	0.52		0	0.00		1	0.13		0	0.00		0	0.00		0	0.00		336	43.52		4	0.52		0	0.00		0	0.00
	Crookwell		166	10.36		12	0.75		0	0.00		0	0.00		178	11.10		19	1.19		2	0.12		2	0.12		23	1.43		1	0.06		0	0.00		0	0.00		1	0.06		0	0.00		0	0.00		0	0.00		0	0.00		24	1.50		0	0.00		0	0.00		24	1.50		0	0.00		0	0.00		0	0.00		0	0.00		69	4.30		3	0.19		1	0.06		0	0.00		0	0.00		0	0.00		0	0.00		73	4.55		7	0.44		0	0.00		0	0.00		7	0.44		3	0.19		0	0.00		0	0.00		3	0.19		467	29.13		0	0.00		0	0.00		0	0.00		1	0.06		468	29.20		17	1.06		0	0.00		0	0.00		17	1.06		1	0.06		0	0.00		0	0.00		1	0.06		15	0.94		0	0.00		0	0.00		15	0.94		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.06		0	0.00		0	0.00		1	0.06		2	0.12		0	0.00		0	0.00		2	0.12		740	46.16		4	0.25		0	0.00		1	0.06		0	0.00		0	0.00		0	0.00		745	46.48		15	0.94		0	0.00		0	0.00
	Dalton		23	10.70		0	0.00		0	0.00		0	0.00		23	10.70		2	0.93		2	0.93		0	0.00		4	1.86		1	0.47		0	0.00		0	0.00		1	0.47		0	0.00		0	0.00		0	0.00		0	0.00		2	0.93		0	0.00		0	0.00		2	0.93		0	0.00		0	0.00		0	0.00		0	0.00		13	6.05		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		13	6.05		0	0.00		1	0.47		0	0.00		1	0.47		0	0.00		0	0.00		0	0.00		0	0.00		47	21.86		0	0.00		0	0.00		0	0.00		0	0.00		47	21.86		2	0.93		0	0.00		0	0.00		2	0.93		0	0.00		0	0.00		0	0.00		0	0.00		3	1.40		0	0.00		0	0.00		3	1.40		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.47		0	0.00		0	0.00		1	0.47		106	49.30		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		106	49.30		1	0.47		0	0.00		0	0.00
	Douglas Park		75	10.20		6	0.82		1	0.14		0	0.00		82	11.16		20	2.72		4	0.54		0	0.00		24	3.27		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		12	1.63		0	0.00		0	0.00		12	1.63		0	0.00		1	0.14		0	0.00		1	0.14		29	3.95		6	0.82		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		35	4.76		1	0.14		0	0.00		0	0.00		1	0.14		0	0.00		1	0.14		0	0.00		1	0.14		181	24.63		0	0.00		0	0.00		0	0.00		0	0.00		181	24.63		2	0.27		0	0.00		0	0.00		2	0.27		0	0.00		0	0.00		0	0.00		0	0.00		4	0.54		0	0.00		0	0.00		4	0.54		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	0.54		1	0.14		0	0.00		5	0.68		0	0.00		0	0.00		0	0.00		0	0.00		338	45.99		5	0.68		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		343	46.67		4	0.54		0	0.00		0	0.00
	Frogmore		10	9.43		1	0.94		0	0.00		0	0.00		11	10.38		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	3.77		0	0.00		0	0.00		4	3.77		0	0.00		0	0.00		0	0.00		0	0.00		2	1.89		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	1.89		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		16	15.09		0	0.00		0	0.00		0	0.00		0	0.00		16	15.09		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		71	66.98		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		71	66.98		1	0.94		0	0.00		0	0.00
	Galong		8	6.40		0	0.00		0	0.00		0	0.00		8	6.40		1	0.80		0	0.00		0	0.00		1	0.80		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.80		0	0.00		0	0.00		1	0.80		0	0.00		0	0.00		0	0.00		0	0.00		1	0.80		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.80		1	0.80		0	0.00		0	0.00		1	0.80		0	0.00		0	0.00		0	0.00		0	0.00		34	27.20		0	0.00		0	0.00		0	0.00		0	0.00		34	27.20		2	1.60		0	0.00		0	0.00		2	1.60		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.80		0	0.00		0	0.00		1	0.80		73	58.40		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		73	58.40		0	0.00		0	0.00		0	0.00
	Glenquarry		3	2.40		0	0.00		0	0.00		0	0.00		3	2.40		4	3.20		0	0.00		0	0.00		4	3.20		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.80		0	0.00		0	0.00		1	0.80		0	0.00		0	0.00		0	0.00		0	0.00		10	8.00		1	0.80		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		11	8.80		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		23	18.40		0	0.00		0	0.00		0	0.00		1	0.80		24	19.20		2	1.60		0	0.00		0	0.00		2	1.60		0	0.00		0	0.00		0	0.00		0	0.00		1	0.80		0	0.00		0	0.00		1	0.80		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		76	60.80		1	0.80		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		77	61.60		0	0.00		0	0.00		0	0.00
	Goulburn		124	7.23		6	0.35		0	0.00		1	0.06		131	7.63		19	1.11		2	0.12		1	0.06		22	1.28		4	0.23		0	0.00		0	0.00		4	0.23		1	0.06		0	0.00		0	0.00		1	0.06		42	2.45		0	0.00		0	0.00		42	2.45		4	0.23		0	0.00		0	0.00		4	0.23		112	6.53		2	0.12		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		114	6.64		18	1.05		2	0.12		0	0.00		20	1.17		7	0.41		0	0.00		0	0.00		7	0.41		589	34.32		6	0.35		1	0.06		0	0.00		0	0.00		596	34.73		6	0.35		0	0.00		0	0.00		6	0.35		1	0.06		0	0.00		0	0.00		1	0.06		12	0.70		1	0.06		0	0.00		13	0.76		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	0.17		0	0.00		0	0.00		3	0.17		627	36.54		4	0.23		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		631	36.77		12	0.70		0	0.00		0	0.00
	Goulburn East		71	10.06		8	1.13		0	0.00		0	0.00		79	11.19		3	0.42		1	0.14		0	0.00		4	0.57		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		14	1.98		0	0.00		0	0.00		14	1.98		0	0.00		0	0.00		0	0.00		0	0.00		40	5.67		3	0.42		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		43	6.09		10	1.42		1	0.14		0	0.00		11	1.56		1	0.14		0	0.00		0	0.00		1	0.14		259	36.69		2	0.28		0	0.00		0	0.00		1	0.14		262	37.11		6	0.85		0	0.00		0	0.00		6	0.85		0	0.00		0	0.00		0	0.00		0	0.00		4	0.57		0	0.00		0	0.00		4	0.57		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.28		0	0.00		0	0.00		2	0.28		2	0.28		0	0.00		0	0.00		2	0.28		258	36.54		0	0.00		0	0.00		0	0.00		0	0.00		1	0.14		0	0.00		259	36.69		0	0.00		0	0.00		0	0.00
	Goulburn High		213	8.85		5	0.21		0	0.00		1	0.04		219	9.10		24	1.00		6	0.25		1	0.04		31	1.29		1	0.04		1	0.04		0	0.00		2	0.08		0	0.00		0	0.00		0	0.00		0	0.00		32	1.33		1	0.04		0	0.00		33	1.37		2	0.08		0	0.00		0	0.00		2	0.08		163	6.77		10	0.42		0	0.00		2	0.08		0	0.00		0	0.00		0	0.00		175	7.27		18	0.75		0	0.00		0	0.00		18	0.75		2	0.08		0	0.00		0	0.00		2	0.08		737	30.62		11	0.46		2	0.08		2	0.08		3	0.12		755	31.37		21	0.87		0	0.00		0	0.00		21	0.87		2	0.08		0	0.00		0	0.00		2	0.08		19	0.79		0	0.00		0	0.00		19	0.79		1	0.04		0	0.00		0	0.00		0	0.00		1	0.04		2	0.08		0	0.00		0	0.00		2	0.08		1	0.04		2	0.08		0	0.00		3	0.12		1001	41.59		10	0.42		1	0.04		0	0.00		0	0.00		0	0.00		1	0.04		1013	42.09		17	0.71		0	0.00		0	0.00
	Goulburn North		168	10.89		10	0.65		0	0.00		0	0.00		178	11.54		25	1.62		2	0.13		0	0.00		27	1.75		4	0.26		0	0.00		0	0.00		4	0.26		0	0.00		0	0.00		0	0.00		0	0.00		32	2.07		0	0.00		0	0.00		32	2.07		1	0.06		0	0.00		0	0.00		1	0.06		64	4.15		6	0.39		0	0.00		0	0.00		0	0.00		1	0.06		1	0.06		72	4.67		16	1.04		0	0.00		0	0.00		16	1.04		4	0.26		0	0.00		0	0.00		4	0.26		544	35.26		2	0.13		0	0.00		0	0.00		0	0.00		546	35.39		11	0.71		0	0.00		0	0.00		11	0.71		1	0.06		0	0.00		0	0.00		1	0.06		13	0.84		0	0.00		0	0.00		13	0.84		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	0.19		0	0.00		0	0.00		3	0.19		3	0.19		0	0.00		0	0.00		3	0.19		565	36.62		4	0.26		1	0.06		0	0.00		0	0.00		0	0.00		1	0.06		571	37.01		10	0.65		0	0.00		0	0.00
	Goulburn South		248	10.20		9	0.37		0	0.00		0	0.00		257	10.57		24	0.99		3	0.12		0	0.00		27	1.11		1	0.04		0	0.00		0	0.00		1	0.04		0	0.00		0	0.00		0	0.00		0	0.00		62	2.55		1	0.04		1	0.04		64	2.63		1	0.04		0	0.00		0	0.00		1	0.04		107	4.40		2	0.08		0	0.00		0	0.00		0	0.00		0	0.00		2	0.08		111	4.57		27	1.11		3	0.12		0	0.00		30	1.23		3	0.12		0	0.00		0	0.00		3	0.12		915	37.64		5	0.21		1	0.04		0	0.00		1	0.04		922	37.93		16	0.66		0	0.00		0	0.00		16	0.66		1	0.04		0	0.00		0	0.00		1	0.04		17	0.70		0	0.00		0	0.00		17	0.70		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.04		0	0.00		0	0.00		1	0.04		3	0.12		0	0.00		0	0.00		3	0.12		871	35.83		8	0.33		1	0.04		0	0.00		1	0.04		0	0.00		0	0.00		881	36.24		21	0.86		1	0.04		0	0.00
	Goulburn West		141	8.16		7	0.40		1	0.06		0	0.00		149	8.62		40	2.31		5	0.29		0	0.00		45	2.60		1	0.06		0	0.00		0	0.00		1	0.06		1	0.06		0	0.00		0	0.00		1	0.06		25	1.45		0	0.00		0	0.00		25	1.45		2	0.12		0	0.00		0	0.00		2	0.12		98	5.67		2	0.12		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		100	5.78		24	1.39		1	0.06		0	0.00		25	1.45		2	0.12		0	0.00		0	0.00		2	0.12		569	32.91		2	0.12		0	0.00		0	0.00		0	0.00		571	33.02		13	0.75		0	0.00		0	0.00		13	0.75		3	0.17		0	0.00		0	0.00		3	0.17		16	0.93		0	0.00		0	0.00		16	0.93		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	0.23		0	0.00		0	0.00		4	0.23		4	0.23		0	0.00		0	0.00		4	0.23		710	41.06		2	0.12		0	0.00		1	0.06		1	0.06		1	0.06		0	0.00		715	41.35		7	0.40		0	0.00		0	0.00
	Grabben Gullen		16	8.29		0	0.00		0	0.00		0	0.00		16	8.29		3	1.55		0	0.00		0	0.00		3	1.55		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.52		0	0.00		0	0.00		1	0.52		0	0.00		0	0.00		0	0.00		0	0.00		3	1.55		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	1.55		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		24	12.44		0	0.00		0	0.00		0	0.00		0	0.00		24	12.44		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		141	73.06		2	1.04		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		143	74.09		0	0.00		0	0.00		0	0.00
	Gundaroo		13	2.91		3	0.67		0	0.00		0	0.00		16	3.58		3	0.67		3	0.67		0	0.00		6	1.34		0	0.00		1	0.22		0	0.00		1	0.22		1	0.22		0	0.00		0	0.00		1	0.22		3	0.67		0	0.00		0	0.00		3	0.67		2	0.45		0	0.00		0	0.00		2	0.45		41	9.17		7	1.57		0	0.00		1	0.22		0	0.00		0	0.00		0	0.00		49	10.96		2	0.45		1	0.22		0	0.00		3	0.67		1	0.22		1	0.22		0	0.00		2	0.45		156	34.90		3	0.67		0	0.00		0	0.00		1	0.22		160	35.79		3	0.67		0	0.00		0	0.00		3	0.67		0	0.00		0	0.00		0	0.00		0	0.00		1	0.22		0	0.00		0	0.00		1	0.22		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		156	34.90		3	0.67		1	0.22		0	0.00		1	0.22		0	0.00		0	0.00		161	36.02		1	0.22		0	0.00		0	0.00
	Gunning		44	8.03		3	0.55		0	0.00		0	0.00		47	8.58		9	1.64		2	0.36		0	0.00		11	2.01		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		5	0.91		0	0.00		0	0.00		5	0.91		0	0.00		0	0.00		0	0.00		0	0.00		39	7.12		3	0.55		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		42	7.66		1	0.18		0	0.00		0	0.00		1	0.18		0	0.00		0	0.00		0	0.00		0	0.00		133	24.27		1	0.18		0	0.00		0	0.00		0	0.00		134	24.45		1	0.18		0	0.00		0	0.00		1	0.18		0	0.00		0	0.00		0	0.00		0	0.00		7	1.28		0	0.00		0	0.00		7	1.28		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		279	50.91		7	1.28		0	0.00		0	0.00		2	0.36		0	0.00		0	0.00		288	52.55		0	0.00		0	0.00		0	0.00
	Harden		73	7.85		1	0.11		0	0.00		0	0.00		74	7.96		6	0.65		2	0.22		0	0.00		8	0.86		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		14	1.51		0	0.00		0	0.00		14	1.51		1	0.11		0	0.00		0	0.00		1	0.11		11	1.18		0	0.00		1	0.11		0	0.00		0	0.00		0	0.00		0	0.00		12	1.29		4	0.43		1	0.11		0	0.00		5	0.54		2	0.22		0	0.00		0	0.00		2	0.22		373	40.11		1	0.11		0	0.00		1	0.11		0	0.00		375	40.32		9	0.97		0	0.00		0	0.00		9	0.97		1	0.11		0	0.00		0	0.00		1	0.11		9	0.97		0	0.00		0	0.00		9	0.97		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		400	43.01		3	0.32		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		403	43.33		4	0.43		0	0.00		0	0.00
	Hill Top		101	9.75		4	0.39		0	0.00		1	0.10		106	10.23		27	2.61		2	0.19		0	0.00		29	2.80		1	0.10		0	0.00		0	0.00		1	0.10		0	0.00		0	0.00		0	0.00		0	0.00		10	0.97		0	0.00		0	0.00		10	0.97		0	0.00		0	0.00		0	0.00		0	0.00		62	5.98		10	0.97		0	0.00		1	0.10		0	0.00		0	0.00		0	0.00		73	7.05		19	1.83		0	0.00		0	0.00		19	1.83		2	0.19		0	0.00		0	0.00		2	0.19		335	32.34		2	0.19		0	0.00		0	0.00		1	0.10		338	32.63		6	0.58		0	0.00		0	0.00		6	0.58		0	0.00		0	0.00		0	0.00		0	0.00		9	0.87		0	0.00		0	0.00		9	0.87		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.10		0	0.00		1	0.10		363	35.04		10	0.97		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		373	36.00		7	0.68		0	0.00		0	0.00
	Jugiong		9	4.84		3	1.61		0	0.00		0	0.00		12	6.45		2	1.08		2	1.08		0	0.00		4	2.15		0	0.00		0	0.00		0	0.00		0	0.00		1	0.54		0	0.00		0	0.00		1	0.54		3	1.61		0	0.00		0	0.00		3	1.61		0	0.00		1	0.54		0	0.00		1	0.54		6	3.23		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		6	3.23		1	0.54		0	0.00		0	0.00		1	0.54		0	0.00		0	0.00		0	0.00		0	0.00		60	32.26		1	0.54		0	0.00		0	0.00		0	0.00		61	32.80		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.54		0	0.00		0	0.00		1	0.54		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.54		0	0.00		0	0.00		1	0.54		92	49.46		1	0.54		0	0.00		0	0.00		1	0.54		0	0.00		0	0.00		94	50.54		0	0.00		0	0.00		0	0.00
	Kangaloon		4	2.99		2	1.49		0	0.00		0	0.00		6	4.48		2	1.49		1	0.75		0	0.00		3	2.24		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	2.24		0	0.00		0	0.00		3	2.24		1	0.75		0	0.00		0	0.00		1	0.75		12	8.96		1	0.75		1	0.75		0	0.00		0	0.00		0	0.00		0	0.00		14	10.45		1	0.75		0	0.00		0	0.00		1	0.75		0	0.00		0	0.00		0	0.00		0	0.00		16	11.94		1	0.75		1	0.75		1	0.75		0	0.00		19	14.18		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		75	55.97		1	0.75		1	0.75		0	0.00		0	0.00		0	0.00		0	0.00		77	57.46		0	0.00		0	0.00		0	0.00
	Koorawatha		25	13.74		0	0.00		0	0.00		0	0.00		25	13.74		2	1.10		1	0.55		0	0.00		3	1.65		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		6	3.30		0	0.00		0	0.00		6	3.30		0	0.00		0	0.00		0	0.00		0	0.00		7	3.85		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		7	3.85		5	2.75		0	0.00		0	0.00		5	2.75		1	0.55		0	0.00		0	0.00		1	0.55		49	26.92		1	0.55		0	0.00		1	0.55		0	0.00		51	28.02		4	2.20		0	0.00		0	0.00		4	2.20		0	0.00		0	0.00		0	0.00		0	0.00		4	2.20		0	0.00		0	0.00		4	2.20		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.55		0	0.00		0	0.00		1	0.55		65	35.71		1	0.55		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		66	36.26		5	2.75		0	0.00		0	0.00
	Laggan		14	5.47		1	0.39		0	0.00		0	0.00		15	5.86		2	0.78		0	0.00		0	0.00		2	0.78		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		9	3.52		3	1.17		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		12	4.69		1	0.39		0	0.00		0	0.00		1	0.39		2	0.78		0	0.00		0	0.00		2	0.78		29	11.33		0	0.00		0	0.00		0	0.00		0	0.00		29	11.33		1	0.39		0	0.00		0	0.00		1	0.39		0	0.00		0	0.00		0	0.00		0	0.00		6	2.34		0	0.00		0	0.00		6	2.34		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		176	68.75		1	0.39		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		177	69.14		0	0.00		0	0.00		0	0.00
	Maimuru		1	1.12		0	0.00		0	0.00		0	0.00		1	1.12		8	8.99		0	0.00		0	0.00		8	8.99		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	3.37		0	0.00		0	0.00		3	3.37		0	0.00		0	0.00		0	0.00		0	0.00		4	4.49		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	4.49		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		12	13.48		0	0.00		0	0.00		0	0.00		0	0.00		12	13.48		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	2.25		0	0.00		0	0.00		2	2.25		1	1.12		0	0.00		0	0.00		0	0.00		1	1.12		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		55	61.80		1	1.12		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		56	62.92		0	0.00		0	0.00		0	0.00
	Marulan		62	11.01		0	0.00		0	0.00		1	0.18		63	11.19		1	0.18		0	0.00		0	0.00		1	0.18		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		11	1.95		0	0.00		0	0.00		11	1.95		0	0.00		0	0.00		0	0.00		0	0.00		27	4.80		3	0.53		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		30	5.33		3	0.53		0	0.00		0	0.00		3	0.53		0	0.00		0	0.00		0	0.00		0	0.00		170	30.20		0	0.00		0	0.00		0	0.00		0	0.00		170	30.20		1	0.18		0	0.00		0	0.00		1	0.18		1	0.18		0	0.00		0	0.00		1	0.18		7	1.24		0	0.00		0	0.00		7	1.24		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.18		0	0.00		0	0.00		1	0.18		0	0.00		0	0.00		0	0.00		0	0.00		254	45.12		1	0.18		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		255	45.29		4	0.71		0	0.00		0	0.00
