	   		 A Pensioner and Citizen Initiated Referendum Alliance												 B The Australian Greens - Victoria															 C Democratic Labor Party (DLP) of Australia																								 D Liberal/National Party																								 E Australian Labor Party (Victorian Branch)																		 F Australians Against Further Immigration												 G Australian Democrats																		 H Natural Law Party												 I Republican Party/Australian Bill of Rights Group												 J - Unendorsed Group												 K Australian Shooters Party															 L Call to Australia (Fred Nile) Group												Ungrouped																												
    			TICKET VOTES			BORZATTI			MCKAY			Group Total			TICKET VOTES			SINGER			ALEXANDER			LUCAS			Group Total			TICKET VOTES			MULHOLLAND			CAHILL			ROWE			CREA			CODY			DODD			Group Total			TICKET VOTES			# ALSTON			# KEMP			# PATTERSON			ETTERY			HEAD			FERNANDEZ			Group Total			TICKET VOTES			# RAY			# COONEY			GILLARD			RAYMOND			Group Total			TICKET VOTES			MCCORMACK			SPENCER			Group Total			TICKET VOTES			# ALLISON			MCLAREN			LEVY			WHITE			Group Total			TICKET VOTES			GRIFFITH			MASON			Group Total			TICKET VOTES			DAHAN			BERGEN			Group Total			TICKET VOTES			TOSCANO			ROPER			Group Total			TICKET VOTES			WOOD			SAYERS			FLIEGNER			Group Total			TICKET VOTES			COOK			CHAPMAN			Group Total			RASKOVY			SMITH			GOOD			GREEN			ABBOTTO			ARMSTRONG			Ungrouped Total			FORMAL			INFORMAL			TOTAL	
    						Will			Neil									Peter			Karen			Helen									John			Paul			Michael			Pat			Matthew			Christine									Richard K R			Rod			Kay			Robert John			Robyne L			Anthony G									Robert Francis			Barney			Julia			Melanie									Denis			Robyn Marion									Lyn			John			Laurie			Marj									Stephen			Ngaire									Paul			Des									Joe			Steve									Colin F			Neville			Gary									Ken			Christine						Steve			Maurie			Michael			Neil			John M			David													
Polling Places			Vote	%		Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%
Mentone Park		                               	4	0.29	 	0	0	 	0	0	 	4	0.29	 	32	2.32	 	8	0.58	 	1	0.07	 	0	0	 	41	2.97	 	15	1.09	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	15	1.09	 	569	41.2	 	9	0.65	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	578	41.85	 	511	37	 	10	0.72	 	0	0	 	0	0	 	0	0	 	521	37.73	 	20	1.45	 	6	0.43	 	0	0	 	26	1.88	 	161	11.66	 	17	1.23	 	0	0	 	2	0.14	 	0	0	 	180	13.03	 	3	0.22	 	0	0	 	1	0.07	 	4	0.29	 	0	0	 	2	0.14	 	0	0	 	2	0.14	 	0	0	 	0	0	 	0	0	 	0	0	 	4	0.29	 	0	0	 	0	0	 	1	0.07	 	5	0.36	 	3	0.22	 	2	0.14	 	0	0	 	5	0.36	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1381	96.98	 	43	3.02	 	1424	1.71
Moorabbin (Hotham)		                         	1	0.13	 	0	0	 	0	0	 	1	0.13	 	19	2.55	 	3	0.4	 	0	0	 	1	0.13	 	23	3.09	 	13	1.75	 	1	0.13	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	14	1.88	 	302	40.59	 	13	1.75	 	1	0.13	 	2	0.27	 	0	0	 	0	0	 	0	0	 	318	42.74	 	306	41.13	 	5	0.67	 	0	0	 	0	0	 	0	0	 	311	41.8	 	6	0.81	 	1	0.13	 	0	0	 	7	0.94	 	56	7.53	 	4	0.54	 	0	0	 	1	0.13	 	0	0	 	61	8.2	 	3	0.4	 	1	0.13	 	0	0	 	4	0.54	 	1	0.13	 	0	0	 	0	0	 	1	0.13	 	0	0	 	0	0	 	0	0	 	0	0	 	2	0.27	 	1	0.13	 	0	0	 	0	0	 	3	0.4	 	0	0	 	1	0.13	 	0	0	 	1	0.13	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	744	96.62	 	26	3.38	 	770	0.93
Moorabbin Heights		                          	12	0.5	 	3	0.12	 	0	0	 	15	0.62	 	29	1.2	 	8	0.33	 	0	0	 	0	0	 	37	1.53	 	29	1.2	 	4	0.17	 	1	0.04	 	0	0	 	0	0	 	0	0	 	0	0	 	34	1.41	 	924	38.31	 	20	0.83	 	0	0	 	2	0.08	 	0	0	 	0	0	 	1	0.04	 	947	39.26	 	1049	43.49	 	17	0.7	 	1	0.04	 	1	0.04	 	1	0.04	 	1069	44.32	 	20	0.83	 	2	0.08	 	1	0.04	 	23	0.95	 	241	9.99	 	26	1.08	 	0	0	 	1	0.04	 	0	0	 	268	11.11	 	5	0.21	 	2	0.08	 	0	0	 	7	0.29	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.04	 	0	0	 	0	0	 	1	0.04	 	2	0.08	 	1	0.04	 	1	0.04	 	0	0	 	4	0.17	 	4	0.17	 	1	0.04	 	0	0	 	5	0.21	 	1	0.04	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.04	 	2	0.08	 	2412	96.98	 	75	3.02	 	2487	2.99
Moorabbin South		                            	4	0.4	 	0	0	 	0	0	 	4	0.4	 	7	0.7	 	2	0.2	 	1	0.1	 	0	0	 	10	1.01	 	10	1.01	 	1	0.1	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	11	1.11	 	373	37.53	 	12	1.21	 	1	0.1	 	0	0	 	1	0.1	 	0	0	 	0	0	 	387	38.93	 	417	41.95	 	7	0.7	 	0	0	 	0	0	 	0	0	 	424	42.66	 	8	0.8	 	2	0.2	 	1	0.1	 	11	1.11	 	124	12.47	 	13	1.31	 	0	0	 	1	0.1	 	1	0.1	 	139	13.98	 	3	0.3	 	0	0	 	0	0	 	3	0.3	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	3	0.3	 	0	0	 	0	0	 	3	0.3	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	2	0.2	 	2	0.2	 	994	96.98	 	31	3.02	 	1025	1.23
Moorabbin South East		                       	11	0.56	 	2	0.1	 	0	0	 	13	0.66	 	33	1.67	 	6	0.3	 	2	0.1	 	0	0	 	41	2.07	 	23	1.16	 	1	0.05	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	24	1.21	 	808	40.85	 	19	0.96	 	0	0	 	4	0.2	 	0	0	 	0	0	 	0	0	 	831	42.01	 	743	37.56	 	14	0.71	 	0	0	 	3	0.15	 	1	0.05	 	761	38.47	 	18	0.91	 	1	0.05	 	0	0	 	19	0.96	 	225	11.38	 	33	1.67	 	0	0	 	1	0.05	 	1	0.05	 	260	13.14	 	2	0.1	 	2	0.1	 	0	0	 	4	0.2	 	2	0.1	 	0	0	 	0	0	 	2	0.1	 	0	0	 	0	0	 	0	0	 	0	0	 	7	0.35	 	1	0.05	 	0	0	 	0	0	 	8	0.4	 	5	0.25	 	6	0.3	 	0	0	 	11	0.56	 	0	0	 	1	0.05	 	0	0	 	0	0	 	0	0	 	3	0.15	 	4	0.2	 	1978	96.11	 	80	3.89	 	2058	2.47
Murrumbeena South		                          	3	0.15	 	1	0.05	 	0	0	 	4	0.2	 	39	1.94	 	15	0.75	 	0	0	 	0	0	 	54	2.68	 	22	1.09	 	3	0.15	 	0	0	 	0	0	 	0	0	 	0	0	 	2	0.1	 	27	1.34	 	755	37.51	 	25	1.24	 	1	0.05	 	1	0.05	 	0	0	 	0	0	 	0	0	 	782	38.85	 	783	38.9	 	18	0.89	 	2	0.1	 	1	0.05	 	4	0.2	 	808	40.14	 	24	1.19	 	4	0.2	 	0	0	 	28	1.39	 	246	12.22	 	45	2.24	 	0	0	 	1	0.05	 	1	0.05	 	293	14.56	 	4	0.2	 	3	0.15	 	0	0	 	7	0.35	 	1	0.05	 	0	0	 	0	0	 	1	0.05	 	2	0.1	 	0	0	 	0	0	 	2	0.1	 	2	0.1	 	1	0.05	 	0	0	 	0	0	 	3	0.15	 	2	0.1	 	0	0	 	0	0	 	2	0.1	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	2	0.1	 	2	0.1	 	2013	96.78	 	67	3.22	 	2080	2.5
Oakleigh Central		                           	0	0	 	3	0.19	 	0	0	 	3	0.19	 	27	1.69	 	19	1.19	 	0	0	 	0	0	 	46	2.88	 	20	1.25	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	20	1.25	 	436	27.32	 	17	1.07	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.06	 	454	28.45	 	774	48.5	 	16	1	 	0	0	 	3	0.19	 	1	0.06	 	794	49.75	 	21	1.32	 	5	0.31	 	0	0	 	26	1.63	 	201	12.59	 	28	1.75	 	0	0	 	0	0	 	1	0.06	 	230	14.41	 	3	0.19	 	1	0.06	 	0	0	 	4	0.25	 	2	0.13	 	0	0	 	0	0	 	2	0.13	 	1	0.06	 	0	0	 	0	0	 	1	0.06	 	10	0.63	 	0	0	 	0	0	 	0	0	 	10	0.63	 	1	0.06	 	2	0.13	 	0	0	 	3	0.19	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	3	0.19	 	3	0.19	 	1596	95.11	 	82	4.89	 	1678	2.02
Oakleigh South		                             	4	0.17	 	1	0.04	 	0	0	 	5	0.21	 	61	2.6	 	5	0.21	 	0	0	 	0	0	 	66	2.81	 	21	0.89	 	3	0.13	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.04	 	25	1.06	 	765	32.55	 	29	1.23	 	0	0	 	0	0	 	1	0.04	 	0	0	 	1	0.04	 	796	33.87	 	1083	46.09	 	28	1.19	 	1	0.04	 	1	0.04	 	0	0	 	1113	47.36	 	43	1.83	 	4	0.17	 	0	0	 	47	2	 	236	10.04	 	30	1.28	 	0	0	 	0	0	 	0	0	 	266	11.32	 	7	0.3	 	1	0.04	 	1	0.04	 	9	0.38	 	1	0.04	 	0	0	 	0	0	 	1	0.04	 	1	0.04	 	0	0	 	0	0	 	1	0.04	 	13	0.55	 	0	0	 	0	0	 	0	0	 	13	0.55	 	4	0.17	 	3	0.13	 	0	0	 	7	0.3	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.04	 	1	0.04	 	2350	95.61	 	108	4.39	 	2458	2.96
Southland		                                  	1	0.12	 	0	0	 	0	0	 	1	0.12	 	12	1.39	 	3	0.35	 	0	0	 	0	0	 	15	1.74	 	14	1.62	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	14	1.62	 	361	41.83	 	12	1.39	 	1	0.12	 	0	0	 	0	0	 	0	0	 	0	0	 	374	43.34	 	297	34.41	 	11	1.27	 	0	0	 	0	0	 	0	0	 	308	35.69	 	15	1.74	 	4	0.46	 	0	0	 	19	2.2	 	94	10.89	 	16	1.85	 	0	0	 	0	0	 	0	0	 	110	12.75	 	6	0.7	 	0	0	 	0	0	 	6	0.7	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	8	0.93	 	0	0	 	0	0	 	0	0	 	8	0.93	 	4	0.46	 	1	0.12	 	0	0	 	5	0.58	 	1	0.12	 	1	0.12	 	0	0	 	0	0	 	0	0	 	1	0.12	 	3	0.35	 	863	96.32	 	33	3.68	 	896	1.08
Southmoor		                                  	1	0.11	 	2	0.22	 	0	0	 	3	0.33	 	8	0.88	 	1	0.11	 	0	0	 	0	0	 	9	0.99	 	12	1.32	 	1	0.11	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	13	1.43	 	336	36.88	 	12	1.32	 	0	0	 	1	0.11	 	0	0	 	0	0	 	0	0	 	349	38.31	 	404	44.35	 	9	0.99	 	0	0	 	2	0.22	 	0	0	 	415	45.55	 	9	0.99	 	0	0	 	0	0	 	9	0.99	 	80	8.78	 	11	1.21	 	0	0	 	1	0.11	 	0	0	 	92	10.1	 	1	0.11	 	0	0	 	0	0	 	1	0.11	 	3	0.33	 	0	0	 	0	0	 	3	0.33	 	1	0.11	 	1	0.11	 	0	0	 	2	0.22	 	5	0.55	 	0	0	 	0	0	 	0	0	 	5	0.55	 	5	0.55	 	1	0.11	 	0	0	 	6	0.66	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	4	0.44	 	4	0.44	 	911	95.69	 	41	4.31	 	952	1.14
Springvale		                                 	12	0.46	 	3	0.11	 	0	0	 	15	0.57	 	21	0.8	 	3	0.11	 	0	0	 	0	0	 	24	0.91	 	25	0.95	 	3	0.11	 	1	0.04	 	0	0	 	0	0	 	0	0	 	0	0	 	29	1.1	 	540	20.53	 	11	0.42	 	0	0	 	1	0.04	 	0	0	 	1	0.04	 	0	0	 	553	21.03	 	1823	69.32	 	21	0.8	 	1	0.04	 	0	0	 	0	0	 	1845	70.15	 	14	0.53	 	0	0	 	0	0	 	14	0.53	 	119	4.52	 	6	0.23	 	0	0	 	0	0	 	0	0	 	125	4.75	 	4	0.15	 	0	0	 	0	0	 	4	0.15	 	2	0.08	 	1	0.04	 	1	0.04	 	4	0.15	 	1	0.04	 	0	0	 	0	0	 	1	0.04	 	9	0.34	 	1	0.04	 	0	0	 	0	0	 	10	0.38	 	2	0.08	 	0	0	 	0	0	 	2	0.08	 	1	0.04	 	0	0	 	0	0	 	0	0	 	0	0	 	3	0.11	 	4	0.15	 	2630	93	 	198	7	 	2828	3.4
Springvale South		                           	8	0.31	 	4	0.16	 	0	0	 	12	0.47	 	23	0.9	 	2	0.08	 	1	0.04	 	0	0	 	26	1.01	 	26	1.01	 	1	0.04	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	27	1.05	 	723	28.19	 	23	0.9	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	746	29.08	 	1404	54.74	 	16	0.62	 	0	0	 	0	0	 	0	0	 	1420	55.36	 	34	1.33	 	1	0.04	 	0	0	 	35	1.36	 	252	9.82	 	15	0.58	 	0	0	 	0	0	 	0	0	 	267	10.41	 	3	0.12	 	0	0	 	0	0	 	3	0.12	 	1	0.04	 	0	0	 	0	0	 	1	0.04	 	0	0	 	0	0	 	0	0	 	0	0	 	11	0.43	 	1	0.04	 	1	0.04	 	0	0	 	13	0.51	 	13	0.51	 	0	0	 	0	0	 	13	0.51	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	2	0.08	 	2	0.08	 	2565	94.89	 	138	5.11	 	2703	3.25
Springvale West		                            	6	0.4	 	5	0.33	 	2	0.13	 	13	0.86	 	19	1.25	 	3	0.2	 	0	0	 	0	0	 	22	1.45	 	22	1.45	 	1	0.07	 	1	0.07	 	0	0	 	0	0	 	0	0	 	0	0	 	24	1.58	 	260	17.14	 	9	0.59	 	1	0.07	 	1	0.07	 	0	0	 	0	0	 	0	0	 	271	17.86	 	1070	70.53	 	7	0.46	 	0	0	 	0	0	 	0	0	 	1077	71	 	19	1.25	 	3	0.2	 	0	0	 	22	1.45	 	71	4.68	 	4	0.26	 	0	0	 	1	0.07	 	0	0	 	76	5.01	 	3	0.2	 	0	0	 	0	0	 	3	0.2	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	6	0.4	 	0	0	 	0	0	 	0	0	 	6	0.4	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.07	 	0	0	 	0	0	 	0	0	 	0	0	 	2	0.13	 	3	0.2	 	1517	95.65	 	69	4.35	 	1586	1.91
Spring Valley		                              	3	0.18	 	1	0.06	 	1	0.06	 	5	0.31	 	20	1.23	 	0	0	 	0	0	 	0	0	 	20	1.23	 	21	1.29	 	3	0.18	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	24	1.47	 	428	26.26	 	15	0.92	 	1	0.06	 	0	0	 	0	0	 	0	0	 	0	0	 	444	27.24	 	982	60.25	 	10	0.61	 	0	0	 	0	0	 	0	0	 	992	60.86	 	17	1.04	 	2	0.12	 	0	0	 	19	1.17	 	88	5.4	 	3	0.18	 	0	0	 	1	0.06	 	0	0	 	92	5.64	 	4	0.25	 	2	0.12	 	0	0	 	6	0.37	 	1	0.06	 	0	0	 	1	0.06	 	2	0.12	 	1	0.06	 	0	0	 	0	0	 	1	0.06	 	9	0.55	 	0	0	 	0	0	 	0	0	 	9	0.55	 	8	0.49	 	3	0.18	 	0	0	 	11	0.67	 	0	0	 	1	0.06	 	0	0	 	0	0	 	0	0	 	4	0.25	 	5	0.31	 	1630	94	 	104	6	 	1734	2.08
Valkstone		                                  	5	0.42	 	0	0	 	0	0	 	5	0.42	 	14	1.18	 	2	0.17	 	0	0	 	0	0	 	16	1.35	 	15	1.26	 	1	0.08	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	16	1.35	 	507	42.64	 	9	0.76	 	0	0	 	2	0.17	 	1	0.08	 	1	0.08	 	0	0	 	520	43.73	 	420	35.32	 	9	0.76	 	0	0	 	3	0.25	 	0	0	 	432	36.33	 	15	1.26	 	4	0.34	 	0	0	 	19	1.6	 	150	12.62	 	13	1.09	 	0	0	 	1	0.08	 	1	0.08	 	165	13.88	 	2	0.17	 	2	0.17	 	0	0	 	4	0.34	 	0	0	 	0	0	 	0	0	 	0	0	 	2	0.17	 	1	0.08	 	0	0	 	3	0.25	 	3	0.25	 	0	0	 	0	0	 	0	0	 	3	0.25	 	0	0	 	1	0.08	 	0	0	 	1	0.08	 	1	0.08	 	0	0	 	0	0	 	0	0	 	0	0	 	4	0.34	 	5	0.42	 	1189	96.35	 	45	3.65	 	1234	1.48
Westall		                                    	18	0.57	 	3	0.09	 	1	0.03	 	22	0.7	 	22	0.7	 	4	0.13	 	1	0.03	 	0	0	 	27	0.85	 	44	1.39	 	2	0.06	 	1	0.03	 	0	0	 	0	0	 	0	0	 	0	0	 	47	1.49	 	578	18.28	 	16	0.51	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.03	 	595	18.82	 	2180	68.94	 	24	0.76	 	1	0.03	 	6	0.19	 	1	0.03	 	2212	69.96	 	24	0.76	 	4	0.13	 	0	0	 	28	0.89	 	186	5.88	 	16	0.51	 	0	0	 	0	0	 	0	0	 	202	6.39	 	2	0.06	 	0	0	 	0	0	 	2	0.06	 	4	0.13	 	1	0.03	 	0	0	 	5	0.16	 	6	0.19	 	0	0	 	0	0	 	6	0.19	 	9	0.28	 	1	0.03	 	0	0	 	0	0	 	10	0.32	 	4	0.13	 	1	0.03	 	0	0	 	5	0.16	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.03	 	1	0.03	 	3162	94.93	 	169	5.07	 	3331	4
Special Hospitals		                          	2	1.08	 	0	0	 	0	0	 	2	1.08	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	6	3.24	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	6	3.24	 	79	42.7	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	79	42.7	 	95	51.35	 	0	0	 	0	0	 	0	0	 	0	0	 	95	51.35	 	0	0	 	0	0	 	0	0	 	0	0	 	2	1.08	 	0	0	 	0	0	 	0	0	 	0	0	 	2	1.08	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.54	 	0	0	 	0	0	 	1	0.54	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	185	95.85	 	8	4.15	 	193	0.23
Total Ordinary		                             	215	0.31	 	60	0.09	 	5	0.01	 	280	0.4	 	1134	1.62	 	199	0.28	 	15	0.02	 	4	0.01	 	1352	1.93	 	865	1.24	 	66	0.09	 	5	0.01	 	4	0.01	 	0	0	 	0	0	 	4	0.01	 	944	1.35	 	23858	34.08	 	689	0.98	 	17	0.02	 	29	0.04	 	5	0.01	 	8	0.01	 	10	0.01	 	24616	35.16	 	33293	47.56	 	510	0.73	 	16	0.02	 	44	0.06	 	31	0.04	 	33894	48.42	 	766	1.09	 	131	0.19	 	7	0.01	 	904	1.29	 	6458	9.23	 	699	1	 	4	0.01	 	17	0.02	 	10	0.01	 	7188	10.27	 	133	0.19	 	25	0.04	 	5	0.01	 	163	0.23	 	42	0.06	 	4	0.01	 	2	0	 	48	0.07	 	30	0.04	 	5	0.01	 	0	0	 	35	0.05	 	235	0.34	 	26	0.04	 	4	0.01	 	1	0	 	266	0.38	 	162	0.23	 	55	0.08	 	1	0	 	218	0.31	 	10	0.01	 	5	0.01	 	0	0	 	0	0	 	3	0	 	79	0.11	 	97	0.14	 	70005	95.78	 	3082	4.22	 	73087	87.87
ABSENT		                                     	9	0.21	 	5	0.11	 	0	0	 	14	0.32	 	148	3.39	 	10	0.23	 	2	0.05	 	1	0.02	 	161	3.69	 	79	1.81	 	6	0.14	 	0	0	 	1	0.02	 	0	0	 	0	0	 	2	0.05	 	88	2.02	 	1518	34.79	 	30	0.69	 	5	0.11	 	1	0.02	 	0	0	 	0	0	 	1	0.02	 	1555	35.64	 	1854	42.49	 	34	0.78	 	2	0.05	 	5	0.11	 	1	0.02	 	1896	43.46	 	60	1.38	 	8	0.18	 	2	0.05	 	70	1.6	 	462	10.59	 	31	0.71	 	1	0.02	 	1	0.02	 	0	0	 	495	11.35	 	16	0.37	 	2	0.05	 	1	0.02	 	19	0.44	 	4	0.09	 	0	0	 	1	0.02	 	5	0.11	 	7	0.16	 	0	0	 	0	0	 	7	0.16	 	20	0.46	 	1	0.02	 	0	0	 	0	0	 	21	0.48	 	15	0.34	 	6	0.14	 	0	0	 	21	0.48	 	2	0.05	 	0	0	 	1	0.02	 	0	0	 	1	0.02	 	7	0.16	 	11	0.25	 	4363	97.11	 	130	2.89	 	4493	5.4
POSTAL		                                     	2	0.08	 	5	0.2	 	0	0	 	7	0.28	 	39	1.55	 	5	0.2	 	0	0	 	1	0.04	 	45	1.79	 	21	0.83	 	3	0.12	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	24	0.95	 	1020	40.52	 	20	0.79	 	5	0.2	 	1	0.04	 	3	0.12	 	0	0	 	1	0.04	 	1050	41.72	 	1041	41.36	 	24	0.95	 	1	0.04	 	1	0.04	 	2	0.08	 	1069	42.47	 	45	1.79	 	9	0.36	 	2	0.08	 	56	2.22	 	217	8.62	 	22	0.87	 	0	0	 	0	0	 	1	0.04	 	240	9.54	 	3	0.12	 	2	0.08	 	0	0	 	5	0.2	 	0	0	 	0	0	 	1	0.04	 	1	0.04	 	2	0.08	 	2	0.08	 	0	0	 	4	0.16	 	8	0.32	 	2	0.08	 	0	0	 	0	0	 	10	0.4	 	5	0.2	 	0	0	 	0	0	 	5	0.2	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.04	 	0	0	 	1	0.04	 	2517	98.17	 	47	1.83	 	2564	3.08
PRE_POLL		                                   	3	0.13	 	1	0.04	 	1	0.04	 	5	0.22	 	52	2.32	 	8	0.36	 	0	0	 	0	0	 	60	2.67	 	29	1.29	 	4	0.18	 	2	0.09	 	0	0	 	0	0	 	1	0.04	 	0	0	 	36	1.6	 	849	37.82	 	8	0.36	 	0	0	 	4	0.18	 	0	0	 	0	0	 	0	0	 	861	38.35	 	980	43.65	 	15	0.67	 	0	0	 	0	0	 	2	0.09	 	997	44.41	 	31	1.38	 	5	0.22	 	1	0.04	 	37	1.65	 	198	8.82	 	15	0.67	 	2	0.09	 	1	0.04	 	2	0.09	 	218	9.71	 	4	0.18	 	0	0	 	0	0	 	4	0.18	 	3	0.13	 	2	0.09	 	0	0	 	5	0.22	 	3	0.13	 	1	0.04	 	0	0	 	4	0.18	 	8	0.36	 	3	0.13	 	0	0	 	0	0	 	11	0.49	 	4	0.18	 	0	0	 	0	0	 	4	0.18	 	1	0.04	 	0	0	 	0	0	 	0	0	 	0	0	 	2	0.09	 	3	0.13	 	2245	98.81	 	27	1.19	 	2272	2.73
PROVISIONAL		                                	2	0.27	 	1	0.14	 	0	0	 	3	0.41	 	19	2.6	 	2	0.27	 	1	0.14	 	0	0	 	22	3.01	 	13	1.78	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	13	1.78	 	159	21.75	 	4	0.55	 	1	0.14	 	0	0	 	0	0	 	0	0	 	0	0	 	164	22.44	 	458	62.65	 	4	0.55	 	0	0	 	0	0	 	0	0	 	462	63.2	 	8	1.09	 	0	0	 	0	0	 	8	1.09	 	48	6.57	 	1	0.14	 	0	0	 	0	0	 	0	0	 	49	6.7	 	1	0.14	 	0	0	 	0	0	 	1	0.14	 	3	0.41	 	1	0.14	 	0	0	 	4	0.55	 	1	0.14	 	0	0	 	0	0	 	1	0.14	 	1	0.14	 	0	0	 	0	0	 	0	0	 	1	0.14	 	3	0.41	 	0	0	 	0	0	 	3	0.41	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	731	96.57	 	26	3.43	 	757	0.91
ADJUSTMENT		                                 	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0	
Division Summary		                           	231	0.29	 	72	0.09	 	6	0.01	 	309	0.39	 	1392	1.74	 	224	0.28	 	18	0.02	 	6	0.01	 	1640	2.05	 	1007	1.26	 	79	0.1	 	7	0.01	 	5	0.01	 	0	0	 	1	0	 	6	0.01	 	1105	1.38	 	27404	34.31	 	751	0.94	 	28	0.04	 	35	0.04	 	8	0.01	 	8	0.01	 	12	0.02	 	28246	35.37	 	37626	47.11	 	587	0.74	 	19	0.02	 	50	0.06	 	36	0.05	 	38318	47.98	 	910	1.14	 	153	0.19	 	12	0.02	 	1075	1.35	 	7383	9.24	 	768	0.96	 	7	0.01	 	19	0.02	 	13	0.02	 	8190	10.26	 	157	0.2	 	29	0.04	 	6	0.01	 	192	0.24	 	52	0.07	 	7	0.01	 	4	0.01	 	63	0.08	 	43	0.05	 	8	0.01	 	0	0	 	51	0.06	 	272	0.34	 	32	0.04	 	4	0.01	 	1	0	 	309	0.39	 	189	0.24	 	61	0.08	 	1	0	 	251	0.31	 	13	0.02	 	5	0.01	 	1	0	 	0	0	 	5	0.01	 	88	0.11	 	112	0.14	 	79861	96.02	 	3312	3.98	 	83173	96.34
 																																																																																																																																																																																																																									


Indi (80291)																																																																																																																																																																																																																									

