	   		 A Australian Women's Party												 B Liberal Party (W.A. Division) Inc.																								 C - Unendorsed Group												 D Call to Australia (Fred Nile) Group												 E National Party of Australia (WA) Inc												 F Australians Against Further Immigration												 G Australian Labor Party (Western Australi																		 H The Greens (WA) Inc												 I Australian Democrats															Ungrouped																						
    			TICKET VOTES			TURNBULL			MUDFORD			Group Total			TICKET VOTES			# CRANE			# PANIZZA			# EGGLESTON			HUSTON			SIRNA			THOMPSON			Group Total			TICKET VOTES			DRAKE			ROBINSON			Group Total			TICKET VOTES			JACKSON			LAURIE			Group Total			TICKET VOTES			MCANUFF			ANDERSON			Group Total			TICKET VOTES			HAYE			HAMMOND			Group Total			TICKET VOTES			# MCKIERNAN			# BISHOP			BEAHAN			CRAWFORD			Group Total			TICKET VOTES			CHAMARETTE			CHAPPLE			Group Total			TICKET VOTES			# MURRAY			MILLAR			DE LA HUNTY			Group Total			BRADSHAW			MACKINTOSH			COOPER			WHITE			Ungrouped Total			FORMAL			INFORMAL			TOTAL	
    						Mattie			Kate									Winston			John H			Alan			Michael			Enzo			Clare Helen									Tony			Jean H									Don			Marj									Kevin			Lynley									Richard T			Robert K									Jim			Mark			Michael			Catherine									Christabel			Robin									Andrew J M			Don			Shirley						Craig			Craig Alan			Vin			Ros													
Polling Places			Vote	%		Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%
Manning		                                    	17	0.57	 	5	0.17	 	1	0.03	 	23	0.78	 	1520	51.23	 	27	0.91	 	4	0.13	 	2	0.07	 	2	0.07	 	2	0.07	 	2	0.07	 	1559	52.54	 	2	0.07	 	0	0	 	0	0	 	2	0.07	 	10	0.34	 	2	0.07	 	1	0.03	 	13	0.44	 	39	1.31	 	7	0.24	 	0	0	 	46	1.55	 	18	0.61	 	5	0.17	 	1	0.03	 	24	0.81	 	812	27.37	 	29	0.98	 	2	0.07	 	0	0	 	2	0.07	 	845	28.48	 	111	3.74	 	31	1.04	 	2	0.07	 	144	4.85	 	247	8.32	 	48	1.62	 	0	0	 	6	0.2	 	301	10.14	 	5	0.17	 	2	0.07	 	3	0.1	 	0	0	 	10	0.34	 	2967	96.14	 	119	3.86	 	3086	4.47
Manning North		                              	15	1.18	 	3	0.24	 	0	0	 	18	1.42	 	454	35.78	 	7	0.55	 	3	0.24	 	0	0	 	0	0	 	0	0	 	1	0.08	 	465	36.64	 	2	0.16	 	0	0	 	0	0	 	2	0.16	 	4	0.32	 	3	0.24	 	1	0.08	 	8	0.63	 	6	0.47	 	3	0.24	 	0	0	 	9	0.71	 	13	1.02	 	6	0.47	 	0	0	 	19	1.5	 	534	42.08	 	17	1.34	 	0	0	 	1	0.08	 	1	0.08	 	553	43.58	 	57	4.49	 	14	1.1	 	1	0.08	 	72	5.67	 	98	7.72	 	19	1.5	 	0	0	 	1	0.08	 	118	9.3	 	1	0.08	 	4	0.32	 	0	0	 	0	0	 	5	0.39	 	1269	96.72	 	43	3.28	 	1312	1.9
Margaret River (Swan)		                      	0	0	 	0	0	 	0	0	 	0	0	 	40	39.22	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	40	39.22	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	2	1.96	 	0	0	 	0	0	 	2	1.96	 	0	0	 	0	0	 	0	0	 	0	0	 	29	28.43	 	2	1.96	 	1	0.98	 	0	0	 	0	0	 	32	31.37	 	11	10.78	 	3	2.94	 	0	0	 	14	13.73	 	11	10.78	 	3	2.94	 	0	0	 	0	0	 	14	13.73	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	102	100	 	0	0	 	102	0.15
Millen		                                     	9	0.71	 	2	0.16	 	0	0	 	11	0.87	 	400	31.7	 	19	1.51	 	1	0.08	 	0	0	 	1	0.08	 	0	0	 	2	0.16	 	423	33.52	 	2	0.16	 	0	0	 	0	0	 	2	0.16	 	8	0.63	 	2	0.16	 	0	0	 	10	0.79	 	4	0.32	 	2	0.16	 	0	0	 	6	0.48	 	17	1.35	 	9	0.71	 	0	0	 	26	2.06	 	496	39.3	 	16	1.27	 	2	0.16	 	2	0.16	 	2	0.16	 	518	41.05	 	71	5.63	 	35	2.77	 	3	0.24	 	109	8.64	 	132	10.46	 	17	1.35	 	0	0	 	5	0.4	 	154	12.2	 	0	0	 	1	0.08	 	2	0.16	 	0	0	 	3	0.24	 	1262	96.48	 	46	3.52	 	1308	1.89
Nannup (Swan)		                              	2	4.08	 	1	2.04	 	0	0	 	3	6.12	 	19	38.78	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	2.04	 	20	40.82	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	8	16.33	 	0	0	 	0	0	 	0	0	 	0	0	 	8	16.33	 	8	16.33	 	6	12.24	 	0	0	 	14	28.57	 	2	4.08	 	2	4.08	 	0	0	 	0	0	 	4	8.16	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	49	98	 	1	2	 	50	0.07
Perth (Swan)		                               	3	1.54	 	0	0	 	0	0	 	3	1.54	 	65	33.33	 	2	1.03	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	67	34.36	 	1	0.51	 	0	0	 	0	0	 	1	0.51	 	2	1.03	 	2	1.03	 	0	0	 	4	2.05	 	2	1.03	 	0	0	 	1	0.51	 	3	1.54	 	1	0.51	 	1	0.51	 	0	0	 	2	1.03	 	66	33.85	 	2	1.03	 	0	0	 	0	0	 	0	0	 	68	34.87	 	19	9.74	 	2	1.03	 	0	0	 	21	10.77	 	19	9.74	 	6	3.08	 	0	0	 	1	0.51	 	26	13.33	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	195	97.01	 	6	2.99	 	201	0.29
Perth Domestic Airport		                     	0	0	 	0	0	 	0	0	 	0	0	 	10	37.04	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	10	37.04	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	9	33.33	 	1	3.7	 	0	0	 	0	0	 	0	0	 	10	37.04	 	2	7.41	 	0	0	 	0	0	 	2	7.41	 	3	11.11	 	2	7.41	 	0	0	 	0	0	 	5	18.52	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	27	100	 	0	0	 	27	0.04
Perth International Airport		                	0	0	 	0	0	 	0	0	 	0	0	 	14	35.9	 	0	0	 	0	0	 	0	0	 	1	2.56	 	0	0	 	0	0	 	15	38.46	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	2.56	 	0	0	 	0	0	 	1	2.56	 	0	0	 	0	0	 	0	0	 	0	0	 	17	43.59	 	0	0	 	1	2.56	 	0	0	 	0	0	 	18	46.15	 	3	7.69	 	0	0	 	1	2.56	 	4	10.26	 	1	2.56	 	0	0	 	0	0	 	0	0	 	1	2.56	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	39	100	 	0	0	 	39	0.06
Queens Park		                                	13	1.18	 	3	0.27	 	1	0.09	 	17	1.54	 	356	32.3	 	4	0.36	 	0	0	 	0	0	 	1	0.09	 	0	0	 	1	0.09	 	362	32.85	 	0	0	 	0	0	 	0	0	 	0	0	 	6	0.54	 	2	0.18	 	0	0	 	8	0.73	 	10	0.91	 	0	0	 	1	0.09	 	11	1	 	9	0.82	 	1	0.09	 	0	0	 	10	0.91	 	513	46.55	 	14	1.27	 	1	0.09	 	1	0.09	 	1	0.09	 	530	48.09	 	28	2.54	 	6	0.54	 	0	0	 	34	3.09	 	116	10.53	 	9	0.82	 	0	0	 	1	0.09	 	126	11.43	 	2	0.18	 	0	0	 	2	0.18	 	0	0	 	4	0.36	 	1102	91.53	 	102	8.47	 	1204	1.74
Redcliffe		                                  	12	1.29	 	0	0	 	0	0	 	12	1.29	 	374	40.26	 	6	0.65	 	0	0	 	1	0.11	 	0	0	 	1	0.11	 	0	0	 	382	41.12	 	4	0.43	 	0	0	 	0	0	 	4	0.43	 	7	0.75	 	0	0	 	0	0	 	7	0.75	 	0	0	 	2	0.22	 	0	0	 	2	0.22	 	25	2.69	 	1	0.11	 	0	0	 	26	2.8	 	358	38.54	 	4	0.43	 	1	0.11	 	2	0.22	 	1	0.11	 	366	39.4	 	22	2.37	 	7	0.75	 	0	0	 	29	3.12	 	88	9.47	 	11	1.18	 	0	0	 	1	0.11	 	100	10.76	 	1	0.11	 	0	0	 	0	0	 	0	0	 	1	0.11	 	929	94.31	 	56	5.69	 	985	1.43
Rivervale		                                  	9	1.24	 	1	0.14	 	0	0	 	10	1.38	 	282	38.95	 	3	0.41	 	1	0.14	 	0	0	 	0	0	 	0	0	 	0	0	 	286	39.5	 	2	0.28	 	0	0	 	0	0	 	2	0.28	 	3	0.41	 	2	0.28	 	0	0	 	5	0.69	 	4	0.55	 	2	0.28	 	0	0	 	6	0.83	 	11	1.52	 	2	0.28	 	0	0	 	13	1.8	 	296	40.88	 	6	0.83	 	0	0	 	0	0	 	3	0.41	 	305	42.13	 	25	3.45	 	7	0.97	 	0	0	 	32	4.42	 	57	7.87	 	6	0.83	 	0	0	 	1	0.14	 	64	8.84	 	0	0	 	1	0.14	 	0	0	 	0	0	 	1	0.14	 	724	93.66	 	49	6.34	 	773	1.12
Rivervale North		                            	16	1.03	 	3	0.19	 	0	0	 	19	1.22	 	546	35.04	 	12	0.77	 	0	0	 	0	0	 	1	0.06	 	0	0	 	0	0	 	559	35.88	 	2	0.13	 	1	0.06	 	0	0	 	3	0.19	 	11	0.71	 	3	0.19	 	1	0.06	 	15	0.96	 	11	0.71	 	1	0.06	 	0	0	 	12	0.77	 	21	1.35	 	3	0.19	 	0	0	 	24	1.54	 	651	41.78	 	15	0.96	 	0	0	 	0	0	 	0	0	 	666	42.75	 	62	3.98	 	19	1.22	 	0	0	 	81	5.2	 	153	9.82	 	17	1.09	 	0	0	 	8	0.51	 	178	11.42	 	0	0	 	1	0.06	 	0	0	 	0	0	 	1	0.06	 	1558	94.37	 	93	5.63	 	1651	2.39
Rottnest (Swan)		                            	0	0	 	0	0	 	0	0	 	0	0	 	82	70.09	 	1	0.85	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	83	70.94	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	2	1.71	 	0	0	 	0	0	 	2	1.71	 	19	16.24	 	0	0	 	0	0	 	0	0	 	0	0	 	19	16.24	 	3	2.56	 	2	1.71	 	0	0	 	5	4.27	 	7	5.98	 	0	0	 	0	0	 	1	0.85	 	8	6.84	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	117	99.15	 	1	0.85	 	118	0.17
Rowethorpe		                                 	6	1.97	 	2	0.66	 	0	0	 	8	2.62	 	192	62.95	 	5	1.64	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	197	64.59	 	0	0	 	1	0.33	 	0	0	 	1	0.33	 	0	0	 	2	0.66	 	0	0	 	2	0.66	 	5	1.64	 	0	0	 	0	0	 	5	1.64	 	2	0.66	 	0	0	 	0	0	 	2	0.66	 	65	21.31	 	0	0	 	0	0	 	0	0	 	0	0	 	65	21.31	 	5	1.64	 	3	0.98	 	0	0	 	8	2.62	 	14	4.59	 	2	0.66	 	0	0	 	1	0.33	 	17	5.57	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	305	94.14	 	19	5.86	 	324	0.47
South Perth		                                	7	0.38	 	6	0.32	 	0	0	 	13	0.7	 	1080	57.97	 	27	1.45	 	2	0.11	 	0	0	 	0	0	 	0	0	 	3	0.16	 	1112	59.69	 	2	0.11	 	0	0	 	0	0	 	2	0.11	 	3	0.16	 	0	0	 	0	0	 	3	0.16	 	21	1.13	 	0	0	 	0	0	 	21	1.13	 	12	0.64	 	7	0.38	 	0	0	 	19	1.02	 	325	17.44	 	21	1.13	 	1	0.05	 	2	0.11	 	6	0.32	 	355	19.06	 	94	5.05	 	27	1.45	 	0	0	 	121	6.49	 	171	9.18	 	34	1.83	 	1	0.05	 	5	0.27	 	211	11.33	 	3	0.16	 	0	0	 	1	0.05	 	2	0.11	 	6	0.32	 	1863	97.59	 	46	2.41	 	1909	2.76
South Perth Central		                        	16	0.61	 	2	0.08	 	1	0.04	 	19	0.73	 	1433	54.82	 	42	1.61	 	3	0.11	 	1	0.04	 	4	0.15	 	1	0.04	 	8	0.31	 	1492	57.08	 	4	0.15	 	1	0.04	 	0	0	 	5	0.19	 	12	0.46	 	0	0	 	0	0	 	12	0.46	 	55	2.1	 	9	0.34	 	2	0.08	 	66	2.52	 	15	0.57	 	5	0.19	 	2	0.08	 	22	0.84	 	522	19.97	 	18	0.69	 	0	0	 	4	0.15	 	7	0.27	 	551	21.08	 	119	4.55	 	37	1.42	 	5	0.19	 	161	6.16	 	219	8.38	 	46	1.76	 	0	0	 	13	0.5	 	278	10.64	 	7	0.27	 	0	0	 	0	0	 	1	0.04	 	8	0.31	 	2614	97.43	 	69	2.57	 	2683	3.88
South Perth Zoo		                            	7	0.53	 	6	0.46	 	0	0	 	13	0.99	 	770	58.73	 	11	0.84	 	2	0.15	 	0	0	 	1	0.08	 	0	0	 	1	0.08	 	785	59.88	 	2	0.15	 	0	0	 	0	0	 	2	0.15	 	3	0.23	 	2	0.15	 	0	0	 	5	0.38	 	13	0.99	 	3	0.23	 	0	0	 	16	1.22	 	12	0.92	 	0	0	 	0	0	 	12	0.92	 	286	21.82	 	14	1.07	 	0	0	 	0	0	 	1	0.08	 	301	22.96	 	42	3.2	 	6	0.46	 	4	0.31	 	52	3.97	 	105	8.01	 	14	1.07	 	0	0	 	3	0.23	 	122	9.31	 	0	0	 	1	0.08	 	1	0.08	 	1	0.08	 	3	0.23	 	1311	96.54	 	47	3.46	 	1358	1.97
Swan Cottage Homes		                         	10	1.65	 	0	0	 	0	0	 	10	1.65	 	346	57	 	1	0.16	 	1	0.16	 	1	0.16	 	0	0	 	0	0	 	0	0	 	349	57.5	 	1	0.16	 	0	0	 	0	0	 	1	0.16	 	3	0.49	 	1	0.16	 	0	0	 	4	0.66	 	4	0.66	 	0	0	 	0	0	 	4	0.66	 	0	0	 	1	0.16	 	0	0	 	1	0.16	 	192	31.63	 	4	0.66	 	0	0	 	0	0	 	0	0	 	196	32.29	 	7	1.15	 	0	0	 	0	0	 	7	1.15	 	33	5.44	 	2	0.33	 	0	0	 	0	0	 	35	5.77	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	607	89.79	 	69	10.21	 	676	0.98
Victoria Park		                              	26	1.04	 	7	0.28	 	0	0	 	33	1.32	 	908	36.45	 	33	1.32	 	0	0	 	0	0	 	0	0	 	1	0.04	 	5	0.2	 	947	38.02	 	7	0.28	 	1	0.04	 	0	0	 	8	0.32	 	19	0.76	 	3	0.12	 	1	0.04	 	23	0.92	 	16	0.64	 	1	0.04	 	0	0	 	17	0.68	 	21	0.84	 	8	0.32	 	0	0	 	29	1.16	 	900	36.13	 	46	1.85	 	3	0.12	 	13	0.52	 	8	0.32	 	970	38.94	 	119	4.78	 	29	1.16	 	2	0.08	 	150	6.02	 	264	10.6	 	34	1.36	 	0	0	 	9	0.36	 	307	12.32	 	5	0.2	 	0	0	 	1	0.04	 	1	0.04	 	7	0.28	 	2491	95.77	 	110	4.23	 	2601	3.76
Victoria Park Central		                      	27	1.3	 	10	0.48	 	0	0	 	37	1.78	 	716	34.39	 	17	0.82	 	0	0	 	0	0	 	0	0	 	0	0	 	6	0.29	 	739	35.49	 	4	0.19	 	2	0.1	 	0	0	 	6	0.29	 	11	0.53	 	4	0.19	 	0	0	 	15	0.72	 	17	0.82	 	2	0.1	 	1	0.05	 	20	0.96	 	25	1.2	 	4	0.19	 	0	0	 	29	1.39	 	737	35.4	 	22	1.06	 	2	0.1	 	6	0.29	 	5	0.24	 	772	37.08	 	136	6.53	 	47	2.26	 	1	0.05	 	184	8.84	 	210	10.09	 	45	2.16	 	3	0.14	 	11	0.53	 	269	12.92	 	4	0.19	 	3	0.14	 	3	0.14	 	1	0.05	 	11	0.53	 	2082	95.59	 	96	4.41	 	2178	3.15
Victoria Park East		                         	23	1.28	 	2	0.11	 	0	0	 	25	1.39	 	657	36.46	 	12	0.67	 	0	0	 	2	0.11	 	0	0	 	0	0	 	2	0.11	 	673	37.35	 	2	0.11	 	0	0	 	0	0	 	2	0.11	 	9	0.5	 	1	0.06	 	0	0	 	10	0.55	 	15	0.83	 	4	0.22	 	1	0.06	 	20	1.11	 	25	1.39	 	4	0.22	 	0	0	 	29	1.61	 	618	34.3	 	23	1.28	 	0	0	 	3	0.17	 	5	0.28	 	649	36.02	 	111	6.16	 	39	2.16	 	1	0.06	 	151	8.38	 	205	11.38	 	28	1.55	 	1	0.06	 	3	0.17	 	237	13.15	 	4	0.22	 	1	0.06	 	0	0	 	1	0.06	 	6	0.33	 	1802	94.39	 	107	5.61	 	1909	2.76
Wilson		                                     	22	1.03	 	4	0.19	 	0	0	 	26	1.21	 	866	40.37	 	18	0.84	 	0	0	 	0	0	 	1	0.05	 	1	0.05	 	2	0.09	 	888	41.4	 	1	0.05	 	0	0	 	0	0	 	1	0.05	 	39	1.82	 	24	1.12	 	0	0	 	63	2.94	 	16	0.75	 	1	0.05	 	0	0	 	17	0.79	 	23	1.07	 	6	0.28	 	1	0.05	 	30	1.4	 	712	33.19	 	17	0.79	 	0	0	 	3	0.14	 	4	0.19	 	736	34.31	 	73	3.4	 	15	0.7	 	1	0.05	 	89	4.15	 	236	11	 	38	1.77	 	1	0.05	 	9	0.42	 	284	13.24	 	3	0.14	 	1	0.05	 	2	0.09	 	5	0.23	 	11	0.51	 	2145	95.76	 	95	4.24	 	2240	3.24
Yallingup (Swan)		                           	1	1.89	 	0	0	 	0	0	 	1	1.89	 	30	56.6	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	30	56.6	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	11	20.75	 	0	0	 	0	0	 	0	0	 	0	0	 	11	20.75	 	4	7.55	 	1	1.89	 	0	0	 	5	9.43	 	5	9.43	 	1	1.89	 	0	0	 	0	0	 	6	11.32	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	53	98.15	 	1	1.85	 	54	0.08
Special Hospitals		                          	10	1.14	 	0	0	 	0	0	 	10	1.14	 	519	59.38	 	0	0	 	2	0.23	 	0	0	 	0	0	 	0	0	 	0	0	 	521	59.61	 	2	0.23	 	0	0	 	0	0	 	2	0.23	 	2	0.23	 	0	0	 	0	0	 	2	0.23	 	5	0.57	 	0	0	 	0	0	 	5	0.57	 	5	0.57	 	1	0.11	 	0	0	 	6	0.69	 	268	30.66	 	3	0.34	 	0	0	 	0	0	 	0	0	 	271	31.01	 	12	1.37	 	1	0.11	 	0	0	 	13	1.49	 	41	4.69	 	1	0.11	 	1	0.11	 	0	0	 	43	4.92	 	1	0.11	 	0	0	 	0	0	 	0	0	 	1	0.11	 	874	91.9	 	77	8.1	 	951	1.38
Total Ordinary		                             	523	0.95	 	101	0.18	 	7	0.01	 	631	1.15	 	22892	41.68	 	436	0.79	 	25	0.05	 	16	0.03	 	22	0.04	 	13	0.02	 	57	0.1	 	23461	42.72	 	72	0.13	 	6	0.01	 	1	0	 	79	0.14	 	294	0.54	 	96	0.17	 	5	0.01	 	395	0.72	 	441	0.8	 	60	0.11	 	10	0.02	 	511	0.93	 	565	1.03	 	127	0.23	 	5	0.01	 	697	1.27	 	19209	34.98	 	524	0.95	 	31	0.06	 	69	0.13	 	94	0.17	 	19927	36.29	 	2328	4.24	 	610	1.11	 	38	0.07	 	2976	5.42	 	5173	9.42	 	723	1.32	 	18	0.03	 	153	0.28	 	6067	11.05	 	88	0.16	 	25	0.05	 	31	0.06	 	29	0.05	 	173	0.32	 	54917	95.07	 	2849	4.93	 	57766	83.61
ABSENT		                                     	65	1.2	 	14	0.26	 	4	0.07	 	83	1.53	 	2125	39.12	 	43	0.79	 	3	0.06	 	3	0.06	 	4	0.07	 	0	0	 	4	0.07	 	2182	40.17	 	10	0.18	 	0	0	 	1	0.02	 	11	0.2	 	37	0.68	 	9	0.17	 	0	0	 	46	0.85	 	74	1.36	 	10	0.18	 	4	0.07	 	88	1.62	 	56	1.03	 	12	0.22	 	0	0	 	68	1.25	 	1823	33.56	 	50	0.92	 	2	0.04	 	5	0.09	 	12	0.22	 	1892	34.83	 	411	7.57	 	70	1.29	 	6	0.11	 	487	8.97	 	499	9.19	 	45	0.83	 	4	0.07	 	18	0.33	 	566	10.42	 	5	0.09	 	1	0.02	 	2	0.04	 	1	0.02	 	9	0.17	 	5432	97.31	 	150	2.69	 	5582	8.08
POSTAL		                                     	18	0.93	 	6	0.31	 	3	0.16	 	27	1.4	 	860	44.54	 	40	2.07	 	4	0.21	 	0	0	 	1	0.05	 	0	0	 	2	0.1	 	907	46.97	 	2	0.1	 	0	0	 	0	0	 	2	0.1	 	10	0.52	 	5	0.26	 	0	0	 	15	0.78	 	10	0.52	 	1	0.05	 	2	0.1	 	13	0.67	 	24	1.24	 	5	0.26	 	1	0.05	 	30	1.55	 	645	33.4	 	30	1.55	 	1	0.05	 	3	0.16	 	6	0.31	 	685	35.47	 	55	2.85	 	24	1.24	 	2	0.1	 	81	4.19	 	129	6.68	 	32	1.66	 	0	0	 	8	0.41	 	169	8.75	 	1	0.05	 	0	0	 	1	0.05	 	0	0	 	2	0.1	 	1931	97.82	 	43	2.18	 	1974	2.86
PRE_POLL		                                   	34	1.26	 	3	0.11	 	1	0.04	 	38	1.41	 	1223	45.23	 	30	1.11	 	1	0.04	 	1	0.04	 	4	0.15	 	0	0	 	4	0.15	 	1263	46.71	 	4	0.15	 	0	0	 	0	0	 	4	0.15	 	10	0.37	 	6	0.22	 	1	0.04	 	17	0.63	 	28	1.04	 	1	0.04	 	0	0	 	29	1.07	 	18	0.67	 	7	0.26	 	0	0	 	25	0.92	 	840	31.07	 	24	0.89	 	3	0.11	 	4	0.15	 	4	0.15	 	875	32.36	 	122	4.51	 	29	1.07	 	0	0	 	151	5.58	 	245	9.06	 	35	1.29	 	2	0.07	 	10	0.37	 	292	10.8	 	5	0.18	 	0	0	 	5	0.18	 	0	0	 	10	0.37	 	2704	98.4	 	44	1.6	 	2748	3.98
PROVISIONAL		                                	11	1.12	 	3	0.3	 	0	0	 	14	1.42	 	345	35.06	 	9	0.91	 	3	0.3	 	0	0	 	0	0	 	0	0	 	0	0	 	357	36.28	 	2	0.2	 	1	0.1	 	0	0	 	3	0.3	 	1	0.1	 	1	0.1	 	0	0	 	2	0.2	 	7	0.71	 	0	0	 	0	0	 	7	0.71	 	16	1.63	 	0	0	 	0	0	 	16	1.63	 	373	37.91	 	9	0.91	 	0	0	 	0	0	 	1	0.1	 	383	38.92	 	79	8.03	 	9	0.91	 	3	0.3	 	91	9.25	 	91	9.25	 	12	1.22	 	1	0.1	 	4	0.41	 	108	10.98	 	3	0.3	 	0	0	 	0	0	 	0	0	 	3	0.3	 	984	96.85	 	32	3.15	 	1016	1.47
ADJUSTMENT		                                 	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0	
Division Summary		                           	651	0.99	 	127	0.19	 	15	0.02	 	793	1.2	 	27445	41.6	 	558	0.85	 	36	0.05	 	20	0.03	 	31	0.05	 	13	0.02	 	67	0.1	 	28170	42.7	 	90	0.14	 	7	0.01	 	2	0	 	99	0.15	 	352	0.53	 	117	0.18	 	6	0.01	 	475	0.72	 	560	0.85	 	72	0.11	 	16	0.02	 	648	0.98	 	679	1.03	 	151	0.23	 	6	0.01	 	836	1.27	 	22890	34.7	 	637	0.97	 	37	0.06	 	81	0.12	 	117	0.18	 	23762	36.02	 	2995	4.54	 	742	1.12	 	49	0.07	 	3786	5.74	 	6137	9.3	 	847	1.28	 	25	0.04	 	193	0.29	 	7202	10.92	 	102	0.15	 	26	0.04	 	39	0.06	 	30	0.05	 	197	0.3	 	65968	95.49	 	3118	4.51	 	69086	95.34
 																																																																																																																																																										


Tangney (73081)																																																																																																																																																										

	   		 A Australian Women's Party												 B Liberal Party (W.A. Division) Inc.																								C - Unendorsed Group												 D Call to Australia (Fred Nile) Group												 E National Party of Australia (WA) Inc												 F Australians Against Further Immigration												 G Australian Labor Party (Western Australi																		 H The Greens (WA) Inc												 I Australian Democrats															Ungrouped																						
    			TICKET VOTES			TURNBULL			MUDFORD			Group Total			TICKET VOTES			# CRANE			# PANIZZA			# EGGLESTON			HUSTON			SIRNA			THOMPSON			Group Total			TICKET VOTES			DRAKE			ROBINSON			Group Total			TICKET VOTES			JACKSON			LAURIE			Group Total			TICKET VOTES			MCANUFF			ANDERSON			Group Total			TICKET VOTES			HAYE			HAMMOND			Group Total			TICKET VOTES			# MCKIERNAN			# BISHOP			BEAHAN			CRAWFORD			Group Total			TICKET VOTES			CHAMARETTE			CHAPPLE			Group Total			TICKET VOTES			# MURRAY			MILLAR			DE LA HUNTY			Group Total			BRADSHAW			MACKINTOSH			COOPER			WHITE			Ungrouped Total			FORMAL			INFORMAL			TOTAL	
    						Mattie			Kate									Winston			John H			Alan			Michael			Enzo			Clare Helen									Tony			Jean H									Don			Marj									Kevin			Lynley									Richard T			Robert K									Jim			Mark			Michael			Catherine									Christabel			Robin									Andrew J M			Don			Shirley						Craig			Craig Alan			Vin			Ros													
Polling Places			Vote	%		Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%
