State;Division;Ballot Position;Member;Candidate;Party;Gender;Vote;Vote Percent;Swing
VIC;La Trobe;8;#;CHARLES, Bob;LP;M;31456;42.84;-1.62
VIC;La Trobe;9;;WOOLLEY, Graham;ACS;M;186;0.25;0.25
VIC;La Trobe;10;;STENBERG, Andrew;NLP;M;152;0.21;-0.30
VIC;La Trobe;901;;;AGV;;0;0.00;-4.71
VIC;McEwen;1;;MCEWEN, Graeme;ALP;M;30350;40.03;0.93
VIC;McEwen;2;;LACEY, Dennis K;HAN;M;3877;5.11;5.11
VIC;McEwen;3;;CARTER, Sean;DEM;M;3652;4.82;-1.45
VIC;McEwen;4;;BROWN, Susan;NLP;F;186;0.25;-0.15
VIC;McEwen;5;;BOWDEN, Stephen;IND;M;611;0.81;0.81
VIC;McEwen;6;;LAWSON, Pam;GRN;F;2020;2.66;2.66
VIC;McEwen;7;;TREBLE, Vicki;ASP;F;1808;2.38;2.38
VIC;McEwen;8;#;BAILEY, Fran;LP;F;32951;43.46;-2.67
VIC;McEwen;9;;SAVAGE KOOROONYA, Elizabeth;IND;F;363;0.48;0.48
VIC;McEwen;901;;;AGV;;0;0.00;-3.90
VIC;McEwen;903;;;AFI;;0;0.00;-3.06
VIC;McEwen;997;;;OTH;;0;0.00;-1.15
VIC;McMillan;1;;KELLY, Peter M;ASP;M;2954;3.89;3.89
VIC;McMillan;2;;CUNNINGHAM, Barry T;IND;M;3800;5.01;5.01
VIC;McMillan;3;;GEOGHEGAN, Anthony Glenn;IND;M;352;0.46;0.46
VIC;McMillan;4;;JACKSON, Peter;NLP;M;116;0.15;-0.07
VIC;McMillan;5;;MILNE, Colin;UNI;M;247;0.33;0.33
VIC;McMillan;6;;WELLS, Peter;FST;M;2036;2.68;2.68
VIC;McMillan;7;;BROADBENT, Russell Evan;LP;M;29512;38.91;-1.20
VIC;McMillan;8;;ATKIN, Bryan;HAN;M;3963;5.22;5.22
VIC;McMillan;9;;FARRAR, Jenny Maree;GRN;F;1645;2.17;2.17
VIC;McMillan;10;;WALL, David;DEM;M;3228;4.26;-0.81
VIC;McMillan;11;#;ZAHRA, Christian John;ALP;M;27995;36.91;-3.95
VIC;McMillan;902;;;AGV;;0;0.00;-2.67
VIC;McMillan;908;;;CTA;;0;0.00;-1.07
VIC;McMillan;909;;;NP;;0;0.00;-8.15
VIC;McMillan;997;;;OTH;;0;0.00;-1.84
VIC;Mallee;1;#;FORREST, John;NP;M;43132;57.18;-12.27
VIC;Mallee;2;;JOYCE, Tom;DEM;M;3440;4.56;-1.30
VIC;Mallee;3;;CROFT, Bill;HAN;M;9516;12.61;12.61
VIC;Mallee;4;;CUBIT, Lee;CEC;M;600;0.80;0.80
VIC;Mallee;5;;MCKENZIE, Lionel;IND;M;2278;3.02;3.02
VIC;Mallee;6;;ZIGOURAS, John Nicholas;ALP;M;16471;21.83;-1.68
VIC;Mallee;902;;;NLP;;0;0.00;-1.17
VIC;Maribyrnong;1;;GALLAGHER, Paul;CEC;M;1366;1.82;1.82
VIC;Maribyrnong;2;#;SERCOMBE, Bob;ALP;M;48458;64.66;1.96
VIC;Maribyrnong;3;;KALANTZIS, Diana;UNI;F;1203;1.61;1.61
VIC;Maribyrnong;4;;CAMILLERI, Tony;GRN;M;1867;2.49;2.49
VIC;Maribyrnong;5;;TREACY, Paul;NLP;M;273;0.36;-0.30
VIC;Maribyrnong;6;;CHARLTON, Will;LP;M;18305;24.43;-2.90
VIC;Maribyrnong;7;;MARTIN, Helen;DEM;F;3469;4.63;-0.36
VIC;Maribyrnong;997;;;OTH;;0;0.00;-4.32
VIC;Melbourne;1;;MCKENNA, Brent;DEM;M;7122;8.97;0.31
VIC;Melbourne;2;;FERRARI, James Stephen;;M;365;0.46;-0.10
VIC;Melbourne;3;#;TANNER, Lindsay James;ALP;M;45958;57.90;0.17
VIC;Melbourne;4;;NETTELBECK, Paul;LP;M;19289;24.30;0.21
VIC;Melbourne;5;;MAXWELL, Sherridan;UNI;F;1095;1.38;1.38
VIC;Melbourne;6;;CLARKE, Lawrence;NLP;M;176;0.22;-0.22
VIC;Melbourne;7;;HORVAT, Ivan;CEC;M;133;0.17;0.17
VIC;Melbourne;8;;SIBELLE, Maurice;DSL;M;425;0.54;0.54
VIC;Melbourne;9;;TYRRELL, Nolan;GRN;M;4811;6.06;6.06
VIC;Melbourne;907;;;AGV;;0;0.00;-6.64
VIC;Melbourne;997;;;OTH;;0;0.00;-1.86
VIC;Melbourne Ports;1;;HAWLEY, Arthur G L;HAN;M;1380;1.85;1.85
VIC;Melbourne Ports;2;;WOLOWSKI, Diana;UNI;F;1413;1.90;1.90
VIC;Melbourne Ports;3;#;DANBY, Michael;ALP;M;32849;44.10;-2.47
VIC;Melbourne Ports;4;;PETERS, Julie;DEM;F;6099;8.19;1.10
VIC;Melbourne Ports;5;;SNEDDEN, Fiona;LP;F;29037;38.99;-0.74
VIC;Melbourne Ports;6;;HAYNES, Tom;NLP;M;180;0.24;-0.25
VIC;Melbourne Ports;7;;MATHEW, Dinesh;GRN;M;3523;4.73;4.73
VIC;Melbourne Ports;902;;;AFI;;0;0.00;-0.96
VIC;Melbourne Ports;905;;;AGV;;0;0.00;-5.16
VIC;Menzies;1;;WISE, Damian;DEM;M;4395;5.82;-3.02
VIC;Menzies;2;;CASLEY, John;HAN;M;1383;1.83;1.83
VIC;Menzies;3;;RIORDAN, Marcia Jane;IND;F;1060;1.40;1.40
VIC;Menzies;4;;ALLAN, Peter;ALP;M;24812;32.85;-1.02
VIC;Menzies;5;;NITSCHKE, Philip;IND;M;6843;9.06;9.06
VIC;Menzies;6;;BUNN, Mark;NLP;M;240;0.32;-1.46
VIC;Menzies;7;;MORSY, Mohamed Aneis;UNI;M;1383;1.83;1.83
VIC;Menzies;8;#;ANDREWS, Kevin;LP;M;35415;46.89;-8.63
VIC;Murray;1;;WILSON, Geoff;ASP;M;5274;6.80;6.80
VIC;Murray;2;;MULLANE, Eleisha;GRN;F;1243;1.60;1.60
VIC;Murray;3;;STUART, John;ALP;M;16061;20.72;-0.70
VIC;Murray;4;;TEASDALE, Diane;FST;F;955;1.23;1.23
VIC;Murray;5;#;STONE, Sharman Nancy;LP;F;46070;59.43;16.20
VIC;Murray;6;;HELLEMONS, Robert;HAN;M;5259;6.78;6.78
VIC;Murray;7;;MARCUCCI, Nino;IND;M;386;0.50;0.50
VIC;Murray;8;;CADMORE, Ray;DEM;M;2276;2.94;-2.12
VIC;Murray;902;;;NLP;;0;0.00;-0.64
VIC;Murray;904;;;NP;;0;0.00;-29.66
VIC;Scullin;1;;TAHIRI, Hussein;DEM;M;4503;5.83;-2.90
VIC;Scullin;2;;KHEIRALLAH, M;UNI;M;949;1.23;1.23
VIC;Scullin;3;;BROWN, Robert Clive;NLP;M;603;0.78;-0.90
VIC;Scullin;4;;PRATT, Peter Camden;LP;M;18882;24.44;0.17
VIC;Scullin;5;#;JENKINS, Harry;ALP;M;52320;67.72;4.44
VIC;Scullin;903;;;AGV;;0;0.00;-2.04
VIC;Wannon;1;#;HAWKER, David;LP;M;37570;49.07;-8.43
VIC;Wannon;2;;VITUE, Mia;ALP;F;23897;31.21;-2.21
VIC;Wannon;3;;O'BRIEN, Robert;IND;M;1824;2.38;2.38
VIC;Wannon;4;;LINDOP, Maggie;DEM;F;4957;6.47;-2.60
VIC;Wannon;5;;EDGE, Simon;HAN;M;5889;7.69;7.69
VIC;Wannon;6;;MCDONALD, Leigh;ARP;M;2427;3.17;3.17
VIC;Wills;1;#;THOMSON, Kelvin;ALP;M;50507;63.96;13.98
VIC;Wills;2;;CURRY, David John;LP;M;20280;25.68;4.45
VIC;Wills;3;;DELLER, Bill;PLP;M;1875;2.37;2.37
VIC;Wills;4;;STONE, Robert;DEM;M;4507;5.71;2.11
VIC;Wills;5;;ABDEL-FATTAH, Randa;UNI;F;1363;1.73;1.73
VIC;Wills;6;;FOX, Andrew Robert;CEC;M;435;0.55;0.55
VIC;Wills;902;;;NLP;;0;0.00;-0.40
VIC;Wills;997;;;OTH;;0;0.00;-24.78
QLD;Blair;1;;MCKENZIE, Neal;DEM;M;2478;3.64;-2.13
QLD;Blair;2;;WHITE, Brett Ian;NP;M;6989;10.25;-6.91
QLD;Blair;3;;BASSINGTHWAIGHTE, Owen David;CEC;M;199;0.29;0.29
QLD;Blair;4;;CLARKE, Virginia;ALP;F;17239;25.29;-0.18
QLD;Blair;5;;CONNORS, Libby;GRN;F;1230;1.80;-0.43
QLD;Blair;6;;HANSON, Pauline;HAN;F;24516;35.97;35.97
QLD;Blair;7;#;THOMPSON, Cameron;LP;M;14787;21.69;-24.19
QLD;Blair;8;;ROBERTS, Lee;IND;M;556;0.82;0.82
QLD;Blair;9;;SLOAN, Mark;ACS;M;170;0.25;0.25
QLD;Blair;907;;;AWP;;0;0.00;-0.16
QLD;Blair;909;;;AIP;;0;0.00;-0.39
QLD;Blair;910;;;AFI;;0;0.00;-0.17
QLD;Blair;912;;;OAP;;0;0.00;-0.94
QLD;Blair;997;;;OTH;;0;0.00;-1.83
QLD;Bowman;1;;MYATT, Barry Robert;HAN;M;8227;11.06;11.06
QLD;Bowman;2;;VAN ROOYEN, Jenny;DEM;F;4021;5.41;-2.97
QLD;Bowman;3;#;SCIACCA, Con;ALP;M;32606;43.83;1.70
QLD;Bowman;4;;MOORHEAD, Deeane;GRN;F;1606;2.16;-0.34
QLD;Bowman;5;;WEST, Andrea;LP;F;27927;37.54;-8.98
QLD;Bowman;903;;;AIP;;0;0.00;-0.47
QLD;Brisbane;1;;MASON, Brenda;GRN;F;3824;4.76;0.82
QLD;Brisbane;2;;FEROS, Marion;LP;F;30570;38.02;-6.05
QLD;Brisbane;3;;HOLBROOK, Darryl;DEM;M;4878;6.07;-2.77
QLD;Brisbane;4;;SPENDER, Duncan;IND;M;814;1.01;1.01
QLD;Brisbane;5;;TORNATORE, Samuel;HAN;M;3895;4.84;4.84
QLD;Brisbane;6;;MATTHEWS, Graham;DSL;M;778;0.97;0.97
QLD;Brisbane;7;#;BEVIS, Arch;ALP;M;35653;44.34;5.70
QLD;Brisbane;906;;;AWP;;0;0.00;-1.61
QLD;Brisbane;908;;;NLP;;0;0.00;-0.30
QLD;Brisbane;909;;;AIP;;0;0.00;-0.36
QLD;Brisbane;912;;;NP;;0;0.00;-0.48
QLD;Brisbane;913;;;RPA;;0;0.00;-0.02
QLD;Brisbane;997;;;OTH;;0;0.00;-1.75
QLD;Capricornia;1;;FURNESS, Joan;GRN;F;1334;1.78;-0.70
QLD;Capricornia;2;#;LIVERMORE, Kirsten;ALP;F;35229;47.11;6.83
QLD;Capricornia;3;;LAWRENCE, Fay;DEM;F;2255;3.02;-2.27
QLD;Capricornia;4;;MAREK, Paul;NP;M;24197;32.35;3.69
QLD;Capricornia;5;;TIMMS, Len;HAN;M;10393;13.90;13.90
QLD;Capricornia;6;;SCHUBACK, Peter;IND;M;1107;1.48;1.48
QLD;Capricornia;7;;PURVIS, Andrew;CEC;M;271;0.36;0.36
QLD;Capricornia;905;;;LP;;0;0.00;-22.87
QLD;Capricornia;907;;;AIP;;0;0.00;-0.41
QLD;Capricornia;997;;;OTH;;0;0.00;-0.02
QLD;Dawson;1;;EGGERS, Barbara;HAN;F;12350;15.91;15.91
QLD;Dawson;2;;STROPPIANA, Mark;ALP;M;29507;38.02;3.31
QLD;Dawson;3;;PRESTON, Darin;DEM;M;1567;2.02;-1.86
QLD;Dawson;4;#;KELLY, De-Anne;NP;F;32312;41.64;5.49
QLD;Dawson;5;;KING, Helen;GRN;F;1027;1.32;1.32
QLD;Dawson;6;;MCLEAN, Kevin Robert;IND;M;840;1.08;1.08
QLD;Dawson;905;;;LP;;0;0.00;-24.27
QLD;Dawson;906;;;AIP;;0;0.00;-0.31
QLD;Dawson;997;;;OTH;;0;0.00;-0.69
QLD;Dickson;1;;SMITH, Tony;IND;M;6595;8.96;8.96
QLD;Dickson;2;;KELLY, Mark John;IND;M;264;0.36;0.36
QLD;Dickson;3;#;KERNOT, Cheryl;ALP;F;29899;40.60;1.26
QLD;Dickson;4;;CAMFIELD, Bruce;HAN;M;6271;8.52;8.52
QLD;Dickson;5;;PANTANO, Kim;GRN;F;1536;2.09;-0.96
QLD;Dickson;6;;HALLIDAY, Robert John;IND;M;227;0.31;0.31
QLD;Dickson;7;;HENSHAW, Rod;LP;M;25622;34.79;-6.99
QLD;Dickson;8;;MANKTELOW, Lis;DEM;F;3008;4.08;-1.96
QLD;Dickson;9;;DUNNE, Eddie;FLR;M;224;0.30;0.30
QLD;Dickson;905;;;NP;;0;0.00;-6.70
QLD;Dickson;908;;;NLP;;0;0.00;-0.26
QLD;Dickson;909;;;RPA;;0;0.00;-0.20
QLD;Dickson;910;;;AIP;;0;0.00;-0.60
QLD;Dickson;912;;;OAP;;0;0.00;-0.01
QLD;Dickson;997;;;OTH;;0;0.00;-2.03
QLD;Fadden;1;;PITT, Neil;HAN;M;9213;12.79;12.79
QLD;Fadden;2;#;JULL, David;LP;M;34195;47.49;-12.93
QLD;Fadden;3;;SMITH, Mike;ALP;M;22460;31.19;4.94
QLD;Fadden;4;;COTTER, Neil;DEM;M;3248;4.51;-5.30
QLD;Fadden;5;;MCGUIGAN, John;CTA;M;1418;1.97;1.96
QLD;Fadden;6;;SMITH, Fay Mary;GRN;F;1472;2.04;-0.48
QLD;Fadden;906;;;AIP;;0;0.00;-0.90
QLD;Fadden;907;;;NP;;0;0.00;-0.05
QLD;Fadden;909;;;NLP;;0;0.00;-0.02
QLD;Fadden;997;;;OTH;;0;0.00;-0.01
QLD;Fairfax;1;#;SOMLYAY, Alex;LP;M;24709;36.03;-7.83
QLD;Fairfax;2;;ANNING, Fraser;HAN;M;12171;17.75;17.75
QLD;Fairfax;3;;HARPER, Mike;IND;M;921;1.34;1.34
QLD;Fairfax;4;;COOK, Harry;CTA;M;1279;1.86;1.86
QLD;Fairfax;5;;BAKHASH, Peter;GRN;M;2381;3.47;-0.85
QLD;Fairfax;6;;HENDERSON, John;ALP;M;19679;28.69;4.14
QLD;Fairfax;7;;HORSWOOD, Lindsay;NP;M;4692;6.84;-10.23
QLD;Fairfax;8;;RYAN, John Leonard;DEM;M;2754;4.02;-4.14
QLD;Fairfax;906;;;AIP;;0;0.00;-0.66
QLD;Fairfax;907;;;OAP;;0;0.00;-0.53
QLD;Fairfax;997;;;OTH;;0;0.00;-0.85
QLD;Fisher;1;;O'DONNELL, Ray;ALP;M;19205;27.79;4.54
QLD;Fisher;2;;URQUHART, Peter K;CTA;M;1348;1.95;1.95
QLD;Fisher;3;;SHOTTON, Les;GRN;M;1852;2.68;-0.47
QLD;Fisher;4;;JENKINS, Tim;HAN;M;10132;14.66;14.66
QLD;Fisher;5;;HENMAN, Jenny;DEM;F;2697;3.90;-1.79
QLD;Fisher;6;;TAYLOR, Alexander Nicholas;IND;M;396;0.57;0.57
QLD;Fisher;7;;MUMFORD, Trevor;IND;M;289;0.42;0.42
QLD;Fisher;8;#;SLIPPER, Peter;LP;M;33187;48.02;-9.06
QLD;Fisher;905;;;NP;;0;0.00;-8.40
QLD;Fisher;907;;;AWP;;0;0.00;-0.84
QLD;Fisher;909;;;AIP;;0;0.00;-0.27
QLD;Fisher;910;;;AFI;;0;0.00;-0.48
QLD;Fisher;997;;;OTH;;0;0.00;-0.85
QLD;Forde;1;;DEAN, Adrian;HAN;M;11746;17.10;17.10
QLD;Forde;2;;HOPE, Danny;CEC;M;229;0.33;0.33
QLD;Forde;3;;DICKSON, Alan L;DEM;M;3093;4.50;-3.47
QLD;Forde;4;;HABERMANN, Daniel;GRN;M;1546;2.25;-0.15
QLD;Forde;5;;DANIELS, Geoff;FLR;M;286;0.42;0.42
QLD;Forde;6;#;ELSON, Kay;LP;F;29358;42.74;0.29
QLD;Forde;7;;KEECH, Peter;ALP;M;22431;32.66;0.87
QLD;Forde;906;;;NP;;0;0.00;-14.42
QLD;Forde;907;;;AIP;;0;0.00;-0.78
QLD;Forde;909;;;CTA;;0;0.00;-0.00
QLD;Forde;910;;;NLP;;0;0.00;0.00
QLD;Forde;997;;;OTH;;0;0.00;-0.19
QLD;Griffith;1;;MCDOUGALL, Graeme;LP;M;32018;40.26;-3.52
QLD;Griffith;2;;RENTON, Iain Scott;DEM;M;3920;4.93;-1.28
QLD;Griffith;3;;EASTWOOD, Jeni;AWP;F;807;1.01;-0.23
QLD;Griffith;4;;GEORGE, Greg;GRN;M;2108;2.65;0.08
QLD;Griffith;5;#;RUDD, Kevin;ALP;M;35121;44.17;2.82
QLD;Griffith;6;;JORGENSEN, Neil;HAN;M;5546;6.97;6.97
QLD;Griffith;905;;;NP;;0;0.00;-3.71
QLD;Griffith;909;;;AIP;;0;0.00;-0.23
QLD;Griffith;997;;;OTH;;0;0.00;-0.92
QLD;Groom;1;;BROWN, Geoff;ALP;M;18787;25.23;3.11
QLD;Groom;2;;MAYNE, Cynthia;IND;F;1629;2.19;2.19
QLD;Groom;3;;BAYNES, Avril;HAN;F;13382;17.97;17.97
QLD;Groom;4;;HARRY, Paul;CTA;M;1409;1.89;1.89
QLD;Groom;5;;POLSON, Glenn Alexander;DEM;M;1993;2.68;-2.99
QLD;Groom;6;;GREEN, Bruce;NP;M;11335;15.22;8.02
QLD;Groom;7;;MOLES, Sarah;GRN;F;1307;1.75;-0.38
QLD;Groom;8;#;MACFARLANE, Ian;LP;M;24631;33.07;-24.99
QLD;Groom;904;;;OAP;;0;0.00;-1.87
QLD;Groom;907;;;AIP;;0;0.00;-0.91
QLD;Groom;997;;;OTH;;0;0.00;-2.04
QLD;Herbert;1;;SMITH, Rebecca Ann;GRN;F;1747;2.27;2.27
QLD;Herbert;2;;LINDSAY, Eamon John;ALP;M;28588;37.19;0.64
QLD;Herbert;3;;SWAIN, Mark;HAN;M;10991;14.30;14.30
QLD;Herbert;4;;WOODBRIDGE, Pauline;AWP;F;619;0.81;-0.93
QLD;Herbert;5;;SMITH, Althea;DEM;F;1979;2.57;-3.37
QLD;Herbert;6;;EDMISTON, John Anthony;CTA;M;948;1.23;1.23
QLD;Herbert;7;;BRADLEY, Bob;IND;M;503;0.65;0.65
QLD;Herbert;8;#;LINDSAY, Peter;LP;M;30683;39.91;1.28
QLD;Herbert;9;;STELEY, Elaine;IND;F;816;1.06;1.06
QLD;Herbert;904;;;NP;;0;0.00;-15.31
QLD;Herbert;909;;;AIP;;0;0.00;-0.01
QLD;Herbert;997;;;OTH;;0;0.00;-1.82
QLD;Hinkler;1;#;NEVILLE, Paul;NP;M;26471;36.58;-16.07
QLD;Hinkler;2;;DORRON, Cheryl;ALP;F;29021;40.11;1.86
QLD;Hinkler;3;;PEARCE, Ray;GRN;M;1139;1.57;1.54
QLD;Hinkler;4;;RINGUET, Marcus;HAN;M;13739;18.99;18.99
QLD;Hinkler;5;;HALL, Lance;DEM;M;1677;2.32;-2.84
QLD;Hinkler;6;;ROLLS, Cindy;CEC;F;309;0.43;0.43
QLD;Hinkler;903;;;AIP;;0;0.00;-0.99
QLD;Hinkler;907;;;LP;;0;0.00;-0.61
QLD;Hinkler;997;;;OTH;;0;0.00;-2.30
QLD;Kennedy;1;;POHLMANN, Greg;IND;M;2219;2.94;2.94
QLD;Kennedy;2;;THEODORE, Steve;IND;M;476;0.63;0.63
QLD;Kennedy;3;;HARRIS, Judy;CEC;F;255;0.34;0.34
QLD;Kennedy;4;;DALTON, Jayson;HAN;M;14240;18.84;18.84
QLD;Kennedy;5;;PARKER, Ken;GRN;M;1033;1.37;-1.01
QLD;Kennedy;6;;ISHERWOOD, Alan;DEM;M;1907;2.52;-4.05
QLD;Kennedy;7;;STARK, Kenneth;ALP;M;22110;29.25;-0.23
QLD;Kennedy;8;#;KATTER, Bob;NP;M;33355;44.12;-12.56
QLD;Kennedy;906;;;AIP;;0;0.00;-1.44
QLD;Kennedy;907;;;LP;;0;0.00;-3.25
QLD;Kennedy;908;;;AWP;;0;0.00;-0.05
QLD;Kennedy;911;;;NLP;;0;0.00;-0.02
QLD;Kennedy;997;;;OTH;;0;0.00;-0.13
QLD;Leichhardt;1;;SALIER, Harold;DEM;M;2243;3.15;-1.64
QLD;Leichhardt;2;#;ENTSCH, Warren;LP;M;29550;41.45;9.36
QLD;Leichhardt;3;;KENYON, Rob;IND;M;267;0.37;0.37
QLD;Leichhardt;4;;ALBERTS, Trudy H;IND;F;218;0.31;0.31
QLD;Leichhardt;5;;DIMITRIOU, Steve;IND;M;522;0.73;-0.44
QLD;Leichhardt;6;;LEWIS, Chris;ALP;M;26361;36.98;-1.48
QLD;Leichhardt;7;;HUDSON, Beth;HAN;F;9904;13.89;13.89
QLD;Leichhardt;8;;NOWAKOWSKI, Steven;GRN;M;2056;2.88;-0.00
QLD;Leichhardt;9;;PUGH, Rata Hami;IND;M;173;0.24;0.24
QLD;Leichhardt;904;;;NP;;0;0.00;-19.59
QLD;Leichhardt;907;;;NLP;;0;0.00;-0.49
QLD;Leichhardt;909;;;AIP;;0;0.00;-0.54
QLD;Lilley;1;;BRAY, Warren;HAN;M;6702;8.50;8.50
QLD;Lilley;2;;MEEHAN, Sue;GRN;F;1785;2.26;-0.57
QLD;Lilley;3;;FRASER, Kirsty;DEM;F;3863;4.90;-1.72
QLD;Lilley;4;;GRACE, Elizabeth;LP;F;30185;38.28;-7.83
QLD;Lilley;5;#;SWAN, Wayne;ALP;M;35617;45.16;2.02
QLD;Lilley;6;;O'KEEFFE, Gerard;CTA;M;711;0.90;0.90
QLD;Lilley;906;;;AIP;;0;0.00;-0.27
QLD;Lilley;909;;;AWP;;0;0.00;-0.01
QLD;Lilley;910;;;NLP;;0;0.00;-0.00
QLD;Lilley;997;;;OTH;;0;0.00;-1.01
QLD;Longman;1;;LANGFORD, John;GRN;M;2206;3.16;-0.11
QLD;Longman;2;;BARNES, Paul;DEM;M;3477;4.98;-2.53
QLD;Longman;3;#;BROUGH, Mal;LP;M;27161;38.93;-1.27
QLD;Longman;4;;BURGETT, Ian;ALP;M;24254;34.77;2.62
QLD;Longman;5;;BADKE, Gavin Sean;HAN;M;12663;18.15;18.15
QLD;Longman;904;;;OAP;;0;0.00;-0.37
QLD;Longman;906;;;NP;;0;0.00;-14.20
QLD;Longman;909;;;AIP;;0;0.00;-0.23
QLD;Longman;915;;;AWP;;0;0.00;-0.29
QLD;Longman;916;;;AFI;;0;0.00;-0.16
QLD;Longman;997;;;OTH;;0;0.00;-1.61
QLD;McPherson;1;;POOLE, Robert;ALP;M;24441;33.12;6.96
QLD;McPherson;2;#;MAY, Margaret;LP;F;33329;45.17;-16.39
QLD;McPherson;3;;PALMER, John;GRN;M;2390;3.24;-1.25
QLD;McPherson;4;;GRIMSEY, Lynne;DEM;F;2826;3.83;-2.61
QLD;McPherson;5;;MURPHY, Peter W;HAN;M;7065;9.58;9.58
QLD;McPherson;6;;SHEPHERD, Ted;NP;M;3190;4.32;4.30
QLD;McPherson;7;;GOODWIN, Kevin Patrick;IND;M;544;0.74;-0.18
QLD;McPherson;907;;;AIP;;0;0.00;-0.41
QLD;Maranoa;1;;CADZOW, Robyn;HAN;F;16892;22.40;22.40
QLD;Maranoa;2;;POMMER, Elizabeth;ALP;F;18936;25.11;1.14
QLD;Maranoa;3;;OLSEN, Kim;GRN;M;1066;1.41;1.29
QLD;Maranoa;4;;GLEESON, Regina Evelyn;DEM;F;2114;2.80;-3.16
QLD;Maranoa;5;#;SCOTT, Bruce;NP;M;34075;45.19;-21.48
QLD;Maranoa;6;;MILLER, Peter Stanley;CEC;M;243;0.32;0.32
QLD;Maranoa;7;;WHEELDON, Lorraine;IND;F;2076;2.75;2.75
QLD;Maranoa;905;;;AIP;;0;0.00;-2.35
QLD;Maranoa;906;;;LP;;0;0.00;-0.92
QLD;Moncrieff;1;;BENNETT, Anne;ALP;F;21055;29.11;6.43
QLD;Moncrieff;2;;FENTON, Warren;HAN;M;7357;10.17;10.17
QLD;Moncrieff;3;;O'BRIEN, Colin;DEM;M;2610;3.61;-1.57
QLD;Moncrieff;4;#;SULLIVAN, Kathy Martin;LP;F;37527;51.88;-13.10
QLD;Moncrieff;5;;FALCKE, Julie;CTA;F;1615;2.23;1.54
QLD;Moncrieff;6;;SPAIN, Sally;GRN;F;2175;3.01;-1.77
QLD;Moncrieff;907;;;AIP;;0;0.00;-0.49
QLD;Moncrieff;908;;;NLP;;0;0.00;-0.45
QLD;Moncrieff;911;;;NP;;0;0.00;-0.01
QLD;Moncrieff;997;;;OTH;;0;0.00;-0.74
QLD;Moreton;1;;TAYLOR, Lenore;GRN;F;2627;3.36;0.08
QLD;Moreton;2;#;HARDGRAVE, Gary;LP;M;33724;43.12;-7.76
QLD;Moreton;3;;VOTE, Jim;CTA;M;959;1.23;1.23
QLD;Moreton;4;;BROOKES, Kathleen;ALP;F;31227;39.93;3.99
QLD;Moreton;5;;LEE, Anthony;DEM;M;4046;5.17;-1.71
QLD;Moreton;6;;STEWART, Vanessa;HAN;F;5626;7.19;7.19
QLD;Moreton;903;;;AFI;;0;0.00;-0.83
QLD;Moreton;907;;;NLP;;0;0.00;-0.21
QLD;Moreton;910;;;AIP;;0;0.00;-0.28
QLD;Moreton;997;;;OTH;;0;0.00;-1.70
QLD;Oxley;1;;TRENCHER, Simon;FLR;M;689;0.96;0.96
QLD;Oxley;2;;SCOTT, Anne;IND;F;3053;4.26;4.26
QLD;Oxley;3;;FORBES, Maria;LP;F;17538;24.48;-18.96
QLD;Oxley;4;;KUNZELMANN, Kate;DEM;F;2773;3.87;-2.75
QLD;Oxley;5;;HUGHES, Colene Mae;HAN;F;12653;17.66;17.66
QLD;Oxley;6;;RULE, Dele;IND;F;614;0.86;0.86
QLD;Oxley;7;;MCKEON, John;GRN;M;1200;1.68;-0.97
QLD;Oxley;8;#;RIPOLL, Bernie;ALP;M;32770;45.75;1.80
QLD;Oxley;9;;NGUYEN, Xuan Thu;IND;M;338;0.47;0.47
QLD;Oxley;908;;;AIP;;0;0.00;-0.96
QLD;Oxley;911;;;NLP;;0;0.00;0.00
QLD;Oxley;997;;;OTH;;0;0.00;-2.38
QLD;Petrie;1;;BOWER, Raymond;HAN;M;8637;11.09;11.09
QLD;Petrie;2;;STOWELL, Pamela;DEM;F;3962;5.09;-1.42
QLD;Petrie;3;#;GAMBARO, Teresa;LP;F;32994;42.37;-9.19
QLD;Petrie;4;;BURGOYNE, Peter;GRN;M;1395;1.79;-0.80
QLD;Petrie;5;;HUME, Rosemary;ALP;F;30882;39.66;3.60
QLD;Petrie;909;;;AIP;;0;0.00;-0.33
QLD;Petrie;912;;;AWP;;0;0.00;-0.03
QLD;Petrie;913;;;NLP;;0;0.00;-0.02
QLD;Petrie;916;;;NP;;0;0.00;-0.21
QLD;Petrie;917;;;RPA;;0;0.00;-0.01
QLD;Petrie;997;;;OTH;;0;0.00;-2.69
QLD;Rankin;1;;HAGE, Ann;CTA;F;1556;2.24;2.24
QLD;Rankin;2;;NORTON, Brian;IND;M;456;0.66;0.66
QLD;Rankin;3;;BARNES, Lorraine;IND;F;456;0.66;0.66
QLD;Rankin;4;#;EMERSON, Craig;ALP;M;32924;47.48;4.91
QLD;Rankin;5;;FROOD, Ron;HAN;M;8749;12.62;12.62
QLD;Rankin;6;;BUI, Cuong;LP;M;20736;29.91;-12.67
QLD;Rankin;7;;HERNANDEZ, Robert;DEM;M;2923;4.22;-4.37
QLD;Rankin;8;;VAN TINTEREN, Sara;GRN;F;1536;2.22;-0.74
QLD;Rankin;907;;;AIP;;0;0.00;-1.17
QLD;Rankin;909;;;AFI;;0;0.00;-0.15
QLD;Rankin;911;;;NLP;;0;0.00;-0.02
QLD;Rankin;913;;;NP;;0;0.00;-0.96
QLD;Rankin;997;;;OTH;;0;0.00;-1.00
