	   		 A Pauline Hanson's One Nation															 B Australian Shooters Party												 C National Party of Australia (WA) Inc												 D Natural Law Party												 E Liberal Party (W.A. Division) Inc.																		 F Taxi Operators Political Service (Oceania)												 G Unity - Say No To Hanson															 H Abolish Child Support/Family Court Party												 I Citizens Electoral Council of Australia												 J Australian Labor Party (Western Australian Branch)																								 K Democratic Socialist Electoral League												 L Christian Democratic Party (Fred Nile Group)												 M The Greens (WA) Inc															 N - Unendorsed Group 												 O - Unendorsed Group 												 P Australian Democrats															 Q Republican Party of Australia												Ungrouped													
    			TICKET VOTES			FISCHER			TINCKNELL			SUTER			Group Total			TICKET VOTES			MOTTERAM			TAYLOR			Group Total			TICKET VOTES			MORGAN			MASLEN			Group Total			TICKET VOTES			KAILIS			D'CRUZ			Group Total			TICKET VOTES			# ELLISON			# CAMPBELL			# KNOWLES			IVANKOVIC			Group Total			TICKET VOTES			BATESON			FINNEY			Group Total			TICKET VOTES			WILKES			LEUNG			CAREY			Group Total			TICKET VOTES			GRIFFIN			JOHNSON			Group Total			TICKET VOTES			DRAKE			ROBINSON			Group Total			TICKET VOTES			# COOK			# EVANS			GRIFFITHS			ELLERY			ANDERSON			FOO			Group Total			TICKET VOTES			STEPHEN			JORQUERA			Group Total			TICKET VOTES			MOSELEY			JOHNSON			Group Total			TICKET VOTES			MARGETTS			DAVIES			XAMON			Group Total			TICKET VOTES			HOBBS			BESSANT			Group Total			TICKET VOTES			TORR			PRATT			Group Total			TICKET VOTES			# GREIG			CRABBE			CLIFFORD			Group Total			TICKET VOTES			O'DONNELL			MCNALLY			Group Total			GARCIA			Ungrouped Total			FORMAL			INFORMAL			TOTAL	
    						John			Colin			Martin									Raymond William			Ken									Beryle			Dudley									George			Cathryn									Christopher			Ian Gordon			Sue			Ivan									Alan			Rick									Ted			Mai-Yie			Michael John									Brendan			Sam									Tony			Jean									Peter			Chris			Rhonda			Sue			Lois			Chilip									Sarah			Roberto									Justin			Peter									Dee			Kayt			Alison									Kate			Morris									Joan			C Roger									Brian			Stephen G			Margot									Michael			Kerry						Rod													
Polling Places			Vote	%		Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%
Sorrento Beach (Moore)		                     	58	5.33	  	11	1.01	  	0	0	  	0	0	  	69	6.34	  	0	0	  	1	0.09	  	0	0	  	1	0.09	  	1	0.09	  	0	0	  	0	0	  	1	0.09	  	1	0.09	  	0	0	  	0	0	  	1	0.09	  	629	57.81	  	11	1.01	  	1	0.09	  	1	0.09	  	0	0	  	642	59.01	  	0	0	  	0	0	  	0	0	  	0	0	  	2	0.18	  	0	0	  	1	0.09	  	0	0	  	3	0.28	  	2	0.18	  	0	0	  	0	0	  	2	0.18	  	0	0	  	0	0	  	0	0	  	0	0	  	192	17.65	  	9	0.83	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	201	18.47	  	3	0.28	  	0	0	  	0	0	  	3	0.28	  	4	0.37	  	2	0.18	  	0	0	  	6	0.55	  	36	3.31	  	17	1.56	  	0	0	  	0	0	  	53	4.87	  	0	0	  	3	0.28	  	0	0	  	3	0.28	  	0	0	  	1	0.09	  	0	0	  	1	0.09	  	84	7.72	  	13	1.19	  	1	0.09	  	0	0	  	98	9.01	  	3	0.28	  	1	0.09	  	0	0	  	4	0.37	  	0	0	  	0	0	  	1088	97.58	  	27	2.42	  	1115	1.5
Two Rocks		                                  	154	17.42	  	11	1.24	  	0	0	  	0	0	  	165	18.67	  	1	0.11	  	1	0.11	  	0	0	  	2	0.23	  	2	0.23	  	0	0	  	0	0	  	2	0.23	  	0	0	  	1	0.11	  	0	0	  	1	0.11	  	315	35.63	  	8	0.9	  	1	0.11	  	0	0	  	0	0	  	324	36.65	  	0	0	  	0	0	  	0	0	  	0	0	  	2	0.23	  	0	0	  	0	0	  	0	0	  	2	0.23	  	1	0.11	  	1	0.11	  	0	0	  	2	0.23	  	0	0	  	0	0	  	0	0	  	0	0	  	269	30.43	  	9	1.02	  	2	0.23	  	0	0	  	0	0	  	0	0	  	0	0	  	280	31.67	  	6	0.68	  	0	0	  	0	0	  	6	0.68	  	1	0.11	  	0	0	  	0	0	  	1	0.11	  	34	3.85	  	3	0.34	  	0	0	  	1	0.11	  	38	4.3	  	3	0.34	  	0	0	  	0	0	  	3	0.34	  	2	0.23	  	1	0.11	  	0	0	  	3	0.34	  	47	5.32	  	4	0.45	  	0	0	  	3	0.34	  	54	6.11	  	1	0.11	  	0	0	  	0	0	  	1	0.11	  	0	0	  	0	0	  	884	97.25	  	25	2.75	  	909	1.22
Wanneroo (Moore)		                           	91	9.5	  	7	0.73	  	0	0	  	0	0	  	98	10.23	  	7	0.73	  	1	0.1	  	0	0	  	8	0.84	  	3	0.31	  	1	0.1	  	0	0	  	4	0.42	  	3	0.31	  	0	0	  	0	0	  	3	0.31	  	406	42.38	  	3	0.31	  	1	0.1	  	1	0.1	  	1	0.1	  	412	43.01	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	1	0.1	  	0	0	  	0	0	  	1	0.1	  	0	0	  	0	0	  	0	0	  	0	0	  	290	30.27	  	7	0.73	  	1	0.1	  	1	0.1	  	0	0	  	0	0	  	0	0	  	299	31.21	  	2	0.21	  	1	0.1	  	0	0	  	3	0.31	  	8	0.84	  	1	0.1	  	0	0	  	9	0.94	  	44	4.59	  	5	0.52	  	0	0	  	0	0	  	49	5.11	  	1	0.1	  	0	0	  	0	0	  	1	0.1	  	0	0	  	0	0	  	0	0	  	0	0	  	62	6.47	  	8	0.84	  	0	0	  	1	0.1	  	71	7.41	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	958	97.76	  	22	2.24	  	980	1.32
Wanneroo East (Moore)		                      	23	10.65	  	0	0	  	0	0	  	0	0	  	23	10.65	  	3	1.39	  	1	0.46	  	0	0	  	4	1.85	  	1	0.46	  	0	0	  	0	0	  	1	0.46	  	1	0.46	  	0	0	  	0	0	  	1	0.46	  	87	40.28	  	3	1.39	  	1	0.46	  	3	1.39	  	1	0.46	  	95	43.98	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	1	0.46	  	0	0	  	0	0	  	1	0.46	  	0	0	  	0	0	  	0	0	  	0	0	  	71	32.87	  	1	0.46	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	72	33.33	  	0	0	  	0	0	  	0	0	  	0	0	  	2	0.93	  	0	0	  	0	0	  	2	0.93	  	12	5.56	  	0	0	  	0	0	  	0	0	  	12	5.56	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	5	2.31	  	0	0	  	0	0	  	0	0	  	5	2.31	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	216	99.54	  	1	0.46	  	217	0.29
Yanchep		                                    	144	14.01	  	13	1.26	  	1	0.1	  	0	0	  	158	15.37	  	2	0.19	  	1	0.1	  	0	0	  	3	0.29	  	4	0.39	  	0	0	  	0	0	  	4	0.39	  	0	0	  	0	0	  	0	0	  	0	0	  	337	32.78	  	10	0.97	  	3	0.29	  	1	0.1	  	0	0	  	351	34.14	  	0	0	  	0	0	  	0	0	  	0	0	  	1	0.1	  	0	0	  	0	0	  	0	0	  	1	0.1	  	2	0.19	  	0	0	  	0	0	  	2	0.19	  	0	0	  	0	0	  	0	0	  	0	0	  	338	32.88	  	2	0.19	  	0	0	  	0	0	  	0	0	  	0	0	  	1	0.1	  	341	33.17	  	13	1.26	  	0	0	  	0	0	  	13	1.26	  	3	0.29	  	1	0.1	  	0	0	  	4	0.39	  	59	5.74	  	11	1.07	  	0	0	  	0	0	  	70	6.81	  	0	0	  	1	0.1	  	0	0	  	1	0.1	  	1	0.1	  	0	0	  	0	0	  	1	0.1	  	72	7	  	3	0.29	  	0	0	  	1	0.1	  	76	7.39	  	2	0.19	  	0	0	  	0	0	  	2	0.19	  	1	0.1	  	1	0.1	  	1028	97.63	  	25	2.37	  	1053	1.41
Special Hospitals		                          	12	7.41	  	0	0	  	0	0	  	0	0	  	12	7.41	  	2	1.23	  	0	0	  	0	0	  	2	1.23	  	3	1.85	  	0	0	  	0	0	  	3	1.85	  	0	0	  	0	0	  	0	0	  	0	0	  	81	50	  	0	0	  	0	0	  	0	0	  	0	0	  	81	50	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	1	0.62	  	0	0	  	0	0	  	1	0.62	  	54	33.33	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	54	33.33	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	4	2.47	  	1	0.62	  	0	0	  	0	0	  	5	3.09	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	4	2.47	  	0	0	  	0	0	  	0	0	  	4	2.47	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	162	97.01	  	5	2.99	  	167	0.22
Total Ordinary		                             	5109	8.18	  	514	0.82	  	15	0.02	  	11	0.02	  	5649	9.04	  	140	0.22	  	28	0.04	  	1	0	  	169	0.27	  	155	0.25	  	16	0.03	  	4	0.01	  	175	0.28	  	93	0.15	  	13	0.02	  	0	0	  	106	0.17	  	25168	40.29	  	460	0.74	  	40	0.06	  	65	0.1	  	10	0.02	  	25743	41.21	  	17	0.03	  	3	0	  	0	0	  	20	0.03	  	75	0.12	  	14	0.02	  	2	0	  	0	0	  	91	0.15	  	69	0.11	  	18	0.03	  	0	0	  	87	0.14	  	56	0.09	  	3	0	  	0	0	  	59	0.09	  	20323	32.53	  	496	0.79	  	26	0.04	  	30	0.05	  	18	0.03	  	9	0.01	  	16	0.03	  	20918	33.48	  	334	0.53	  	14	0.02	  	2	0	  	350	0.56	  	319	0.51	  	77	0.12	  	5	0.01	  	401	0.64	  	3031	4.85	  	502	0.8	  	5	0.01	  	5	0.01	  	3543	5.67	  	112	0.18	  	20	0.03	  	0	0	  	132	0.21	  	50	0.08	  	42	0.07	  	5	0.01	  	97	0.16	  	4216	6.75	  	528	0.85	  	15	0.02	  	70	0.11	  	4829	7.73	  	65	0.1	  	11	0.02	  	0	0	  	76	0.12	  	25	0.04	  	25	0.04	  	62470	98.07	  	1232	1.93	  	63702	85.52
ABSENT		                                     	369	7.66	  	40	0.83	  	2	0.04	  	0	0	  	411	8.53	  	19	0.39	  	3	0.06	  	0	0	  	22	0.46	  	18	0.37	  	3	0.06	  	0	0	  	21	0.44	  	11	0.23	  	1	0.02	  	0	0	  	12	0.25	  	2034	42.21	  	38	0.79	  	8	0.17	  	13	0.27	  	0	0	  	2093	43.43	  	1	0.02	  	1	0.02	  	1	0.02	  	3	0.06	  	7	0.15	  	0	0	  	0	0	  	0	0	  	7	0.15	  	11	0.23	  	2	0.04	  	0	0	  	13	0.27	  	4	0.08	  	1	0.02	  	0	0	  	5	0.1	  	1392	28.89	  	41	0.85	  	4	0.08	  	5	0.1	  	2	0.04	  	1	0.02	  	0	0	  	1445	29.99	  	23	0.48	  	1	0.02	  	0	0	  	24	0.5	  	29	0.6	  	5	0.1	  	0	0	  	34	0.71	  	306	6.35	  	45	0.93	  	0	0	  	2	0.04	  	353	7.33	  	10	0.21	  	2	0.04	  	0	0	  	12	0.25	  	2	0.04	  	1	0.02	  	0	0	  	3	0.06	  	295	6.12	  	50	1.04	  	1	0.02	  	4	0.08	  	350	7.26	  	6	0.12	  	0	0	  	1	0.02	  	7	0.15	  	4	0.08	  	4	0.08	  	4819	98.71	  	63	1.29	  	4882	6.55
POSTAL		                                     	193	11.47	  	31	1.84	  	5	0.3	  	2	0.12	  	231	13.73	  	8	0.48	  	2	0.12	  	0	0	  	10	0.59	  	5	0.3	  	1	0.06	  	0	0	  	6	0.36	  	2	0.12	  	0	0	  	0	0	  	2	0.12	  	716	42.54	  	20	1.19	  	2	0.12	  	3	0.18	  	2	0.12	  	743	44.15	  	1	0.06	  	1	0.06	  	0	0	  	2	0.12	  	0	0	  	1	0.06	  	0	0	  	0	0	  	1	0.06	  	3	0.18	  	1	0.06	  	0	0	  	4	0.24	  	0	0	  	0	0	  	0	0	  	0	0	  	449	26.68	  	20	1.19	  	2	0.12	  	0	0	  	0	0	  	0	0	  	0	0	  	471	27.99	  	4	0.24	  	0	0	  	0	0	  	4	0.24	  	14	0.83	  	5	0.3	  	0	0	  	19	1.13	  	62	3.68	  	11	0.65	  	0	0	  	0	0	  	73	4.34	  	0	0	  	0	0	  	0	0	  	0	0	  	4	0.24	  	0	0	  	0	0	  	4	0.24	  	90	5.35	  	11	0.65	  	0	0	  	3	0.18	  	104	6.18	  	6	0.36	  	1	0.06	  	1	0.06	  	8	0.48	  	1	0.06	  	1	0.06	  	1683	99.41	  	10	0.59	  	1693	2.27
PRE_POLL		                                   	310	8.73	  	33	0.93	  	1	0.03	  	0	0	  	344	9.69	  	16	0.45	  	3	0.08	  	0	0	  	19	0.54	  	17	0.48	  	2	0.06	  	0	0	  	19	0.54	  	7	0.2	  	0	0	  	0	0	  	7	0.2	  	1526	43	  	37	1.04	  	2	0.06	  	7	0.2	  	3	0.08	  	1575	44.38	  	0	0	  	0	0	  	0	0	  	0	0	  	3	0.08	  	2	0.06	  	0	0	  	0	0	  	5	0.14	  	3	0.08	  	3	0.08	  	0	0	  	6	0.17	  	2	0.06	  	0	0	  	0	0	  	2	0.06	  	1056	29.75	  	26	0.73	  	2	0.06	  	1	0.03	  	1	0.03	  	1	0.03	  	4	0.11	  	1091	30.74	  	18	0.51	  	0	0	  	0	0	  	18	0.51	  	35	0.99	  	4	0.11	  	0	0	  	39	1.1	  	155	4.37	  	18	0.51	  	0	0	  	1	0.03	  	174	4.9	  	4	0.11	  	1	0.03	  	0	0	  	5	0.14	  	4	0.11	  	1	0.03	  	0	0	  	5	0.14	  	200	5.64	  	18	0.51	  	0	0	  	8	0.23	  	226	6.37	  	11	0.31	  	0	0	  	0	0	  	11	0.31	  	3	0.08	  	3	0.08	  	3549	99.36	  	23	0.64	  	3572	4.8
PROVISIONAL		                                	63	10.1	  	3	0.48	  	0	0	  	0	0	  	66	10.58	  	4	0.64	  	0	0	  	0	0	  	4	0.64	  	4	0.64	  	0	0	  	0	0	  	4	0.64	  	2	0.32	  	0	0	  	0	0	  	2	0.32	  	227	36.38	  	3	0.48	  	1	0.16	  	0	0	  	0	0	  	231	37.02	  	0	0	  	0	0	  	0	0	  	0	0	  	2	0.32	  	0	0	  	0	0	  	0	0	  	2	0.32	  	6	0.96	  	1	0.16	  	0	0	  	7	1.12	  	0	0	  	0	0	  	0	0	  	0	0	  	227	36.38	  	4	0.64	  	0	0	  	0	0	  	1	0.16	  	1	0.16	  	0	0	  	233	37.34	  	1	0.16	  	0	0	  	0	0	  	1	0.16	  	0	0	  	0	0	  	0	0	  	0	0	  	46	7.37	  	4	0.64	  	0	0	  	0	0	  	50	8.01	  	2	0.32	  	0	0	  	0	0	  	2	0.32	  	0	0	  	0	0	  	0	0	  	0	0	  	19	3.04	  	2	0.32	  	0	0	  	0	0	  	21	3.37	  	1	0.16	  	0	0	  	0	0	  	1	0.16	  	0	0	  	0	0	  	624	97.65	  	15	2.35	  	639	0.86
Division Summary		                           	6044	8.26	  	621	0.85	  	23	0.03	  	13	0.02	  	6701	9.16	  	187	0.26	  	36	0.05	  	1	0	  	224	0.31	  	199	0.27	  	22	0.03	  	4	0.01	  	225	0.31	  	115	0.16	  	14	0.02	  	0	0	  	129	0.18	  	29671	40.56	  	558	0.76	  	53	0.07	  	88	0.12	  	15	0.02	  	30385	41.54	  	19	0.03	  	5	0.01	  	1	0	  	25	0.03	  	87	0.12	  	17	0.02	  	2	0	  	0	0	  	106	0.14	  	92	0.13	  	25	0.03	  	0	0	  	117	0.16	  	62	0.08	  	4	0.01	  	0	0	  	66	0.09	  	23447	32.06	  	587	0.8	  	34	0.05	  	36	0.05	  	22	0.03	  	12	0.02	  	20	0.03	  	24158	33.03	  	380	0.52	  	15	0.02	  	2	0	  	397	0.54	  	397	0.54	  	91	0.12	  	5	0.01	  	493	0.67	  	3600	4.92	  	580	0.79	  	5	0.01	  	8	0.01	  	4193	5.73	  	128	0.17	  	23	0.03	  	0	0	  	151	0.21	  	60	0.08	  	44	0.06	  	5	0.01	  	109	0.15	  	4820	6.59	  	609	0.83	  	16	0.02	  	85	0.12	  	5530	7.56	  	89	0.12	  	12	0.02	  	2	0	  	103	0.14	  	33	0.05	  	33	0.05	  	73145	98.2	  	1343	1.8	  	74488	96.02

 																																																																																																																																																																																																																																																										

O'Connor (83913)																																																																																																																																																																																																																																																										

	   		 A Pauline Hanson's One Nation															 B Australian Shooters Party												 C National Party of Australia (WA) Inc												 D Natural Law Party												 E Liberal Party (W.A. Division) Inc.																		 F Taxi Operators Political Service (Oceania)												 G Unity - Say No To Hanson															 H Abolish Child Support/Family Court Party												 I Citizens Electoral Council of Australia												 J Australian Labor Party (Western Australian Branch)																								 K Democratic Socialist Electoral League												 L Christian Democratic Party (Fred Nile Group)												 M The Greens (WA) Inc															 N - Unendorsed Group 												  O - Unendorsed Group  												 P Australian Democrats															 Q Republican Party of Australia												Ungrouped													
    			TICKET VOTES			FISCHER			TINCKNELL			SUTER			Group Total			TICKET VOTES			MOTTERAM			TAYLOR			Group Total			TICKET VOTES			MORGAN			MASLEN			Group Total			TICKET VOTES			KAILIS			D'CRUZ			Group Total			TICKET VOTES			# ELLISON			# CAMPBELL			# KNOWLES			IVANKOVIC			Group Total			TICKET VOTES			BATESON			FINNEY			Group Total			TICKET VOTES			WILKES			LEUNG			CAREY			Group Total			TICKET VOTES			GRIFFIN			JOHNSON			Group Total			TICKET VOTES			DRAKE			ROBINSON			Group Total			TICKET VOTES			# COOK			# EVANS			GRIFFITHS			ELLERY			ANDERSON			FOO			Group Total			TICKET VOTES			STEPHEN			JORQUERA			Group Total			TICKET VOTES			MOSELEY			JOHNSON			Group Total			TICKET VOTES			MARGETTS			DAVIES			XAMON			Group Total			TICKET VOTES			HOBBS			BESSANT			Group Total			TICKET VOTES			TORR			PRATT			Group Total			TICKET VOTES			# GREIG			CRABBE			CLIFFORD			Group Total			TICKET VOTES			O'DONNELL			MCNALLY			Group Total			GARCIA			Ungrouped Total			FORMAL			INFORMAL			TOTAL	
    						John			Colin			Martin									Raymond William			Ken									Beryle			Dudley									George			Cathryn									Christopher			Ian Gordon			Sue			Ivan									Alan			Rick									Ted			Mai-Yie			Michael John									Brendan			Sam									Tony			Jean									Peter			Chris			Rhonda			Sue			Lois			Chilip									Sarah			Roberto									Justin			Peter									Dee			Kayt			Alison									Kate			Morris									Joan			C Roger									Brian			Stephen G			Margot									Michael			Kerry						Rod													
Polling Places			Vote	%		Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%
Allanson		                                   	67	19.88	  	5	1.48	  	0	0	  	0	0	  	72	21.36	  	6	1.78	  	0	0	  	0	0	  	6	1.78	  	10	2.97	  	1	0.3	  	0	0	  	11	3.26	  	0	0	  	0	0	  	0	0	  	0	0	  	67	19.88	  	1	0.3	  	0	0	  	0	0	  	0	0	  	68	20.18	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	139	41.25	  	1	0.3	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	140	41.54	  	0	0	  	0	0	  	0	0	  	0	0	  	1	0.3	  	0	0	  	0	0	  	1	0.3	  	13	3.86	  	3	0.89	  	0	0	  	0	0	  	16	4.75	  	1	0.3	  	0	0	  	0	0	  	1	0.3	  	0	0	  	0	0	  	0	0	  	0	0	  	21	6.23	  	0	0	  	0	0	  	0	0	  	21	6.23	  	0	0	  	0	0	  	0	0	  	0	0	  	1	0.3	  	1	0.3	  	337	96.29	  	13	3.71	  	350	0.44
Ardath		                                     	9	13.43	  	0	0	  	0	0	  	0	0	  	9	13.43	  	0	0	  	0	0	  	0	0	  	0	0	  	18	26.87	  	0	0	  	0	0	  	18	26.87	  	0	0	  	0	0	  	0	0	  	0	0	  	38	56.72	  	0	0	  	0	0	  	0	0	  	0	0	  	38	56.72	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	1	1.49	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	1	1.49	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	1	1.49	  	0	0	  	0	0	  	0	0	  	1	1.49	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	67	98.53	  	1	1.47	  	68	0.08
Arthur River		                               	9	6.52	  	0	0	  	0	0	  	0	0	  	9	6.52	  	0	0	  	0	0	  	0	0	  	0	0	  	19	13.77	  	1	0.72	  	0	0	  	20	14.49	  	0	0	  	0	0	  	0	0	  	0	0	  	93	67.39	  	1	0.72	  	1	0.72	  	0	0	  	0	0	  	95	68.84	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	1	0.72	  	0	0	  	0	0	  	1	0.72	  	4	2.9	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	4	2.9	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	3	2.17	  	0	0	  	3	2.17	  	3	2.17	  	1	0.72	  	0	0	  	0	0	  	4	2.9	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	2	1.45	  	0	0	  	0	0	  	0	0	  	2	1.45	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	138	100	  	0	0	  	138	0.17
Australind		                                 	299	11.8	  	23	0.91	  	0	0	  	1	0.04	  	323	12.75	  	4	0.16	  	0	0	  	0	0	  	4	0.16	  	41	1.62	  	5	0.2	  	0	0	  	46	1.82	  	2	0.08	  	0	0	  	0	0	  	2	0.08	  	1167	46.05	  	17	0.67	  	2	0.08	  	0	0	  	0	0	  	1186	46.8	  	0	0	  	1	0.04	  	0	0	  	1	0.04	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	5	0.2	  	0	0	  	0	0	  	5	0.2	  	4	0.16	  	2	0.08	  	0	0	  	6	0.24	  	632	24.94	  	16	0.63	  	1	0.04	  	0	0	  	0	0	  	0	0	  	0	0	  	649	25.61	  	7	0.28	  	0	0	  	0	0	  	7	0.28	  	25	0.99	  	3	0.12	  	0	0	  	28	1.1	  	111	4.38	  	20	0.79	  	0	0	  	0	0	  	131	5.17	  	3	0.12	  	1	0.04	  	1	0.04	  	5	0.2	  	2	0.08	  	0	0	  	0	0	  	2	0.08	  	117	4.62	  	18	0.71	  	0	0	  	1	0.04	  	136	5.37	  	3	0.12	  	0	0	  	0	0	  	3	0.12	  	0	0	  	0	0	  	2534	97.65	  	61	2.35	  	2595	3.23
Australind North		                           	40	10.7	  	3	0.8	  	0	0	  	0	0	  	43	11.5	  	3	0.8	  	0	0	  	0	0	  	3	0.8	  	6	1.6	  	0	0	  	0	0	  	6	1.6	  	0	0	  	0	0	  	0	0	  	0	0	  	148	39.57	  	0	0	  	1	0.27	  	0	0	  	0	0	  	149	39.84	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	118	31.55	  	3	0.8	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	121	32.35	  	1	0.27	  	0	0	  	0	0	  	1	0.27	  	2	0.53	  	3	0.8	  	1	0.27	  	6	1.6	  	17	4.55	  	4	1.07	  	0	0	  	1	0.27	  	22	5.88	  	0	0	  	1	0.27	  	0	0	  	1	0.27	  	0	0	  	0	0	  	0	0	  	0	0	  	17	4.55	  	4	1.07	  	0	0	  	0	0	  	21	5.61	  	1	0.27	  	0	0	  	0	0	  	1	0.27	  	0	0	  	0	0	  	374	97.4	  	10	2.6	  	384	0.48
