Senate - 2001 Election: South Australia																																																																																																																																																																																																																																																											
First Preference Votes by Candidate 																																																																																																																																																																																																																																																											
By Polling Place																																																																																																																																																																																																																																																											

Grey (85745)																																																																																																																																																																																																																																																											
		 A Australian Labor Party (South Australian Branch)															 B Australian Greens												 C Pauline Hanson's One Nation												 D 												 E Liberal Party of Australia (S.A. Division)																		 F 												 G 												 H Republican Party of Australia												 I Australian Democrats																		Ungrouped																																																																																																																														
    		TICKET VOTES			WONG			KIRK			SCHACHT			Group Total			TICKET VOTES			FAEHRMANN			DOUGLAS			Group Total			TICKET VOTES			RUSSELL-TAYLOR			GIBSON			Group Total			TICKET VOTES			NEWNAM			LINES			Group Total			TICKET VOTES			HILL			FERRIS			CHAPMAN			LENSINK			Group Total			TICKET VOTES			ALDRIDGE			ALDRIDGE			Group Total			TICKET VOTES			HARTE			PHILLIPS			Group Total			TICKET VOTES			CROZIER			EASSON			Group Total			TICKET VOTES			STOTT DESPOJA			HEATH			PILLING			HASSAN			Group Total			FISHLOCK			BEHN			MCSHANE			Ungrouped Total			FORMAL			INFORMAL			TOTAL																																																																																																												
    					Penny			Linda			Chris									Cate			Jim									Neil			Colin									Kathy			Lisa									Robert			Jeannie			Grant			Michelle									Mark			Helen									Kerry			Colin									Patrick			Robert									Natasha			Jeff			Michael			Haroon						Kym			Ervyn C			Nicholas																																																																																																																								
Polling Places		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%																																																																																																											
Wangary		41	16.80		2	0.82		0	0.00		3	1.23		46	18.85		8	3.28		5	2.05		0	0.00		13	5.33		12	4.92		4	1.64		0	0.00		16	6.56		0	0.00		0	0.00		0	0.00		0	0.00		144	59.02		8	3.28		0	0.00		2	0.82		0	0.00		154	63.11		1	0.41		0	0.00		0	0.00		1	0.41		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		13	5.33		1	0.41		0	0.00		0	0.00		0	0.00		14	5.74		0	0.00		0	0.00		0	0.00		0	0.00		244	98.79		3	1.21		247	0.30																																																																																																									
Warramboo		5	3.88		0	0.00		0	0.00		0	0.00		5	3.88		0	0.00		2	1.55		0	0.00		2	1.55		9	6.98		4	3.10		0	0.00		13	10.08		0	0.00		0	0.00		0	0.00		0	0.00		105	81.40		4	3.10		0	0.00		0	0.00		0	0.00		109	84.50		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		129	98.47		2	1.53		131	0.16																																																																																																									
Watervale		62	22.46		2	0.72		0	0.00		2	0.72		66	23.91		7	2.54		5	1.81		0	0.00		12	4.35		10	3.62		2	0.72		0	0.00		12	4.35		0	0.00		0	0.00		0	0.00		0	0.00		144	52.17		8	2.90		0	0.00		0	0.00		0	0.00		152	55.07		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.36		0	0.00		1	0.36		1	0.36		0	0.00		0	0.00		1	0.36		22	7.97		10	3.62		0	0.00		0	0.00		0	0.00		32	11.59		0	0.00		0	0.00		0	0.00		0	0.00		276	95.83		12	4.17		288	0.35																																																																																																									
Whyalla Central East		340	34.76		11	1.12		0	0.00		10	1.02		361	36.91		14	1.43		4	0.41		1	0.10		19	1.94		30	3.07		7	0.72		0	0.00		37	3.78		1	0.10		1	0.10		0	0.00		2	0.20		434	44.38		20	2.04		0	0.00		0	0.00		0	0.00		454	46.42		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.20		0	0.00		0	0.00		2	0.20		77	7.87		25	2.56		0	0.00		0	0.00		0	0.00		102	10.43		1	0.10		0	0.00		0	0.00		1	0.10		978	98.29		17	1.71		995	1.22																																																																																																									
Whyalla Central West		704	39.48		21	1.18		3	0.17		17	0.95		745	41.78		37	2.08		7	0.39		0	0.00		44	2.47		73	4.09		13	0.73		0	0.00		86	4.82		3	0.17		0	0.00		0	0.00		3	0.17		706	39.60		17	0.95		3	0.17		1	0.06		1	0.06		728	40.83		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	0.17		0	0.00		0	0.00		3	0.17		140	7.85		31	1.74		1	0.06		0	0.00		0	0.00		172	9.65		1	0.06		0	0.00		1	0.06		2	0.11		1783	96.80		59	3.20		1842	2.26																																																																																																									
Whyalla Norrie East		725	40.59		24	1.34		2	0.11		18	1.01		769	43.06		35	1.96		12	0.67		1	0.06		48	2.69		80	4.48		23	1.29		3	0.17		106	5.94		1	0.06		0	0.00		0	0.00		1	0.06		655	36.67		21	1.18		1	0.06		1	0.06		1	0.06		679	38.02		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	0.22		0	0.00		0	0.00		4	0.22		145	8.12		31	1.74		1	0.06		0	0.00		0	0.00		177	9.91		1	0.06		0	0.00		1	0.06		2	0.11		1786	97.54		45	2.46		1831	2.25																																																																																																									
Whyalla Norrie North		726	49.79		21	1.44		3	0.21		5	0.34		755	51.78		35	2.40		2	0.14		0	0.00		37	2.54		60	4.12		9	0.62		0	0.00		69	4.73		5	0.34		0	0.00		0	0.00		5	0.34		446	30.59		13	0.89		1	0.07		3	0.21		1	0.07		464	31.82		2	0.14		0	0.00		0	0.00		2	0.14		1	0.07		0	0.00		0	0.00		1	0.07		2	0.14		0	0.00		0	0.00		2	0.14		102	7.00		19	1.30		0	0.00		0	0.00		0	0.00		121	8.30		0	0.00		1	0.07		1	0.07		2	0.14		1458	97.66		35	2.34		1493	1.83																																																																																																									
Whyalla Norrie North-West		468	49.32		8	0.84		2	0.21		3	0.32		481	50.68		24	2.53		3	0.32		0	0.00		27	2.85		47	4.95		3	0.32		3	0.32		53	5.58		0	0.00		0	0.00		0	0.00		0	0.00		302	31.82		7	0.74		0	0.00		1	0.11		0	0.00		310	32.67		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.21		0	0.00		2	0.21		1	0.11		0	0.00		0	0.00		1	0.11		59	6.22		16	1.69		0	0.00		0	0.00		0	0.00		75	7.90		0	0.00		0	0.00		0	0.00		0	0.00		949	96.74		32	3.26		981	1.21																																																																																																									
Whyalla Norrie South		728	50.24		11	0.76		1	0.07		4	0.28		744	51.35		30	2.07		3	0.21		0	0.00		33	2.28		70	4.83		11	0.76		0	0.00		81	5.59		1	0.07		0	0.00		0	0.00		1	0.07		443	30.57		9	0.62		0	0.00		0	0.00		1	0.07		453	31.26		1	0.07		0	0.00		0	0.00		1	0.07		0	0.00		0	0.00		0	0.00		0	0.00		5	0.35		0	0.00		0	0.00		5	0.35		121	8.35		10	0.69		0	0.00		0	0.00		0	0.00		131	9.04		0	0.00		0	0.00		0	0.00		0	0.00		1449	98.44		23	1.56		1472	1.81																																																																																																									
Whyalla Stuart South		1023	54.24		13	0.69		3	0.16		17	0.90		1056	55.99		57	3.02		5	0.27		0	0.00		62	3.29		78	4.14		17	0.90		1	0.05		96	5.09		1	0.05		0	0.00		0	0.00		1	0.05		519	27.52		8	0.42		1	0.05		2	0.11		2	0.11		532	28.21		2	0.11		1	0.05		0	0.00		3	0.16		1	0.05		0	0.00		0	0.00		1	0.05		2	0.11		1	0.05		0	0.00		3	0.16		112	5.94		19	1.01		0	0.00		0	0.00		0	0.00		131	6.95		1	0.05		0	0.00		0	0.00		1	0.05		1886	97.22		54	2.78		1940	2.38																																																																																																									
Whyalla Stuart West		560	46.98		7	0.59		1	0.08		5	0.42		573	48.07		28	2.35		8	0.67		0	0.00		36	3.02		61	5.12		2	0.17		1	0.08		64	5.37		2	0.17		0	0.00		0	0.00		2	0.17		387	32.47		11	0.92		0	0.00		0	0.00		0	0.00		398	33.39		0	0.00		0	0.00		0	0.00		0	0.00		2	0.17		0	0.00		0	0.00		2	0.17		0	0.00		0	0.00		0	0.00		0	0.00		97	8.14		20	1.68		0	0.00		0	0.00		0	0.00		117	9.82		0	0.00		0	0.00		0	0.00		0	0.00		1192	97.07		36	2.93		1228	1.51																																																																																																									
Willsden		510	44.74		10	0.88		1	0.09		6	0.53		527	46.23		21	1.84		4	0.35		0	0.00		25	2.19		103	9.04		4	0.35		0	0.00		107	9.39		1	0.09		0	0.00		0	0.00		1	0.09		404	35.44		12	1.05		0	0.00		3	0.26		0	0.00		419	36.75		0	0.00		0	0.00		1	0.09		1	0.09		0	0.00		0	0.00		0	0.00		0	0.00		2	0.18		0	0.00		0	0.00		2	0.18		40	3.51		15	1.32		1	0.09		0	0.00		0	0.00		56	4.91		1	0.09		1	0.09		0	0.00		2	0.18		1140	98.11		22	1.89		1162	1.43																																																																																																									
Wilmington		71	18.39		4	1.04		2	0.52		1	0.26		78	20.21		6	1.55		7	1.81		0	0.00		13	3.37		28	7.25		5	1.30		1	0.26		34	8.81		1	0.26		0	0.00		0	0.00		1	0.26		226	58.55		12	3.11		1	0.26		0	0.00		1	0.26		240	62.18		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.26		0	0.00		0	0.00		1	0.26		14	3.63		5	1.30		0	0.00		0	0.00		0	0.00		19	4.92		0	0.00		0	0.00		0	0.00		0	0.00		386	97.23		11	2.77		397	0.49																																																																																																									
Wirrabara		47	12.21		0	0.00		1	0.26		3	0.78		51	13.25		7	1.82		2	0.52		0	0.00		9	2.34		36	9.35		10	2.60		0	0.00		46	11.95		0	0.00		0	0.00		0	0.00		0	0.00		241	62.60		12	3.12		0	0.00		2	0.52		2	0.52		257	66.75		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		15	3.90		5	1.30		0	0.00		0	0.00		0	0.00		20	5.19		2	0.52		0	0.00		0	0.00		2	0.52		385	97.47		10	2.53		395	0.49																																																																																																									
Wirrulla		6	4.76		0	0.00		0	0.00		1	0.79		7	5.56		2	1.59		1	0.79		0	0.00		3	2.38		7	5.56		1	0.79		0	0.00		8	6.35		0	0.00		0	0.00		0	0.00		0	0.00		101	80.16		3	2.38		0	0.00		0	0.00		0	0.00		104	82.54		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	2.38		1	0.79		0	0.00		0	0.00		0	0.00		4	3.17		0	0.00		0	0.00		0	0.00		0	0.00		126	99.21		1	0.79		127	0.16																																																																																																											
Woomera		67	33.67		4	2.01		0	0.00		1	0.50		72	36.18		7	3.52		1	0.50		0	0.00		8	4.02		17	8.54		3	1.51		0	0.00		20	10.05		0	0.00		0	0.00		0	0.00		0	0.00		81	40.70		1	0.50		0	0.00		0	0.00		0	0.00		82	41.21		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.50		0	0.00		0	0.00		1	0.50		14	7.04		2	1.01		0	0.00		0	0.00		0	0.00		16	8.04		0	0.00		0	0.00		0	0.00		0	0.00		199	96.14		8	3.86		207	0.25																																																																																																											
Wudinna		52	9.12		2	0.35		1	0.18		1	0.18		56	9.82		2	0.35		2	0.35		0	0.00		4	0.70		42	7.37		17	2.98		1	0.18		60	10.53		0	0.00		0	0.00		0	0.00		0	0.00		405	71.05		20	3.51		2	0.35		1	0.18		0	0.00		428	75.09		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		15	2.63		7	1.23		0	0.00		0	0.00		0	0.00		22	3.86		0	0.00		0	0.00		0	0.00		0	0.00		570	96.61		20	3.39		590	0.72																																																																																																											
Yacka		23	20.54		1	0.89		0	0.00		0	0.00		24	21.43		1	0.89		2	1.79		0	0.00		3	2.68		8	7.14		1	0.89		0	0.00		9	8.04		1	0.89		0	0.00		0	0.00		1	0.89		70	62.50		3	2.68		0	0.00		0	0.00		0	0.00		73	65.18		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	1.79		0	0.00		0	0.00		0	0.00		2	1.79		0	0.00		0	0.00		0	0.00		0	0.00		112	98.25		2	1.75		114	0.14																																																																																																											
Special Hospitals		378	42.09		0	0.00		0	0.00		0	0.00		378	42.09		10	1.11		0	0.00		0	0.00		10	1.11		28	3.12		1	0.11		0	0.00		29	3.23		1	0.11		0	0.00		0	0.00		1	0.11		451	50.22		0	0.00		0	0.00		0	0.00		0	0.00		451	50.22		2	0.22		0	0.00		0	0.00		2	0.22		0	0.00		0	0.00		0	0.00		0	0.00		2	0.22		0	0.00		0	0.00		2	0.22		25	2.78		0	0.00		0	0.00		0	0.00		0	0.00		25	2.78		0	0.00		0	0.00		0	0.00		0	0.00		898	99.23		7	0.77		905	1.11																																																																																																											
Remote Mobiles		842	61.55		6	0.44		2	0.15		6	0.44		856	62.57		33	2.41		5	0.37		1	0.07		39	2.85		39	2.85		10	0.73		0	0.00		49	3.58		4	0.29		0	0.00		0	0.00		4	0.29		360	26.32		8	0.58		0	0.00		0	0.00		1	0.07		369	26.97		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	0.22		0	0.00		0	0.00		3	0.22		40	2.92		6	0.44		1	0.07		0	0.00		0	0.00		47	3.44		1	0.07		0	0.00		0	0.00		1	0.07		1368	98.56		20	1.44		1388	1.71																																																																																																											
Total Ordinary		21553	31.81		569	0.84		59	0.09		345	0.51		22526	33.24		1224	1.81		311	0.46		22	0.03		1557	2.30		4001	5.90		662	0.98		32	0.05		4695	6.93		52	0.08		9	0.01		1	0.00		62	0.09		33098	48.84		1014	1.50		43	0.06		69	0.10		40	0.06		34264	50.56		33	0.05		10	0.01		7	0.01		50	0.07		13	0.02		11	0.02		7	0.01		31	0.05		108	0.16		18	0.03		1	0.00		127	0.19		3559	5.25		810	1.20		12	0.02		3	0.00		2	0.00		4386	6.47		36	0.05		10	0.01		19	0.03		65	0.10		67763	96.99		2103	3.01		69866	85.83																																																																																																											
ABSENT		1182	25.67		55	1.19		8	0.17		26	0.56		1271	27.61		125	2.72		31	0.67		3	0.07		159	3.45		253	5.50		38	0.83		1	0.02		292	6.34		5	0.11		2	0.04		1	0.02		8	0.17		2187	47.50		76	1.65		7	0.15		12	0.26		3	0.07		2285	49.63		2	0.04		0	0.00		1	0.02		3	0.07		0	0.00		1	0.02		0	0.00		1	0.02		9	0.20		2	0.04		0	0.00		11	0.24		448	9.73		118	2.56		2	0.04		0	0.00		0	0.00		568	12.34		4	0.09		0	0.00		2	0.04		6	0.13		4604	98.40		75	1.60		4679	5.75																																																																																																											
POSTAL		542	17.29		26	0.83		3	0.10		13	0.41		584	18.63		40	1.28		11	0.35		0	0.00		51	1.63		172	5.49		58	1.85		3	0.10		233	7.43		0	0.00		0	0.00		1	0.03		1	0.03		1922	61.31		115	3.67		12	0.38		7	0.22		5	0.16		2061	65.74		4	0.13		0	0.00		0	0.00		4	0.13		1	0.03		0	0.00		1	0.03		2	0.06		3	0.10		1	0.03		0	0.00		4	0.13		149	4.75		38	1.21		1	0.03		1	0.03		1	0.03		190	6.06		1	0.03		3	0.10		1	0.03		5	0.16		3135	99.33		21	0.67		3156	3.88																																																																																																											
PRE_POLL		1023	33.81		32	1.06		3	0.10		20	0.66		1078	35.62		57	1.88		10	0.33		1	0.03		68	2.25		235	7.77		27	0.89		1	0.03		263	8.69		0	0.00		1	0.03		0	0.00		1	0.03		1320	43.62		38	1.26		1	0.03		2	0.07		1	0.03		1362	45.01		1	0.03		1	0.03		0	0.00		2	0.07		3	0.10		0	0.00		0	0.00		3	0.10		12	0.40		0	0.00		1	0.03		13	0.43		197	6.51		36	1.19		0	0.00		0	0.00		0	0.00		233	7.70		1	0.03		0	0.00		2	0.07		3	0.10		3026	98.86		35	1.14		3061	3.76																																																																																																											
PROVISIONAL		286	45.54		2	0.32		0	0.00		4	0.64		292	46.50		17	2.71		3	0.48		0	0.00		20	3.18		42	6.69		2	0.32		1	0.16		45	7.17		1	0.16		0	0.00		0	0.00		1	0.16		218	34.71		5	0.80		0	0.00		3	0.48		0	0.00		226	35.99		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.32		0	0.00		0	0.00		2	0.32		33	5.25		7	1.11		0	0.00		0	0.00		0	0.00		40	6.37		1	0.16		0	0.00		1	0.16		2	0.32		628	97.82		14	2.18		642	0.79																																																																																																											
Division Summary		24586	31.06		684	0.86		73	0.09		408	0.52		25751	32.53		1463	1.85		366	0.46		26	0.03		1855	2.34		4703	5.94		787	0.99		38	0.05		5528	6.98		58	0.07		12	0.02		3	0.00		73	0.09		38745	48.95		1248	1.58		63	0.08		93	0.12		49	0.06		40198	50.78		40	0.05		11	0.01		8	0.01		59	0.07		17	0.02		12	0.02		8	0.01		37	0.05		134	0.17		21	0.03		2	0.00		157	0.20		4386	5.54		1009	1.27		15	0.02		4	0.01		3	0.00		5417	6.84		43	0.05		13	0.02		25	0.03		81	0.10		79156	97.24		2248	2.76		81404	94.94																																																																																																											
																																																																																																																																																																																																																																																											
																																																																																																																																																																																																																																																											
																																																																																																																																																																																																																																																											
																																																																																																																																																																																																																																																											
																																																																																																																																																
																																																																																																																																																
																																																																																																																																																
																																																																																																																																																
																																																																																																																																																
																																																																																																																																																
