Senate - 2001 Election: South Australia																																																																																																																																																																																																																																																											
First Preference Votes by Candidate																																																																																																																																																																																																																																																											
By Polling Place																																																																																																																																																																																																																																																											

Barker (87836)																																																																																																																																																																																																																																																											
	   	 A Australian Labor Party (South Australian Branch)															 B Australian Greens												 C Pauline Hanson's One Nation												 D 												 E Liberal Party of Australia (S.A. Division)																		 F 												 G 												 H Republican Party of Australia												 I Australian Democrats																		Ungrouped																																																																																																																														
    		TICKET VOTES			WONG			KIRK			SCHACHT			Group Total			TICKET VOTES			FAEHRMANN			DOUGLAS			Group Total			TICKET VOTES			RUSSELL-TAYLOR			GIBSON			Group Total			TICKET VOTES			NEWNAM			LINES			Group Total			TICKET VOTES			HILL			FERRIS			CHAPMAN			LENSINK			Group Total			TICKET VOTES			ALDRIDGE			ALDRIDGE			Group Total			TICKET VOTES			HARTE			PHILLIPS			Group Total			TICKET VOTES			CROZIER			EASSON			Group Total			TICKET VOTES			STOTT DESPOJA			HEATH			PILLING			HASSAN			Group Total			FISHLOCK			BEHN			MCSHANE			Ungrouped Total			FORMAL			INFORMAL			TOTAL																																																																																																												
    					Penny			Linda			Chris									Cate			Jim									Neil			Colin									Kathy			Lisa									Robert			Jeannie			Grant			Michelle									Mark			Helen									Kerry			Colin									Patrick			Robert									Natasha			Jeff			Michael			Haroon						Kym			Ervyn C			Nicholas																																																																																																																								
Polling Places		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%																																																																																																											
Pinnaroo		66	14.86		5	1.13		1	0.23		2	0.45		74	16.67		6	1.35		3	0.68		0	0.00		9	2.03		41	9.23		6	1.35		0	0.00		47	10.59		1	0.23		0	0.00		0	0.00		1	0.23		260	58.56		6	1.35		0	0.00		0	0.00		0	0.00		266	59.91		0	0.00		1	0.23		0	0.00		1	0.23		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		35	7.88		8	1.80		0	0.00		0	0.00		0	0.00		43	9.68		3	0.68		0	0.00		0	0.00		3	0.68		444	95.28		22	4.72		466	0.55																																																																																																									
Ponde		24	18.75		1	0.78		0	0.00		0	0.00		25	19.53		3	2.34		1	0.78		0	0.00		4	3.13		11	8.59		4	3.13		0	0.00		15	11.72		0	0.00		0	0.00		0	0.00		0	0.00		72	56.25		3	2.34		0	0.00		0	0.00		0	0.00		75	58.59		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		6	4.69		3	2.34		0	0.00		0	0.00		0	0.00		9	7.03		0	0.00		0	0.00		0	0.00		0	0.00		128	97.71		3	2.29		131	0.15																																																																																																									
Port Elliot		237	22.11		12	1.12		2	0.19		3	0.28		254	23.69		62	5.78		16	1.49		2	0.19		80	7.46		46	4.29		5	0.47		1	0.09		52	4.85		0	0.00		0	0.00		0	0.00		0	0.00		533	49.72		18	1.68		0	0.00		0	0.00		1	0.09		552	51.49		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.19		0	0.00		0	0.00		2	0.19		96	8.96		32	2.99		3	0.28		0	0.00		1	0.09		132	12.31		0	0.00		0	0.00		0	0.00		0	0.00		1072	96.66		37	3.34		1109	1.31																																																																																																									
Port MacDonnell		177	26.07		7	1.03		0	0.00		1	0.15		185	27.25		10	1.47		2	0.29		0	0.00		12	1.77		72	10.60		2	0.29		0	0.00		74	10.90		1	0.15		0	0.00		0	0.00		1	0.15		358	52.72		5	0.74		0	0.00		0	0.00		0	0.00		363	53.46		1	0.15		0	0.00		0	0.00		1	0.15		0	0.00		0	0.00		0	0.00		0	0.00		2	0.29		0	0.00		0	0.00		2	0.29		35	5.15		5	0.74		0	0.00		0	0.00		0	0.00		40	5.89		0	0.00		1	0.15		0	0.00		1	0.15		679	96.59		24	3.41		703	0.83																																																																																																									
Purnong		16	11.51		2	1.44		1	0.72		1	0.72		20	14.39		3	2.16		1	0.72		0	0.00		4	2.88		6	4.32		1	0.72		0	0.00		7	5.04		0	0.00		0	0.00		0	0.00		0	0.00		95	68.35		7	5.04		0	0.00		0	0.00		0	0.00		102	73.38		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		6	4.32		0	0.00		0	0.00		0	0.00		0	0.00		6	4.32		0	0.00		0	0.00		0	0.00		0	0.00		139	98.58		2	1.42		141	0.17																																																																																																									
Rendelsham		29	19.86		1	0.68		0	0.00		1	0.68		31	21.23		1	0.68		0	0.00		0	0.00		1	0.68		8	5.48		5	3.42		0	0.00		13	8.90		0	0.00		0	0.00		0	0.00		0	0.00		87	59.59		2	1.37		1	0.68		0	0.00		0	0.00		90	61.64		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		8	5.48		2	1.37		0	0.00		0	0.00		0	0.00		10	6.85		0	0.00		1	0.68		0	0.00		1	0.68		146	95.42		7	4.58		153	0.18																																																																																																									
Robe		104	12.79		7	0.86		1	0.12		4	0.49		116	14.27		16	1.97		5	0.62		0	0.00		21	2.58		36	4.43		13	1.60		0	0.00		49	6.03		0	0.00		0	0.00		0	0.00		0	0.00		540	66.42		23	2.83		0	0.00		2	0.25		2	0.25		567	69.74		1	0.12		0	0.00		0	0.00		1	0.12		0	0.00		0	0.00		0	0.00		0	0.00		1	0.12		0	0.00		0	0.00		1	0.12		43	5.29		12	1.48		0	0.00		0	0.00		0	0.00		55	6.77		1	0.12		0	0.00		2	0.25		3	0.37		813	97.60		20	2.40		833	0.98																																																																																																									
Salt Creek		11	19.30		0	0.00		1	1.75		0	0.00		12	21.05		4	7.02		0	0.00		0	0.00		4	7.02		7	12.28		0	0.00		0	0.00		7	12.28		0	0.00		0	0.00		0	0.00		0	0.00		27	47.37		1	1.75		0	0.00		1	1.75		0	0.00		29	50.88		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		5	8.77		0	0.00		0	0.00		0	0.00		0	0.00		5	8.77		0	0.00		0	0.00		0	0.00		0	0.00		57	96.61		2	3.39		59	0.07																																																																																																									
Second Valley		28	28.57		0	0.00		0	0.00		0	0.00		28	28.57		4	4.08		1	1.02		0	0.00		5	5.10		3	3.06		1	1.02		0	0.00		4	4.08		0	0.00		0	0.00		0	0.00		0	0.00		42	42.86		3	3.06		0	0.00		0	0.00		0	0.00		45	45.92		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		14	14.29		2	2.04		0	0.00		0	0.00		0	0.00		16	16.33		0	0.00		0	0.00		0	0.00		0	0.00		98	97.03		3	2.97		101	0.12																																																																																																									
Sedan		21	12.88		0	0.00		0	0.00		0	0.00		21	12.88		5	3.07		4	2.45		0	0.00		9	5.52		12	7.36		1	0.61		0	0.00		13	7.98		0	0.00		0	0.00		0	0.00		0	0.00		107	65.64		4	2.45		0	0.00		0	0.00		0	0.00		111	68.10		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.61		0	0.00		0	0.00		1	0.61		5	3.07		3	1.84		0	0.00		0	0.00		0	0.00		8	4.91		0	0.00		0	0.00		0	0.00		0	0.00		163	98.19		3	1.81		166	0.20																																																																																																									
Southend		23	13.07		2	1.14		0	0.00		2	1.14		27	15.34		2	1.14		0	0.00		0	0.00		2	1.14		16	9.09		2	1.14		0	0.00		18	10.23		0	0.00		0	0.00		0	0.00		0	0.00		121	68.75		1	0.57		0	0.00		0	0.00		0	0.00		122	69.32		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	2.27		2	1.14		0	0.00		0	0.00		0	0.00		6	3.41		0	0.00		1	0.57		0	0.00		1	0.57		176	98.88		2	1.12		178	0.21																																																																																																									
Suttontown		182	23.92		3	0.39		1	0.13		2	0.26		188	24.70		13	1.71		4	0.53		1	0.13		18	2.37		51	6.70		7	0.92		0	0.00		58	7.62		1	0.13		1	0.13		0	0.00		2	0.26		432	56.77		11	1.45		1	0.13		1	0.13		1	0.13		446	58.61		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.13		0	0.00		1	0.13		2	0.26		1	0.13		0	0.00		3	0.39		39	5.12		5	0.66		0	0.00		0	0.00		0	0.00		44	5.78		0	0.00		1	0.13		0	0.00		1	0.13		761	97.07		23	2.93		784	0.93																																																																																																									
Swan Reach		66	26.94		2	0.82		0	0.00		0	0.00		68	27.76		4	1.63		0	0.00		0	0.00		4	1.63		12	4.90		2	0.82		0	0.00		14	5.71		0	0.00		0	0.00		0	0.00		0	0.00		137	55.92		3	1.22		0	0.00		1	0.41		0	0.00		141	57.55		0	0.00		0	0.00		1	0.41		1	0.41		0	0.00		0	0.00		0	0.00		0	0.00		1	0.41		0	0.00		0	0.00		1	0.41		11	4.49		4	1.63		0	0.00		0	0.00		0	0.00		15	6.12		0	0.00		0	0.00		1	0.41		1	0.41		245	99.19		2	0.81		247	0.29																																																																																																									
Tailem Bend		388	31.75		8	0.65		2	0.16		12	0.98		410	33.55		24	1.96		3	0.25		0	0.00		27	2.21		108	8.84		24	1.96		4	0.33		136	11.13		0	0.00		0	0.00		0	0.00		0	0.00		511	41.82		26	2.13		0	0.00		3	0.25		3	0.25		543	44.44		0	0.00		1	0.08		0	0.00		1	0.08		0	0.00		1	0.08		0	0.00		1	0.08		3	0.25		1	0.08		0	0.00		4	0.33		82	6.71		14	1.15		1	0.08		0	0.00		0	0.00		97	7.94		3	0.25		0	0.00		0	0.00		3	0.25		1222	95.92		52	4.08		1274	1.50																																																																																																									
Tantanoola		74	26.62		1	0.36		0	0.00		0	0.00		75	26.98		8	2.88		3	1.08		0	0.00		11	3.96		16	5.76		2	0.72		0	0.00		18	6.47		1	0.36		0	0.00		0	0.00		1	0.36		155	55.76		5	1.80		0	0.00		0	0.00		0	0.00		160	57.55		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.36		0	0.00		0	0.00		1	0.36		11	3.96		1	0.36		0	0.00		0	0.00		0	0.00		12	4.32		0	0.00		0	0.00		0	0.00		0	0.00		278	98.23		5	1.77		283	0.33																																																																																																									
Tarpeena		148	42.41		1	0.29		0	0.00		0	0.00		149	42.69		6	1.72		3	0.86		1	0.29		10	2.87		31	8.88		4	1.15		0	0.00		35	10.03		0	0.00		0	0.00		0	0.00		0	0.00		129	36.96		3	0.86		0	0.00		0	0.00		1	0.29		133	38.11		1	0.29		0	0.00		0	0.00		1	0.29		1	0.29		0	0.00		0	0.00		1	0.29		1	0.29		1	0.29		0	0.00		2	0.57		13	3.72		3	0.86		0	0.00		0	0.00		0	0.00		16	4.58		1	0.29		1	0.29		0	0.00		2	0.57		349	96.94		11	3.06		360	0.42																																																																																																											
Tintinara		27	6.16		1	0.23		0	0.00		0	0.00		28	6.39		0	0.00		2	0.46		0	0.00		2	0.46		18	4.11		5	1.14		0	0.00		23	5.25		0	0.00		0	0.00		0	0.00		0	0.00		353	80.59		11	2.51		1	0.23		0	0.00		0	0.00		365	83.33		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.23		0	0.00		0	0.00		1	0.23		15	3.42		4	0.91		0	0.00		0	0.00		0	0.00		19	4.34		0	0.00		0	0.00		0	0.00		0	0.00		438	97.33		12	2.67		450	0.53																																																																																																											
Victor Harbor		730	22.15		36	1.09		3	0.09		14	0.42		783	23.76		93	2.82		16	0.49		0	0.00		109	3.31		153	4.64		21	0.64		0	0.00		174	5.28		6	0.18		0	0.00		0	0.00		6	0.18		1785	54.17		46	1.40		3	0.09		2	0.06		2	0.06		1838	55.78		0	0.00		1	0.03		1	0.03		2	0.06		0	0.00		1	0.03		0	0.00		1	0.03		4	0.12		1	0.03		0	0.00		5	0.15		322	9.77		54	1.64		0	0.00		0	0.00		0	0.00		376	11.41		1	0.03		0	0.00		0	0.00		1	0.03		3295	95.34		161	4.66		3456	4.08																																																																																																											
Victor Harbor East		225	19.13		7	0.60		0	0.00		4	0.34		236	20.07		25	2.13		9	0.77		0	0.00		34	2.89		44	3.74		6	0.51		0	0.00		50	4.25		2	0.17		0	0.00		0	0.00		2	0.17		714	60.71		16	1.36		1	0.09		2	0.17		0	0.00		733	62.33		1	0.09		0	0.00		0	0.00		1	0.09		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		99	8.42		21	1.79		0	0.00		0	0.00		0	0.00		120	10.20		0	0.00		0	0.00		0	0.00		0	0.00		1176	96.24		46	3.76		1222	1.44																																																																																																											
Victor Harbor South		417	22.92		21	1.15		1	0.05		16	0.88		455	25.01		47	2.58		14	0.77		1	0.05		62	3.41		81	4.45		17	0.93		0	0.00		98	5.39		1	0.05		0	0.00		0	0.00		1	0.05		985	54.15		39	2.14		2	0.11		3	0.16		1	0.05		1030	56.62		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		5	0.27		0	0.00		0	0.00		5	0.27		134	7.37		33	1.81		0	0.00		0	0.00		0	0.00		167	9.18		0	0.00		0	0.00		1	0.05		1	0.05		1819	96.60		64	3.40		1883	2.22																																																																																																											
Walker Flat		22	15.94		2	1.45		0	0.00		0	0.00		24	17.39		2	1.45		1	0.72		0	0.00		3	2.17		11	7.97		0	0.00		0	0.00		11	7.97		0	0.00		0	0.00		0	0.00		0	0.00		90	65.22		0	0.00		0	0.00		0	0.00		0	0.00		90	65.22		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		10	7.25		0	0.00		0	0.00		0	0.00		0	0.00		10	7.25		0	0.00		0	0.00		0	0.00		0	0.00		138	97.18		4	2.82		142	0.17																																																																																																											
Wanbi		14	20.29		0	0.00		0	0.00		1	1.45		15	21.74		1	1.45		0	0.00		0	0.00		1	1.45		2	2.90		0	0.00		0	0.00		2	2.90		0	0.00		0	0.00		0	0.00		0	0.00		43	62.32		3	4.35		0	0.00		0	0.00		0	0.00		46	66.67		0	0.00		1	1.45		0	0.00		1	1.45		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	4.35		1	1.45		0	0.00		0	0.00		0	0.00		4	5.80		0	0.00		0	0.00		0	0.00		0	0.00		69	95.83		3	4.17		72	0.08																																																																																																											
Wellington West		32	18.18		2	1.14		0	0.00		0	0.00		34	19.32		1	0.57		1	0.57		0	0.00		2	1.14		19	10.80		1	0.57		0	0.00		20	11.36		0	0.00		1	0.57		0	0.00		1	0.57		94	53.41		5	2.84		0	0.00		0	0.00		0	0.00		99	56.25		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		19	10.80		1	0.57		0	0.00		0	0.00		0	0.00		20	11.36		0	0.00		0	0.00		0	0.00		0	0.00		176	96.17		7	3.83		183	0.22																																																																																																											
Western Flat		6	6.32		1	1.05		0	0.00		2	2.11		9	9.47		2	2.11		0	0.00		0	0.00		2	2.11		4	4.21		1	1.05		0	0.00		5	5.26		0	0.00		0	0.00		0	0.00		0	0.00		66	69.47		9	9.47		0	0.00		0	0.00		1	1.05		76	80.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	1.05		0	0.00		1	1.05		0	0.00		2	2.11		0	0.00		0	0.00		0	0.00		2	2.11		0	0.00		0	0.00		0	0.00		0	0.00		95	96.94		3	3.06		98	0.12																																																																																																											
Willalooka		9	5.52		2	1.23		0	0.00		1	0.61		12	7.36		2	1.23		0	0.00		0	0.00		2	1.23		3	1.84		2	1.23		0	0.00		5	3.07		0	0.00		0	0.00		0	0.00		0	0.00		129	79.14		7	4.29		0	0.00		1	0.61		1	0.61		138	84.66		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		5	3.07		1	0.61		0	0.00		0	0.00		0	0.00		6	3.68		0	0.00		0	0.00		0	0.00		0	0.00		163	98.79		2	1.21		165	0.19																																																																																																											
Wolseley		36	26.28		0	0.00		1	0.73		1	0.73		38	27.74		1	0.73		0	0.00		0	0.00		1	0.73		11	8.03		1	0.73		0	0.00		12	8.76		0	0.00		0	0.00		0	0.00		0	0.00		76	55.47		5	3.65		1	0.73		0	0.00		0	0.00		82	59.85		1	0.73		0	0.00		0	0.00		1	0.73		1	0.73		0	0.00		0	0.00		1	0.73		0	0.00		0	0.00		0	0.00		0	0.00		2	1.46		0	0.00		0	0.00		0	0.00		0	0.00		2	1.46		0	0.00		0	0.00		0	0.00		0	0.00		137	97.86		3	2.14		140	0.17																																																																																																											
Woods Point		23	15.97		1	0.69		0	0.00		0	0.00		24	16.67		1	0.69		0	0.00		0	0.00		1	0.69		9	6.25		0	0.00		0	0.00		9	6.25		1	0.69		0	0.00		0	0.00		1	0.69		92	63.89		6	4.17		0	0.00		0	0.00		0	0.00		98	68.06		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		11	7.64		0	0.00		0	0.00		0	0.00		0	0.00		11	7.64		0	0.00		0	0.00		0	0.00		0	0.00		144	96.00		6	4.00		150	0.18																																																																																																											
Yahl		73	24.41		2	0.67		0	0.00		1	0.33		76	25.42		10	3.34		1	0.33		0	0.00		11	3.68		22	7.36		1	0.33		0	0.00		23	7.69		0	0.00		0	0.00		0	0.00		0	0.00		157	52.51		9	3.01		0	0.00		1	0.33		0	0.00		167	55.85		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.33		0	0.00		0	0.00		1	0.33		12	4.01		8	2.68		0	0.00		0	0.00		0	0.00		20	6.69		0	0.00		0	0.00		1	0.33		1	0.33		299	97.08		9	2.92		308	0.36																																																																																																											
Yankalilla		315	22.58		15	1.08		2	0.14		12	0.86		344	24.66		52	3.73		22	1.58		1	0.07		75	5.38		74	5.30		17	1.22		0	0.00		91	6.52		1	0.07		0	0.00		0	0.00		1	0.07		680	48.75		23	1.65		2	0.14		1	0.07		1	0.07		707	50.68		0	0.00		1	0.07		0	0.00		1	0.07		0	0.00		0	0.00		1	0.07		1	0.07		2	0.14		2	0.14		0	0.00		4	0.29		137	9.82		32	2.29		1	0.07		0	0.00		0	0.00		170	12.19		1	0.07		0	0.00		0	0.00		1	0.07		1395	96.81		46	3.19		1441	1.70																																																																																																											
Special Hospitals		178	33.90		1	0.19		0	0.00		0	0.00		179	34.10		6	1.14		0	0.00		0	0.00		6	1.14		15	2.86		1	0.19		0	0.00		16	3.05		1	0.19		0	0.00		0	0.00		1	0.19		299	56.95		1	0.19		0	0.00		0	0.00		0	0.00		300	57.14		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.38		0	0.00		0	0.00		2	0.38		21	4.00		0	0.00		0	0.00		0	0.00		0	0.00		21	4.00		0	0.00		0	0.00		0	0.00		0	0.00		525	96.33		20	3.67		545	0.64																																																																																																											
Total Ordinary		16979	23.83		555	0.78		64	0.09		307	0.43		17905	25.13		1652	2.32		424	0.60		20	0.03		2096	2.94		4130	5.80		622	0.87		17	0.02		4769	6.69		73	0.10		12	0.02		5	0.01		90	0.13		38632	54.23		1196	1.68		84	0.12		78	0.11		47	0.07		40037	56.20		28	0.04		21	0.03		3	0.00		52	0.07		27	0.04		14	0.02		5	0.01		46	0.06		140	0.20		29	0.04		1	0.00		170	0.24		5032	7.06		923	1.30		23	0.03		1	0.00		11	0.02		5990	8.41		51	0.07		10	0.01		24	0.03		85	0.12		71240	96.72		2418	3.28		73658	86.91																																																																																																											
ABSENT		846	19.94		40	0.94		10	0.24		22	0.52		918	21.64		142	3.35		35	0.82		3	0.07		180	4.24		200	4.71		29	0.68		1	0.02		230	5.42		5	0.12		1	0.02		2	0.05		8	0.19		2182	51.43		92	2.17		3	0.07		5	0.12		4	0.09		2286	53.88		6	0.14		0	0.00		1	0.02		7	0.16		0	0.00		0	0.00		0	0.00		0	0.00		15	0.35		0	0.00		0	0.00		15	0.35		483	11.38		105	2.47		3	0.07		0	0.00		0	0.00		591	13.93		4	0.09		0	0.00		4	0.09		8	0.19		4243	98.56		62	1.44		4305	5.08																																																																																																											
POSTAL		475	15.66		21	0.69		8	0.26		14	0.46		518	17.07		47	1.55		20	0.66		4	0.13		71	2.34		158	5.21		49	1.62		7	0.23		214	7.05		2	0.07		0	0.00		0	0.00		2	0.07		1809	59.62		106	3.49		15	0.49		19	0.63		6	0.20		1955	64.44		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.07		1	0.03		3	0.10		6	0.20		2	0.07		1	0.03		9	0.30		188	6.20		61	2.01		1	0.03		0	0.00		1	0.03		251	8.27		4	0.13		2	0.07		5	0.16		11	0.36		3034	98.80		37	1.20		3071	3.62																																																																																																											
PRE_POLL		743	26.27		22	0.78		4	0.14		8	0.28		777	27.48		95	3.36		9	0.32		2	0.07		106	3.75		160	5.66		27	0.95		0	0.00		187	6.61		4	0.14		1	0.04		0	0.00		5	0.18		1399	49.47		43	1.52		4	0.14		7	0.25		5	0.18		1458	51.56		1	0.04		0	0.00		0	0.00		1	0.04		0	0.00		0	0.00		0	0.00		0	0.00		11	0.39		1	0.04		0	0.00		12	0.42		233	8.24		43	1.52		4	0.14		0	0.00		0	0.00		280	9.90		1	0.04		1	0.04		0	0.00		2	0.07		2828	99.05		27	0.95		2855	3.37																																																																																																											
PROVISIONAL		275	32.54		7	0.83		2	0.24		1	0.12		285	33.73		53	6.27		4	0.47		0	0.00		57	6.75		63	7.46		1	0.12		4	0.47		68	8.05		1	0.12		0	0.00		0	0.00		1	0.12		351	41.54		6	0.71		1	0.12		0	0.00		1	0.12		359	42.49		1	0.12		0	0.00		0	0.00		1	0.12		0	0.00		0	0.00		0	0.00		0	0.00		2	0.24		0	0.00		0	0.00		2	0.24		67	7.93		3	0.36		1	0.12		0	0.00		0	0.00		71	8.40		0	0.00		0	0.00		1	0.12		1	0.12		845	97.46		22	2.54		867	1.02																																																																																																											
Division Summary		19318	23.50		645	0.78		88	0.11		352	0.43		20403	24.82		1989	2.42		492	0.60		29	0.04		2510	3.05		4711	5.73		728	0.89		29	0.04		5468	6.65		85	0.10		14	0.02		7	0.01		106	0.13		44373	53.99		1443	1.76		107	0.13		109	0.13		63	0.08		46095	56.08		36	0.04		21	0.03		4	0.00		61	0.07		27	0.03		16	0.02		6	0.01		49	0.06		174	0.21		32	0.04		2	0.00		208	0.25		6003	7.30		1135	1.38		32	0.04		1	0.00		12	0.01		7183	8.74		60	0.07		13	0.02		34	0.04		107	0.13		82190	96.97		2566	3.03		84756	96.49																																																																																																											
																																																																																																																																																																																																																																																											
																																																																																																																																																																																																																																																											
																																																																																																																																																																																																																																																											
																																																																																																																																																																																																																																																											
																																																																																																																																																																																																																																																											
																																																																																																																																																																																																																																																											
																																																																																																																																																																																																																																																											
																																																																																																																																																																																																																																																											
																																																																																																																																																																																																																																																											
																																																																																																																																																																																																																																																											
