Senate - 1993 Election: Tasmania																																																																																																																									
First Preference Votes by Candidate																																																																																																																									
By Polling Place																																																																																																																									


Bass (66119)																																																																																																																									

	   		 A Tasmanian Independent Senator Brian Harradine Group									 B Australian Labor Party (Tasmanian Branch)																		 C Tasmania Senate Team												 D Tasmanian Greens															 E Call to Australia (Fred Nile) Group												 F Natural Law Party												 G Australian Democrats												 H Liberal Party of Australia - Tasmanian Division															Ungrouped													
    			TICKET VOTES			# HARRADINE			Group Total			TICKET VOTES			# TATE			# COATES			# MURPHY			AULICH			Group Total			TICKET VOTES			SPROULE			MCSHANE			Group Total			TICKET VOTES			HENDERSON			JONES			FRY			Group Total			TICKET VOTES			HOPSON			HOPSON			Group Total			TICKET VOTES			BROSZCZYK			DAVIES			Group Total			TICKET VOTES			HARMSEN			STEPHEN			Group Total			TICKET VOTES			# ARCHER			# GIBSON			ABETZ			Group Total			JAMIESON			Ungrouped Total			FORMAL			INFORMAL			TOTAL	
    						Brian									Michael			John			Shayne			Terry									Alan			Frances									Judy			Peter			Marion									Philip			Janelle									Greg			Caroline									Patsy			David									Brian			Brian			Eric						Ian													
Polling Places			Vote	%		Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%
Sisters Beach		                              	16	7.27	 	6	2.73	 	22	10	 	63	28.64	 	8	3.64	 	2	0.91	 	1	0.45	 	1	0.45	 	75	34.09	 	2	0.91	 	0	0	 	0	0	 	2	0.91	 	14	6.36	 	15	6.82	 	0	0	 	0	0	 	29	13.18	 	1	0.45	 	3	1.36	 	0	0	 	4	1.82	 	0	0	 	0	0	 	0	0	 	0	0	 	4	1.82	 	2	0.91	 	0	0	 	6	2.73	 	73	33.18	 	9	4.09	 	0	0	 	0	0	 	82	37.27	 	0	0	 	0	0	 	220	98.65	 	3	1.35	 	223	0.36
Sisters Creek		                              	11	4.53	 	9	3.7	 	20	8.23	 	42	17.28	 	12	4.94	 	1	0.41	 	1	0.41	 	3	1.23	 	59	24.28	 	1	0.41	 	1	0.41	 	0	0	 	2	0.82	 	12	4.94	 	8	3.29	 	0	0	 	0	0	 	20	8.23	 	2	0.82	 	1	0.41	 	0	0	 	3	1.23	 	0	0	 	0	0	 	1	0.41	 	1	0.41	 	0	0	 	3	1.23	 	0	0	 	3	1.23	 	113	46.5	 	20	8.23	 	0	0	 	2	0.82	 	135	55.56	 	0	0	 	0	0	 	243	97.2	 	7	2.8	 	250	0.4
Smithton		                                   	122	4.84	 	103	4.08	 	225	8.92	 	723	28.66	 	121	4.8	 	21	0.83	 	21	0.83	 	13	0.52	 	899	35.63	 	12	0.48	 	5	0.2	 	2	0.08	 	19	0.75	 	30	1.19	 	21	0.83	 	0	0	 	0	0	 	51	2.02	 	9	0.36	 	9	0.36	 	0	0	 	18	0.71	 	2	0.08	 	0	0	 	0	0	 	2	0.08	 	25	0.99	 	11	0.44	 	2	0.08	 	38	1.51	 	1073	42.53	 	177	7.02	 	9	0.36	 	9	0.36	 	1268	50.26	 	3	0.12	 	3	0.12	 	2523	96.85	 	82	3.15	 	2605	4.18
Somerset		                                   	169	7.03	 	131	5.45	 	300	12.47	 	916	38.09	 	139	5.78	 	10	0.42	 	21	0.87	 	25	1.04	 	1111	46.2	 	11	0.46	 	0	0	 	0	0	 	11	0.46	 	65	2.7	 	21	0.87	 	1	0.04	 	0	0	 	87	3.62	 	9	0.37	 	6	0.25	 	0	0	 	15	0.62	 	4	0.17	 	0	0	 	1	0.04	 	5	0.21	 	17	0.71	 	7	0.29	 	0	0	 	24	1	 	699	29.06	 	141	5.86	 	4	0.17	 	7	0.29	 	851	35.38	 	1	0.04	 	1	0.04	 	2405	96.74	 	81	3.26	 	2486	3.99
South Riana		                                	8	4.23	 	9	4.76	 	17	8.99	 	40	21.16	 	7	3.7	 	0	0	 	1	0.53	 	1	0.53	 	49	25.93	 	0	0	 	3	1.59	 	0	0	 	3	1.59	 	2	1.06	 	2	1.06	 	1	0.53	 	0	0	 	5	2.65	 	1	0.53	 	0	0	 	0	0	 	1	0.53	 	0	0	 	1	0.53	 	0	0	 	1	0.53	 	2	1.06	 	2	1.06	 	0	0	 	4	2.12	 	95	50.26	 	14	7.41	 	0	0	 	0	0	 	109	57.67	 	0	0	 	0	0	 	189	97.93	 	4	2.07	 	193	0.31
Sprent		                                     	6	3	 	4	2	 	10	5	 	47	23.5	 	4	2	 	3	1.5	 	0	0	 	0	0	 	54	27	 	1	0.5	 	0	0	 	0	0	 	1	0.5	 	12	6	 	5	2.5	 	0	0	 	1	0.5	 	18	9	 	1	0.5	 	0	0	 	0	0	 	1	0.5	 	0	0	 	0	0	 	0	0	 	0	0	 	3	1.5	 	1	0.5	 	0	0	 	4	2	 	98	49	 	11	5.5	 	2	1	 	0	0	 	111	55.5	 	1	0.5	 	1	0.5	 	200	98.52	 	3	1.48	 	203	0.33
Spreyton		                                   	67	5.82	 	57	4.95	 	124	10.77	 	364	31.62	 	48	4.17	 	3	0.26	 	2	0.17	 	17	1.48	 	434	37.71	 	6	0.52	 	2	0.17	 	2	0.17	 	10	0.87	 	38	3.3	 	16	1.39	 	1	0.09	 	0	0	 	55	4.78	 	4	0.35	 	2	0.17	 	0	0	 	6	0.52	 	0	0	 	0	0	 	0	0	 	0	0	 	21	1.82	 	4	0.35	 	0	0	 	25	2.17	 	432	37.53	 	58	5.04	 	3	0.26	 	3	0.26	 	496	43.09	 	1	0.09	 	1	0.09	 	1151	97.13	 	34	2.87	 	1185	1.9
Stanley		                                    	23	5.11	 	22	4.89	 	45	10	 	157	34.89	 	33	7.33	 	3	0.67	 	1	0.22	 	3	0.67	 	197	43.78	 	2	0.44	 	0	0	 	0	0	 	2	0.44	 	18	4	 	12	2.67	 	0	0	 	0	0	 	30	6.67	 	3	0.67	 	0	0	 	0	0	 	3	0.67	 	0	0	 	0	0	 	0	0	 	0	0	 	5	1.11	 	3	0.67	 	0	0	 	8	1.78	 	145	32.22	 	18	4	 	2	0.44	 	0	0	 	165	36.67	 	0	0	 	0	0	 	450	96.98	 	14	3.02	 	464	0.74
Stowport		                                   	13	4.74	 	11	4.01	 	24	8.76	 	71	25.91	 	12	4.38	 	0	0	 	4	1.46	 	2	0.73	 	89	32.48	 	1	0.36	 	2	0.73	 	0	0	 	3	1.09	 	13	4.74	 	4	1.46	 	0	0	 	0	0	 	17	6.2	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	5	1.82	 	2	0.73	 	0	0	 	7	2.55	 	106	38.69	 	27	9.85	 	1	0.36	 	0	0	 	134	48.91	 	0	0	 	0	0	 	274	96.82	 	9	3.18	 	283	0.45
Sulphur Creek		                              	29	5.84	 	24	4.83	 	53	10.66	 	140	28.17	 	23	4.63	 	1	0.2	 	0	0	 	1	0.2	 	165	33.2	 	2	0.4	 	3	0.6	 	0	0	 	5	1.01	 	10	2.01	 	14	2.82	 	1	0.2	 	0	0	 	25	5.03	 	1	0.2	 	0	0	 	0	0	 	1	0.2	 	1	0.2	 	1	0.2	 	0	0	 	2	0.4	 	3	0.6	 	1	0.2	 	0	0	 	4	0.8	 	201	40.44	 	37	7.44	 	2	0.4	 	2	0.4	 	242	48.69	 	0	0	 	0	0	 	497	98.03	 	10	1.97	 	507	0.81
Togari		                                     	8	9.41	 	6	7.06	 	14	16.47	 	11	12.94	 	6	7.06	 	0	0	 	0	0	 	1	1.18	 	18	21.18	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	4	4.71	 	0	0	 	0	0	 	4	4.71	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	45	52.94	 	3	3.53	 	1	1.18	 	0	0	 	49	57.65	 	0	0	 	0	0	 	85	95.51	 	4	4.49	 	89	0.14
Trowutta		                                   	0	0	 	1	1.1	 	1	1.1	 	26	28.57	 	6	6.59	 	1	1.1	 	0	0	 	3	3.3	 	36	39.56	 	1	1.1	 	0	0	 	0	0	 	1	1.1	 	3	3.3	 	1	1.1	 	0	0	 	0	0	 	4	4.4	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	1.1	 	1	1.1	 	0	0	 	2	2.2	 	43	47.25	 	4	4.4	 	0	0	 	0	0	 	47	51.65	 	0	0	 	0	0	 	91	100	 	0	0	 	91	0.15
Turners Beach		                              	51	7.3	 	28	4.01	 	79	11.3	 	184	26.32	 	25	3.58	 	0	0	 	3	0.43	 	3	0.43	 	215	30.76	 	9	1.29	 	0	0	 	0	0	 	9	1.29	 	19	2.72	 	10	1.43	 	0	0	 	1	0.14	 	30	4.29	 	5	0.72	 	10	1.43	 	0	0	 	15	2.15	 	0	0	 	0	0	 	0	0	 	0	0	 	13	1.86	 	1	0.14	 	0	0	 	14	2	 	281	40.2	 	49	7.01	 	5	0.72	 	2	0.29	 	337	48.21	 	0	0	 	0	0	 	699	97.9	 	15	2.1	 	714	1.15
Ulverstone		                                 	108	7.2	 	55	3.67	 	163	10.87	 	398	26.55	 	71	4.74	 	5	0.33	 	8	0.53	 	12	0.8	 	494	32.96	 	17	1.13	 	2	0.13	 	2	0.13	 	21	1.4	 	35	2.33	 	25	1.67	 	1	0.07	 	1	0.07	 	62	4.14	 	8	0.53	 	7	0.47	 	0	0	 	15	1	 	2	0.13	 	0	0	 	0	0	 	2	0.13	 	10	0.67	 	2	0.13	 	0	0	 	12	0.8	 	605	40.36	 	107	7.14	 	9	0.6	 	6	0.4	 	727	48.5	 	3	0.2	 	3	0.2	 	1499	96.27	 	58	3.73	 	1557	2.5
Ulverstone East		                            	50	4.72	 	45	4.25	 	95	8.96	 	294	27.74	 	27	2.55	 	3	0.28	 	1	0.09	 	12	1.13	 	337	31.79	 	5	0.47	 	1	0.09	 	1	0.09	 	7	0.66	 	21	1.98	 	15	1.42	 	0	0	 	1	0.09	 	37	3.49	 	7	0.66	 	5	0.47	 	0	0	 	12	1.13	 	2	0.19	 	0	0	 	0	0	 	2	0.19	 	12	1.13	 	3	0.28	 	0	0	 	15	1.42	 	495	46.7	 	53	5	 	4	0.38	 	3	0.28	 	555	52.36	 	0	0	 	0	0	 	1060	97.88	 	23	2.12	 	1083	1.74
Ulverstone South		                           	139	7.15	 	87	4.48	 	226	11.63	 	676	34.79	 	76	3.91	 	10	0.51	 	9	0.46	 	11	0.57	 	782	40.25	 	16	0.82	 	7	0.36	 	0	0	 	23	1.18	 	39	2.01	 	27	1.39	 	0	0	 	0	0	 	66	3.4	 	13	0.67	 	6	0.31	 	0	0	 	19	0.98	 	2	0.1	 	0	0	 	0	0	 	2	0.1	 	24	1.24	 	6	0.31	 	1	0.05	 	31	1.6	 	701	36.08	 	81	4.17	 	2	0.1	 	8	0.41	 	792	40.76	 	2	0.1	 	2	0.1	 	1943	97.1	 	58	2.9	 	2001	3.21
Ulverstone West		                            	134	6.41	 	101	4.83	 	235	11.23	 	739	35.33	 	99	4.73	 	5	0.24	 	19	0.91	 	13	0.62	 	875	41.83	 	12	0.57	 	2	0.1	 	1	0.05	 	15	0.72	 	44	2.1	 	27	1.29	 	0	0	 	0	0	 	71	3.39	 	7	0.33	 	7	0.33	 	0	0	 	14	0.67	 	1	0.05	 	0	0	 	0	0	 	1	0.05	 	24	1.15	 	5	0.24	 	0	0	 	29	1.39	 	745	35.61	 	95	4.54	 	5	0.24	 	5	0.24	 	850	40.63	 	2	0.1	 	2	0.1	 	2092	96.41	 	78	3.59	 	2170	3.48
Upper Burnie		                               	94	5.77	 	71	4.36	 	165	10.13	 	641	39.35	 	101	6.2	 	7	0.43	 	23	1.41	 	15	0.92	 	787	48.31	 	10	0.61	 	0	0	 	0	0	 	10	0.61	 	25	1.53	 	19	1.17	 	1	0.06	 	0	0	 	45	2.76	 	6	0.37	 	4	0.25	 	0	0	 	10	0.61	 	0	0	 	0	0	 	0	0	 	0	0	 	11	0.68	 	7	0.43	 	0	0	 	18	1.1	 	502	30.82	 	79	4.85	 	6	0.37	 	6	0.37	 	593	36.4	 	1	0.06	 	1	0.06	 	1629	97.2	 	47	2.8	 	1676	2.69
Valley Road		                                	125	8.01	 	71	4.55	 	196	12.56	 	520	33.31	 	68	4.36	 	7	0.45	 	6	0.38	 	15	0.96	 	616	39.46	 	7	0.45	 	1	0.06	 	0	0	 	8	0.51	 	26	1.67	 	10	0.64	 	0	0	 	0	0	 	36	2.31	 	5	0.32	 	3	0.19	 	0	0	 	8	0.51	 	1	0.06	 	0	0	 	0	0	 	1	0.06	 	11	0.7	 	8	0.51	 	0	0	 	19	1.22	 	578	37.03	 	89	5.7	 	3	0.19	 	7	0.45	 	677	43.37	 	0	0	 	0	0	 	1561	96.72	 	53	3.28	 	1614	2.59
Waratah		                                    	13	7.18	 	6	3.31	 	19	10.5	 	89	49.17	 	10	5.52	 	0	0	 	0	0	 	2	1.1	 	101	55.8	 	1	0.55	 	0	0	 	0	0	 	1	0.55	 	4	2.21	 	2	1.1	 	0	0	 	0	0	 	6	3.31	 	0	0	 	2	1.1	 	0	0	 	2	1.1	 	1	0.55	 	0	0	 	0	0	 	1	0.55	 	1	0.55	 	0	0	 	0	0	 	1	0.55	 	44	24.31	 	5	2.76	 	1	0.55	 	0	0	 	50	27.62	 	0	0	 	0	0	 	181	96.28	 	7	3.72	 	188	0.3
West Wynyard		                               	48	4.95	 	42	4.33	 	90	9.28	 	364	37.53	 	53	5.46	 	3	0.31	 	7	0.72	 	6	0.62	 	433	44.64	 	12	1.24	 	0	0	 	1	0.1	 	13	1.34	 	17	1.75	 	13	1.34	 	1	0.1	 	0	0	 	31	3.2	 	1	0.1	 	2	0.21	 	0	0	 	3	0.31	 	0	0	 	0	0	 	0	0	 	0	0	 	13	1.34	 	5	0.52	 	0	0	 	18	1.86	 	322	33.2	 	57	5.88	 	1	0.1	 	2	0.21	 	382	39.38	 	0	0	 	0	0	 	970	97	 	30	3	 	1000	1.6
Wivenhoe		                                   	11	3.24	 	18	5.31	 	29	8.55	 	129	38.05	 	15	4.42	 	2	0.59	 	5	1.47	 	3	0.88	 	154	45.43	 	2	0.59	 	2	0.59	 	0	0	 	4	1.18	 	6	1.77	 	8	2.36	 	0	0	 	0	0	 	14	4.13	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	5	1.47	 	0	0	 	1	0.29	 	6	1.77	 	120	35.4	 	10	2.95	 	1	0.29	 	0	0	 	131	38.64	 	1	0.29	 	1	0.29	 	339	97.69	 	8	2.31	 	347	0.56
Wynyard		                                    	125	5.14	 	99	4.07	 	224	9.2	 	742	30.48	 	127	5.22	 	11	0.45	 	17	0.7	 	15	0.62	 	912	37.47	 	15	0.62	 	6	0.25	 	0	0	 	21	0.86	 	74	3.04	 	44	1.81	 	1	0.04	 	0	0	 	119	4.89	 	23	0.94	 	11	0.45	 	0	0	 	34	1.4	 	1	0.04	 	0	0	 	0	0	 	1	0.04	 	35	1.44	 	17	0.7	 	3	0.12	 	55	2.26	 	892	36.65	 	156	6.41	 	12	0.49	 	7	0.29	 	1067	43.84	 	1	0.04	 	1	0.04	 	2434	97.05	 	74	2.95	 	2508	4.03
Wynyard East		                               	36	6.22	 	15	2.59	 	51	8.81	 	238	41.11	 	35	6.04	 	4	0.69	 	9	1.55	 	3	0.52	 	289	49.91	 	4	0.69	 	1	0.17	 	1	0.17	 	6	1.04	 	5	0.86	 	6	1.04	 	1	0.17	 	0	0	 	12	2.07	 	3	0.52	 	1	0.17	 	0	0	 	4	0.69	 	0	0	 	0	0	 	1	0.17	 	1	0.17	 	5	0.86	 	3	0.52	 	1	0.17	 	9	1.55	 	178	30.74	 	23	3.97	 	3	0.52	 	2	0.35	 	206	35.58	 	1	0.17	 	1	0.17	 	579	96.34	 	22	3.66	 	601	0.96
Yolla		                                      	23	5.18	 	16	3.6	 	39	8.78	 	128	28.83	 	18	4.05	 	3	0.68	 	2	0.45	 	3	0.68	 	154	34.68	 	1	0.23	 	0	0	 	0	0	 	1	0.23	 	14	3.15	 	15	3.38	 	0	0	 	0	0	 	29	6.53	 	3	0.68	 	0	0	 	0	0	 	3	0.68	 	0	0	 	0	0	 	1	0.23	 	1	0.23	 	3	0.68	 	3	0.68	 	0	0	 	6	1.35	 	172	38.74	 	31	6.98	 	2	0.45	 	6	1.35	 	211	47.52	 	0	0	 	0	0	 	444	97.16	 	13	2.84	 	457	0.73
Special Hospitals		                          	43	9.39	 	10	2.18	 	53	11.57	 	140	30.57	 	4	0.87	 	0	0	 	0	0	 	0	0	 	144	31.44	 	10	2.18	 	1	0.22	 	0	0	 	11	2.4	 	5	1.09	 	0	0	 	0	0	 	0	0	 	5	1.09	 	4	0.87	 	0	0	 	0	0	 	4	0.87	 	1	0.22	 	0	0	 	0	0	 	1	0.22	 	3	0.66	 	0	0	 	0	0	 	3	0.66	 	228	49.78	 	8	1.75	 	0	0	 	1	0.22	 	237	51.75	 	0	0	 	0	0	 	458	93.85	 	30	6.15	 	488	0.78
Total Ordinary		                             	3338	6.07	 	2270	4.13	 	5608	10.2	 	18436	33.54	 	2725	4.96	 	215	0.39	 	397	0.72	 	449	0.82	 	22222	40.43	 	342	0.62	 	89	0.16	 	23	0.04	 	454	0.83	 	1336	2.43	 	831	1.51	 	18	0.03	 	13	0.02	 	2198	4	 	205	0.37	 	127	0.23	 	2	0	 	334	0.61	 	37	0.07	 	5	0.01	 	5	0.01	 	47	0.09	 	589	1.07	 	193	0.35	 	19	0.03	 	801	1.46	 	19779	35.99	 	3069	5.58	 	217	0.39	 	181	0.33	 	23246	42.3	 	50	0.09	 	50	0.09	 	54960	97.28	 	1536	2.72	 	56496	90.67
ABSENT		                                     	153	5.59	 	116	4.24	 	269	9.82	 	825	30.12	 	163	5.95	 	11	0.4	 	12	0.44	 	23	0.84	 	1034	37.75	 	19	0.69	 	8	0.29	 	2	0.07	 	29	1.06	 	125	4.56	 	70	2.56	 	0	0	 	2	0.07	 	197	7.19	 	9	0.33	 	0	0	 	0	0	 	9	0.33	 	3	0.11	 	0	0	 	0	0	 	3	0.11	 	37	1.35	 	15	0.55	 	0	0	 	52	1.9	 	974	35.56	 	143	5.22	 	15	0.55	 	12	0.44	 	1144	41.77	 	2	0.07	 	2	0.07	 	2739	98.45	 	43	1.55	 	2782	4.46
POSTAL		                                     	67	3.94	 	68	4	 	135	7.94	 	490	28.81	 	108	6.35	 	4	0.24	 	11	0.65	 	22	1.29	 	635	37.33	 	7	0.41	 	0	0	 	0	0	 	7	0.41	 	40	2.35	 	28	1.65	 	1	0.06	 	4	0.24	 	73	4.29	 	11	0.65	 	7	0.41	 	2	0.12	 	20	1.18	 	2	0.12	 	1	0.06	 	0	0	 	3	0.18	 	15	0.88	 	8	0.47	 	0	0	 	23	1.35	 	634	37.27	 	143	8.41	 	15	0.88	 	10	0.59	 	802	47.15	 	3	0.18	 	3	0.18	 	1701	98.72	 	22	1.28	 	1723	2.77
PRE_POLL		                                   	58	4.76	 	44	3.61	 	102	8.37	 	381	31.26	 	58	4.76	 	4	0.33	 	7	0.57	 	9	0.74	 	459	37.65	 	6	0.49	 	2	0.16	 	0	0	 	8	0.66	 	64	5.25	 	24	1.97	 	1	0.08	 	0	0	 	89	7.3	 	5	0.41	 	3	0.25	 	0	0	 	8	0.66	 	1	0.08	 	1	0.08	 	0	0	 	2	0.16	 	18	1.48	 	6	0.49	 	0	0	 	24	1.97	 	447	36.67	 	70	5.74	 	6	0.49	 	2	0.16	 	525	43.07	 	2	0.16	 	2	0.16	 	1219	98.62	 	17	1.38	 	1236	1.98
PROVISIONAL		                                	2	3.03	 	2	3.03	 	4	6.06	 	31	46.97	 	3	4.55	 	0	0	 	0	0	 	0	0	 	34	51.52	 	0	0	 	0	0	 	0	0	 	0	0	 	1	1.52	 	1	1.52	 	0	0	 	0	0	 	2	3.03	 	1	1.52	 	0	0	 	0	0	 	1	1.52	 	0	0	 	0	0	 	0	0	 	0	0	 	3	4.55	 	0	0	 	0	0	 	3	4.55	 	19	28.79	 	3	4.55	 	0	0	 	0	0	 	22	33.33	 	0	0	 	0	0	 	66	94.29	 	4	5.71	 	70	0.11
ADJUSTMENT		                                 	0		       	-2		       	-2		       	0		       	-2		       	0		       	0		       	1		       	-1		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	1		       	0		       	0		       	0		       	1		       	0		       	0		       	-2		       	2		       	0	
Division Summary		                           	3618	5.96	 	2498	4.12	 	6116	10.08	 	20163	33.23	 	3055	5.03	 	234	0.39	 	427	0.7	 	504	0.83	 	24383	40.18	 	374	0.62	 	99	0.16	 	25	0.04	 	498	0.82	 	1566	2.58	 	954	1.57	 	20	0.03	 	19	0.03	 	2559	4.22	 	231	0.38	 	137	0.23	 	4	0.01	 	372	0.61	 	43	0.07	 	7	0.01	 	5	0.01	 	55	0.09	 	662	1.09	 	222	0.37	 	19	0.03	 	903	1.49	 	21854	36.01	 	3428	5.65	 	253	0.42	 	205	0.34	 	25740	42.42	 	57	0.09	 	57	0.09	 	60683	97.39	 	1624	2.61	 	62307	96.81


Denison (68599)																																																																																																																									

	   		 A Tasmanian Independent Senator Brian Harradine Group									 B Australian Labor Party (Tasmanian Branch)																		 C Tasmania Senate Team												 D Tasmanian Greens															 E Call to Australia (Fred Nile) Group												 F Natural Law Party												 G Australian Democrats												 H Liberal Party of Australia - Tasmanian Division															Ungrouped													
    			TICKET VOTES			# HARRADINE			Group Total			TICKET VOTES			# TATE			# COATES			# MURPHY			AULICH			Group Total			TICKET VOTES			SPROULE			MCSHANE			Group Total			TICKET VOTES			HENDERSON			JONES			FRY			Group Total			TICKET VOTES			HOPSON			HOPSON			Group Total			TICKET VOTES			BROSZCZYK			DAVIES			Group Total			TICKET VOTES			HARMSEN			STEPHEN			Group Total			TICKET VOTES			# ARCHER			# GIBSON			ABETZ			Group Total			JAMIESON			Ungrouped Total			FORMAL			INFORMAL			TOTAL	
    						Brian									Michael			John			Shayne			Terry									Alan			Frances									Judy			Peter			Marion									Philip			Janelle									Greg			Caroline									Patsy			David									Brian			Brian			Eric						Ian													
Polling Places			Vote	%		Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%
Abbotsfield		                                	125	7.76	 	69	4.29	 	194	12.05	 	887	55.09	 	94	5.84	 	29	1.8	 	3	0.19	 	8	0.5	 	1021	63.42	 	8	0.5	 	2	0.12	 	1	0.06	 	11	0.68	 	44	2.73	 	13	0.81	 	0	0	 	2	0.12	 	59	3.66	 	2	0.12	 	1	0.06	 	0	0	 	3	0.19	 	1	0.06	 	0	0	 	0	0	 	1	0.06	 	7	0.43	 	13	0.81	 	0	0	 	20	1.24	 	259	16.09	 	29	1.8	 	6	0.37	 	7	0.43	 	301	18.7	 	0	0	 	0	0	 	1610	97.52	 	41	2.48	 	1651	2.51
Albuera		                                    	15	3.55	 	16	3.79	 	31	7.35	 	119	28.2	 	30	7.11	 	9	2.13	 	2	0.47	 	3	0.71	 	163	38.63	 	1	0.24	 	1	0.24	 	1	0.24	 	3	0.71	 	51	12.09	 	44	10.43	 	0	0	 	0	0	 	95	22.51	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	5	1.18	 	4	0.95	 	1	0.24	 	10	2.37	 	105	24.88	 	6	1.42	 	7	1.66	 	1	0.24	 	119	28.2	 	1	0.24	 	1	0.24	 	422	99.29	 	3	0.71	 	425	0.65
Austins Ferry		                              	145	9.81	 	81	5.48	 	226	15.29	 	679	45.94	 	56	3.79	 	15	1.01	 	2	0.14	 	10	0.68	 	762	51.56	 	2	0.14	 	2	0.14	 	1	0.07	 	5	0.34	 	49	3.32	 	15	1.01	 	0	0	 	0	0	 	64	4.33	 	1	0.07	 	0	0	 	0	0	 	1	0.07	 	2	0.14	 	0	0	 	1	0.07	 	3	0.2	 	7	0.47	 	2	0.14	 	0	0	 	9	0.61	 	344	23.27	 	50	3.38	 	9	0.61	 	5	0.34	 	408	27.6	 	0	0	 	0	0	 	1478	97.49	 	38	2.51	 	1516	2.3
Battery Point		                              	34	3.11	 	44	4.03	 	78	7.14	 	257	23.51	 	68	6.22	 	14	1.28	 	2	0.18	 	6	0.55	 	347	31.75	 	3	0.27	 	3	0.27	 	0	0	 	6	0.55	 	125	11.44	 	103	9.42	 	0	0	 	2	0.18	 	230	21.04	 	0	0	 	1	0.09	 	0	0	 	1	0.09	 	2	0.18	 	1	0.09	 	1	0.09	 	4	0.37	 	13	1.19	 	18	1.65	 	1	0.09	 	32	2.93	 	322	29.46	 	39	3.57	 	16	1.46	 	16	1.46	 	393	35.96	 	2	0.18	 	2	0.18	 	1093	98.03	 	22	1.97	 	1115	1.69
Bowen Road		                                 	175	8.27	 	100	4.72	 	275	12.99	 	969	45.77	 	157	7.42	 	36	1.7	 	5	0.24	 	9	0.43	 	1176	55.55	 	6	0.28	 	2	0.09	 	0	0	 	8	0.38	 	85	4.02	 	27	1.28	 	0	0	 	0	0	 	112	5.29	 	5	0.24	 	1	0.05	 	0	0	 	6	0.28	 	2	0.09	 	3	0.14	 	1	0.05	 	6	0.28	 	14	0.66	 	11	0.52	 	2	0.09	 	27	1.28	 	435	20.55	 	39	1.84	 	14	0.66	 	17	0.8	 	505	23.85	 	2	0.09	 	2	0.09	 	2117	96.36	 	80	3.64	 	2197	3.34
Brent Street		                               	59	6.95	 	35	4.12	 	94	11.07	 	424	49.94	 	45	5.3	 	14	1.65	 	0	0	 	6	0.71	 	489	57.6	 	5	0.59	 	2	0.24	 	1	0.12	 	8	0.94	 	27	3.18	 	10	1.18	 	0	0	 	0	0	 	37	4.36	 	3	0.35	 	0	0	 	0	0	 	3	0.35	 	0	0	 	0	0	 	0	0	 	0	0	 	8	0.94	 	6	0.71	 	0	0	 	14	1.65	 	180	21.2	 	17	2	 	1	0.12	 	6	0.71	 	204	24.03	 	0	0	 	0	0	 	849	95.61	 	39	4.39	 	888	1.35
Cascades		                                   	62	5.68	 	50	4.58	 	112	10.26	 	359	32.88	 	78	7.14	 	20	1.83	 	2	0.18	 	8	0.73	 	467	42.77	 	1	0.09	 	8	0.73	 	0	0	 	9	0.82	 	116	10.62	 	106	9.71	 	0	0	 	2	0.18	 	224	20.51	 	2	0.18	 	3	0.27	 	1	0.09	 	6	0.55	 	0	0	 	1	0.09	 	0	0	 	1	0.09	 	11	1.01	 	16	1.47	 	1	0.09	 	28	2.56	 	205	18.77	 	24	2.2	 	4	0.37	 	9	0.82	 	242	22.16	 	3	0.27	 	3	0.27	 	1092	96.98	 	34	3.02	 	1126	1.71
