	   		 A Republican Party of Australia												 B The Green Party South Australia												 C National Party of Australia (S.A.) Inc.												 D Call to Australia (Fred Nile) Group												 E Australian Labor Party (South Australian Branch)																		F - Unendorsed Group												 G Australian Democrats																		 H Natural Law Party															 I Independent EFF															 J Grey Power															 K Australians Against Further Immigration												 L Liberal Party of Australia - (S.A. Division)																		Ungrouped																			
    			TICKET VOTES			NASRULLAH			HILL			Group Total			TICKET VOTES			FRICKER			WEISSMANN			Group Total			TICKET VOTES			MCCALLUM			BRADSHAW			Group Total			TICKET VOTES			RODWAY			SQUIRRELL			Group Total			TICKET VOTES			# BOLKUS			# FOREMAN			MAGUIRE			MCDONALD			Group Total			TICKET VOTES			LIEW			SCHIRRIPA			Group Total			TICKET VOTES			# LEES			SWIFT			STOTT DESPOJA			TICKLE			Group Total			TICKET VOTES			WELLS			MARTIN			MORRIS			Group Total			TICKET VOTES			DWYER			GIDDINGS			GIDDINGS			Group Total			TICKET VOTES			HOLDER			PRESTON			BOTTAM			Group Total			TICKET VOTES			MOORE			SMITH			Group Total			TICKET VOTES			# VANSTONE			# MINCHIN			# FERGUSON			GUPTA			Group Total			RICE			BROOM			SMITH			Ungrouped Total			FORMAL			INFORMAL			TOTAL	
    						Bilal			Peter									Ally			Gerhard									Nola			Michael									David			David									Nick			Dominic			Graham			Rosalie Ann									Dr Alex			Douglas									Meg			Stephen			Natasha			Patricia									Dr Geoff			Anne			Dulcie									David			Douglas			Vanessa									Jack			Betty			Glen									Evonne			Joe									Amanda			Nick			Alan			Satish						Mark			Bernard William			E.C. (Ean)													
Polling Places			Vote	%		Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%
ABSENT		                                     	17	0.38	 	6	0.14	 	1	0.02	 	24	0.54	 	108	2.43	 	25	0.56	 	4	0.09	 	137	3.09	 	12	0.27	 	1	0.02	 	0	0	 	13	0.29	 	40	0.9	 	11	0.25	 	2	0.05	 	53	1.19	 	1512	34.08	 	72	1.62	 	1	0.02	 	2	0.05	 	6	0.14	 	1593	35.91	 	15	0.34	 	2	0.05	 	0	0	 	17	0.38	 	433	9.76	 	91	2.05	 	0	0	 	10	0.23	 	1	0.02	 	535	12.06	 	42	0.95	 	16	0.36	 	3	0.07	 	0	0	 	61	1.38	 	17	0.38	 	1	0.02	 	0	0	 	0	0	 	18	0.41	 	19	0.43	 	4	0.09	 	1	0.02	 	0	0	 	24	0.54	 	17	0.38	 	6	0.14	 	1	0.02	 	24	0.54	 	1873	42.22	 	57	1.28	 	4	0.09	 	2	0.05	 	0	0	 	1936	43.64	 	0	0	 	0	0	 	1	0.02	 	1	0.02	 	4436	98.23	 	80	1.77	 	4516	5.8
POSTAL		                                     	6	0.2	 	5	0.17	 	4	0.13	 	15	0.5	 	34	1.14	 	15	0.5	 	2	0.07	 	51	1.71	 	8	0.27	 	1	0.03	 	0	0	 	9	0.3	 	27	0.9	 	8	0.27	 	0	0	 	35	1.17	 	839	28.06	 	41	1.37	 	1	0.03	 	5	0.17	 	11	0.37	 	897	30	 	4	0.13	 	0	0	 	1	0.03	 	5	0.17	 	171	5.72	 	37	1.24	 	0	0	 	6	0.2	 	0	0	 	214	7.16	 	13	0.43	 	3	0.1	 	3	0.1	 	0	0	 	19	0.64	 	7	0.23	 	3	0.1	 	0	0	 	0	0	 	10	0.33	 	27	0.9	 	4	0.13	 	2	0.07	 	0	0	 	33	1.1	 	9	0.3	 	4	0.13	 	0	0	 	13	0.43	 	1621	54.21	 	51	1.71	 	5	0.17	 	7	0.23	 	2	0.07	 	1686	56.39	 	2	0.07	 	1	0.03	 	0	0	 	3	0.1	 	2990	98.71	 	39	1.29	 	3029	3.89
PRE_POLL		                                   	15	0.65	 	2	0.09	 	0	0	 	17	0.74	 	51	2.21	 	16	0.69	 	0	0	 	67	2.9	 	12	0.52	 	1	0.04	 	1	0.04	 	14	0.61	 	11	0.48	 	2	0.09	 	0	0	 	13	0.56	 	678	29.35	 	31	1.34	 	2	0.09	 	2	0.09	 	4	0.17	 	717	31.04	 	4	0.17	 	1	0.04	 	0	0	 	5	0.22	 	143	6.19	 	36	1.56	 	0	0	 	6	0.26	 	0	0	 	185	8.01	 	9	0.39	 	6	0.26	 	0	0	 	0	0	 	15	0.65	 	4	0.17	 	0	0	 	0	0	 	0	0	 	4	0.17	 	8	0.35	 	2	0.09	 	0	0	 	0	0	 	10	0.43	 	5	0.22	 	2	0.09	 	0	0	 	7	0.3	 	1211	52.42	 	38	1.65	 	2	0.09	 	5	0.22	 	0	0	 	1256	54.37	 	0	0	 	0	0	 	0	0	 	0	0	 	2310	98.89	 	26	1.11	 	2336	3
PROVISIONAL		                                	1	0.38	 	0	0	 	0	0	 	1	0.38	 	6	2.26	 	1	0.38	 	0	0	 	7	2.63	 	2	0.75	 	0	0	 	0	0	 	2	0.75	 	2	0.75	 	1	0.38	 	0	0	 	3	1.13	 	69	25.94	 	0	0	 	0	0	 	0	0	 	1	0.38	 	70	26.32	 	1	0.38	 	0	0	 	0	0	 	1	0.38	 	21	7.89	 	2	0.75	 	0	0	 	0	0	 	0	0	 	23	8.65	 	1	0.38	 	1	0.38	 	0	0	 	0	0	 	2	0.75	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	3	1.13	 	0	0	 	0	0	 	3	1.13	 	154	57.89	 	0	0	 	0	0	 	0	0	 	0	0	 	154	57.89	 	0	0	 	0	0	 	0	0	 	0	0	 	266	98.52	 	4	1.48	 	270	0.35
ADJUSTMENT		                                 	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	-1		       	0		       	-1		       	1		       	1		       	0		       	0		       	0		       	2		       	0		       	0		       	0		       	0		       	0		       	-1		       	0		       	0		       	0		       	-1		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	1		       	1		       	0		       	0		       	1		       	-1		       	0		       	0		       	0		       	0		       	-1		       	-1		       	0		       	1		       	******	
Division Summary		                           	343	0.45	 	95	0.13	 	14	0.02	 	452	0.6	 	985	1.3	 	420	0.55	 	17	0.02	 	1422	1.88	 	164	0.22	 	20	0.03	 	2	0	 	186	0.25	 	582	0.77	 	174	0.23	 	15	0.02	 	771	1.02	 	24606	32.47	 	955	1.26	 	18	0.02	 	115	0.15	 	125	0.16	 	25819	34.07	 	187	0.25	 	19	0.03	 	8	0.01	 	214	0.28	 	6332	8.36	 	1399	1.85	 	15	0.02	 	101	0.13	 	14	0.02	 	7861	10.37	 	516	0.68	 	186	0.25	 	20	0.03	 	3	0	 	725	0.96	 	254	0.34	 	29	0.04	 	1	0	 	2	0	 	286	0.38	 	367	0.48	 	71	0.09	 	10	0.01	 	2	0	 	450	0.59	 	177	0.23	 	39	0.05	 	5	0.01	 	221	0.29	 	36349	47.97	 	818	1.08	 	78	0.1	 	48	0.06	 	17	0.02	 	37310	49.24	 	48	0.06	 	4	0.01	 	8	0.01	 	60	0.08	 	75777	97.28	 	2115	2.72	 	77892	94.39
 																																																																																																																																																																																																	


Wakefield (84843)																																																																																																																																																																																																	

	   		 A Republican Party of Australia												 B The Green Party South Australia												 C National Party of Australia (S.A.) Inc.												 D Call to Australia (Fred Nile) Group												 E Australian Labor Party (South Australian Branch)																		F - Unendorsed Group												 G Australian Democrats																		 H Natural Law Party															 I Independent EFF															 J Grey Power															 K Australians Against Further Immigration												 L Liberal Party of Australia - (S.A. Division)																		Ungrouped																			
    			TICKET VOTES			NASRULLAH			HILL			Group Total			TICKET VOTES			FRICKER			WEISSMANN			Group Total			TICKET VOTES			MCCALLUM			BRADSHAW			Group Total			TICKET VOTES			RODWAY			SQUIRRELL			Group Total			TICKET VOTES			# BOLKUS			# FOREMAN			MAGUIRE			MCDONALD			Group Total			TICKET VOTES			LIEW			SCHIRRIPA			Group Total			TICKET VOTES			# LEES			SWIFT			STOTT DESPOJA			TICKLE			Group Total			TICKET VOTES			WELLS			MARTIN			MORRIS			Group Total			TICKET VOTES			DWYER			GIDDINGS			GIDDINGS			Group Total			TICKET VOTES			HOLDER			PRESTON			BOTTAM			Group Total			TICKET VOTES			MOORE			SMITH			Group Total			TICKET VOTES			# VANSTONE			# MINCHIN			# FERGUSON			GUPTA			Group Total			RICE			BROOM			SMITH			Ungrouped Total			FORMAL			INFORMAL			TOTAL	
    						Bilal			Peter									Ally			Gerhard									Nola			Michael									David			David									Nick			Dominic			Graham			Rosalie Ann									Dr Alex			Douglas									Meg			Stephen			Natasha			Patricia									Dr Geoff			Anne			Dulcie									David			Douglas			Vanessa									Jack			Betty			Glen									Evonne			Joe									Amanda			Nick			Alan			Satish						Mark			Bernard William			E.C. (Ean)													
Polling Places			Vote	%		Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%
Alford		                                     	0	0	 	0	0	 	0	0	 	0	0	 	1	0.62	 	0	0	 	0	0	 	1	0.62	 	0	0	 	1	0.62	 	0	0	 	1	0.62	 	1	0.62	 	0	0	 	0	0	 	1	0.62	 	25	15.53	 	3	1.86	 	0	0	 	0	0	 	0	0	 	28	17.39	 	0	0	 	0	0	 	0	0	 	0	0	 	11	6.83	 	1	0.62	 	0	0	 	0	0	 	0	0	 	12	7.45	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	2	1.24	 	0	0	 	0	0	 	0	0	 	2	1.24	 	0	0	 	0	0	 	0	0	 	0	0	 	115	71.43	 	0	0	 	0	0	 	1	0.62	 	0	0	 	116	72.05	 	0	0	 	0	0	 	0	0	 	0	0	 	161	98.77	 	2	1.23	 	163	0.2
Angaston		                                   	5	0.31	 	3	0.18	 	0	0	 	8	0.49	 	26	1.59	 	6	0.37	 	0	0	 	32	1.96	 	4	0.24	 	1	0.06	 	0	0	 	5	0.31	 	6	0.37	 	1	0.06	 	0	0	 	7	0.43	 	448	27.42	 	10	0.61	 	0	0	 	0	0	 	1	0.06	 	459	28.09	 	7	0.43	 	0	0	 	0	0	 	7	0.43	 	116	7.1	 	17	1.04	 	0	0	 	0	0	 	0	0	 	133	8.14	 	6	0.37	 	2	0.12	 	0	0	 	0	0	 	8	0.49	 	9	0.55	 	0	0	 	1	0.06	 	0	0	 	10	0.61	 	9	0.55	 	0	0	 	0	0	 	0	0	 	9	0.55	 	12	0.73	 	2	0.12	 	0	0	 	14	0.86	 	920	56.3	 	19	1.16	 	1	0.06	 	0	0	 	2	0.12	 	942	57.65	 	0	0	 	0	0	 	0	0	 	0	0	 	1634	98.08	 	32	1.92	 	1666	2.04
Ardrossan		                                  	3	0.29	 	1	0.1	 	0	0	 	4	0.38	 	7	0.67	 	2	0.19	 	0	0	 	9	0.87	 	5	0.48	 	0	0	 	0	0	 	5	0.48	 	7	0.67	 	1	0.1	 	0	0	 	8	0.77	 	307	29.55	 	6	0.58	 	0	0	 	0	0	 	1	0.1	 	314	30.22	 	3	0.29	 	0	0	 	0	0	 	3	0.29	 	60	5.77	 	4	0.38	 	1	0.1	 	1	0.1	 	0	0	 	66	6.35	 	4	0.38	 	2	0.19	 	0	0	 	0	0	 	6	0.58	 	4	0.38	 	0	0	 	0	0	 	0	0	 	4	0.38	 	20	1.92	 	0	0	 	0	0	 	0	0	 	20	1.92	 	7	0.67	 	0	0	 	0	0	 	7	0.67	 	573	55.15	 	12	1.15	 	1	0.1	 	7	0.67	 	0	0	 	593	57.07	 	0	0	 	0	0	 	0	0	 	0	0	 	1039	97.01	 	32	2.99	 	1071	1.31
Arthurton		                                  	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.6	 	1	0.6	 	0	0	 	2	1.2	 	0	0	 	2	1.2	 	0	0	 	2	1.2	 	9	5.42	 	0	0	 	0	0	 	0	0	 	0	0	 	9	5.42	 	0	0	 	0	0	 	0	0	 	0	0	 	2	1.2	 	2	1.2	 	0	0	 	0	0	 	0	0	 	4	2.41	 	1	0.6	 	1	0.6	 	0	0	 	0	0	 	2	1.2	 	0	0	 	1	0.6	 	0	0	 	0	0	 	1	0.6	 	2	1.2	 	1	0.6	 	0	0	 	0	0	 	3	1.81	 	2	1.2	 	0	0	 	0	0	 	2	1.2	 	136	81.93	 	3	1.81	 	0	0	 	2	1.2	 	0	0	 	141	84.94	 	0	0	 	0	0	 	0	0	 	0	0	 	166	98.81	 	2	1.19	 	168	0.21
Auburn		                                     	2	0.55	 	0	0	 	0	0	 	2	0.55	 	5	1.37	 	1	0.27	 	0	0	 	6	1.64	 	2	0.55	 	2	0.55	 	0	0	 	4	1.09	 	0	0	 	0	0	 	0	0	 	0	0	 	82	22.4	 	5	1.37	 	0	0	 	1	0.27	 	0	0	 	88	24.04	 	1	0.27	 	0	0	 	0	0	 	1	0.27	 	25	6.83	 	1	0.27	 	0	0	 	0	0	 	0	0	 	26	7.1	 	7	1.91	 	1	0.27	 	1	0.27	 	0	0	 	9	2.46	 	1	0.27	 	0	0	 	0	0	 	0	0	 	1	0.27	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.27	 	1	0.27	 	0	0	 	2	0.55	 	221	60.38	 	5	1.37	 	1	0.27	 	0	0	 	0	0	 	227	62.02	 	0	0	 	0	0	 	0	0	 	0	0	 	366	97.6	 	9	2.4	 	375	0.46
Balaklava		                                  	3	0.21	 	1	0.07	 	0	0	 	4	0.28	 	12	0.85	 	3	0.21	 	0	0	 	15	1.07	 	4	0.28	 	2	0.14	 	0	0	 	6	0.43	 	15	1.07	 	6	0.43	 	0	0	 	21	1.49	 	245	17.44	 	11	0.78	 	2	0.14	 	2	0.14	 	0	0	 	260	18.51	 	0	0	 	0	0	 	0	0	 	0	0	 	71	5.05	 	14	1	 	0	0	 	1	0.07	 	0	0	 	86	6.12	 	4	0.28	 	0	0	 	0	0	 	0	0	 	4	0.28	 	8	0.57	 	0	0	 	0	0	 	0	0	 	8	0.57	 	14	1	 	2	0.14	 	0	0	 	0	0	 	16	1.14	 	3	0.21	 	0	0	 	0	0	 	3	0.21	 	978	69.61	 	0	0	 	0	0	 	4	0.28	 	0	0	 	982	69.89	 	0	0	 	0	0	 	0	0	 	0	0	 	1405	97.84	 	31	2.16	 	1436	1.76
Barmera		                                    	14	0.68	 	5	0.24	 	0	0	 	19	0.92	 	19	0.92	 	1	0.05	 	0	0	 	20	0.97	 	8	0.39	 	2	0.1	 	0	0	 	10	0.48	 	14	0.68	 	1	0.05	 	0	0	 	15	0.72	 	547	26.43	 	10	0.48	 	1	0.05	 	0	0	 	2	0.1	 	560	27.05	 	6	0.29	 	0	0	 	0	0	 	6	0.29	 	153	7.39	 	15	0.72	 	1	0.05	 	1	0.05	 	0	0	 	170	8.21	 	10	0.48	 	1	0.05	 	2	0.1	 	0	0	 	13	0.63	 	65	3.14	 	3	0.14	 	0	0	 	0	0	 	68	3.29	 	14	0.68	 	1	0.05	 	0	0	 	0	0	 	15	0.72	 	7	0.34	 	1	0.05	 	0	0	 	8	0.39	 	1150	55.56	 	16	0.77	 	0	0	 	0	0	 	0	0	 	1166	56.33	 	0	0	 	0	0	 	0	0	 	0	0	 	2070	95.61	 	95	4.39	 	2165	2.65
Berri		                                      	13	0.49	 	6	0.23	 	0	0	 	19	0.72	 	26	0.98	 	3	0.11	 	0	0	 	29	1.1	 	9	0.34	 	0	0	 	0	0	 	9	0.34	 	37	1.4	 	17	0.64	 	0	0	 	54	2.04	 	823	31.14	 	8	0.3	 	0	0	 	0	0	 	0	0	 	831	31.44	 	10	0.38	 	0	0	 	0	0	 	10	0.38	 	179	6.77	 	21	0.79	 	1	0.04	 	1	0.04	 	0	0	 	202	7.64	 	10	0.38	 	1	0.04	 	0	0	 	0	0	 	11	0.42	 	86	3.25	 	4	0.15	 	1	0.04	 	0	0	 	91	3.44	 	23	0.87	 	3	0.11	 	1	0.04	 	1	0.04	 	28	1.06	 	13	0.49	 	1	0.04	 	0	0	 	14	0.53	 	1329	50.28	 	15	0.57	 	0	0	 	1	0.04	 	0	0	 	1345	50.89	 	0	0	 	0	0	 	0	0	 	0	0	 	2643	96.46	 	97	3.54	 	2740	3.36
Birdwood		                                   	1	0.13	 	2	0.27	 	0	0	 	3	0.4	 	10	1.34	 	2	0.27	 	1	0.13	 	13	1.74	 	2	0.27	 	0	0	 	0	0	 	2	0.27	 	7	0.94	 	2	0.27	 	0	0	 	9	1.2	 	148	19.81	 	12	1.61	 	0	0	 	0	0	 	0	0	 	160	21.42	 	0	0	 	0	0	 	0	0	 	0	0	 	75	10.04	 	24	3.21	 	2	0.27	 	0	0	 	0	0	 	101	13.52	 	10	1.34	 	3	0.4	 	0	0	 	0	0	 	13	1.74	 	3	0.4	 	0	0	 	0	0	 	0	0	 	3	0.4	 	6	0.8	 	0	0	 	0	0	 	0	0	 	6	0.8	 	1	0.13	 	0	0	 	0	0	 	1	0.13	 	427	57.16	 	8	1.07	 	0	0	 	1	0.13	 	0	0	 	436	58.37	 	0	0	 	0	0	 	0	0	 	0	0	 	747	97.77	 	17	2.23	 	764	0.94
Blanchetown		                                	1	0.42	 	0	0	 	0	0	 	1	0.42	 	1	0.42	 	0	0	 	0	0	 	1	0.42	 	1	0.42	 	0	0	 	0	0	 	1	0.42	 	0	0	 	0	0	 	0	0	 	0	0	 	54	22.78	 	0	0	 	0	0	 	0	0	 	0	0	 	54	22.78	 	0	0	 	0	0	 	0	0	 	0	0	 	23	9.7	 	2	0.84	 	0	0	 	0	0	 	0	0	 	25	10.55	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.42	 	0	0	 	0	0	 	0	0	 	1	0.42	 	3	1.27	 	0	0	 	0	0	 	0	0	 	3	1.27	 	2	0.84	 	0	0	 	0	0	 	2	0.84	 	147	62.03	 	2	0.84	 	0	0	 	0	0	 	0	0	 	149	62.87	 	0	0	 	0	0	 	0	0	 	0	0	 	237	95.95	 	10	4.05	 	247	0.3
Brentwood		                                  	0	0	 	0	0	 	0	0	 	0	0	 	2	1.49	 	0	0	 	0	0	 	2	1.49	 	1	0.75	 	0	0	 	0	0	 	1	0.75	 	5	3.73	 	2	1.49	 	0	0	 	7	5.22	 	22	16.42	 	2	1.49	 	0	0	 	0	0	 	0	0	 	24	17.91	 	0	0	 	0	0	 	0	0	 	0	0	 	8	5.97	 	3	2.24	 	0	0	 	0	0	 	0	0	 	11	8.21	 	1	0.75	 	0	0	 	0	0	 	0	0	 	1	0.75	 	1	0.75	 	0	0	 	0	0	 	0	0	 	1	0.75	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	85	63.43	 	1	0.75	 	0	0	 	1	0.75	 	0	0	 	87	64.93	 	0	0	 	0	0	 	0	0	 	0	0	 	134	98.53	 	2	1.47	 	136	0.17
Bute		                                       	1	0.3	 	0	0	 	0	0	 	1	0.3	 	3	0.9	 	0	0	 	0	0	 	3	0.9	 	2	0.6	 	0	0	 	0	0	 	2	0.6	 	0	0	 	0	0	 	0	0	 	0	0	 	48	14.37	 	1	0.3	 	0	0	 	0	0	 	0	0	 	49	14.67	 	0	0	 	0	0	 	0	0	 	0	0	 	20	5.99	 	5	1.5	 	1	0.3	 	0	0	 	0	0	 	26	7.78	 	4	1.2	 	0	0	 	0	0	 	0	0	 	4	1.2	 	1	0.3	 	0	0	 	1	0.3	 	0	0	 	2	0.6	 	1	0.3	 	0	0	 	0	0	 	0	0	 	1	0.3	 	5	1.5	 	0	0	 	0	0	 	5	1.5	 	237	70.96	 	1	0.3	 	0	0	 	3	0.9	 	0	0	 	241	72.16	 	0	0	 	0	0	 	0	0	 	0	0	 	334	97.95	 	7	2.05	 	341	0.42
Cadell		                                     	0	0	 	0	0	 	0	0	 	0	0	 	3	1.09	 	0	0	 	0	0	 	3	1.09	 	1	0.36	 	0	0	 	0	0	 	1	0.36	 	5	1.82	 	2	0.73	 	0	0	 	7	2.55	 	55	20	 	1	0.36	 	0	0	 	0	0	 	0	0	 	56	20.36	 	0	0	 	0	0	 	0	0	 	0	0	 	26	9.45	 	1	0.36	 	0	0	 	0	0	 	0	0	 	27	9.82	 	2	0.73	 	0	0	 	0	0	 	0	0	 	2	0.73	 	4	1.45	 	0	0	 	0	0	 	0	0	 	4	1.45	 	2	0.73	 	0	0	 	0	0	 	0	0	 	2	0.73	 	1	0.36	 	0	0	 	0	0	 	1	0.36	 	170	61.82	 	1	0.36	 	0	0	 	0	0	 	1	0.36	 	172	62.55	 	0	0	 	0	0	 	0	0	 	0	0	 	275	96.15	 	11	3.85	 	286	0.35
Cobdogla		                                   	2	0.63	 	1	0.32	 	0	0	 	3	0.95	 	3	0.95	 	0	0	 	0	0	 	3	0.95	 	4	1.26	 	0	0	 	0	0	 	4	1.26	 	0	0	 	1	0.32	 	2	0.63	 	3	0.95	 	66	20.82	 	2	0.63	 	0	0	 	0	0	 	2	0.63	 	70	22.08	 	0	0	 	0	0	 	0	0	 	0	0	 	13	4.1	 	3	0.95	 	1	0.32	 	0	0	 	0	0	 	17	5.36	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	7	2.21	 	1	0.32	 	0	0	 	0	0	 	8	2.52	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.32	 	0	0	 	1	0.32	 	204	64.35	 	4	1.26	 	0	0	 	0	0	 	0	0	 	208	65.62	 	0	0	 	0	0	 	0	0	 	0	0	 	317	96.65	 	11	3.35	 	328	0.4
Coobowie		                                   	0	0	 	2	0.75	 	0	0	 	2	0.75	 	2	0.75	 	0	0	 	0	0	 	2	0.75	 	3	1.13	 	0	0	 	0	0	 	3	1.13	 	5	1.88	 	4	1.5	 	0	0	 	9	3.38	 	82	30.83	 	4	1.5	 	0	0	 	0	0	 	0	0	 	86	32.33	 	1	0.38	 	0	0	 	0	0	 	1	0.38	 	30	11.28	 	1	0.38	 	1	0.38	 	0	0	 	0	0	 	32	12.03	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	3	1.13	 	0	0	 	0	0	 	0	0	 	3	1.13	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.38	 	0	0	 	0	0	 	1	0.38	 	124	46.62	 	2	0.75	 	0	0	 	1	0.38	 	0	0	 	127	47.74	 	0	0	 	0	0	 	0	0	 	0	0	 	266	95.68	 	12	4.32	 	278	0.34
Corny Point		                                	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	36	23.23	 	3	1.94	 	0	0	 	0	0	 	0	0	 	39	25.16	 	1	0.65	 	0	0	 	0	0	 	1	0.65	 	10	6.45	 	0	0	 	0	0	 	0	0	 	0	0	 	10	6.45	 	1	0.65	 	0	0	 	0	0	 	0	0	 	1	0.65	 	1	0.65	 	0	0	 	0	0	 	0	0	 	1	0.65	 	2	1.29	 	0	0	 	0	0	 	0	0	 	2	1.29	 	0	0	 	0	0	 	0	0	 	0	0	 	99	63.87	 	1	0.65	 	0	0	 	1	0.65	 	0	0	 	101	65.16	 	0	0	 	0	0	 	0	0	 	0	0	 	155	100	 	0	0	 	155	0.19
Curramulka		                                 	2	0.87	 	0	0	 	0	0	 	2	0.87	 	2	0.87	 	0	0	 	0	0	 	2	0.87	 	3	1.3	 	1	0.43	 	0	0	 	4	1.73	 	0	0	 	0	0	 	0	0	 	0	0	 	23	9.96	 	1	0.43	 	0	0	 	0	0	 	0	0	 	24	10.39	 	2	0.87	 	0	0	 	0	0	 	2	0.87	 	14	6.06	 	0	0	 	0	0	 	0	0	 	0	0	 	14	6.06	 	2	0.87	 	0	0	 	0	0	 	0	0	 	2	0.87	 	1	0.43	 	0	0	 	0	0	 	0	0	 	1	0.43	 	1	0.43	 	0	0	 	0	0	 	0	0	 	1	0.43	 	1	0.43	 	1	0.43	 	0	0	 	2	0.87	 	170	73.59	 	6	2.6	 	0	0	 	1	0.43	 	0	0	 	177	76.62	 	0	0	 	0	0	 	0	0	 	0	0	 	231	99.14	 	2	0.86	 	233	0.29
Dublin		                                     	2	0.45	 	0	0	 	0	0	 	2	0.45	 	4	0.91	 	1	0.23	 	0	0	 	5	1.13	 	2	0.45	 	0	0	 	0	0	 	2	0.45	 	4	0.91	 	1	0.23	 	0	0	 	5	1.13	 	119	26.98	 	0	0	 	1	0.23	 	0	0	 	0	0	 	120	27.21	 	0	0	 	0	0	 	0	0	 	0	0	 	30	6.8	 	8	1.81	 	0	0	 	0	0	 	0	0	 	38	8.62	 	4	0.91	 	0	0	 	0	0	 	0	0	 	4	0.91	 	3	0.68	 	0	0	 	0	0	 	0	0	 	3	0.68	 	2	0.45	 	1	0.23	 	0	0	 	0	0	 	3	0.68	 	0	0	 	0	0	 	0	0	 	0	0	 	255	57.82	 	4	0.91	 	0	0	 	0	0	 	0	0	 	259	58.73	 	0	0	 	0	0	 	0	0	 	0	0	 	441	98.66	 	6	1.34	 	447	0.55
