	   		 A Pensioner and Citizen Initiated Referendum Alliance												 B Janet Powell Independents' Network																		 C Australians Against Further Immigration												 D Natural Law Party															 E Call to Australia (Fred Nile) Group												 F Democratic Labor Party (DLP) of Australia																					 G Liberal/National Party																								 H Republican Party of Australia												 I Australian Labor Party (ALP)																		 J Australian Democrats																								K - Unendorsed Group												 L The Victorian Green Alliance												Ungrouped																																											
    			TICKET VOTES			MCKAY			MCKAY			Group Total			TICKET VOTES			POWELL			HAMEL-GREEN			O'ROURKE			LEVY			Group Total			TICKET VOTES			MCCORMACK			SPENCER			Group Total			TICKET VOTES			GRIFFITH			SCURFIELD			MASON			Group Total			TICKET VOTES			COOK			GRAHAM			Group Total			TICKET VOTES			MULHOLLAND			ROWE			CREA			DODD			CODY			Group Total			TICKET VOTES			# SHORT			# MCGAURAN			# TROETH			TCHEN			CURTIS			WALL			Group Total			TICKET VOTES			BUCKLEY			GIDLEY			Group Total			TICKET VOTES			# EVANS			# CARR			# ZAKHAROV			MCKENZIE			Group Total			TICKET VOTES			WOOD			KAYAK			WHITE			PINNIGER			CASBOLT			STEAR			Group Total			TICKET VOTES			TOSCANO			ROPER			Group Total			TICKET VOTES			DAVIDSON			ASQUINI			Group Total			MOFFATT			BANJANIN			HARDY			BELL			ROTARU			FLORIN			GOOD			ISHERWOOD			PETHERBRIDGE			PAVLEKOVICH-SMITH			FAZAL			Ungrouped Total			FORMAL			INFORMAL			TOTAL	
    						Neil			Alistair									Janet			Michael			Anne			Laurie									Denis			Robyn Marion									Steve			Lorna			Ngaire									Ken			Murray									John			Michael			Pat			Christine			Matthew									Jim			Julian John			Judith			Tsebin			Ian Ronald			Bill									Brian			Brendan Frederick									Gareth			Kim			Olive			David									Robert			Maria			Marj			John			Diane			Kathryn									Joe			Stephen									Francesca			Loretta						Gordon			Toma			Frank			Laurie			Alex			Steve			Michael			Noelene			Tim			Ivan			Abdul Khaliq													
Polling Places			Vote	%		Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%
    						Neil			Alistair									Janet			Michael			Anne			Laurie									Denis			Robyn Marion									Steve			Lorna			Ngaire									Ken			Murray									John			Michael			Pat			Christine			Matthew									Jim			Julian John			Judith			Tsebin			Ian Ronald			Bill									Brian			Brendan Frederick									Gareth			Kim			Olive			David									Robert			Maria			Marj			John			Diane			Kathryn									Joe			Stephen									Francesca			Loretta						Gordon			Toma			Frank			Laurie			Alex			Steve			Michael			Noelene			Tim			Ivan			Abdul Khaliq													
Polling Places			Vote	%		Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%
Chadstone East		                             	17	0.68	 	5	0.2	 	1	0.04	 	23	0.92	 	29	1.16	 	6	0.24	 	1	0.04	 	0	0	 	1	0.04	 	37	1.48	 	20	0.8	 	2	0.08	 	0	0	 	22	0.88	 	15	0.6	 	0	0	 	0	0	 	0	0	 	15	0.6	 	4	0.16	 	3	0.12	 	0	0	 	7	0.28	 	34	1.36	 	4	0.16	 	0	0	 	0	0	 	0	0	 	0	0	 	38	1.52	 	767	30.61	 	25	1	 	1	0.04	 	0	0	 	0	0	 	0	0	 	0	0	 	793	31.64	 	1	0.04	 	0	0	 	0	0	 	1	0.04	 	1385	55.27	 	58	2.31	 	2	0.08	 	2	0.08	 	0	0	 	1447	57.74	 	85	3.39	 	7	0.28	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.04	 	93	3.71	 	0	0	 	0	0	 	0	0	 	0	0	 	18	0.72	 	1	0.04	 	0	0	 	19	0.76	 	1	0.04	 	3	0.12	 	3	0.12	 	0	0	 	0	0	 	0	0	 	1	0.04	 	0	0	 	2	0.08	 	0	0	 	1	0.04	 	11	0.44	 	2506	96.5	 	91	3.5	 	2597	3.49
Clarinda		                                   	8	0.46	 	2	0.11	 	0	0	 	10	0.57	 	8	0.46	 	2	0.11	 	0	0	 	0	0	 	0	0	 	10	0.57	 	10	0.57	 	3	0.17	 	0	0	 	13	0.74	 	1	0.06	 	2	0.11	 	0	0	 	0	0	 	3	0.17	 	12	0.68	 	1	0.06	 	0	0	 	13	0.74	 	36	2.05	 	1	0.06	 	0	0	 	0	0	 	0	0	 	0	0	 	37	2.11	 	476	27.09	 	19	1.08	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	495	28.17	 	3	0.17	 	2	0.11	 	0	0	 	5	0.28	 	1047	59.59	 	51	2.9	 	1	0.06	 	0	0	 	0	0	 	1099	62.55	 	49	2.79	 	9	0.51	 	0	0	 	1	0.06	 	0	0	 	1	0.06	 	0	0	 	60	3.41	 	0	0	 	0	0	 	0	0	 	0	0	 	5	0.28	 	3	0.17	 	0	0	 	8	0.46	 	0	0	 	3	0.17	 	1	0.06	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	4	0.23	 	1757	96.54	 	63	3.46	 	1820	2.44
Clarinda South		                             	12	0.43	 	6	0.22	 	0	0	 	18	0.65	 	11	0.4	 	1	0.04	 	0	0	 	0	0	 	0	0	 	12	0.43	 	11	0.4	 	1	0.04	 	0	0	 	12	0.43	 	2	0.07	 	1	0.04	 	0	0	 	0	0	 	3	0.11	 	8	0.29	 	5	0.18	 	0	0	 	13	0.47	 	58	2.1	 	4	0.14	 	0	0	 	0	0	 	0	0	 	0	0	 	62	2.24	 	648	23.41	 	14	0.51	 	3	0.11	 	1	0.04	 	0	0	 	0	0	 	0	0	 	666	24.06	 	7	0.25	 	0	0	 	0	0	 	7	0.25	 	1816	65.61	 	58	2.1	 	3	0.11	 	0	0	 	1	0.04	 	1878	67.85	 	63	2.28	 	8	0.29	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	71	2.57	 	0	0	 	0	0	 	0	0	 	0	0	 	18	0.65	 	1	0.04	 	0	0	 	19	0.69	 	0	0	 	7	0.25	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	7	0.25	 	2768	95.61	 	127	4.39	 	2895	3.89
Clayton		                                    	15	0.73	 	4	0.19	 	0	0	 	19	0.92	 	2	0.1	 	2	0.1	 	0	0	 	0	0	 	0	0	 	4	0.19	 	18	0.88	 	1	0.05	 	0	0	 	19	0.92	 	10	0.49	 	0	0	 	0	0	 	0	0	 	10	0.49	 	9	0.44	 	2	0.1	 	0	0	 	11	0.54	 	33	1.61	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	33	1.61	 	581	28.27	 	28	1.36	 	2	0.1	 	0	0	 	0	0	 	0	0	 	0	0	 	611	29.73	 	3	0.15	 	0	0	 	0	0	 	3	0.15	 	1189	57.86	 	46	2.24	 	0	0	 	1	0.05	 	0	0	 	1236	60.15	 	67	3.26	 	7	0.34	 	0	0	 	0	0	 	0	0	 	0	0	 	2	0.1	 	76	3.7	 	0	0	 	0	0	 	1	0.05	 	1	0.05	 	24	1.17	 	3	0.15	 	2	0.1	 	29	1.41	 	0	0	 	1	0.05	 	2	0.1	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	3	0.15	 	2055	94.66	 	116	5.34	 	2171	2.92
Clayton East		                               	7	0.4	 	10	0.58	 	1	0.06	 	18	1.04	 	3	0.17	 	3	0.17	 	0	0	 	0	0	 	0	0	 	6	0.35	 	4	0.23	 	1	0.06	 	0	0	 	5	0.29	 	5	0.29	 	0	0	 	1	0.06	 	1	0.06	 	7	0.4	 	7	0.4	 	1	0.06	 	0	0	 	8	0.46	 	52	3	 	1	0.06	 	0	0	 	0	0	 	0	0	 	0	0	 	53	3.06	 	442	25.53	 	17	0.98	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	459	26.52	 	6	0.35	 	0	0	 	0	0	 	6	0.35	 	1033	59.68	 	52	3	 	0	0	 	0	0	 	1	0.06	 	1086	62.74	 	62	3.58	 	3	0.17	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	65	3.76	 	0	0	 	0	0	 	0	0	 	0	0	 	16	0.92	 	1	0.06	 	0	0	 	17	0.98	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.06	 	1	0.06	 	1731	95.69	 	78	4.31	 	1809	2.43
Clayton South		                              	29	0.84	 	6	0.17	 	0	0	 	35	1.01	 	31	0.9	 	5	0.14	 	1	0.03	 	0	0	 	0	0	 	37	1.07	 	8	0.23	 	1	0.03	 	0	0	 	9	0.26	 	9	0.26	 	1	0.03	 	0	0	 	0	0	 	10	0.29	 	15	0.43	 	3	0.09	 	0	0	 	18	0.52	 	66	1.91	 	2	0.06	 	1	0.03	 	0	0	 	0	0	 	0	0	 	69	1.99	 	691	19.97	 	20	0.58	 	2	0.06	 	0	0	 	2	0.06	 	0	0	 	0	0	 	715	20.66	 	5	0.14	 	0	0	 	0	0	 	5	0.14	 	2380	68.77	 	78	2.25	 	0	0	 	0	0	 	1	0.03	 	2459	71.05	 	60	1.73	 	3	0.09	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.03	 	64	1.85	 	0	0	 	0	0	 	0	0	 	0	0	 	27	0.78	 	1	0.03	 	0	0	 	28	0.81	 	3	0.09	 	8	0.23	 	1	0.03	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	12	0.35	 	3461	96.06	 	142	3.94	 	3603	4.84
Clayton West		                               	11	0.91	 	4	0.33	 	0	0	 	15	1.23	 	6	0.49	 	1	0.08	 	0	0	 	0	0	 	0	0	 	7	0.58	 	6	0.49	 	1	0.08	 	0	0	 	7	0.58	 	3	0.25	 	0	0	 	1	0.08	 	0	0	 	4	0.33	 	9	0.74	 	3	0.25	 	0	0	 	12	0.99	 	20	1.65	 	3	0.25	 	0	0	 	0	0	 	0	0	 	0	0	 	23	1.89	 	315	25.93	 	24	1.98	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	339	27.9	 	1	0.08	 	0	0	 	0	0	 	1	0.08	 	703	57.86	 	41	3.37	 	0	0	 	0	0	 	0	0	 	744	61.23	 	39	3.21	 	4	0.33	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	43	3.54	 	0	0	 	0	0	 	0	0	 	0	0	 	9	0.74	 	5	0.41	 	1	0.08	 	15	1.23	 	0	0	 	3	0.25	 	2	0.16	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	5	0.41	 	1215	94.7	 	68	5.3	 	1283	1.72
Coatesville		                                	19	0.56	 	2	0.06	 	0	0	 	21	0.62	 	56	1.65	 	12	0.35	 	0	0	 	0	0	 	0	0	 	68	2	 	16	0.47	 	2	0.06	 	0	0	 	18	0.53	 	9	0.27	 	1	0.03	 	0	0	 	0	0	 	10	0.29	 	2	0.06	 	1	0.03	 	0	0	 	3	0.09	 	40	1.18	 	6	0.18	 	0	0	 	0	0	 	0	0	 	0	0	 	46	1.36	 	1455	42.9	 	45	1.33	 	1	0.03	 	0	0	 	2	0.06	 	1	0.03	 	1	0.03	 	1505	44.37	 	7	0.21	 	0	0	 	0	0	 	7	0.21	 	1502	44.28	 	60	1.77	 	2	0.06	 	0	0	 	1	0.03	 	1565	46.14	 	89	2.62	 	12	0.35	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	101	2.98	 	0	0	 	0	0	 	0	0	 	0	0	 	35	1.03	 	7	0.21	 	1	0.03	 	43	1.27	 	1	0.03	 	0	0	 	4	0.12	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	5	0.15	 	3392	96.69	 	116	3.31	 	3508	4.71
Coomoora		                                   	9	0.45	 	1	0.05	 	0	0	 	10	0.49	 	10	0.49	 	1	0.05	 	0	0	 	0	0	 	0	0	 	11	0.54	 	12	0.59	 	0	0	 	0	0	 	12	0.59	 	4	0.2	 	2	0.1	 	1	0.05	 	0	0	 	7	0.35	 	11	0.54	 	0	0	 	0	0	 	11	0.54	 	27	1.34	 	2	0.1	 	0	0	 	0	0	 	0	0	 	0	0	 	29	1.43	 	608	30.08	 	16	0.79	 	2	0.1	 	1	0.05	 	0	0	 	0	0	 	0	0	 	627	31.02	 	5	0.25	 	0	0	 	0	0	 	5	0.25	 	1198	59.28	 	42	2.08	 	1	0.05	 	0	0	 	1	0.05	 	1242	61.45	 	47	2.33	 	2	0.1	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	49	2.42	 	0	0	 	0	0	 	0	0	 	0	0	 	12	0.59	 	1	0.05	 	0	0	 	13	0.64	 	0	0	 	4	0.2	 	1	0.05	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	5	0.25	 	2021	96.24	 	79	3.76	 	2100	2.82
Dingley		                                    	10	0.25	 	0	0	 	0	0	 	10	0.25	 	57	1.44	 	2	0.05	 	0	0	 	0	0	 	0	0	 	59	1.49	 	31	0.78	 	0	0	 	1	0.03	 	32	0.81	 	12	0.3	 	3	0.08	 	0	0	 	0	0	 	15	0.38	 	13	0.33	 	8	0.2	 	0	0	 	21	0.53	 	30	0.76	 	2	0.05	 	0	0	 	0	0	 	1	0.03	 	0	0	 	33	0.83	 	2318	58.52	 	58	1.46	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	2376	59.98	 	3	0.08	 	1	0.03	 	0	0	 	4	0.1	 	1213	30.62	 	51	1.29	 	1	0.03	 	0	0	 	2	0.05	 	1267	31.99	 	101	2.55	 	12	0.3	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	113	2.85	 	0	0	 	0	0	 	0	0	 	0	0	 	21	0.53	 	7	0.18	 	0	0	 	28	0.71	 	0	0	 	2	0.05	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.03	 	0	0	 	0	0	 	0	0	 	3	0.08	 	3961	97.15	 	116	2.85	 	4077	5.47
Heatherhill		                                	24	1.14	 	4	0.19	 	0	0	 	28	1.33	 	17	0.81	 	1	0.05	 	1	0.05	 	0	0	 	0	0	 	19	0.9	 	15	0.71	 	2	0.1	 	0	0	 	17	0.81	 	8	0.38	 	0	0	 	0	0	 	0	0	 	8	0.38	 	8	0.38	 	0	0	 	0	0	 	8	0.38	 	37	1.76	 	3	0.14	 	0	0	 	0	0	 	1	0.05	 	1	0.05	 	42	2	 	557	26.52	 	27	1.29	 	0	0	 	0	0	 	2	0.1	 	0	0	 	1	0.05	 	587	27.95	 	7	0.33	 	0	0	 	1	0.05	 	8	0.38	 	1239	59	 	48	2.29	 	1	0.05	 	0	0	 	1	0.05	 	1289	61.38	 	68	3.24	 	9	0.43	 	1	0.05	 	0	0	 	0	0	 	0	0	 	0	0	 	78	3.71	 	0	0	 	0	0	 	0	0	 	0	0	 	13	0.62	 	0	0	 	0	0	 	13	0.62	 	0	0	 	2	0.1	 	1	0.05	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	3	0.14	 	2100	95.24	 	105	4.76	 	2205	2.96
Heatherton North		                           	5	0.39	 	1	0.08	 	0	0	 	6	0.47	 	3	0.24	 	1	0.08	 	0	0	 	0	0	 	0	0	 	4	0.31	 	4	0.31	 	2	0.16	 	0	0	 	6	0.47	 	2	0.16	 	2	0.16	 	0	0	 	0	0	 	4	0.31	 	3	0.24	 	0	0	 	0	0	 	3	0.24	 	15	1.18	 	2	0.16	 	0	0	 	0	0	 	0	0	 	0	0	 	17	1.34	 	461	36.3	 	16	1.26	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	477	37.56	 	3	0.24	 	0	0	 	0	0	 	3	0.24	 	680	53.54	 	23	1.81	 	0	0	 	0	0	 	0	0	 	703	55.35	 	31	2.44	 	2	0.16	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	33	2.6	 	0	0	 	0	0	 	0	0	 	0	0	 	11	0.87	 	1	0.08	 	0	0	 	12	0.94	 	0	0	 	2	0.16	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	2	0.16	 	1270	95.78	 	56	4.22	 	1326	1.78
Hughesdale		                                 	20	0.7	 	4	0.14	 	0	0	 	24	0.84	 	19	0.66	 	11	0.38	 	0	0	 	0	0	 	1	0.03	 	31	1.08	 	14	0.49	 	1	0.03	 	1	0.03	 	16	0.56	 	11	0.38	 	1	0.03	 	0	0	 	0	0	 	12	0.42	 	11	0.38	 	1	0.03	 	0	0	 	12	0.42	 	41	1.43	 	5	0.17	 	0	0	 	0	0	 	0	0	 	0	0	 	46	1.6	 	1012	35.27	 	32	1.12	 	0	0	 	1	0.03	 	1	0.03	 	0	0	 	1	0.03	 	1047	36.49	 	2	0.07	 	0	0	 	0	0	 	2	0.07	 	1453	50.64	 	70	2.44	 	1	0.03	 	3	0.1	 	1	0.03	 	1528	53.26	 	83	2.89	 	13	0.45	 	1	0.03	 	0	0	 	0	0	 	1	0.03	 	0	0	 	98	3.42	 	0	0	 	0	0	 	0	0	 	0	0	 	32	1.12	 	8	0.28	 	0	0	 	40	1.39	 	1	0.03	 	8	0.28	 	4	0.14	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	13	0.45	 	2869	96.34	 	109	3.66	 	2978	4
Hughesdale South		                           	16	0.72	 	4	0.18	 	0	0	 	20	0.9	 	14	0.63	 	3	0.13	 	0	0	 	0	0	 	0	0	 	17	0.76	 	12	0.54	 	1	0.04	 	0	0	 	13	0.58	 	7	0.31	 	1	0.04	 	0	0	 	0	0	 	8	0.36	 	8	0.36	 	0	0	 	0	0	 	8	0.36	 	29	1.3	 	2	0.09	 	1	0.04	 	0	0	 	0	0	 	0	0	 	32	1.43	 	967	43.3	 	32	1.43	 	0	0	 	1	0.04	 	0	0	 	0	0	 	1	0.04	 	1001	44.83	 	5	0.22	 	0	0	 	0	0	 	5	0.22	 	990	44.33	 	30	1.34	 	2	0.09	 	0	0	 	2	0.09	 	1024	45.86	 	65	2.91	 	9	0.4	 	1	0.04	 	0	0	 	0	0	 	0	0	 	0	0	 	75	3.36	 	0	0	 	0	0	 	0	0	 	0	0	 	20	0.9	 	2	0.09	 	0	0	 	22	0.99	 	0	0	 	7	0.31	 	1	0.04	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	8	0.36	 	2233	95.8	 	98	4.2	 	2331	3.13
Huntingdale		                                	8	0.55	 	1	0.07	 	0	0	 	9	0.62	 	3	0.21	 	5	0.35	 	0	0	 	0	0	 	0	0	 	8	0.55	 	5	0.35	 	1	0.07	 	0	0	 	6	0.42	 	4	0.28	 	1	0.07	 	0	0	 	0	0	 	5	0.35	 	4	0.28	 	0	0	 	0	0	 	4	0.28	 	14	0.97	 	1	0.07	 	1	0.07	 	0	0	 	0	0	 	0	0	 	16	1.11	 	514	35.64	 	21	1.46	 	0	0	 	0	0	 	1	0.07	 	0	0	 	0	0	 	536	37.17	 	2	0.14	 	2	0.14	 	0	0	 	4	0.28	 	765	53.05	 	15	1.04	 	0	0	 	0	0	 	0	0	 	780	54.09	 	51	3.54	 	7	0.49	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	58	4.02	 	0	0	 	0	0	 	0	0	 	0	0	 	9	0.62	 	3	0.21	 	1	0.07	 	13	0.9	 	1	0.07	 	0	0	 	1	0.07	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.07	 	0	0	 	0	0	 	0	0	 	3	0.21	 	1442	96.45	 	53	3.55	 	1495	2.01
Kingswood		                                  	7	0.37	 	0	0	 	0	0	 	7	0.37	 	2	0.1	 	3	0.16	 	0	0	 	0	0	 	0	0	 	5	0.26	 	15	0.78	 	2	0.1	 	0	0	 	17	0.89	 	2	0.1	 	0	0	 	0	0	 	0	0	 	2	0.1	 	6	0.31	 	3	0.16	 	0	0	 	9	0.47	 	13	0.68	 	3	0.16	 	0	0	 	0	0	 	0	0	 	0	0	 	16	0.84	 	1078	56.38	 	28	1.46	 	0	0	 	2	0.1	 	0	0	 	0	0	 	2	0.1	 	1110	58.05	 	4	0.21	 	0	0	 	0	0	 	4	0.21	 	635	33.21	 	30	1.57	 	2	0.1	 	0	0	 	0	0	 	667	34.88	 	47	2.46	 	3	0.16	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.05	 	51	2.67	 	0	0	 	0	0	 	0	0	 	0	0	 	15	0.78	 	3	0.16	 	1	0.05	 	19	0.99	 	0	0	 	1	0.05	 	3	0.16	 	0	0	 	0	0	 	0	0	 	1	0.05	 	0	0	 	0	0	 	0	0	 	0	0	 	5	0.26	 	1912	98.05	 	38	1.95	 	1950	2.62
Murrumbeena		                                	9	0.51	 	2	0.11	 	0	0	 	11	0.63	 	11	0.63	 	11	0.63	 	0	0	 	0	0	 	1	0.06	 	23	1.32	 	10	0.57	 	3	0.17	 	0	0	 	13	0.74	 	6	0.34	 	1	0.06	 	0	0	 	0	0	 	7	0.4	 	4	0.23	 	1	0.06	 	0	0	 	5	0.29	 	30	1.72	 	1	0.06	 	0	0	 	0	0	 	0	0	 	0	0	 	31	1.77	 	690	39.45	 	13	0.74	 	1	0.06	 	0	0	 	1	0.06	 	0	0	 	1	0.06	 	706	40.37	 	3	0.17	 	0	0	 	0	0	 	3	0.17	 	805	46.03	 	29	1.66	 	0	0	 	0	0	 	3	0.17	 	837	47.86	 	71	4.06	 	10	0.57	 	0	0	 	0	0	 	2	0.11	 	0	0	 	0	0	 	83	4.75	 	0	0	 	0	0	 	0	0	 	0	0	 	17	0.97	 	8	0.46	 	1	0.06	 	26	1.49	 	0	0	 	2	0.11	 	1	0.06	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.06	 	0	0	 	0	0	 	4	0.23	 	1749	96.79	 	58	3.21	 	1807	2.43
Murrumbeena South		                          	11	0.53	 	2	0.1	 	0	0	 	13	0.63	 	14	0.68	 	8	0.39	 	1	0.05	 	0	0	 	0	0	 	23	1.12	 	6	0.29	 	4	0.19	 	0	0	 	10	0.49	 	7	0.34	 	1	0.05	 	0	0	 	0	0	 	8	0.39	 	3	0.15	 	0	0	 	0	0	 	3	0.15	 	19	0.92	 	7	0.34	 	0	0	 	0	0	 	0	0	 	0	0	 	26	1.26	 	987	47.89	 	24	1.16	 	2	0.1	 	0	0	 	0	0	 	1	0.05	 	1	0.05	 	1015	49.25	 	3	0.15	 	1	0.05	 	0	0	 	4	0.19	 	791	38.38	 	47	2.28	 	2	0.1	 	0	0	 	1	0.05	 	841	40.81	 	77	3.74	 	13	0.63	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	90	4.37	 	0	0	 	0	0	 	0	0	 	0	0	 	19	0.92	 	5	0.24	 	1	0.05	 	25	1.21	 	0	0	 	1	0.05	 	2	0.1	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	3	0.15	 	2061	96.76	 	69	3.24	 	2130	2.86
Oakleigh		                                   	21	0.99	 	6	0.28	 	0	0	 	27	1.28	 	21	0.99	 	7	0.33	 	0	0	 	0	0	 	0	0	 	28	1.32	 	9	0.43	 	4	0.19	 	0	0	 	13	0.61	 	4	0.19	 	1	0.05	 	0	0	 	0	0	 	5	0.24	 	6	0.28	 	0	0	 	0	0	 	6	0.28	 	46	2.17	 	2	0.09	 	0	0	 	0	0	 	0	0	 	0	0	 	48	2.27	 	609	28.78	 	17	0.8	 	0	0	 	0	0	 	1	0.05	 	1	0.05	 	1	0.05	 	629	29.73	 	8	0.38	 	0	0	 	0	0	 	8	0.38	 	1176	55.58	 	43	2.03	 	0	0	 	2	0.09	 	1	0.05	 	1222	57.75	 	71	3.36	 	4	0.19	 	1	0.05	 	0	0	 	0	0	 	0	0	 	1	0.05	 	77	3.64	 	0	0	 	2	0.09	 	0	0	 	2	0.09	 	25	1.18	 	6	0.28	 	0	0	 	31	1.47	 	0	0	 	17	0.8	 	3	0.14	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	20	0.95	 	2116	95.36	 	103	4.64	 	2219	2.98
Oakleigh Central		                           	12	0.68	 	2	0.11	 	0	0	 	14	0.79	 	9	0.51	 	4	0.23	 	0	0	 	0	0	 	0	0	 	13	0.74	 	7	0.4	 	1	0.06	 	0	0	 	8	0.45	 	3	0.17	 	1	0.06	 	0	0	 	0	0	 	4	0.23	 	2	0.11	 	2	0.11	 	0	0	 	4	0.23	 	32	1.81	 	2	0.11	 	0	0	 	0	0	 	0	0	 	0	0	 	34	1.93	 	516	29.25	 	13	0.74	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	529	29.99	 	6	0.34	 	1	0.06	 	0	0	 	7	0.4	 	1017	57.65	 	30	1.7	 	1	0.06	 	2	0.11	 	1	0.06	 	1051	59.58	 	48	2.72	 	10	0.57	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	58	3.29	 	0	0	 	1	0.06	 	0	0	 	1	0.06	 	25	1.42	 	4	0.23	 	0	0	 	29	1.64	 	0	0	 	11	0.62	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.06	 	12	0.68	 	1764	96.87	 	57	3.13	 	1821	2.45
