Senate - 2001 Election: Western Australia																																																																																																																																																																																																																																																													
First Preference Votes by Candidate																																																																																																																																																																																																																																																													
By Polling Place																																																																																																																																																																																																																																																													
																																																																																																																																																																																																																																																													
Swan (78991)																																																																																																																																																																																																																																																													
			 A 												 B 												 C Taxi Operators Political Service (Oceania)												 D Christian Democratic Party (Fred Nile Group)												 E Citizens Electoral Council of Australia												 F Liberal Party (W.A. Division) Inc.																								 G National Party of Australia (WA) Inc												 H Unity - Say No To Hanson												 I Pauline Hanson's One Nation																		 J liberals for forests												 K 												 L Curtin Labor Alliance												 M 												 N Progressive Labour Party												 O Australian Democrats															 P Australian Labor Party (Western Australian Branch)																		 Q The Greens (WA) Inc																		Ungrouped													
			TICKET VOTES			DALTON			DALTON			Group Total			TICKET VOTES			TAYLOR			SHEIL			Group Total			TICKET VOTES			BATESON			KENNEDY			Group Total			TICKET VOTES			MOSELEY			WATTERSON			Group Total			TICKET VOTES			ROBINSON			WATSON			Group Total			TICKET VOTES			# EGGLESTON			# JOHNSTON			# LIGHTFOOT			CRANE			KEOGH			HALLETT			Group Total			TICKET VOTES			COWAN			DAY			Group Total			TICKET VOTES			HWANG			CHIN			Group Total			TICKET VOTES			CAMPBELL			KENWORTHY			DANIELS			DAVID			Group Total			TICKET VOTES			DAVENPORT			HARRIS			Group Total			TICKET VOTES			NESCI			SCHNEIDER			Group Total			TICKET VOTES			BENNETT			BENNETT			Group Total			TICKET VOTES			ISAACS			WATSON			Group Total			TICKET VOTES			LUPI			WHOOLEY			Group Total			TICKET VOTES			# MURRAY			HODGSON			MEYER			Group Total			TICKET VOTES			# BISHOP			# WEBBER			CUOMO			WAUGH			Group Total			TICKET VOTES			SIEWERT			BELL			SMITH			ZED			Group Total			LEE			Ungrouped Total			FORMAL			INFORMAL			TOTAL	
	    					Jim			Kate									Geoff			Henry									Alan			Ramon									Justin			Kerry									Jean			John									Alan			David			Ross			Winston			Kim			Nigel									Hendy			Margaret									Eddie			Nicholas									Graeme			Gerry			Marye			Peter									Liz			Arthur									Frank			Renu									Adrian			June									Clarrie			Daniel									Mary			Helen									Andrew			Helen			Damian									Mark			Ruth			Mark			Gavin Bruce									Rachel			Lee			Paul			Jenna						Jennifer													
	Polling Places		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%
	Millen		6	0.47		1	0.08		0	0.00		7	0.55		1	0.08		0	0.00		0	0.00		1	0.08		4	0.31		1	0.08		0	0.00		5	0.39		9	0.71		5	0.39		0	0.00		14	1.10		3	0.24		0	0.00		0	0.00		3	0.24		392	30.79		4	0.31		0	0.00		0	0.00		8	0.63		0	0.00		0	0.00		404	31.74		11	0.86		3	0.24		0	0.00		14	1.10		0	0.00		0	0.00		0	0.00		0	0.00		65	5.11		11	0.86		0	0.00		1	0.08		0	0.00		77	6.05		5	0.39		1	0.08		1	0.08		7	0.55		1	0.08		0	0.00		0	0.00		1	0.08		9	0.71		0	0.00		0	0.00		9	0.71		0	0.00		1	0.08		0	0.00		1	0.08		4	0.31		0	0.00		0	0.00		4	0.31		68	5.34		21	1.65		0	0.00		0	0.00		89	6.99		505	39.67		13	1.02		2	0.16		2	0.16		1	0.08		523	41.08		90	7.07		22	1.73		1	0.08		0	0.00		0	0.00		113	8.88		1	0.08		1	0.08		1273	94.51		74	5.49		1347	1.80
	Perth (Swan)		1	0.43		0	0.00		0	0.00		1	0.43		1	0.43		0	0.00		0	0.00		1	0.43		0	0.00		0	0.00		0	0.00		0	0.00		3	1.28		0	0.00		0	0.00		3	1.28		1	0.43		0	0.00		0	0.00		1	0.43		72	30.77		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		72	30.77		1	0.43		0	0.00		0	0.00		1	0.43		0	0.00		0	0.00		0	0.00		0	0.00		8	3.42		0	0.00		0	0.00		0	0.00		0	0.00		8	3.42		2	0.85		0	0.00		0	0.00		2	0.85		0	0.00		0	0.00		0	0.00		0	0.00		1	0.43		0	0.00		0	0.00		1	0.43		0	0.00		1	0.43		0	0.00		1	0.43		3	1.28		0	0.00		0	0.00		3	1.28		24	10.26		2	0.85		0	0.00		0	0.00		26	11.11		80	34.19		4	1.71		0	0.00		0	0.00		0	0.00		84	35.90		25	10.68		5	2.14		0	0.00		0	0.00		0	0.00		30	12.82		0	0.00		0	0.00		234	97.10		7	2.90		241	0.32
	Perth Domestic Airport		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		13	34.21		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		13	34.21		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	5.26		0	0.00		0	0.00		0	0.00		0	0.00		2	5.26		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	7.89		0	0.00		0	0.00		0	0.00		3	7.89		16	42.11		1	2.63		0	0.00		0	0.00		0	0.00		17	44.74		3	7.89		0	0.00		0	0.00		0	0.00		0	0.00		3	7.89		0	0.00		0	0.00		38	100.00		0	0.00		38	0.05
	Perth International Airport		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		12	33.33		2	5.56		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		14	38.89		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	5.56		0	0.00		0	0.00		0	0.00		0	0.00		2	5.56		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	8.33		0	0.00		0	0.00		0	0.00		3	8.33		14	38.89		0	0.00		0	0.00		0	0.00		0	0.00		14	38.89		3	8.33		0	0.00		0	0.00		0	0.00		0	0.00		3	8.33		0	0.00		0	0.00		36	97.30		1	2.70		37	0.05
	Queens Park		4	0.38		2	0.19		0	0.00		6	0.58		0	0.00		2	0.19		0	0.00		2	0.19		0	0.00		0	0.00		0	0.00		0	0.00		21	2.02		4	0.38		0	0.00		25	2.40		2	0.19		0	0.00		0	0.00		2	0.19		289	27.74		2	0.19		0	0.00		1	0.10		4	0.38		0	0.00		0	0.00		296	28.41		8	0.77		1	0.10		0	0.00		9	0.86		3	0.29		0	0.00		0	0.00		3	0.29		61	5.85		5	0.48		0	0.00		0	0.00		0	0.00		66	6.33		11	1.06		1	0.10		0	0.00		12	1.15		1	0.10		0	0.00		0	0.00		1	0.10		5	0.48		0	0.00		0	0.00		5	0.48		0	0.00		0	0.00		0	0.00		0	0.00		16	1.54		0	0.00		0	0.00		16	1.54		57	5.47		6	0.58		1	0.10		0	0.00		64	6.14		490	47.02		6	0.58		0	0.00		2	0.19		1	0.10		499	47.89		31	2.98		3	0.29		0	0.00		0	0.00		0	0.00		34	3.26		2	0.19		2	0.19		1042	93.96		67	6.04		1109	1.48
	Redcliffe		7	0.61		0	0.00		0	0.00		7	0.61		1	0.09		0	0.00		0	0.00		1	0.09		2	0.17		0	0.00		0	0.00		2	0.17		19	1.64		1	0.09		0	0.00		20	1.73		3	0.26		0	0.00		0	0.00		3	0.26		383	33.13		5	0.43		0	0.00		1	0.09		5	0.43		0	0.00		0	0.00		394	34.08		14	1.21		1	0.09		0	0.00		15	1.30		0	0.00		1	0.09		0	0.00		1	0.09		108	9.34		9	0.78		0	0.00		0	0.00		0	0.00		117	10.12		15	1.30		3	0.26		0	0.00		18	1.56		0	0.00		0	0.00		0	0.00		0	0.00		4	0.35		0	0.00		0	0.00		4	0.35		0	0.00		0	0.00		0	0.00		0	0.00		10	0.87		0	0.00		0	0.00		10	0.87		58	5.02		7	0.61		0	0.00		0	0.00		65	5.62		446	38.58		5	0.43		0	0.00		1	0.09		0	0.00		452	39.10		43	3.72		4	0.35		0	0.00		0	0.00		0	0.00		47	4.07		0	0.00		0	0.00		1156	94.60		66	5.40		1222	1.63
	Rivervale		3	0.44		0	0.00		0	0.00		3	0.44		2	0.29		0	0.00		0	0.00		2	0.29		0	0.00		0	0.00		0	0.00		0	0.00		5	0.73		0	0.00		0	0.00		5	0.73		0	0.00		0	0.00		1	0.15		1	0.15		234	33.96		5	0.73		1	0.15		0	0.00		1	0.15		0	0.00		0	0.00		241	34.98		11	1.60		1	0.15		0	0.00		12	1.74		1	0.15		0	0.00		0	0.00		1	0.15		47	6.82		5	0.73		0	0.00		0	0.00		0	0.00		52	7.55		5	0.73		0	0.00		0	0.00		5	0.73		1	0.15		0	0.00		0	0.00		1	0.15		5	0.73		0	0.00		0	0.00		5	0.73		0	0.00		0	0.00		0	0.00		0	0.00		3	0.44		0	0.00		0	0.00		3	0.44		37	5.37		5	0.73		0	0.00		0	0.00		42	6.10		273	39.62		4	0.58		0	0.00		0	0.00		1	0.15		278	40.35		23	3.34		14	2.03		0	0.00		0	0.00		1	0.15		38	5.52		0	0.00		0	0.00		689	94.38		41	5.62		730	0.97
	Rivervale North		5	0.29		1	0.06		0	0.00		6	0.35		0	0.00		0	0.00		0	0.00		0	0.00		3	0.17		1	0.06		0	0.00		4	0.23		12	0.70		1	0.06		0	0.00		13	0.75		3	0.17		1	0.06		0	0.00		4	0.23		522	30.30		6	0.35		0	0.00		2	0.12		6	0.35		0	0.00		1	0.06		537	31.17		12	0.70		3	0.17		0	0.00		15	0.87		0	0.00		0	0.00		0	0.00		0	0.00		125	7.25		11	0.64		0	0.00		0	0.00		0	0.00		136	7.89		20	1.16		1	0.06		0	0.00		21	1.22		0	0.00		0	0.00		0	0.00		0	0.00		5	0.29		0	0.00		0	0.00		5	0.29		0	0.00		0	0.00		0	0.00		0	0.00		16	0.93		1	0.06		0	0.00		17	0.99		112	6.50		10	0.58		2	0.12		0	0.00		124	7.20		742	43.06		9	0.52		2	0.12		0	0.00		2	0.12		755	43.82		64	3.71		18	1.04		1	0.06		1	0.06		0	0.00		84	4.88		2	0.12		2	0.12		1723	95.72		77	4.28		1800	2.40
	Rottnest (Swan)		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	2.70		0	0.00		0	0.00		2	2.70		0	0.00		0	0.00		0	0.00		0	0.00		32	43.24		1	1.35		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		33	44.59		2	2.70		1	1.35		0	0.00		3	4.05		0	0.00		0	0.00		0	0.00		0	0.00		1	1.35		0	0.00		0	0.00		0	0.00		0	0.00		1	1.35		2	2.70		0	0.00		0	0.00		2	2.70		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	1.35		0	0.00		0	0.00		1	1.35		9	12.16		0	0.00		0	0.00		0	0.00		9	12.16		18	24.32		1	1.35		1	1.35		0	0.00		0	0.00		20	27.03		3	4.05		0	0.00		0	0.00		0	0.00		0	0.00		3	4.05		0	0.00		0	0.00		74	92.50		6	7.50		80	0.11
	Rowethorpe		2	0.77		0	0.00		0	0.00		2	0.77		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		5	1.92		0	0.00		0	0.00		5	1.92		1	0.38		0	0.00		0	0.00		1	0.38		120	45.98		1	0.38		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		121	46.36		4	1.53		2	0.77		0	0.00		6	2.30		0	0.00		0	0.00		0	0.00		0	0.00		2	0.77		2	0.77		0	0.00		0	0.00		0	0.00		4	1.53		2	0.77		0	0.00		0	0.00		2	0.77		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	1.15		0	0.00		0	0.00		3	1.15		16	6.13		1	0.38		0	0.00		0	0.00		17	6.51		91	34.87		3	1.15		0	0.00		0	0.00		0	0.00		94	36.02		5	1.92		1	0.38		0	0.00		0	0.00		0	0.00		6	2.30		0	0.00		0	0.00		261	89.08		32	10.92		293	0.39
	South Perth		7	0.22		1	0.03		0	0.00		8	0.25		4	0.12		0	0.00		0	0.00		4	0.12		0	0.00		1	0.03		0	0.00		1	0.03		10	0.31		3	0.09		0	0.00		13	0.40		6	0.19		0	0.00		0	0.00		6	0.19		1648	51.23		20	0.62		2	0.06		7	0.22		17	0.53		1	0.03		2	0.06		1697	52.75		44	1.37		42	1.31		1	0.03		87	2.70		2	0.06		0	0.00		0	0.00		2	0.06		58	1.80		14	0.44		0	0.00		1	0.03		0	0.00		73	2.27		53	1.65		11	0.34		0	0.00		64	1.99		0	0.00		0	0.00		0	0.00		0	0.00		3	0.09		0	0.00		0	0.00		3	0.09		0	0.00		1	0.03		0	0.00		1	0.03		5	0.16		0	0.00		0	0.00		5	0.16		238	7.40		45	1.40		3	0.09		1	0.03		287	8.92		679	21.11		29	0.90		7	0.22		2	0.06		2	0.06		719	22.35		193	6.00		45	1.40		4	0.12		0	0.00		3	0.09		245	7.62		2	0.06		2	0.06		3217	97.93		68	2.07		3285	4.39
	South Perth Central		2	0.12		0	0.00		0	0.00		2	0.12		1	0.06		2	0.12		0	0.00		3	0.18		0	0.00		0	0.00		0	0.00		0	0.00		8	0.48		5	0.30		1	0.06		14	0.84		4	0.24		0	0.00		0	0.00		4	0.24		834	50.12		17	1.02		3	0.18		1	0.06		10	0.60		0	0.00		2	0.12		867	52.10		34	2.04		10	0.60		0	0.00		44	2.64		1	0.06		0	0.00		0	0.00		1	0.06		51	3.06		8	0.48		0	0.00		0	0.00		0	0.00		59	3.55		38	2.28		8	0.48		0	0.00		46	2.76		1	0.06		0	0.00		0	0.00		1	0.06		3	0.18		0	0.00		0	0.00		3	0.18		0	0.00		1	0.06		0	0.00		1	0.06		4	0.24		0	0.00		0	0.00		4	0.24		103	6.19		15	0.90		2	0.12		0	0.00		120	7.21		367	22.06		13	0.78		3	0.18		2	0.12		0	0.00		385	23.14		80	4.81		27	1.62		1	0.06		0	0.00		0	0.00		108	6.49		2	0.12		2	0.12		1664	96.97		52	3.03		1716	2.29
	South Perth North		2	0.21		0	0.00		0	0.00		2	0.21		3	0.31		1	0.10		0	0.00		4	0.41		1	0.10		0	0.00		0	0.00		1	0.10		3	0.31		0	0.00		0	0.00		3	0.31		1	0.10		1	0.10		0	0.00		2	0.21		533	55.01		5	0.52		0	0.00		3	0.31		3	0.31		0	0.00		0	0.00		544	56.14		35	3.61		7	0.72		0	0.00		42	4.33		0	0.00		0	0.00		0	0.00		0	0.00		31	3.20		10	1.03		0	0.00		0	0.00		0	0.00		41	4.23		4	0.41		2	0.21		0	0.00		6	0.62		0	0.00		0	0.00		0	0.00		0	0.00		1	0.10		1	0.10		0	0.00		2	0.21		0	0.00		0	0.00		1	0.10		1	0.10		4	0.41		0	0.00		0	0.00		4	0.41		47	4.85		8	0.83		4	0.41		0	0.00		59	6.09		207	21.36		11	1.14		2	0.21		1	0.10		0	0.00		221	22.81		30	3.10		6	0.62		0	0.00		0	0.00		1	0.10		37	3.82		0	0.00		0	0.00		969	98.18		18	1.82		987	1.32
	Swan Cottage Homes		4	0.66		1	0.16		0	0.00		5	0.82		1	0.16		0	0.00		0	0.00		1	0.16		0	0.00		0	0.00		0	0.00		0	0.00		1	0.16		1	0.16		0	0.00		2	0.33		1	0.16		0	0.00		0	0.00		1	0.16		279	45.96		2	0.33		0	0.00		0	0.00		5	0.82		0	0.00		0	0.00		286	47.12		5	0.82		0	0.00		0	0.00		5	0.82		0	0.00		0	0.00		0	0.00		0	0.00		34	5.60		4	0.66		0	0.00		0	0.00		1	0.16		39	6.43		10	1.65		0	0.00		0	0.00		10	1.65		0	0.00		0	0.00		0	0.00		0	0.00		6	0.99		0	0.00		0	0.00		6	0.99		0	0.00		0	0.00		0	0.00		0	0.00		3	0.49		0	0.00		0	0.00		3	0.49		20	3.29		4	0.66		0	0.00		0	0.00		24	3.95		211	34.76		6	0.99		0	0.00		0	0.00		0	0.00		217	35.75		8	1.32		0	0.00		0	0.00		0	0.00		0	0.00		8	1.32		0	0.00		0	0.00		607	92.67		48	7.33		655	0.87
	Victoria Park		16	0.59		1	0.04		0	0.00		17	0.63		2	0.07		1	0.04		0	0.00		3	0.11		0	0.00		0	0.00		0	0.00		0	0.00		14	0.52		6	0.22		0	0.00		20	0.74		1	0.04		0	0.00		0	0.00		1	0.04		974	36.21		19	0.71		0	0.00		5	0.19		7	0.26		1	0.04		1	0.04		1007	37.43		28	1.04		6	0.22		0	0.00		34	1.26		1	0.04		1	0.04		0	0.00		2	0.07		103	3.83		15	0.56		0	0.00		0	0.00		1	0.04		119	4.42		17	0.63		3	0.11		0	0.00		20	0.74		7	0.26		1	0.04		0	0.00		8	0.30		7	0.26		0	0.00		0	0.00		7	0.26		0	0.00		2	0.07		0	0.00		2	0.07		10	0.37		1	0.04		0	0.00		11	0.41		273	10.15		40	1.49		3	0.11		1	0.04		317	11.78		901	33.49		17	0.63		2	0.07		2	0.07		1	0.04		923	34.31		156	5.80		38	1.41		0	0.00		0	0.00		4	0.15		198	7.36		1	0.04		1	0.04		2690	95.80		118	4.20		2808	3.75
	Victoria Park Central		1	0.04		1	0.04		0	0.00		2	0.08		2	0.08		0	0.00		2	0.08		4	0.16		2	0.08		0	0.00		0	0.00		2	0.08		20	0.82		4	0.16		0	0.00		24	0.99		2	0.08		0	0.00		0	0.00		2	0.08		770	31.71		13	0.54		4	0.16		1	0.04		8	0.33		1	0.04		0	0.00		797	32.83		36	1.48		13	0.54		1	0.04		50	2.06		3	0.12		1	0.04		0	0.00		4	0.16		76	3.13		7	0.29		0	0.00		0	0.00		1	0.04		84	3.46		22	0.91		2	0.08		0	0.00		24	0.99		6	0.25		2	0.08		0	0.00		8	0.33		7	0.29		1	0.04		0	0.00		8	0.33		0	0.00		1	0.04		0	0.00		1	0.04		13	0.54		1	0.04		0	0.00		14	0.58		243	10.01		34	1.40		3	0.12		3	0.12		283	11.66		846	34.84		25	1.03		3	0.12		3	0.12		2	0.08		879	36.20		196	8.07		41	1.69		1	0.04		0	0.00		1	0.04		239	9.84		3	0.12		3	0.12		2428	96.54		87	3.46		2515	3.36
	Victoria Park East		2	0.10		2	0.10		0	0.00		4	0.20		1	0.05		0	0.00		0	0.00		1	0.05		1	0.05		1	0.05		0	0.00		2	0.10		16	0.78		7	0.34		0	0.00		23	1.12		4	0.20		1	0.05		0	0.00		5	0.24		647	31.62		8	0.39		0	0.00		2	0.10		6	0.29		0	0.00		2	0.10		665	32.50		8	0.39		8	0.39		0	0.00		16	0.78		3	0.15		0	0.00		0	0.00		3	0.15		71	3.47		12	0.59		0	0.00		0	0.00		0	0.00		83	4.06		23	1.12		6	0.29		0	0.00		29	1.42		2	0.10		0	0.00		0	0.00		2	0.10		9	0.44		0	0.00		0	0.00		9	0.44		0	0.00		0	0.00		0	0.00		0	0.00		11	0.54		0	0.00		0	0.00		11	0.54		191	9.34		31	1.52		2	0.10		2	0.10		226	11.05		783	38.27		19	0.93		5	0.24		1	0.05		2	0.10		810	39.59		118	5.77		36	1.76		0	0.00		0	0.00		1	0.05		155	7.58		2	0.10		2	0.10		2046	96.06		84	3.94		2130	2.84
	Wilson		7	0.31		4	0.18		0	0.00		11	0.49		1	0.04		6	0.27		0	0.00		7	0.31		1	0.04		0	0.00		0	0.00		1	0.04		98	4.38		13	0.58		0	0.00		111	4.96		2	0.09		0	0.00		0	0.00		2	0.09		792	35.40		13	0.58		0	0.00		7	0.31		12	0.54		2	0.09		0	0.00		826	36.92		23	1.03		2	0.09		0	0.00		25	1.12		2	0.09		1	0.04		0	0.00		3	0.13		91	4.07		20	0.89		1	0.04		0	0.00		1	0.04		113	5.05		7	0.31		1	0.04		0	0.00		8	0.36		1	0.04		0	0.00		0	0.00		1	0.04		4	0.18		0	0.00		0	0.00		4	0.18		0	0.00		0	0.00		0	0.00		0	0.00		10	0.45		0	0.00		0	0.00		10	0.45		126	5.63		14	0.63		1	0.04		2	0.09		143	6.39		834	37.28		10	0.45		2	0.09		1	0.04		3	0.13		850	38.00		98	4.38		18	0.80		0	0.00		2	0.09		0	0.00		118	5.27		4	0.18		4	0.18		2237	96.01		93	3.99		2330	3.11
	Special Hospitals		3	0.39		0	0.00		0	0.00		3	0.39		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.26		0	0.00		0	0.00		2	0.26		2	0.26		0	0.00		0	0.00		2	0.26		386	50.39		0	0.00		0	0.00		0	0.00		1	0.13		0	0.00		0	0.00		387	50.52		6	0.78		0	0.00		0	0.00		6	0.78		0	0.00		0	0.00		0	0.00		0	0.00		18	2.35		0	0.00		0	0.00		0	0.00		0	0.00		18	2.35		7	0.91		0	0.00		0	0.00		7	0.91		0	0.00		0	0.00		0	0.00		0	0.00		10	1.31		0	0.00		0	0.00		10	1.31		0	0.00		0	0.00		0	0.00		0	0.00		5	0.65		0	0.00		0	0.00		5	0.65		21	2.74		2	0.26		0	0.00		0	0.00		23	3.00		293	38.25		0	0.00		1	0.13		1	0.13		0	0.00		295	38.51		8	1.04		0	0.00		0	0.00		0	0.00		0	0.00		8	1.04		0	0.00		0	0.00		766	94.80		42	5.20		808	1.08
	Prison Mobiles		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00
	Total Ordinary		203	0.34		36	0.06		5	0.01		244	0.41		49	0.08		22	0.04		3	0.01		74	0.12		43	0.07		6	0.01		0	0.00		49	0.08		661	1.11		116	0.20		5	0.01		782	1.31		56	0.09		11	0.02		2	0.00		69	0.12		21872	36.77		310	0.52		23	0.04		64	0.11		225	0.38		11	0.02		16	0.03		22521	37.87		707	1.19		213	0.36		3	0.01		923	1.55		50	0.08		6	0.01		0	0.00		56	0.09		2853	4.80		340	0.57		7	0.01		6	0.01		17	0.03		3223	5.42		539	0.91		90	0.15		7	0.01		636	1.07		37	0.06		7	0.01		0	0.00		44	0.07		219	0.37		9	0.02		0	0.00		228	0.38		0	0.00		20	0.03		3	0.01		23	0.04		384	0.65		11	0.02		3	0.01		398	0.67		3866	6.50		487	0.82		58	0.10		18	0.03		4429	7.45		21918	36.85		434	0.73		60	0.10		30	0.05		29	0.05		22471	37.78		2646	4.45		557	0.94		17	0.03		8	0.01		34	0.06		3262	5.48		45	0.08		45	0.08		59477	95.65		2704	4.35		62181	83.04
	ABSENT		15	0.23		4	0.06		1	0.02		20	0.31		2	0.03		4	0.06		0	0.00		6	0.09		6	0.09		1	0.02		0	0.00		7	0.11		75	1.17		12	0.19		1	0.02		88	1.37		7	0.11		0	0.00		0	0.00		7	0.11		2282	35.56		34	0.53		1	0.02		7	0.11		17	0.26		0	0.00		2	0.03		2343	36.51		87	1.36		29	0.45		0	0.00		116	1.81		4	0.06		0	0.00		0	0.00		4	0.06		336	5.24		28	0.44		0	0.00		1	0.02		4	0.06		369	5.75		76	1.18		9	0.14		0	0.00		85	1.32		4	0.06		0	0.00		1	0.02		5	0.08		25	0.39		0	0.00		0	0.00		25	0.39		0	0.00		5	0.08		1	0.02		6	0.09		46	0.72		1	0.02		1	0.02		48	0.75		489	7.62		46	0.72		7	0.11		4	0.06		546	8.51		2094	32.63		41	0.64		1	0.02		5	0.08		3	0.05		2144	33.41		525	8.18		56	0.87		2	0.03		4	0.06		3	0.05		590	9.19		8	0.12		8	0.12		6417	97.91		137	2.09		6554	8.75
	POSTAL		7	0.29		2	0.08		0	0.00		9	0.37		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		19	0.78		3	0.12		0	0.00		22	0.90		2	0.08		0	0.00		0	0.00		2	0.08		937	38.43		20	0.82		1	0.04		2	0.08		8	0.33		1	0.04		0	0.00		969	39.75		37	1.52		13	0.53		0	0.00		50	2.05		2	0.08		0	0.00		0	0.00		2	0.08		153	6.28		17	0.70		1	0.04		1	0.04		1	0.04		173	7.10		27	1.11		4	0.16		0	0.00		31	1.27		0	0.00		0	0.00		0	0.00		0	0.00		6	0.25		0	0.00		0	0.00		6	0.25		0	0.00		0	0.00		0	0.00		0	0.00		8	0.33		0	0.00		0	0.00		8	0.33		95	3.90		20	0.82		3	0.12		2	0.08		120	4.92		902	37.00		23	0.94		2	0.08		1	0.04		1	0.04		929	38.11		90	3.69		18	0.74		2	0.08		0	0.00		1	0.04		111	4.55		6	0.25		6	0.25		2438	98.51		37	1.49		2475	3.31
	PRE_POLL		2	0.07		0	0.00		0	0.00		2	0.07		1	0.03		2	0.07		1	0.03		4	0.14		1	0.03		0	0.00		0	0.00		1	0.03		31	1.07		6	0.21		0	0.00		37	1.27		6	0.21		0	0.00		0	0.00		6	0.21		1167	40.21		18	0.62		4	0.14		3	0.10		4	0.14		1	0.03		0	0.00		1197	41.25		23	0.79		9	0.31		0	0.00		32	1.10		0	0.00		0	0.00		0	0.00		0	0.00		117	4.03		15	0.52		0	0.00		0	0.00		1	0.03		133	4.58		36	1.24		7	0.24		0	0.00		43	1.48		1	0.03		0	0.00		1	0.03		2	0.07		13	0.45		0	0.00		0	0.00		13	0.45		0	0.00		2	0.07		0	0.00		2	0.07		18	0.62		0	0.00		0	0.00		18	0.62		222	7.65		16	0.55		7	0.24		2	0.07		247	8.51		922	31.77		20	0.69		9	0.31		1	0.03		2	0.07		954	32.87		179	6.17		30	1.03		0	0.00		0	0.00		1	0.03		210	7.24		1	0.03		1	0.03		2902	98.04		58	1.96		2960	3.95
