			 A 												 B 												 C Taxi Operators Political Service (Oceania)												 D Christian Democratic Party (Fred Nile Group)												 E Citizens Electoral Council of Australia												 F Liberal Party (W.A. Division) Inc.																								 G National Party of Australia (WA) Inc												 H Unity - Say No To Hanson												 I Pauline Hanson's One Nation																		 J liberals for forests												 K 												 L Curtin Labor Alliance												 M 												 N Progressive Labour Party												 O Australian Democrats															 P Australian Labor Party (Western Australian Branch)																		 Q The Greens (WA) Inc																		Ungrouped														
	    		TICKET VOTES			DALTON			DALTON			Group Total			TICKET VOTES			TAYLOR			SHEIL			Group Total			TICKET VOTES			BATESON			KENNEDY			Group Total			TICKET VOTES			MOSELEY			WATTERSON			Group Total			TICKET VOTES			ROBINSON			WATSON			Group Total			TICKET VOTES			# EGGLESTON			# JOHNSTON			# LIGHTFOOT			CRANE			KEOGH			HALLETT			Group Total			TICKET VOTES			COWAN			DAY			Group Total			TICKET VOTES			HWANG			CHIN			Group Total			TICKET VOTES			CAMPBELL			KENWORTHY			DANIELS			DAVID			Group Total			TICKET VOTES			DAVENPORT			HARRIS			Group Total			TICKET VOTES			NESCI			SCHNEIDER			Group Total			TICKET VOTES			BENNETT			BENNETT			Group Total			TICKET VOTES			ISAACS			WATSON			Group Total			TICKET VOTES			LUPI			WHOOLEY			Group Total			TICKET VOTES			# MURRAY			HODGSON			MEYER			Group Total			TICKET VOTES			# BISHOP			# WEBBER			CUOMO			WAUGH			Group Total			TICKET VOTES			SIEWERT			BELL			SMITH			ZED			Group Total			LEE			Ungrouped Total			FORMAL			INFORMAL			TOTAL		
	    					Jim			Kate									Geoff			Henry									Alan			Ramon									Justin			Kerry									Jean			John									Alan			David			Ross			Winston			Kim			Nigel									Hendy			Margaret									Eddie			Nicholas									Graeme			Gerry			Marye			Peter									Liz			Arthur									Frank			Renu									Adrian			June									Clarrie			Daniel									Mary			Helen									Andrew			Helen			Damian									Mark			Ruth			Mark			Gavin Bruce									Rachel			Lee			Paul			Jenna						Jennifer														
	Polling Places		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%	
	Gosnells South (Canning)		2	0.37		0	0.00		0	0.00		2	0.37		0	0.00		2	0.37		0	0.00		2	0.37		1	0.18		0	0.00		0	0.00		1	0.18		15	2.75		0	0.00		0	0.00		15	2.75		2	0.37		0	0.00		0	0.00		2	0.37		231	42.39		0	0.00		0	0.00		1	0.18		1	0.18		0	0.00		0	0.00		233	42.75		4	0.73		0	0.00		0	0.00		4	0.73		0	0.00		0	0.00		0	0.00		0	0.00		34	6.24		4	0.73		0	0.00		0	0.00		0	0.00		38	6.97		3	0.55		0	0.00		0	0.00		3	0.55		0	0.00		0	0.00		0	0.00		0	0.00		1	0.18		0	0.00		0	0.00		1	0.18		0	0.00		0	0.00		0	0.00		0	0.00		2	0.37		0	0.00		0	0.00		2	0.37		27	4.95		1	0.18		1	0.18		0	0.00		29	5.32		191	35.05		1	0.18		0	0.00		1	0.18		0	0.00		193	35.41		17	3.12		2	0.37		0	0.00		0	0.00		0	0.00		19	3.49		1	0.18		1	0.18		545	93.80		36	6.20		581	0.79	
	Halls Head		16	0.43		2	0.05		0	0.00		18	0.49		7	0.19		1	0.03		0	0.00		8	0.22		0	0.00		0	0.00		0	0.00		0	0.00		27	0.73		3	0.08		0	0.00		30	0.81		4	0.11		0	0.00		0	0.00		4	0.11		1964	53.24		14	0.38		2	0.05		5	0.14		15	0.41		0	0.00		2	0.05		2002	54.27		35	0.95		15	0.41		1	0.03		51	1.38		2	0.05		0	0.00		0	0.00		2	0.05		198	5.37		23	0.62		0	0.00		0	0.00		2	0.05		223	6.04		42	1.14		2	0.05		0	0.00		44	1.19		1	0.03		0	0.00		0	0.00		1	0.03		5	0.14		0	0.00		0	0.00		5	0.14		0	0.00		0	0.00		0	0.00		0	0.00		18	0.49		0	0.00		0	0.00		18	0.49		151	4.09		7	0.19		1	0.03		1	0.03		160	4.34		987	26.76		22	0.60		0	0.00		0	0.00		1	0.03		1010	27.38		105	2.85		6	0.16		1	0.03		0	0.00		1	0.03		113	3.06		0	0.00		0	0.00		3689	96.02		153	3.98		3842	5.24	
	Halls Head South		5	0.26		1	0.05		0	0.00		6	0.31		7	0.36		2	0.10		0	0.00		9	0.46		0	0.00		0	0.00		0	0.00		0	0.00		15	0.77		1	0.05		0	0.00		16	0.82		0	0.00		1	0.05		0	0.00		1	0.05		837	43.06		11	0.57		0	0.00		3	0.15		5	0.26		0	0.00		0	0.00		856	44.03		14	0.72		1	0.05		0	0.00		15	0.77		0	0.00		0	0.00		0	0.00		0	0.00		108	5.56		10	0.51		0	0.00		0	0.00		0	0.00		118	6.07		22	1.13		0	0.00		0	0.00		22	1.13		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		12	0.62		0	0.00		0	0.00		12	0.62		74	3.81		5	0.26		0	0.00		0	0.00		79	4.06		727	37.40		5	0.26		1	0.05		0	0.00		0	0.00		733	37.71		66	3.40		11	0.57		0	0.00		0	0.00		0	0.00		77	3.96		0	0.00		0	0.00		1944	97.20		56	2.80		2000	2.73	
	Huntingdale (Canning)		4	0.25		0	0.00		0	0.00		4	0.25		0	0.00		0	0.00		0	0.00		0	0.00		1	0.06		0	0.00		0	0.00		1	0.06		43	2.64		5	0.31		0	0.00		48	2.95		0	0.00		0	0.00		1	0.06		1	0.06		625	38.41		5	0.31		0	0.00		2	0.12		0	0.00		1	0.06		0	0.00		633	38.91		10	0.61		0	0.00		0	0.00		10	0.61		1	0.06		0	0.00		0	0.00		1	0.06		96	5.90		6	0.37		1	0.06		0	0.00		0	0.00		103	6.33		16	0.98		1	0.06		0	0.00		17	1.04		2	0.12		0	0.00		0	0.00		2	0.12		2	0.12		0	0.00		0	0.00		2	0.12		0	0.00		0	0.00		0	0.00		0	0.00		12	0.74		0	0.00		0	0.00		12	0.74		76	4.67		6	0.37		1	0.06		0	0.00		83	5.10		655	40.26		2	0.12		0	0.00		0	0.00		1	0.06		658	40.44		46	2.83		4	0.25		1	0.06		0	0.00		0	0.00		51	3.13		1	0.06		1	0.06		1627	96.50		59	3.50		1686	2.30	
	Jarrahdale		2	0.53		1	0.27		0	0.00		3	0.80		2	0.53		0	0.00		0	0.00		2	0.53		0	0.00		0	0.00		0	0.00		0	0.00		7	1.86		1	0.27		0	0.00		8	2.12		0	0.00		0	0.00		0	0.00		0	0.00		133	35.28		5	1.33		0	0.00		1	0.27		3	0.80		0	0.00		0	0.00		142	37.67		2	0.53		2	0.53		0	0.00		4	1.06		0	0.00		0	0.00		0	0.00		0	0.00		29	7.69		6	1.59		0	0.00		1	0.27		1	0.27		37	9.81		3	0.80		0	0.00		0	0.00		3	0.80		0	0.00		0	0.00		0	0.00		0	0.00		3	0.80		0	0.00		0	0.00		3	0.80		0	0.00		0	0.00		0	0.00		0	0.00		4	1.06		0	0.00		0	0.00		4	1.06		13	3.45		2	0.53		1	0.27		0	0.00		16	4.24		116	30.77		3	0.80		1	0.27		0	0.00		0	0.00		120	31.83		27	7.16		7	1.86		0	0.00		0	0.00		0	0.00		34	9.02		1	0.27		1	0.27		377	94.96		20	5.04		397	0.54	
	Karragullen		2	0.84		1	0.42		0	0.00		3	1.27		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	1.27		1	0.42		0	0.00		4	1.69		0	0.00		0	0.00		0	0.00		0	0.00		136	57.38		0	0.00		0	0.00		0	0.00		3	1.27		0	0.00		0	0.00		139	58.65		2	0.84		2	0.84		0	0.00		4	1.69		0	0.00		0	0.00		0	0.00		0	0.00		9	3.80		4	1.69		0	0.00		0	0.00		0	0.00		13	5.49		3	1.27		0	0.00		0	0.00		3	1.27		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.42		0	0.00		0	0.00		1	0.42		10	4.22		1	0.42		0	0.00		0	0.00		11	4.64		44	18.57		2	0.84		0	0.00		0	0.00		0	0.00		46	19.41		10	4.22		2	0.84		1	0.42		0	0.00		0	0.00		13	5.49		0	0.00		0	0.00		237	93.68		16	6.32		253	0.34	
	Kelmscott		3	0.15		1	0.05		0	0.00		4	0.21		1	0.05		0	0.00		0	0.00		1	0.05		1	0.05		0	0.00		0	0.00		1	0.05		60	3.10		6	0.31		0	0.00		66	3.41		0	0.00		0	0.00		0	0.00		0	0.00		596	30.79		8	0.41		0	0.00		2	0.10		2	0.10		1	0.05		0	0.00		609	31.46		14	0.72		3	0.15		0	0.00		17	0.88		0	0.00		0	0.00		0	0.00		0	0.00		134	6.92		20	1.03		0	0.00		0	0.00		1	0.05		155	8.01		13	0.67		1	0.05		0	0.00		14	0.72		0	0.00		0	0.00		0	0.00		0	0.00		4	0.21		0	0.00		0	0.00		4	0.21		0	0.00		0	0.00		0	0.00		0	0.00		14	0.72		0	0.00		0	0.00		14	0.72		81	4.18		15	0.77		0	0.00		1	0.05		97	5.01		851	43.96		6	0.31		3	0.15		1	0.05		1	0.05		862	44.52		75	3.87		13	0.67		0	0.00		1	0.05		2	0.10		91	4.70		1	0.05		1	0.05		1936	95.79		85	4.21		2021	2.76	
	Kelmscott East		11	0.52		0	0.00		0	0.00		11	0.52		3	0.14		1	0.05		1	0.05		5	0.24		1	0.05		0	0.00		0	0.00		1	0.05		83	3.90		8	0.38		0	0.00		91	4.28		0	0.00		0	0.00		0	0.00		0	0.00		885	41.61		9	0.42		2	0.09		3	0.14		9	0.42		0	0.00		0	0.00		908	42.69		15	0.71		2	0.09		1	0.05		18	0.85		0	0.00		0	0.00		0	0.00		0	0.00		147	6.91		13	0.61		0	0.00		0	0.00		0	0.00		160	7.52		31	1.46		7	0.33		0	0.00		38	1.79		1	0.05		0	0.00		0	0.00		1	0.05		4	0.19		1	0.05		0	0.00		5	0.24		0	0.00		0	0.00		0	0.00		0	0.00		8	0.38		0	0.00		0	0.00		8	0.38		126	5.92		14	0.66		1	0.05		0	0.00		141	6.63		575	27.03		16	0.75		2	0.09		1	0.05		1	0.05		595	27.97		118	5.55		26	1.22		1	0.05		0	0.00		0	0.00		145	6.82		0	0.00		0	0.00		2127	96.81		70	3.19		2197	3.00	
	Kelmscott North		2	0.14		0	0.00		0	0.00		2	0.14		0	0.00		1	0.07		0	0.00		1	0.07		0	0.00		0	0.00		0	0.00		0	0.00		30	2.17		0	0.00		1	0.07		31	2.24		3	0.22		1	0.07		0	0.00		4	0.29		532	38.52		4	0.29		1	0.07		0	0.00		0	0.00		0	0.00		0	0.00		537	38.88		13	0.94		2	0.14		0	0.00		15	1.09		0	0.00		0	0.00		0	0.00		0	0.00		107	7.75		10	0.72		0	0.00		0	0.00		1	0.07		118	8.54		8	0.58		2	0.14		0	0.00		10	0.72		1	0.07		0	0.00		0	0.00		1	0.07		1	0.07		0	0.00		0	0.00		1	0.07		0	0.00		0	0.00		0	0.00		0	0.00		4	0.29		0	0.00		0	0.00		4	0.29		63	4.56		6	0.43		0	0.00		0	0.00		69	5.00		498	36.06		17	1.23		2	0.14		0	0.00		2	0.14		519	37.58		59	4.27		8	0.58		0	0.00		1	0.07		0	0.00		68	4.92		1	0.07		1	0.07		1381	97.12		41	2.88		1422	1.94	
	Lake Clifton		1	0.38		0	0.00		0	0.00		1	0.38		1	0.38		0	0.00		0	0.00		1	0.38		0	0.00		0	0.00		0	0.00		0	0.00		1	0.38		0	0.00		0	0.00		1	0.38		1	0.38		0	0.00		0	0.00		1	0.38		104	39.10		0	0.00		0	0.00		0	0.00		2	0.75		0	0.00		0	0.00		106	39.85		1	0.38		1	0.38		0	0.00		2	0.75		0	0.00		0	0.00		0	0.00		0	0.00		22	8.27		3	1.13		0	0.00		0	0.00		0	0.00		25	9.40		2	0.75		0	0.00		0	0.00		2	0.75		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.75		0	0.00		0	0.00		2	0.75		7	2.63		2	0.75		0	0.00		0	0.00		9	3.38		88	33.08		1	0.38		0	0.00		0	0.00		0	0.00		89	33.46		22	8.27		5	1.88		0	0.00		0	0.00		0	0.00		27	10.15		0	0.00		0	0.00		266	97.08		8	2.92		274	0.37	
	Mundijong		4	0.41		1	0.10		0	0.00		5	0.51		0	0.00		0	0.00		0	0.00		0	0.00		1	0.10		0	0.00		0	0.00		1	0.10		9	0.92		4	0.41		0	0.00		13	1.33		0	0.00		0	0.00		0	0.00		0	0.00		432	44.13		3	0.31		0	0.00		1	0.10		5	0.51		0	0.00		0	0.00		441	45.05		8	0.82		5	0.51		0	0.00		13	1.33		0	0.00		0	0.00		0	0.00		0	0.00		95	9.70		14	1.43		0	0.00		0	0.00		0	0.00		109	11.13		7	0.72		1	0.10		0	0.00		8	0.82		0	0.00		0	0.00		0	0.00		0	0.00		6	0.61		1	0.10		0	0.00		7	0.72		0	0.00		1	0.10		0	0.00		1	0.10		4	0.41		0	0.00		0	0.00		4	0.41		30	3.06		4	0.41		1	0.10		0	0.00		35	3.58		279	28.50		4	0.41		0	0.00		0	0.00		0	0.00		283	28.91		47	4.80		8	0.82		1	0.10		0	0.00		0	0.00		56	5.72		3	0.31		3	0.31		979	96.74		33	3.26		1012	1.38	
	North Dandalup		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.62		0	0.00		2	0.62		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		151	46.46		0	0.00		0	0.00		1	0.31		2	0.62		0	0.00		0	0.00		154	47.38		9	2.77		3	0.92		0	0.00		12	3.69		0	0.00		0	0.00		0	0.00		0	0.00		28	8.62		7	2.15		0	0.00		0	0.00		0	0.00		35	10.77		4	1.23		0	0.00		0	0.00		4	1.23		0	0.00		0	0.00		0	0.00		0	0.00		1	0.31		0	0.00		0	0.00		1	0.31		0	0.00		0	0.00		0	0.00		0	0.00		2	0.62		0	0.00		0	0.00		2	0.62		11	3.38		1	0.31		0	0.00		0	0.00		12	3.69		77	23.69		3	0.92		0	0.00		0	0.00		0	0.00		80	24.62		21	6.46		2	0.62		0	0.00		0	0.00		0	0.00		23	7.08		0	0.00		0	0.00		325	96.15		13	3.85		338	0.46	
	Oakford		4	0.51		0	0.00		0	0.00		4	0.51		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.25		1	0.13		0	0.00		3	0.38		0	0.00		0	0.00		0	0.00		0	0.00		377	47.60		5	0.63		0	0.00		1	0.13		2	0.25		0	0.00		0	0.00		385	48.61		9	1.14		3	0.38		0	0.00		12	1.52		2	0.25		0	0.00		0	0.00		2	0.25		67	8.46		6	0.76		0	0.00		0	0.00		0	0.00		73	9.22		6	0.76		3	0.38		0	0.00		9	1.14		0	0.00		1	0.13		0	0.00		1	0.13		4	0.51		1	0.13		0	0.00		5	0.63		0	0.00		0	0.00		0	0.00		0	0.00		1	0.13		0	0.00		0	0.00		1	0.13		16	2.02		7	0.88		1	0.13		0	0.00		24	3.03		227	28.66		4	0.51		0	0.00		0	0.00		0	0.00		231	29.17		34	4.29		8	1.01		0	0.00		0	0.00		0	0.00		42	5.30		0	0.00		0	0.00		792	97.42		21	2.58		813	1.11	
	Perth (Canning)		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	2.44		0	0.00		0	0.00		2	2.44		1	1.22		0	0.00		0	0.00		1	1.22		30	36.59		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		30	36.59		1	1.22		0	0.00		0	0.00		1	1.22		0	0.00		0	0.00		0	0.00		0	0.00		3	3.66		1	1.22		0	0.00		0	0.00		0	0.00		4	4.88		1	1.22		1	1.22		0	0.00		2	2.44		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	1.22		0	0.00		0	0.00		1	1.22		6	7.32		0	0.00		0	0.00		0	0.00		6	7.32		29	35.37		0	0.00		0	0.00		0	0.00		1	1.22		30	36.59		5	6.10		0	0.00		0	0.00		0	0.00		0	0.00		5	6.10		0	0.00		0	0.00		82	100.00		0	0.00		82	0.11	
	Pinjarra		4	0.26		3	0.19		0	0.00		7	0.45		1	0.06		0	0.00		0	0.00		1	0.06		1	0.06		0	0.00		0	0.00		1	0.06		27	1.74		2	0.13		0	0.00		29	1.87		3	0.19		0	0.00		0	0.00		3	0.19		642	41.31		13	0.84		0	0.00		1	0.06		1	0.06		0	0.00		1	0.06		658	42.34		20	1.29		2	0.13		0	0.00		22	1.42		0	0.00		0	0.00		0	0.00		0	0.00		177	11.39		13	0.84		0	0.00		1	0.06		2	0.13		193	12.42		17	1.09		1	0.06		0	0.00		18	1.16		0	0.00		0	0.00		0	0.00		0	0.00		5	0.32		0	0.00		0	0.00		5	0.32		0	0.00		0	0.00		0	0.00		0	0.00		11	0.71		0	0.00		0	0.00		11	0.71		39	2.51		2	0.13		0	0.00		0	0.00		41	2.64		482	31.02		14	0.90		0	0.00		0	0.00		0	0.00		496	31.92		60	3.86		6	0.39		1	0.06		0	0.00		1	0.06		68	4.38		1	0.06		1	0.06		1554	95.34		76	4.66		1630	2.22	
	Roleystone		5	0.16		3	0.10		0	0.00		8	0.26		2	0.06		2	0.06		0	0.00		4	0.13		1	0.03		0	0.00		0	0.00		1	0.03		36	1.15		7	0.22		2	0.06		45	1.44		4	0.13		2	0.06		0	0.00		6	0.19		1319	42.11		33	1.05		1	0.03		5	0.16		16	0.51		0	0.00		0	0.00		1374	43.87		29	0.93		13	0.42		0	0.00		42	1.34		0	0.00		0	0.00		0	0.00		0	0.00		162	5.17		39	1.25		1	0.03		1	0.03		1	0.03		204	6.51		31	0.99		8	0.26		3	0.10		42	1.34		1	0.03		0	0.00		0	0.00		1	0.03		5	0.16		0	0.00		0	0.00		5	0.16		0	0.00		0	0.00		0	0.00		0	0.00		6	0.19		1	0.03		0	0.00		7	0.22		204	6.51		32	1.02		7	0.22		1	0.03		244	7.79		854	27.27		24	0.77		1	0.03		1	0.03		3	0.10		883	28.19		209	6.67		51	1.63		0	0.00		0	0.00		1	0.03		261	8.33		5	0.16		5	0.16		3132	98.12		60	1.88		3192	4.35	
	Rottnest (Canning)		1	2.13		0	0.00		0	0.00		1	2.13		0	0.00		0	0.00		0	0.00		0	0.00		1	2.13		0	0.00		0	0.00		1	2.13		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		18	38.30		0	0.00		0	0.00		0	0.00		1	2.13		0	0.00		0	0.00		19	40.43		1	2.13		0	0.00		0	0.00		1	2.13		1	2.13		0	0.00		0	0.00		1	2.13		3	6.38		0	0.00		0	0.00		0	0.00		0	0.00		3	6.38		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	2.13		0	0.00		0	0.00		1	2.13		2	4.26		0	0.00		0	0.00		0	0.00		2	4.26		15	31.91		0	0.00		0	0.00		0	0.00		0	0.00		15	31.91		3	6.38		0	0.00		0	0.00		0	0.00		0	0.00		3	6.38		0	0.00		0	0.00		47	100.00		0	0.00		47	0.06	
	Serpentine		4	0.38		1	0.09		0	0.00		5	0.47		0	0.00		0	0.00		0	0.00		0	0.00		2	0.19		0	0.00		0	0.00		2	0.19		18	1.69		2	0.19		0	0.00		20	1.88		0	0.00		0	0.00		0	0.00		0	0.00		514	48.22		3	0.28		2	0.19		0	0.00		3	0.28		0	0.00		0	0.00		522	48.97		10	0.94		7	0.66		0	0.00		17	1.59		0	0.00		0	0.00		0	0.00		0	0.00		116	10.88		12	1.13		0	0.00		0	0.00		0	0.00		128	12.01		8	0.75		3	0.28		0	0.00		11	1.03		0	0.00		0	0.00		0	0.00		0	0.00		1	0.09		0	0.00		0	0.00		1	0.09		0	0.00		0	0.00		0	0.00		0	0.00		3	0.28		0	0.00		0	0.00		3	0.28		37	3.47		4	0.38		0	0.00		0	0.00		41	3.85		261	24.48		6	0.56		2	0.19		0	0.00		0	0.00		269	25.23		36	3.38		9	0.84		1	0.09		0	0.00		0	0.00		46	4.32		1	0.09		1	0.09		1066	96.04		44	3.96		1110	1.51	
	Strawberry Fields		4	0.16		1	0.04		0	0.00		5	0.20		0	0.00		1	0.04		0	0.00		1	0.04		1	0.04		0	0.00		0	0.00		1	0.04		72	2.94		5	0.20		1	0.04		78	3.19		6	0.25		0	0.00		0	0.00		6	0.25		684	27.96		1	0.04		2	0.08		1	0.04		0	0.00		1	0.04		0	0.00		689	28.17		14	0.57		2	0.08		0	0.00		16	0.65		3	0.12		0	0.00		0	0.00		3	0.12		241	9.85		22	0.90		0	0.00		0	0.00		0	0.00		263	10.75		18	0.74		0	0.00		0	0.00		18	0.74		1	0.04		0	0.00		0	0.00		1	0.04		11	0.45		0	0.00		0	0.00		11	0.45		0	0.00		0	0.00		0	0.00		0	0.00		35	1.43		1	0.04		0	0.00		36	1.47		125	5.11		3	0.12		1	0.04		0	0.00		129	5.27		1097	44.85		8	0.33		2	0.08		1	0.04		0	0.00		1108	45.30		73	2.98		4	0.16		2	0.08		0	0.00		0	0.00		79	3.23		2	0.08		2	0.08		2446	96.57		87	3.43		2533	3.45	
	Thornlie (Canning)		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.14		0	0.00		0	0.00		1	0.14		11	1.55		2	0.28		0	0.00		13	1.83		0	0.00		0	0.00		0	0.00		0	0.00		251	35.30		5	0.70		1	0.14		0	0.00		1	0.14		0	0.00		0	0.00		258	36.29		1	0.14		2	0.28		0	0.00		3	0.42		2	0.28		0	0.00		0	0.00		2	0.28		22	3.09		3	0.42		0	0.00		0	0.00		0	0.00		25	3.52		8	1.13		0	0.00		0	0.00		8	1.13		0	0.00		0	0.00		0	0.00		0	0.00		6	0.84		0	0.00		0	0.00		6	0.84		0	0.00		0	0.00		0	0.00		0	0.00		8	1.13		0	0.00		0	0.00		8	1.13		53	7.45		1	0.14		0	0.00		0	0.00		54	7.59		299	42.05		10	1.41		1	0.14		0	0.00		2	0.28		312	43.88		18	2.53		1	0.14		0	0.00		0	0.00		1	0.14		20	2.81		1	0.14		1	0.14		711	95.31		35	4.69		746	1.02	
	Thornlie South (Canning)		4	0.16		1	0.04		0	0.00		5	0.20		1	0.04		0	0.00		0	0.00		1	0.04		0	0.00		1	0.04		0	0.00		1	0.04		39	1.55		4	0.16		0	0.00		43	1.71		2	0.08		0	0.00		0	0.00		2	0.08		1047	41.61		6	0.24		0	0.00		3	0.12		7	0.28		1	0.04		1	0.04		1065	42.33		9	0.36		2	0.08		0	0.00		11	0.44		1	0.04		0	0.00		0	0.00		1	0.04		125	4.97		18	0.72		0	0.00		0	0.00		0	0.00		143	5.68		14	0.56		2	0.08		0	0.00		16	0.64		0	0.00		0	0.00		0	0.00		0	0.00		1	0.04		0	0.00		0	0.00		1	0.04		0	0.00		0	0.00		0	0.00		0	0.00		13	0.52		0	0.00		0	0.00		13	0.52		141	5.60		5	0.20		2	0.08		0	0.00		148	5.88		979	38.91		10	0.40		0	0.00		2	0.08		1	0.04		992	39.43		67	2.66		3	0.12		2	0.08		0	0.00		1	0.04		73	2.90		1	0.04		1	0.04		2516	97.41		67	2.59		2583	3.52	
	Waroona		11	0.77		0	0.00		0	0.00		11	0.77		2	0.14		0	0.00		0	0.00		2	0.14		0	0.00		0	0.00		0	0.00		0	0.00		17	1.19		5	0.35		0	0.00		22	1.54		5	0.35		0	0.00		0	0.00		5	0.35		681	47.72		7	0.49		0	0.00		0	0.00		11	0.77		0	0.00		0	0.00		699	48.98		28	1.96		1	0.07		0	0.00		29	2.03		0	0.00		0	0.00		0	0.00		0	0.00		116	8.13		10	0.70		0	0.00		0	0.00		2	0.14		128	8.97		13	0.91		1	0.07		0	0.00		14	0.98		1	0.07		0	0.00		0	0.00		1	0.07		4	0.28		0	0.00		0	0.00		4	0.28		0	0.00		0	0.00		0	0.00		0	0.00		9	0.63		0	0.00		0	0.00		9	0.63		39	2.73		4	0.28		0	0.00		0	0.00		43	3.01		399	27.96		5	0.35		0	0.00		0	0.00		0	0.00		404	28.31		49	3.43		6	0.42		0	0.00		0	0.00		0	0.00		55	3.85		1	0.07		1	0.07		1427	94.32		86	5.68		1513	2.06	
	Westfield		4	0.30		2	0.15		1	0.08		7	0.53		0	0.00		1	0.08		0	0.00		1	0.08		0	0.00		0	0.00		0	0.00		0	0.00		33	2.50		7	0.53		1	0.08		41	3.11		1	0.08		0	0.00		0	0.00		1	0.08		393	29.77		2	0.15		0	0.00		2	0.15		2	0.15		0	0.00		0	0.00		399	30.23		6	0.45		2	0.15		0	0.00		8	0.61		0	0.00		0	0.00		0	0.00		0	0.00		113	8.56		10	0.76		1	0.08		0	0.00		1	0.08		125	9.47		6	0.45		0	0.00		0	0.00		6	0.45		0	0.00		0	0.00		0	0.00		0	0.00		6	0.45		0	0.00		0	0.00		6	0.45		0	0.00		0	0.00		0	0.00		0	0.00		6	0.45		0	0.00		0	0.00		6	0.45		54	4.09		2	0.15		1	0.08		0	0.00		57	4.32		597	45.23		8	0.61		1	0.08		0	0.00		0	0.00		606	45.91		50	3.79		6	0.45		0	0.00		0	0.00		0	0.00		56	4.24		1	0.08		1	0.08		1320	96.14		53	3.86		1373	1.87	
	Westfield South		5	0.30		4	0.24		0	0.00		9	0.54		0	0.00		0	0.00		1	0.06		1	0.06		0	0.00		0	0.00		0	0.00		0	0.00		43	2.56		0	0.00		0	0.00		43	2.56		0	0.00		1	0.06		0	0.00		1	0.06		464	27.60		1	0.06		0	0.00		0	0.00		1	0.06		0	0.00		0	0.00		466	27.72		3	0.18		0	0.00		0	0.00		3	0.18		0	0.00		0	0.00		0	0.00		0	0.00		164	9.76		17	1.01		1	0.06		0	0.00		1	0.06		183	10.89		12	0.71		2	0.12		0	0.00		14	0.83		0	0.00		1	0.06		0	0.00		1	0.06		6	0.36		0	0.00		0	0.00		6	0.36		0	0.00		0	0.00		0	0.00		0	0.00		13	0.77		0	0.00		0	0.00		13	0.77		74	4.40		9	0.54		1	0.06		1	0.06		85	5.06		770	45.81		10	0.59		1	0.06		0	0.00		1	0.06		782	46.52		64	3.81		10	0.59		0	0.00		0	0.00		0	0.00		74	4.40		0	0.00		0	0.00		1681	95.67		76	4.33		1757	2.40	
